numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
361,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,42,Farine,,911,6072,Bordeaux,,livres,66297,,,,,,0
362,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,42,Farine,,27732,184880,Bordeaux,,livres,,,,,,,0
363,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Farine,,5250,35000,Angleterre,,livres,,,,,,,0
364,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fayence,,55570,113195,Rouen,,livres,71260,,,,,,0
365,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,42,Fayence,,11800,27566,Rouen,,livres,71260,,,,,,0
366,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,42,Fayence,,2870,5560,Rouen,,livres,71260,,,,,,0
367,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,42,Fayence,,1020,616,Rouen,,livres,71260,,,,,,0
368,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,42,Fayence,,395,2976,Rouen,,livres,,,,,,,0
369,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fayence,,7000,19082,Le Havre,,livres,9175,,,,,,0
370,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,42,Fayence,,1500,2400,Le Havre,,livres,9175,,,,,,0
371,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,42,Fayence,,600,2100,Le Havre,,livres,9175,,,,,,0
372,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,42,Fayence,,75,88,Le Havre,,livres,9175,,,,,,0
373,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fayence,,5602,22409,St Clément,,livres,,,,,,,0
374,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fayence,,11240,22536,Angleterre,,livres,15522,,,,,,0
375,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,42,Fayence,,4282,8840,Angleterre,,livres,15522,,,,,,0
376,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,42,Fayence,,912,4072,Angleterre,,livres,,,,,,,0
377,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fer en barres,,11362,50500,Suède,,livres,11892,,,,,,0
378,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,42,Fer en barres,,530,2359,Suède,,livres,11892,,,,,,0
379,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,42,Fer en barres,,5805,25789,Suède,,livres,,,,,,,0
380,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,42,Fer en barres,,70617,313855,Suède,,livres,,,,,,,0
381,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,42,Fer en barres,,3917,17410,Russie,,livres,,,,,,,0
382,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,42,Fer en barres,,340,1512,Hollande,,livres,,,,,,,0
383,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,42,Fer fondu,,300,1200,Angleterre,,livres,,,,,,,0
384,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fer fondu en grillon,,4545,1510,Le Havre,,livres,,,,,,,0
385,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fer blanc,,200,575,Angleterre,,livres,,,,,,,0
386,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fer de fonte en cloches,,800,600,Rouen,,livres,,,,,,,0
387,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fer de fonte en marmites,,98470,447594,Rouen,,livres,112466,,,,,,0
388,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,42,Fer de fonte en marmites,,11772,53508,Rouen,,livres,112466,,,,,,0
389,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,42,Fer de fonte en marmites,,2224,10110,Rouen,,livres,112466,,,,,,0
390,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,42,Fer de fonte en marmites,,1496,6800,Rouen,,livres,,,,,,,0
391,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,42,Fer de fonte en marmites,,515,2340,Rouen,,livres,,,,,,,0
392,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fer de fonte en chaudières,,919,3996,Rouen,,livres,4076,,,,,,0
393,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,42,Fer de fonte en chaudières,,3157,13725,Rouen,,livres,4076,,,,,,0
394,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fer de fonte en chaudières,,2927,12725,Angleterre,,livres,4069,,,,,,0
395,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,42,Fer de fonte en chaudières,,1133,4925,Angleterre,,livres,4069,,,,,,0
396,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,42,Fer de fonte en chaudières,,9,40,Angleterre,,livres,4069,,,,,,0
397,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,42,Fer de fonte en chaudières,,898,3905,Angleterre,,livres,,,,,,,0
398,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,42,Fer de fonte coulé en platines,,633,1810,,,livres,,,,,,,0
399,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fer en batterie de cuisine,,2300,2200,Angleterre,,livres,,,,,,,0
400,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fer en batterie de cuisine,,325,,Angleterre,,livres,,,,,,,0
401,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,43,Fer en ancres,,623,1385,France,,livres,,,,,,,0
402,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Fer en ancres,,6319,14266,France,,livres,,,,,,,0
403,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fer feuillard,,4147,15950,Angleterre,,livres,,,,,,,0
404,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fer feuillard,,9181,30605,Suède,,livres,,,,,,,0
405,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Fer feuillard,,825,2750,Suède,,livres,,,,,,,0
406,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fer en ancres,,1800,4000,Angleterre,,livres,,,,,,,0
407,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Fer en ancres,,2520,5600,Angleterre,,livres,,,,,,,0
408,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Fer en canons,,156,780,Angleterre,,livres,,,,,,,0
409,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fer ferrements,,56245,124988,Le Havre,,livres,84524,,,,,,0
410,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Fer ferrements,,9299,20664,Le Havre,,livres,84524,,,,,,0
411,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,43,Fer ferrements,,2610,5800,Le Havre,,livres,84524,,,,,,0
412,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,43,Fer ferrements,,841,1870,Le Havre,,livres,84524,,,,,,0
413,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fer ferrements,,15529,32334,Le Havre,,livres,84524,,,,,,0
414,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Fer ferrements,,300,870,Le Havre,,livres,,,,,,,0
415,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fil à coudre,,22700,3588,Rouen,,livres,,,,,,,0
416,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Fil à coudre,,600,195,Rouen,,livres,,,,,,,0
417,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,43,Fil à coudre,,4700,840,Rouen,,livres,,,,,,,0
418,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fil à Seine,,400,400,Rouen,,livres,,,,,,,0
419,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fil à coudre,,2400,449,Charleville,,livres,,,,,,,0
420,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fil à coudre,,5357,944,Lille,,livres,,,,,,,0
421,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Fil à coudre,,4600,627,Lille,,livres,,,,,,,0
422,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,43,Fil à coudre,,2000,250,Lille,,livres,,,,,,,0
423,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fil à coudre,,12950,2497,Rouen,,livres,,,,,,,0
424,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Fil à coudre,,1870,592,Rouen,,livres,,,,,,,0
425,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fil à voile,,320,400,Le Havre,,livres,,,,,,,0
426,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fil à voile,,1387,1734,Le Havre,,livres,,,,,,,0
427,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fil à voile,,1460,,Angleterre,,livres,,,,,,,0
428,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Fil d'or et d'argent,,320,2,Paris,,livres,,,,,,,0
429,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fromage,,4438,7396,Hollande,,livres,6267,,,,,,0
430,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Fromage,,734,1223,Hollande,,livres,6267,,,,,,0
431,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,43,Fromage,,300,500,Hollande,,livres,6267,,,,,,0
432,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,43,Fromage,,633,1222,Hollande,,livres,6267,,,,,,0
433,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fromage,,162,270,Hollande,,livres,6267,,,,,,0
434,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Fromage,,3742,6236,Hollande,,livres,,,,,,,0
435,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fromage,,9079,12970,Gruyère,,livres,9534,,,,,,0
436,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Fromage,,455,650,Gruyère,,livres,9534,,,,,,0
437,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fromage,,150,200,Normandie,,livres,230,,,,,,0
438,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fromage,,80,160,Normandie,,livres,230,,,,,,0
439,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fromage,,2341,3602,Angleterre,,livres,,,,,,,0
440,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Fromage,,49,75,Angleterre,,livres,,,,,,,0
441,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fromage,,470,470,Neufchâtel,,livres,551,,,,,,0
442,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fromage,,81,81,Neufchâtel,,livres,551,,,,,,0
443,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Fruits confits au vinaigre,,40,,,,,47,,,,,,0
444,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fruits confits au vinaigre,,7,,,,,47,,,,,,0
445,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Fruits confits au vinaigre,,223,,,,,,,,,,,0
446,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Fruits secs en prunes communes,,139,348,Bordeaux,,livres,,,,,,,0
447,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Fruits secs en prunes communes,,479,1198,Bordeaux,,livres,,,,,,,0
448,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Futailles vides,,7700,1115,Le Havre,,en nombre,14220,,,,,,0
449,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Futailles vides,,5820,492,Le Havre,,en nombre,14220,,,,,,0
450,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,43,Futailles vides,,700,120,Le Havre,,en nombre,14220,,,,,,0
451,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Futailles vides,,8950,3350,Le Havre,,en nombre,,,,,,,0
452,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Gaze de soye,,1775,10,Paris,,livres,2460,,,,,,1
453,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Gaze de soye,,1775,"487,5",Paris,,aunes,2460,,,,,,2
454,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Gaze de soye,,160,2,Paris,,livres,2460,,,,,,0
455,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,43,Gaze de soye,,525,6,Paris,,livres,2460,,,,,,0
456,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Gaze au sixième de soye,,800,308,Paris,,aunes,,,,,,,0
457,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,43,Gaze en mouchoirs,,100,3,Paris,,douzaines,,,,,,,0
458,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Galon d'or,,690,4,Paris,,livres,,,,,,,1
459,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Galon d'or,,690,5,Paris,,onces,,,,,,,2
460,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Galon d'or faux,,885,46,Rouen,,aunes,,,,,,,1
461,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Galon d'or faux,,885,54,Rouen,,livres,,,,,,,2
462,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Gants de peau,,500,13,Angleterre,,douzaines,,,,,,,0
463,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Glaces,,24775,,Paris,,,32235,,,,,,0
464,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Glaces,,6760,,Paris,,,32235,,,,,,0
465,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,43,Glaces,,700,,Paris,,,32235,,,,,,0
466,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Avoine,,22,900,Normandie,,livres,482,,,,,,0
467,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Avoine,,460,18383,Normandie,,livres,482,,,,,,0
468,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Orge mondé,,171,776,Angleterre,,livres,,,,,,,0
469,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Riz,,56396,225583,Etats-Unis,,livres,,,,,,,0
470,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Riz,,6799,24723,Portugal,,livres,,,,,,,0
471,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Riz,,110,367,Marseille,,livres,,,,,,,0
472,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Graines de jardin,,325,956,Normandie,,livres,,,,,,,0
473,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Hardes et habillements divers,,15031,,Paris,,,19349,,,,,,0
474,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Hardes et habillements divers,,710,,Paris,,,19349,,,,,,0
475,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,43,Hardes et habillements divers,,3608,,Paris,,,19349,,,,,,0
476,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,43,Hardes et habillements divers,,468,,Paris,,,,,,,,,0
477,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Hamacs de coton,,240,12,Rouen,,en nombre,,,,,,,0
478,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,43,Hamacs de coton,,1380,63,Rouen,,en nombre,,,,,,,0
479,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,43,Hamacs de coton,,300,12,Rouen,,en nombre,,,,,,,0
480,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,43,Horlogerie,,300,,Paris,,,,,,,,,0
481,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Huile de lin,,516,1075,Amiens,,livres,,,,,,,0
482,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Huile de lin,,188,392,Amiens,,livres,,,,,,,0
483,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Huile de lin,,337,750,Dunkerque,,livres,,,,,,,0
484,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Huile de lin,,607,1350,Dunkerque,,livres,,,,,,,0
485,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Huile de lin,,353,784,Dunkerque,,livres,,,,,,,0
486,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Huile d'olive,,11150,11150,Italie,,livres,,,,,,,0
487,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Huile d'olive,,39413,39413,Italie,,livres,,,,,,,0
488,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Huile d'olive,,23680,23680,Marseille,,livres,71493,,,,,,0
489,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Huile d'olive,,7450,7450,Marseille,,livres,71493,,,,,,0
490,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,44,Huile d'olive,,500,500,Marseille,,livres,71493,,,,,,0
491,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Huile d'olive,,450,450,Marseille,,livres,71493,,,,,,0
492,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Huile d'olive,,3630,3630,Marseille,,livres,,,,,,,0
493,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Huile de poisson,,577,1648,Etats-Unis,,livres,,,,,,,0
494,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Instruments de mathématiques,,300,,Paris,,,900,,,,,,0
495,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Instruments de mathématiques,,600,,Paris,,,900,,,,,,0
496,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Instruments de musique,,1850,,Paris,,,2830,,,,,,0
497,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Instruments de musique,,800,,Paris,,,2830,,,,,,0
498,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Instruments de musique,,180,,Paris,,,2830,,,,,,0
499,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Instruments de musique,,460,,Paris,,,,,,,,,0
500,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Instruments de physique,,200,,Paris,,,,,,,,,0
501,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Instruments de marine,,168,,Angleterre,,,216,,,,,,0
502,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Instruments de marine,,48,,Angleterre,,,216,,,,,,0
503,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Instruments de chirurgie,,1500,,Angleterre,,,,,,,,,0
504,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Laine non filée,,1575,350,Espagne,,livres,,,,,,,0
505,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Laine filée,,2300,765,,,livres,,,,,,,0
506,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Légumes confits et secs,,89,,St Malo,,,,,,,,,0
507,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Légumes confits et secs,,396,,St Malo,,,,,,,,,0
508,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Fèves,,2006,10560,Hollande,,livres,,,,,,,0
509,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Fèves,,117040,615998,Hollande,,livres,,,,,,,0
510,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Fèves,,4731,24900,Angleterre,,livres,,,,,,,0
511,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Pois,,752,5788,Normandie,,livres,3712,,,,,,0
512,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Pois,,832,6400,Normandie,,livres,3712,,,,,,0
513,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,44,Pois,,883,6790,Normandie,,livres,3712,,,,,,0
514,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Pois,,1245,9581,Normandie,,livres,3712,,,,,,0
515,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Pommes de terre,,320,,Normandie,,,,,,,,,0
516,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Librairie,,10600,8292,Paris,,livres,14030,,,,,,0
517,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Librairie,,3120,8,Paris,,caisses,14030,,,,,,1
518,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Librairie,,3120,200,Paris,,livres,14030,,,,,,2
519,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Librairie,,310,216,Paris,,livres,14030,,,,,,0
520,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Librairie,,254,428,Paris,,livres,,,,,,,0
521,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Liège en bouchons,,18,50,Marseille,,livres,80,,,,,,0
522,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Liège en bouchons,,62,104,Marseille,,livres,80,,,,,,0
523,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,liège en planches,,100,400,Marseille,,livres,,,,,,,0
524,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Linge de table,,1800,400,Le Havre,,livres,,,,,,,0
525,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Linge de table,,370,,Alençon,,,11190,,,,,,0
526,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Linge de table,,2000,,Alençon,,,11190,,,,,,0
527,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Linge de table,,8820,,Alençon,,,11190,,,,,,0
528,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Linge de table,,7755,,Abbeville,,,16255,,,,,,0
529,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Linge de table,,4000,,Abbeville,,,16255,,,,,,0
530,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Linge de table,,4500,,Abbeville,,,16255,,,,,,0
531,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Linge de table,,2400,,Bournay,,,,,,,,,0
532,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Linge de table,,22320,,Laval,,,41550,,,,,,0
533,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Linge de table,,12730,,Laval,,,41550,,,,,,0
534,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Linge de table,,600,,Laval,,,41550,,,,,,0
535,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,44,Linge de table,,5900,,Laval,,,41550,,,,,,0
536,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Linge de table,,300,,Rouen,,,,,,,,,0
537,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Linge de table,,29844,,Lille,,,54080,,,,,,0
538,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Linge de table,,18116,,Lille,,,54080,,,,,,0
539,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Linge de table,,6120,,Lille,,,54080,,,,,,0
540,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Linge de corps (en chemise),,49220,4922,Lille,,en nombre,57360,,,,,,0
541,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Linge de corps (en chemise),,4410,441,Lille,,en nombre,57360,,,,,,0
542,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Linge de corps (en chemise),,3730,373,Lille,,en nombre,57360,,,,,,0
543,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Chemises gingas,,1100,144,Lille,,en nombre,1140,,,,,,0
544,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Chemises gingas,,40,6,Lille,,en nombre,1140,,,,,,0
545,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Chemises,,960,96,Beauvais,,en nombre,,,,,,,0
546,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Chemises,,2200,200,Pontivy,,en nombre,,,,,,,0
