numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
470,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sirop de capilaire,Isle francoises de l'amerique,701,livres,"0,5",,,absence de prix,1
471,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sirop de limon,Isle francoises de l'amerique,298,livres,"0,5",,,idem,1
472,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sirop de sucre,Isle francoises de l'amerique,8300,livres,"0,07",,,absence de prix,1
473,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sucre blanc,Isle francoises de l'amerique,3250,livres,"0,6",,,absence de prix,1
474,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sucre brut,Isle francoises de l'amerique,15324300,livres,"0,25",,,absence de prix,1
475,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sucre terré,Isle francoises de l'amerique,2504000,livres,"0,37",,,absence de prix,1
476,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,sucre tête,Isle francoises de l'amerique,3277800,livres,"0,28",,,absence de prix,1
477,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,tabac de st domingue,Isle francoises de l'amerique,2225,livres,"0,9",,,absence de prix,1
478,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,tabac en feüilles,Isle francoises de l'amerique,703,livres,"0,25",,,absence de prix,1
479,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,tabac filé,Isle francoises de l'amerique,4900,livres,"0,75",,,absence de prix,1
480,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,tabac en poudre,Isle francoises de l'amerique,17750,livres,"1,2",,,absence de prix,1
481,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,taffias,Isle francoises de l'amerique,3,barriques,36,,,absence de prix,1
