"Ville";"Exports_imports";"Partner";"year";"Index_value";"Part_value";"Part_flux"
"Marseille";"Imports";"Europe_et_Mediterranee";1786;NA;NA;NA
"Marseille";"Imports";"Europe_et_Mediterranee";1787;129,780190956389;0,735578707979674;0,247524752475248
"Marseille";"Imports";"Europe_et_Mediterranee";1788;NA;NA;NA
"Marseille";"Imports";"Europe_et_Mediterranee";1789;177,094622469934;0,59177319643164;0,249752229930624
"Marseille";"Exports";"Europe_et_Mediterranee";1725;100;0,184608270496447;0,374025974025974
"Marseille";"Exports";"Europe_et_Mediterranee";1726;101,408459985123;0,62081182073608;0,378172588832487
"Marseille";"Exports";"Europe_et_Mediterranee";1727;105,693632187516;0,64117944098535;0,367391304347826
"Marseille";"Exports";"Europe_et_Mediterranee";1728;99,4705326111603;0,644247107866294;0,401234567901235
"Marseille";"Exports";"Europe_et_Mediterranee";1729;83,7239006141998;0,664537023525007;0,389130434782609
"Marseille";"Exports";"Europe_et_Mediterranee";1730;93,745168024525;0,535181795120463;0,376744186046512
"Marseille";"Exports";"Europe_et_Mediterranee";1731;105,180481490285;0,441475771756904;0,38780487804878
"Marseille";"Exports";"Europe_et_Mediterranee";1732;113,350451682346;0,439143187980684;0,396551724137931
"Marseille";"Exports";"Europe_et_Mediterranee";1733;105,244157833919;0,502086552931741;0,346330275229358
"Marseille";"Exports";"Europe_et_Mediterranee";1734;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1735;102,926350927577;0,710392497098085;0,376657824933687
"Marseille";"Exports";"Europe_et_Mediterranee";1736;94,1467537658884;0,506733095256477;0,391025641025641
"Marseille";"Exports";"Europe_et_Mediterranee";1737;97,4688285267976;0,553880317969371;0,385321100917431
"Marseille";"Exports";"Europe_et_Mediterranee";1738;93,9990189163076;0,495375716618356;0,40625
"Marseille";"Exports";"Europe_et_Mediterranee";1739;92,8673923161793;0,460082982482625;0,365482233502538
"Marseille";"Exports";"Europe_et_Mediterranee";1740;114,845624099046;0,807342699659735;0,354655294953802
"Marseille";"Exports";"Europe_et_Mediterranee";1741;115,36448282065;0,821394655949258;0,33759246805649
"Marseille";"Exports";"Europe_et_Mediterranee";1742;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1743;101,797813702357;0,728541285908909;0,326720396776193
"Marseille";"Exports";"Europe_et_Mediterranee";1744;103,604187335736;0,762643212490697;0,360754070265638
"Marseille";"Exports";"Europe_et_Mediterranee";1745;105,21284394398;0,84792107207893;0,398089171974522
"Marseille";"Exports";"Europe_et_Mediterranee";1746;106,037020790255;0,832118874488828;0,395186335403727
"Marseille";"Exports";"Europe_et_Mediterranee";1747;106,327961761675;0,786332820420694;0,36340206185567
"Marseille";"Exports";"Europe_et_Mediterranee";1748;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1749;109,136431016835;0,807194428847925;0,362389023405973
"Marseille";"Exports";"Europe_et_Mediterranee";1750;109,590399686918;0,465890248478713;0,327053504144687
"Marseille";"Exports";"Europe_et_Mediterranee";1751;107,890495077884;0,727634135884407;0,343307086614173
"Marseille";"Exports";"Europe_et_Mediterranee";1752;107,098541455427;0,74811827423477;0,362685265911072
"Marseille";"Exports";"Europe_et_Mediterranee";1753;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1754;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1755;106,391343930393;0,874147105432682;0,355687606112054
"Marseille";"Exports";"Europe_et_Mediterranee";1756;106,529358629925;0,880191475974546;0,319027181688126
"Marseille";"Exports";"Europe_et_Mediterranee";1757;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1758;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1759;112,68202162322;0,836885943591451;0,342040816326531
"Marseille";"Exports";"Europe_et_Mediterranee";1760;113,441079735709;0,843977490143469;0,317681584739545
"Marseille";"Exports";"Europe_et_Mediterranee";1761;114,185733796458;0,800018293743283;0,314305364511692
"Marseille";"Exports";"Europe_et_Mediterranee";1762;116,595041738002;0,83045802847221;0,328815977175464
"Marseille";"Exports";"Europe_et_Mediterranee";1763;114,4851623124;0,841079281553317;0,272399278412507
"Marseille";"Exports";"Europe_et_Mediterranee";1764;105,444749298574;0,607337432563731;0,259153318077803
"Marseille";"Exports";"Europe_et_Mediterranee";1765;106,7226569325;0,67647730435547;0,249118683901293
"Marseille";"Exports";"Europe_et_Mediterranee";1766;108,33344258149;0,624809159522227;0,268277177368086
"Marseille";"Exports";"Europe_et_Mediterranee";1767;110,170847126792;0,788078731513413;0,265729993891265
"Marseille";"Exports";"Europe_et_Mediterranee";1768;107,864251789366;0,668633144900292;0,271760797342193
"Marseille";"Exports";"Europe_et_Mediterranee";1769;110,044030619175;0,69376464527324;0,283898305084746
"Marseille";"Exports";"Europe_et_Mediterranee";1770;111,953605594058;0,732943917860471;0,250487963565387
"Marseille";"Exports";"Europe_et_Mediterranee";1771;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1772;113,058875645329;0,681739380751607;0,257386736703874
"Marseille";"Exports";"Europe_et_Mediterranee";1773;113,051265475597;0,636831573383217;0,249828884325804
"Marseille";"Exports";"Europe_et_Mediterranee";1774;114,281422457491;0,712094454758848;0,24808362369338
"Marseille";"Exports";"Europe_et_Mediterranee";1775;112,287209966141;0,738145607950045;0,241080038572806
"Marseille";"Exports";"Europe_et_Mediterranee";1776;112,020452543384;0,683141471148911;0,241
"Marseille";"Exports";"Europe_et_Mediterranee";1777;111,282184322012;0,676588314652398;0,241336633663366
"Marseille";"Exports";"Europe_et_Mediterranee";1778;117,980506108612;0,606095877279869;0,213942307692308
"Marseille";"Exports";"Europe_et_Mediterranee";1779;135,127305148571;0,526475535074084;0,281707317073171
"Marseille";"Exports";"Europe_et_Mediterranee";1780;112,214535651651;0,589808451420801;0,273923444976077
"Marseille";"Exports";"Europe_et_Mediterranee";1781;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1782;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1783;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1784;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1785;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1786;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1787;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1788;NA;NA;NA
"Marseille";"Exports";"Europe_et_Mediterranee";1789;173,922296390609;0,34097781226162;0,130707563611014
"Bordeaux";"Imports";"Europe_et_Mediterranee";1719;100;0,476310121454111;0,57566765578635
"Bordeaux";"Imports";"Europe_et_Mediterranee";1720;81,914714912159;0,317292517055583;0,561688311688312
"Bordeaux";"Imports";"Europe_et_Mediterranee";1721;86,207318001633;0,471701586868196;0,611825192802057
"Bordeaux";"Imports";"Europe_et_Mediterranee";1722;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1723;93,1046293053829;0,488318301627666;0,483801295896328
"Bordeaux";"Imports";"Europe_et_Mediterranee";1724;154,128563733569;0,638237100875342;0,576673866090713
"Bordeaux";"Imports";"Europe_et_Mediterranee";1725;138,297805213571;0,564548284022092;0,539936102236422
"Bordeaux";"Imports";"Europe_et_Mediterranee";1726;111,754698678314;0,414081153808593;0,597510373443983
"Bordeaux";"Imports";"Europe_et_Mediterranee";1727;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1728;101,496768588684;0,423602246221968;0,625441696113074
"Bordeaux";"Imports";"Europe_et_Mediterranee";1729;92,7168759146314;0,324330593825097;0,635838150289017
"Bordeaux";"Imports";"Europe_et_Mediterranee";1730;96,7873574650266;0,508089285493821;0,574561403508772
"Bordeaux";"Imports";"Europe_et_Mediterranee";1731;80,3024097177555;0,411233061169915;0,583673469387755
"Bordeaux";"Imports";"Europe_et_Mediterranee";1732;73,6074705745588;0,435424167047971;0,557692307692308
"Bordeaux";"Imports";"Europe_et_Mediterranee";1733;71,968011241794;0,307924267695649;0,552173913043478
"Bordeaux";"Imports";"Europe_et_Mediterranee";1734;71,677021480013;0,353527568630997;0,545454545454545
"Bordeaux";"Imports";"Europe_et_Mediterranee";1735;75,104468204724;0,965155084997538;0,691011235955056
"Bordeaux";"Imports";"Europe_et_Mediterranee";1736;77,3638260565256;0,271385545077992;0,589887640449438
"Bordeaux";"Imports";"Europe_et_Mediterranee";1737;75,1388547150523;0,254805322124504;0,618556701030928
"Bordeaux";"Imports";"Europe_et_Mediterranee";1738;80,4037509027088;0,292614614442697;0,513274336283186
"Bordeaux";"Imports";"Europe_et_Mediterranee";1739;79,767352555165;0,295360926271905;0,569148936170213
"Bordeaux";"Imports";"Europe_et_Mediterranee";1740;80,6035913308969;0,210853022964625;0,536697247706422
"Bordeaux";"Imports";"Europe_et_Mediterranee";1741;88,7749167177817;0,313161638076448;0,527173913043478
"Bordeaux";"Imports";"Europe_et_Mediterranee";1742;88,1915416011185;0,257155642020103;0,525139664804469
"Bordeaux";"Imports";"Europe_et_Mediterranee";1743;85,181486540734;0,281804027177563;0,643059490084986
"Bordeaux";"Imports";"Europe_et_Mediterranee";1744;80,3452774184613;0,198900609602071;0,642424242424242
"Bordeaux";"Imports";"Europe_et_Mediterranee";1745;91,3705434872336;0,184606740815204;0,627659574468085
"Bordeaux";"Imports";"Europe_et_Mediterranee";1746;102,218927492064;0,390469117169505;0,643086816720257
"Bordeaux";"Imports";"Europe_et_Mediterranee";1747;113,450556960284;0,180121785492983;0,631799163179916
"Bordeaux";"Imports";"Europe_et_Mediterranee";1748;109,87471815977;0,478424912718211;0,595360824742268
"Bordeaux";"Imports";"Europe_et_Mediterranee";1749;101,349730559545;0,298746418812817;0,618918918918919
"Bordeaux";"Imports";"Europe_et_Mediterranee";1750;130,823988611698;0,231954607556548;0,605555555555556
"Bordeaux";"Imports";"Europe_et_Mediterranee";1751;103,677008213361;0,501942500990653;0,623626373626374
"Bordeaux";"Imports";"Europe_et_Mediterranee";1752;99,6199385936367;0,48282897892191;0,6426735218509
"Bordeaux";"Imports";"Europe_et_Mediterranee";1753;93,5375236532178;0,18614731738669;0,588555858310627
"Bordeaux";"Imports";"Europe_et_Mediterranee";1754;105,235709420809;0,182188808833228;0,590214067278288
"Bordeaux";"Imports";"Europe_et_Mediterranee";1755;140,06906046017;0,24020874455195;0,581325301204819
"Bordeaux";"Imports";"Europe_et_Mediterranee";1756;141,173568357321;0,260184968424546;0,592833876221498
"Bordeaux";"Imports";"Europe_et_Mediterranee";1757;105,08619006332;0,426756648014798;0,604361370716511
"Bordeaux";"Imports";"Europe_et_Mediterranee";1758;132,762422212954;0,88953037465773;0,649056603773585
"Bordeaux";"Imports";"Europe_et_Mediterranee";1759;169,453482185874;0,861753627735211;0,688311688311688
"Bordeaux";"Imports";"Europe_et_Mediterranee";1760;105,120964683675;0,642651054884964;0,644927536231884
"Bordeaux";"Imports";"Europe_et_Mediterranee";1761;160,283386356023;0,624953279337218;0,63716814159292
"Bordeaux";"Imports";"Europe_et_Mediterranee";1762;109,264596280158;0,367121626477352;0,631229235880399
"Bordeaux";"Imports";"Europe_et_Mediterranee";1763;116,042801845472;0,327762457487317;0,633663366336634
"Bordeaux";"Imports";"Europe_et_Mediterranee";1764;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1765;168,029067498858;0,430771269941922;0,685106382978723
"Bordeaux";"Imports";"Europe_et_Mediterranee";1766;129,449166035894;0,307692810358295;0,679824561403509
"Bordeaux";"Imports";"Europe_et_Mediterranee";1767;109,082665253907;0,107330086308815;0,710900473933649
"Bordeaux";"Imports";"Europe_et_Mediterranee";1768;150,754699081412;0,218803358638766;0,659574468085106
"Bordeaux";"Imports";"Europe_et_Mediterranee";1769;109,060130566987;0,133158948096921;0,699074074074074
"Bordeaux";"Imports";"Europe_et_Mediterranee";1770;118,068822084795;0,249770878197776;0,695454545454545
"Bordeaux";"Imports";"Europe_et_Mediterranee";1771;131,836166018975;0,31236011008403;0,608695652173913
"Bordeaux";"Imports";"Europe_et_Mediterranee";1772;112,162005908069;0,138898003027715;0,557823129251701
"Bordeaux";"Imports";"Europe_et_Mediterranee";1773;174,82526099171;0,298341549314647;0,55868544600939
"Bordeaux";"Imports";"Europe_et_Mediterranee";1774;188,445624786472;0,270158245945993;0,525423728813559
"Bordeaux";"Imports";"Europe_et_Mediterranee";1775;117,610807745421;0,248285150965578;0,565
"Bordeaux";"Imports";"Europe_et_Mediterranee";1776;205,470626881811;0,193087196632453;0,518134715025907
"Bordeaux";"Imports";"Europe_et_Mediterranee";1777;189,258314477822;0,125315772850962;0,51
"Bordeaux";"Imports";"Europe_et_Mediterranee";1778;201,933696016388;0,0434072776908768;0,425
"Bordeaux";"Imports";"Europe_et_Mediterranee";1779;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1780;187,989681893118;0,328130152571048;0,553846153846154
"Bordeaux";"Imports";"Europe_et_Mediterranee";1781;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1782;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1783;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1784;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1785;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1786;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1787;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1788;NA;NA;NA
"Bordeaux";"Imports";"Europe_et_Mediterranee";1789;153,201503308077;0,162098248865988;0,245749613601236
"Bordeaux";"Exports";"Europe_et_Mediterranee";1718;100;0,663640244465374;0,133333333333333
"Bordeaux";"Exports";"Europe_et_Mediterranee";1719;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1720;92,5120677724637;0,78047611691294;0,0938511326860841
"Bordeaux";"Exports";"Europe_et_Mediterranee";1721;85,1336024816491;0,697895604082673;0,0938775510204082
"Bordeaux";"Exports";"Europe_et_Mediterranee";1722;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1723;178,820892049975;0,812026447686051;0,0891089108910891
"Bordeaux";"Exports";"Europe_et_Mediterranee";1724;187,499407952956;0,803661780952321;0,0864197530864197
"Bordeaux";"Exports";"Europe_et_Mediterranee";1725;195,158530185494;0,807008052449568;0,0837696335078534
"Bordeaux";"Exports";"Europe_et_Mediterranee";1726;133,594756602017;0,750998612650396;0,0963302752293578
"Bordeaux";"Exports";"Europe_et_Mediterranee";1727;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1728;102,188201543905;0,723586004707621;0,0638297872340425
"Bordeaux";"Exports";"Europe_et_Mediterranee";1729;84,2287273699312;0,769118732753297;0,087378640776699
"Bordeaux";"Exports";"Europe_et_Mediterranee";1730;94,7190993939824;0,740742529790834;0,115384615384615
"Bordeaux";"Exports";"Europe_et_Mediterranee";1731;78,04290793575;0,340739401662191;0,15748031496063
"Bordeaux";"Exports";"Europe_et_Mediterranee";1732;89,9294240701827;0,72425028051489;0,119318181818182
"Bordeaux";"Exports";"Europe_et_Mediterranee";1733;88,1692128244944;0,671521256370279;0,149732620320856
"Bordeaux";"Exports";"Europe_et_Mediterranee";1734;121,320020639657;0,752234060217102;0,115577889447236
"Bordeaux";"Exports";"Europe_et_Mediterranee";1735;78,6225732521625;0,652088445423989;0,130653266331658
"Bordeaux";"Exports";"Europe_et_Mediterranee";1736;76,6841662594469;0,643761083916187;0,140776699029126
"Bordeaux";"Exports";"Europe_et_Mediterranee";1737;72,0718024097765;0,590770368593023;0,104
"Bordeaux";"Exports";"Europe_et_Mediterranee";1738;71,3014840133341;0,687332889641766;0,0943396226415094
"Bordeaux";"Exports";"Europe_et_Mediterranee";1739;69,2397852193976;0,777327051428152;0,111111111111111
"Bordeaux";"Exports";"Europe_et_Mediterranee";1740;75,5060671556796;0,754700119860067;0,105431309904153
"Bordeaux";"Exports";"Europe_et_Mediterranee";1741;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1742;93,7596287264672;0,71169053326292;0,0452079566003617
"Bordeaux";"Exports";"Europe_et_Mediterranee";1743;79,6000755127807;0,597745232219959;0,0566371681415929
"Bordeaux";"Exports";"Europe_et_Mediterranee";1744;75,0879838378427;0,709962363540961;0,121468926553672
"Bordeaux";"Exports";"Europe_et_Mediterranee";1745;76,4881301718116;0,76106704564651;0,182926829268293
"Bordeaux";"Exports";"Europe_et_Mediterranee";1746;77,8388126098584;0,693192731377474;0,239193083573487
"Bordeaux";"Exports";"Europe_et_Mediterranee";1747;75,0464434770658;0,892072716714704;0,224719101123595
"Bordeaux";"Exports";"Europe_et_Mediterranee";1748;85,4648037595654;0,820644114492213;0,226027397260274
"Bordeaux";"Exports";"Europe_et_Mediterranee";1749;72,6951417477557;0,789278615605332;0,192513368983957
"Bordeaux";"Exports";"Europe_et_Mediterranee";1750;82,5015583857938;0,830182279914344;0,147208121827411
"Bordeaux";"Exports";"Europe_et_Mediterranee";1751;93,6000632803443;0,827886195085193;0,148255813953488
"Bordeaux";"Exports";"Europe_et_Mediterranee";1752;85,8402543598848;0,813396324911847;0,0389221556886228
"Bordeaux";"Exports";"Europe_et_Mediterranee";1753;85,9289234521152;0,798396662309726;0,0541044776119403
"Bordeaux";"Exports";"Europe_et_Mediterranee";1754;95,9954609169603;0,803599299542514;0,0468164794007491
"Bordeaux";"Exports";"Europe_et_Mediterranee";1755;79,2527779017598;0,738725130309849;0,115384615384615
"Bordeaux";"Exports";"Europe_et_Mediterranee";1756;87,1072871450177;0,805923566294669;0,117924528301887
"Bordeaux";"Exports";"Europe_et_Mediterranee";1757;85,9027506799781;0,744430539333439;0,128755364806867
"Bordeaux";"Exports";"Europe_et_Mediterranee";1758;91,1486246320253;0,704758131464068;0,131736526946108
"Bordeaux";"Exports";"Europe_et_Mediterranee";1759;109,718076197751;0,736683777487678;0,109677419354839
"Bordeaux";"Exports";"Europe_et_Mediterranee";1760;114,684577744044;0,923513788609471;0,135135135135135
"Bordeaux";"Exports";"Europe_et_Mediterranee";1761;95,8546097765976;0,753835703563034;0,124223602484472
"Bordeaux";"Exports";"Europe_et_Mediterranee";1762;103,392837366038;0,643579947330605;0,139393939393939
"Bordeaux";"Exports";"Europe_et_Mediterranee";1763;114,799763393161;0,793595061772645;0,118421052631579
"Bordeaux";"Exports";"Europe_et_Mediterranee";1764;121,308276310992;0,80968312651843;0,11
"Bordeaux";"Exports";"Europe_et_Mediterranee";1765;108,672489027876;0,85551013700174;0,106060606060606
"Bordeaux";"Exports";"Europe_et_Mediterranee";1766;111,336858056141;0,663100020145909;0,120418848167539
"Bordeaux";"Exports";"Europe_et_Mediterranee";1767;111,230459065117;0,782611374521442;0,0894736842105263
"Bordeaux";"Exports";"Europe_et_Mediterranee";1768;91,5918371465563;0,718866547091158;0,0895522388059701
"Bordeaux";"Exports";"Europe_et_Mediterranee";1769;91,5970994052573;0,753425210424856;0,0972222222222222
"Bordeaux";"Exports";"Europe_et_Mediterranee";1770;104,556014384113;0,795818212954194;0,087378640776699
"Bordeaux";"Exports";"Europe_et_Mediterranee";1771;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1772;85,2666026216994;0,891886543894956;0,0892018779342723
"Bordeaux";"Exports";"Europe_et_Mediterranee";1773;80,6706163185912;0,920478485894353;0,109452736318408
"Bordeaux";"Exports";"Europe_et_Mediterranee";1774;83,8668340909681;0,851785177366572;0,0772200772200772
"Bordeaux";"Exports";"Europe_et_Mediterranee";1775;102,984918828991;0,885051042846103;0,0930232558139535
