numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
114,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de chagrin,Marseille,Espagne,"330,00",livres,"2,0000000","660,00","0,00",
115,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de chamois,Marseille,Espagne,"200,00",livres,"1,2500000","250,00","0,00",
116,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de chevre en poil,Marseille,Espagne,"3 900,00",nombre,"1,5000000","5850,00","0,00",
117,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de lievre,Marseille,Espagne,"200,00",livres,"1,5000000","300,00","0,00",
118,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de loup de bois,Marseille,Espagne,"28,00",peaux,"4,0000000","112,00","0,00",
119,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de maroquin,Marseille,Espagne,"100,00",livres,"2,0000000","200,00","0,00",
120,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de mouton en laine,Marseille,Espagne,"4 957,00",livres,"0,7500000","3717,00","-0,75",
121,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de tigres,Marseille,Espagne,"400,00",livres,"5,0000000","2000,00","0,00",
122,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de veau en poil,Marseille,Espagne,"24,00",en nombre,"0,7500000","18,00","0,00",
123,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,peaux de veau en poil,Marseille,Espagne,"255,00",livres,"0,2500000","63,00","-0,75",
124,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,pierres a eguiser,Marseille,Espagne,"376,00",en nombre,"2,0000000","752,00","0,00",
125,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,pierres de malte,Marseille,Espagne,"126,00",en nombre,"0,7500000","94,00","-0,50",
126,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,pignons d'epine,Marseille,Espagne,"21 200,00",livres,"0,3000000","6360,00","0,00",
127,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,pipes a fumer,Marseille,Espagne,"100,00",grosses,"3,0000000","300,00","0,00",
128,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,pipes a fumer,Marseille,Espagne,"1 200,00",livres,"0,3000000","360,00","0,00",
129,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,plomb en saumon,Marseille,Espagne,"691 630,00",livres,"0,2000000","138326,00","0,00",
130,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,poisson salés,Marseille,Espagne,"225 095,00",livres,"0,2500000","56273,00","-0,75",
131,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,poivre,Marseille,Espagne,"19 425,00",livres,"1,1000000","21367,00","-0,50",
132,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,quincaille de fer et acier,Marseille,Espagne,"800,00",livres,"1,0000000","800,00","0,00",
133,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,quinquina,Marseille,Espagne,"2 210,00",livres,"2,5000000","5525,00","0,00",
134,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,raclure de corne,Marseille,Espagne,"400,00",livres,"0,0500000","20,00","0,00",
135,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,raisin sec,Marseille,Espagne,"345 990,00",livres,"0,2000000","69198,00","0,00",
136,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,reglisse,Marseille,Espagne,"112 880,00",livres,"0,0500000","5644,00","0,00",
137,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,rhubarbe,Marseille,Espagne,"300,00",livres,"10,0000000","3000,00","0,00",
138,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,rocou,Marseille,Espagne,"1 883,00",livres,"1,0000000","1883,00","0,00",
139,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,salicor,Marseille,Espagne,"1 236 324,00",livres,"0,1000000","123632,00","-0,40",
140,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,salsepareille,Marseille,Espagne,"10 970,00",livres,"2,0000000","21940,00","0,00",
141,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,sangalette,Marseille,Espagne,"127,00",pieces,"12,0000000","1524,00","0,00",
142,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,saumure,Marseille,Espagne,"3 500,00",livres,"0,1500000","525,00","0,00",
143,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,sel medicinal,Marseille,Espagne,"23 600,00",livres,"1,0000000","23600,00","0,00",
144,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,sel de saturne,Marseille,Espagne,"29 700,00",livres,"2,0000000","59400,00","0,00",
145,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,sel d'ypsum,Marseille,Espagne,"30 825,00",livres,"0,1000000","3082,00","-0,50",
146,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,soude,Marseille,Espagne,"9 900 525,00",livres,"0,0800000","792042,00","0,00",
147,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,soye crüe,Marseille,Espagne,"29 631,00",livres,"12,0000000","355572,00","0,00",
148,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,stofiche,Marseille,Espagne,"16 560,00",livres,"0,1500000","2484,00","0,00",
149,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,sucre blanc,Marseille,Espagne,"1 813 538,00",livres,"0,7500000","1360153,00","-0,50",
150,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,suif,Marseille,Espagne,"1 575,00",livres,"0,3500000","551,00","-0,25",
151,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,sumac,Marseille,Espagne,"1 035,00",livres,"0,0700000","72,00","-0,45",
152,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,tabac en feuilles,Marseille,Espagne,"120,00",livres,"0,2500000","30,00","0,00",
153,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,tayolles de soye,Marseille,Espagne,"22,00",douzaines,"50,0000000","1100,00","0,00",
154,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,terrailles,Marseille,Espagne,"4 660,00",livres,"0,0700000","326,00","-0,20",
155,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,thon marine,Marseille,Espagne,"1 100,00",livres,"1,2000000","1320,00","0,00",
156,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,toille blanche,Marseille,Espagne,"1 100,00",livres,"5,0000000","5500,00","0,00",
157,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,toille d'emballage,Marseille,Espagne,"259 712,00",livres,"1,0000000","259712,00","0,00",
158,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,3,1759,Imports,toille a voile,Marseille,Espagne,"200,00",livres,"0,3000000","60,00","0,00",
159,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,tourons,Marseille,Espagne,"1 100,00",livres,"1,0000000","1100,00","0,00",
160,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,trenelles d'espars,Marseille,Espagne,"23 450,00",livres,"0,1000000","2345,00","0,00",
161,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,vermillon,Marseille,Espagne,"2 720,00",livres,"5,0000000","13600,00","0,00",
162,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,verres communs,Marseille,Espagne,"1 600,00",livres,"1,0000000","1600,00","0,00",
163,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,verres de cristal,Marseille,Espagne,"2 200,00",livres,"2,0000000","4400,00","0,00",
164,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,vin de malaga,Marseille,Espagne,"82,00",milleroles,"80,0000000","6560,00","0,00",
165,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,vin muscat,Marseille,Espagne,"20,00",milleroles,"45,0000000","900,00","0,00",
166,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,vin rouge,Marseille,Espagne,"1 605,00",milleroles,"8,0000000","12840,00","0,00",
167,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,vin tinto,Marseille,Espagne,"155,00",milleroles,"50,0000000","7750,00","0,00",
168,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,acier,Marseille,Hollande,"2 000,00",livres,"0,3500000","700,00","0,00",
169,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,amidon,Marseille,Hollande,"18 000,00",livres,"0,2000000","360,00","-3 240,00","oubli du ""cent"""
170,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,arcenic,Marseille,Hollande,"4 500,00",livres,"0,2500000","1125,00","0,00",
171,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,arquifou,Marseille,Hollande,"18 600,00",livres,"0,1500000","2790,00","0,00",
172,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,azur,Marseille,Hollande,"420,00",livres,"0,5000000","210,00","0,00",
173,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,balaine coupée,Marseille,Hollande,"5 500,00",livres,"5,0000000","27500,00","0,00",
174,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,beuf fumé,Marseille,Hollande,"3 600,00",livres,"0,2500000","900,00","0,00",
175,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,beuf salé,Marseille,Hollande,"42 000,00",livres,"0,2500000","10500,00","0,00",
176,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,beure,Marseille,Hollande,"3 750,00",livres,"0,4000000","1500,00","0,00",
177,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bierre,Marseille,Hollande,"348,00",bariques,"40,0000000","13920,00","0,00",
178,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bierre,Marseille,Hollande,"3 000,00",livres,"0,0500000","150,00","0,00",
179,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bled froment,Marseille,Hollande,"15 445,00",charges,"26,0000000","401570,00","0,00",
180,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bois jaune,Marseille,Hollande,"143,00",pieces,"1,0000000","143,00","0,00",
181,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bois jaune,Marseille,Hollande,"30 500,00",livres,"0,1000000","3050,00","0,00",
182,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bois merrain,Marseille,Hollande,"360,00",tonneaux,"5,0000000","1800,00","0,00",
183,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bois de sandal,Marseille,Hollande,"993,00",pieces,"1,5000000","1489,00","-0,50",
184,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bois de sandal,Marseille,Hollande,"40 916,00",livres,"0,2000000","8183,00","-0,20",
185,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bois a teindre,Marseille,Hollande,"8 810,00",livres,"0,3000000","2643,00","0,00",
186,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,borax,Marseille,Hollande,"1 584,00",livres,"4,5000000","7128,00","0,00",
187,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,bray,Marseille,Hollande,"67 300,00",livres,"0,1000000","6730,00","0,00",
188,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,brosserie,Marseille,Hollande,"250,00",livres,"0,5000000","125,00","0,00",
189,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,cacao,Marseille,Hollande,"83 924,00",livres,"1,3000000","109101,00","-0,20",
190,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,caffé,Marseille,Hollande,"265,00",livres,"0,9000000","238,00","-0,50",
191,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,camphre,Marseille,Hollande,"4 360,00",livres,"4,0000000","17440,00","0,00",
192,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,canefice,Marseille,Hollande,"2 760,00",livres,"1,0000000","2760,00","0,00",
193,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,canelle,Marseille,Hollande,"28 620,00",livres,"10,0000000","286200,00","0,00",
194,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,4,1759,Imports,ceruse,Marseille,Hollande,"63 652,00",livres,"0,2000000","12730,00","-0,40",
