numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
432,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,13,Oignons de fleurs,Hollande,484,1,Valeur,484,
433,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,13,Oliban,Hollande,675,900,Livres,"0,75",
434,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,13,Orpin,Hollande,"2381,25",3175,Livres,"0,75",
435,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Orge ; mondée,Hollande,"131,1",437,Livres,"0,3",
436,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Orge ; perlée,Hollande,"566,1",1887,Livres,"0,3",
437,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Papier ; blanc,Hollande,54582,9097,Rames,6,
438,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Papier ; a lettres,Hollande,810,81,Rames,10,
439,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Papier ; peint,Hollande,2206,1103,Livres,2,
440,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Papier ; violet,Hollande,216,36,Rames,6,
441,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peaux ; d'hermine,Hollande,15000,50,timbres,300,
442,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peaux ; de loups ; de bois,Hollande,348,87,En nombre,4,
443,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peaux ; de loups ; cervier,Hollande,620,62,En nombre,10,
444,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peaux ; d'ours,Hollande,105,7,En nombre,15,
445,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peaux ; de rennes,Hollande,"52,5",35,Livres,"1,5",
446,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peaux ; de tigres,Hollande,4970,497,Livres,10,
447,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peaux ; de veaux en poil,Hollande,300,20,Douzaines,15,
448,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peaux ; de veaux en poil,Hollande,500,1,Valeur,500,
449,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Pelleterie ; aprestée,Hollande,3069,1023,Livres,3,
450,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Pelleterie ; crue,Hollande,485,485,Livres,1,
451,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peintures broyées,Hollande,15,30,Livres,"0,5",
452,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Pierres a Eguiser,Hollande,"88,7",887,Livres,"0,1",
453,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Piment,Hollande,"15392,7",17103,Livres,"0,9",
454,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Peinceaux,Hollande,"475,2",594,Livres,"0,8",
455,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Pipes a fumer,Hollande,"4484,25","1494,75",Grosses,3,
456,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Planches ; de chêne,Hollande,18798,9399,En nombre,2,
457,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Planches ; de sapin,Hollande,7180,7180,En nombre,1,
458,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plocq,Hollande,444,4440,Livres,"0,1",
459,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plomb ; en grenaille,Hollande,252,840,Livres,"0,3",
460,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plomb ; en saumon,Hollande,"39054,4",195272,Livres,"0,2",
461,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plomb ; en tables,Hollande,7932,26440,Livres,"0,3",
462,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plumes ; d'aigledon,Hollande,500,1,Valeur,500,
463,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plumes ; a cure dents,Hollande,1425,475,Livres,3,
464,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plumes ; a ecrire ; brutes,Hollande,4884,3256,Livres,"1,5",
465,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plumes ; a ecrire ; aprestées,Hollande,"91,88","36,75",Livres,"2,5",
466,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plumes ; a lit,Hollande,"19394,4",16162,Livres,"1,2",
467,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Plumes ; a volants,Hollande,2030,1015,Livres,2,
468,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Poil ; de bœuf,Hollande,360,3600,Livres,"0,1",
469,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Poil ; de castor,Hollande,550,110,Livres,5,
470,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,14,Poil ; de sanglier,Hollande,5620,7025,Livres,"0,8",
471,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Pois sec,Hollande,6,60,Livres,"0,1",
472,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Poivre ; ordinaire,Hollande,600017,272735,Livres,"2,2",
473,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Poivre ; long,Hollande,192,160,Livres,"1,2",
474,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Poix,Hollande,16,160,Livres,"0,1",
475,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Porcelaine,Hollande,2065,413,Livres,5,
476,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Potin gris,Hollande,4635,5150,Livres,"0,9",
477,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Potterie de grez,Hollande,"112,5",750,Livres,"0,15",
478,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Poudre a tirer,Hollande,165200,118000,Livres,"1,4",
479,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Précipité,Hollande,120,24,Livres,5,
480,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Quercas,Hollande,60,3,Pièces,20,
481,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Quincaillerie,Hollande,72246,120410,Livres,"0,6",
482,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Quinquina,Hollande,280,1,Valeur,280,
483,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Raisine,Hollande,"15,5",155,Livres,"0,1",
484,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Rassade,Hollande,3689,5270,Livres,"0,7",
485,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Reagal,Hollande,"506,75",2027,Livres,"0,25",
486,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Ris,Hollande,"69261,25",277045,Livres,"0,25",
487,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Rotin,Hollande,85,85,Livres,1,
488,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Ruban de fil,Hollande,"19222,5",7689,Livres,"2,5",
489,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Saffle,Hollande,"1348,5",899,Livres,"1,5",
490,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Salpetre,Hollande,"28565,25",38087,Livres,"0,75",
491,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Salsepareille,Hollande,"11167,5",4467,Livres,"2,5",
492,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Sandarac,Hollande,18891,18891,Livres,1,
493,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Sang de dragon,Hollande,190,190,Livres,1,
494,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Santal citrin,Hollande,37,370,Livres,"0,1",
495,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Sapins ; a faire gaffes,Hollande,"21,5",43,Manches,"0,5",
496,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Sapins ; a faire pioches,Hollande,"56,5",226,Livres,"0,25",
497,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Savons,Hollande,"87,75",195,Livres,"0,45",
498,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Saumon salé,Hollande,80,1,Gonne,80,
499,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Saumon salé,Hollande,"33578,75",134315,Livres,"0,25",
500,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Saxafras,Hollande,"62,5",250,Livres,"0,25",
501,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Seaux de bois,Hollande,3190,1595,En nombre,2,
502,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Seaux de bois,Hollande,110,1,Valeur,110,
503,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Sel ; armoniae,Hollande,180,120,Livres,"1,5",
504,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Sel ; de saturne,Hollande,4554,1,Valeur,4554,
505,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Sel ; d'ypsum,Hollande,290,580,Livres,"0,5",
506,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,15,Semen contra,Hollande,3075,1025,Livres,3,
507,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Sirop de capillaire,Hollande,206,1,Valeur,206,
508,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Soude,Hollande,"31987,5",127950,Livres,"0,25",
509,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Souffre,Hollande,"1906,35",12709,Livres,"0,15",
510,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Soye de porc,Hollande,8500,10625,Livres,"0,8",
511,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Spicanardi,Hollande,88,22,Livres,4,
512,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Spicacettica,Hollande,100,50,Livres,2,
513,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Stafisaigre,Hollande,512,512,Livres,1,
514,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Stil de grain,Hollande,"167,25",223,Livres,"0,75",
515,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Stocfiche,Hollande,"296,25",1975,Livres,"0,15",
516,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Sublimé,Hollande,3642,607,Livres,6,
517,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Sucre ; brut,Hollande,"64,5",215,Livres,"0,3",
518,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Sucre ; candy,Hollande,448,256,Livres,"1,75",
519,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Sucre ; en pain,Hollande,51662,51662,Livres,1,
520,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Tabac ; en caisse,Hollande,"18,75",75,Livres,"0,25",
521,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Tabac ; en feuilles,Hollande,"141967,5",567870,Livres,"0,25",
522,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Tabac ; en poudre,Hollande,3716,929,Livres,4,
523,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Tableaux,Hollande,1040,52,Livres,20,
524,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Tableaux,Hollande,750,1,Valeur,750,
525,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Tamarin,Hollande,1085,2170,Livres,"0,5",
526,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Tapis,Hollande,100,1,Valeur,100,
527,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Tapsel,Hollande,1000,40,Pièces,25,
528,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Terebenthine,Hollande,70,350,Livres,"0,2",
529,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Terre ; d'hongrie,Hollande,850,1,Valeur,850,
530,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Terre ; a pipes,Hollande,44,1,Valeur,44,
531,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Terre ; verte,Hollande,312,1,Valeur,312,
532,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Thé,Hollande,812,203,Livres,4,
533,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Toile ; de cotton,Hollande,39300,1965,Pièces,20,
534,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Toile ; de lin,Hollande,12500,"41,667",Pièces,300,
535,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Toile ; platille,Hollande,1000,50,Pièces,20,
536,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Toile ; a voile,Hollande,20260,10130,Livres,2,
537,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Toutenague,Hollande,3400,1,Valeur,3400,
538,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Tournesol,Hollande,"3216,5",4595,Livres,"0,7",
539,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Vermillon,Hollande,91480,18296,Livres,5,
540,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Verres cristallins,Hollande,"251,4",419,Livres,"0,6",
541,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Vin de liqueur,Hollande,1152,4,Muids,288,erreur d'écriture : sou au lieu de lt
542,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,16,Zain,Hollande,3040,1,Valeur,3040,
543,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Citrons,Italie,"44287,25",885745,En nombre,"0,05",
544,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Esprit de citron,Italie,204,1,Valeur,204,
545,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Huile d'olive,Italie,"6554442,6",10924071,Livres,"0,6",
546,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Jus de citrons,Italie,"28,05",187,Livres,"0,15",
547,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Manne,Italie,45442,22721,Livres,2,
548,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Marchandises Meslées,Italie,304,1,Valeur,304,
549,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Oranges,Italie,"350,25",7005,Livres,"0,05",
550,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Peaux de chien de mer,Italie,267,178,En nombre,"1,5",
551,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Pierres ponces,Italie,"1204,5",12045,Livres,"0,1",
552,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Poil de chevre filé,Italie,1020,170,Livres,6,
553,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Tartre,Italie,405,1350,Livres,"0,3",
554,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Vin ; de liqueur,Italie,1500,3,Muids,500,
555,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Vin ; ordinaire,Italie,180,"1,25",Muids,144,
556,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Acier,Nord,"7397,2",18493,Livres,"0,4",
557,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Alun,Nord,"896,1",2987,Livres,"0,3",
558,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Amidon,Nord,"424,5",1415,Livres,"0,3",
559,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Arcenic,Nord,"4356,6",14522,Livres,"0,3",
560,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Azur,Nord,"2940,3",3267,Livres,"0,9",
561,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Bazin,Nord,3060,1020,Aulnes,3,
562,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Beuf fumé,Nord,"739,6",1849,Livres,"0,4",
563,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Bierre,Nord,25,1,Muids,25,
564,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Bled froment,Nord,29067,193780,Livres,"0,15",
565,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,boetes de sapin,Nord,"737,5",1475,Livres,"0,5",
566,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,17,Bois ; de buis,Nord,"157,5",1050,Livres,"0,15",
