numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
1538,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Bas ; de fil,Hollande,150,1,Valeur,150,
1539,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Bas ; de laine,Hollande,520,104,Livres,5,
1540,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Bas ; de soye,Hollande,52850,1057,Livres,50,
1541,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Bazin,Hollande,240,48,Livres,5,
1542,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Beurre,Hollande,"1058,5",2117,Livres,"0,5",
1543,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Bierre,Hollande,"231,25","9,25",Muids,25,
1544,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Blonde de soye,Hollande,23625,"67,5",Livres,350,
1545,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Bois ; de gayac,Hollande,4830,16100,Livres,"0,3",
1546,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Bois ; de marquetterie,Hollande,3325,6650,Livres,"0,5",
1547,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Bougie,Hollande,2740,1370,Livres,2,
1548,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Boutons or trait,Hollande,"4587,5","45,875",Livres,100,45 livres et 14 once
1549,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Caffé,Hollande,"994903,8",904458,Livres,"1,1",
1550,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Camelot ; a peu de soye,Hollande,200,40,Livres,5,
1551,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Camelot ; de laine,Hollande,120,30,Livres,4,
1552,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Camelot ; de poil,Hollande,800,80,Livres,10,
1553,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Carreaux meulage de France,Hollande,280,700,En nombre,"0,4",
1554,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Chaises de canne,Hollande,212,1,Valeur,212,
1555,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Chapeaux ; castors,Hollande,2260,113,En nombre,20,
1556,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Chapeaux ; my castors,Hollande,31220,"260,167",Douzaines,120,260 douzaines et 1/6
1557,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Chardons a drapier,Hollande,3820,191,Mannes,20,
1558,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,11,Cidre,Hollande,855,"28,5",Muids,30,
1559,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Confitures,Hollande,4676,4676,Livres,1,
1560,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Cordes ; darcons,Hollande,360,1,Valeur,360,
1561,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Cordes ; à boyaux,Hollande,1450,1,Valeur,1450,
1562,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Coton en laine,Hollande,1125,750,Livres,"1,5",
1563,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Couvertures de laine,Hollande,500,250,Livres,2,
1564,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Dentelle ; d'alencon,Hollande,1000,10,Livres,100,
1565,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Dentelle ; de fil,Hollande,1175,"11,75",Livres,100,
1566,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Dentelle ; or et argent,Hollande,1700,"4,25",Livres,400,
1567,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Dentelle ; de soye,Hollande,"136631,25","390,375",Livres,350,390 Livres et 6 onces
1568,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Drap ; d'Elbeuf,Hollande,1568,112,Aulnes,14,
1569,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Drap ; de Louviers,Hollande,3880,194,Aulnes,20,
1570,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Drap ; de Sedan,Hollande,6000,12,Pièces,500,
1571,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Drap ; de Vire,Hollande,1280,320,Livres,4,
1572,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Epingles,Hollande,1450,1,Valeur,1450,
1573,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Espagnolette croisée,Hollande,2135,305,Livres,7,
1574,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Etain ouvré,Hollande,"37,5",30,Livres,"1,25",
1575,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Etamine de Rouen,Hollande,2820,564,Livres,5,
1576,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Etoffe ; d'or,Hollande,2400,24,Livres,100,
1577,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Etoffe ; or et argent,Hollande,840,"10,5",Livres,80,
1578,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Etoffe ; de soye,Hollande,48000,"800,375",Livres,60,"-22,5 800 livres et 6 onces, n'a pas compté les onces"
1579,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Etoffe ; au quart,Hollande,38240,1912,Livres,20,
1580,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Etoffe ; a peu,Hollande,"27082,5","451,375",Livres,60,451 livres et 6 onces
1581,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Eventals fins,Hollande,1296,36,Douzaines,36,
1582,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Fayance,Hollande,"2806,2",4677,Livres,"0,6",
1583,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Fer en marmites,Hollande,339,3390,Livres,"0,1",
1584,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Flanelle à fleurs,Hollande,1680,420,Livres,4,
1585,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Froc de laine,Hollande,2600,1300,Livres,2,
1586,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Fruits ; cruds,Hollande,"2152,5","143,5",Barils,15,
1587,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Fruits ; à l'eau de vie,Hollande,1224,1,Valeur,1224,
1588,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Galons ; or et argent,Hollande,2682,"18,625",Livres,144,18 livres 10 onces
1589,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Galons ; de soye,Hollande,350,10,Livres,35,
1590,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Gans communs,Hollande,1345,269,Livres,5,
1591,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Garance,Hollande,"13687,5",9125,Livres,"1,5",
1592,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Glaces de miroirs,Hollande,33800,6760,Livres,5,
1593,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,12,Graines de Rabette,Hollande,16944,169440,Livres,"0,1",
1594,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Habillemens ; en or,Hollande,1280,16,Livres,80,
1595,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Habillemens ; de soye,Hollande,1890,"31,5",Livres,60,
1596,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Hamacks,Hollande,9787,1,Valeur,9787,
1597,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Huile d'olive,Hollande,204,340,Livres,"0,6",
1598,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Indigo,Hollande,62510,8930,Livres,7,
1599,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Laine filée,Hollande,445,89,Livres,5,
1600,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Lacets de soye,Hollande,402,1,Valeur,402,
1601,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Librairie,Hollande,12000,6000,Livres,2,
1602,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Lunettes,Hollande,526,1,Valeur,526,
1603,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Marchandises mêlées,Hollande,131000,1,Valeur,131000,
1604,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Matelats,Hollande,"547,5",365,Livres,"1,5",
1605,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Mercerie,Hollande,27400,1,Valeur,27400,
1606,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Molton ; de coton,Hollande,160,40,Livres,4,
1607,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Molton ; de laine,Hollande,400,100,Livres,4,
1608,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Moucades,Hollande,1290,215,Livres,6,
1609,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Mouches de soye,Hollande,650,"6,5",Livres,100,
1610,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Mouchoirs fil et coton,Hollande,45787,13082,Livres,"3,5",
1611,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Oignons de fleurs,Hollande,200,1,Valeur,200,
1612,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Panne,Hollande,1904,272,Livres,7,
1613,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Papier peint,Hollande,1680,840,Livres,2,
1614,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Parchemin,Hollande,2460,41,Grosses,60,
1615,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Parchemin,Hollande,210,1,Valeur,210,
1616,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Peaux ; dhermine,Hollande,300,1,Livres,300,
1617,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Peaux ; de mouton aprêtées,Hollande,396,22,Douzaines,18,
1618,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Peaux ; de mouton aprêtées,Hollande,283,1,Valeur,283,
1619,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Peaux ; de veaux corroyées,Hollande,576,16,Douzaines,36,
1620,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Plâtre,Hollande,684,114,Monts,6,
1621,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Plumes d'autruches aprêtées,Hollande,2780,"34,75",Livres,80,
1622,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Poil de lapin,Hollande,1160,290,Livres,4,
1623,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Porcelaine,Hollande,5400,1080,Livres,5,
1624,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Quincaillle de fer,Hollande,192,320,Livres,"0,6",
1625,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Ratine,Hollande,490,70,Livres,7,
1626,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Ruban de soye,Hollande,63390,"1056,5",Livres,60,
1627,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Ruban de soye,Hollande,900,,Valeur,900,
1628,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,13,Safran,Hollande,2610,145,Livres,18,
1629,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Savon,Hollande,164,410,Livres,"0,4",
1630,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Serge imprimée,Hollande,28184,7046,Livres,4,
1631,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Siamoise ; ordinaire,Hollande,33056,8264,Livres,4,
1632,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Siamoise ; a peu,Hollande,18090,1809,Livres,10,
1633,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Sirop melasse,Hollande,5,50,Livres,"0,1",
1634,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Souliers de cuir,Hollande,1984,"41,333",Douzaines,48,
1635,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Sucre ; brut,Hollande,"297733,2",992444,Livres,"0,3",
1636,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Sucre ; terré,Hollande,"908282,5",1816565,Livres,"0,5",
1637,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Sucre ; teste,Hollande,"30646,8",76617,Livres,"0,4",
1638,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Taffia,Hollande,13437,8958,Pots,"1,5",
1639,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Tapisserie ; d'aubusson,Hollande,900,150,Livres,6,"manque nom produit, Tapisserie"
1640,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Tapisserie ; de laine hachée,Hollande,100,50,Livres,2,"manque nom produit, Tapisserie"
1641,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,terre a pottier,Hollande,557,1,Valeur,557,
1642,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Toile ; blancard,Hollande,65450,18700,Livres,"3,5",
1643,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Toile ; de crin,Hollande,620,124,Livres,5,
1644,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Toile ; de fil et coton,Hollande,61560,15390,Livres,4,
1645,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Toile ; de grenade,Hollande,8270,3308,Livres,"2,5",
1646,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Toile ; de lin blanche,Hollande,7450,745,Livres,10,
1647,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Toile ; de Rouen,Hollande,10000,1000,Livres,10,
1648,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Toile ; à voile,Hollande,150,75,Livres,2,
1649,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Vaudes,Hollande,4635,7725,Bottes,"0,6",
1650,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Velours de coton,Hollande,1370,137,Livres,10,
1651,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Verres a vitres,Hollande,209460,"5236,5",Paniers,40,
1652,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Verres a vitres,Hollande,488,488,Livres,1,
1653,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Vin ; de Bourgogne,Hollande,1950,"6,5",Muids,300,
1654,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Vin ; de Champagne,Hollande,2275,"6,5",Muids,350,
1655,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Vin ; ordinaire,Hollande,100,"0,5",Muids,200,1/2 Muid de 100 (valeur du demi muid donné)
1656,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Vinaigre,Hollande,100,1,Valeur,100,
1657,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Drap ; d'andely,Italie,143,130,Aulnes,"1,1",
1658,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Drap ; d'Elbeuf,Italie,191898,13707,Aulnes,14,
1659,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,14,Drap ; de Louviers,Italie,23920,1196,Aulnes,20,
1660,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Epingles,Italie,2145,1,Valeur,2145,
1661,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Espagnolette croisée,Italie,2660,380,Livres,7,
1662,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Flanelle à fleurs,Italie,1200,300,Livres,4,
1663,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Harangs sors,Italie,39990,1333,Barils,30,
1664,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Peaux de veaux corroyés,Italie,4500,125,Douzaines,36,
1665,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Serge imprimée,Italie,11672,2918,Livres,4,
1666,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Siamoise ; ordinaire,Italie,15756,3939,Livres,4,
1667,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Siamoise ; a peu,Italie,1500,150,Livres,10,
1668,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Toile fil et coton,Italie,3140,785,Livres,4,
1669,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Caffé,Le Levant,"15151,4",13774,Livres,"1,1",
1670,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1769,Exports,Rouen,15,Aigre de cidre,Le Nord,"15151,4",14,Tonneaux,60,"14311,4 Erreur (a recopié le total de la ligne précédente)."
