numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
470,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; de lin blanche,,492022,150945,,,aunes,2017337,,,,,,0
471,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Toiles diverses ; de lin blanche,,307680,79567,,,aunes,2017337,,,,,,0
472,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Toiles diverses ; de lin blanche,,2359,749,,,aunes,2017337,,,,,,0
473,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Toiles diverses ; de lin blanche,,,,,,aunes,,,,,,,0
474,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; de lin écrue,,143182,94382,,,aunes,197461,,,,,,0
475,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; de lin écrue,,30828,20935,,,aunes,197461,,,,,,0
476,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Toiles diverses ; de lin écrue,,23451,12131,,,aunes,197461,,,,,,0
477,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Toiles diverses ; de lin écrue,,3700,2000,,,aunes,,,,,,,0
478,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; de chanvre écrue,,48100,37000,,,aunes,109411,,,,,,0
479,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; de chanvre écrue,,50349,38730,,,aunes,109411,,,,,,0
480,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Toiles diverses ; de chanvre écrue,,10962,8435,,,aunes,109411,,,,,,0
481,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; indiennes étrangères,,770426,619486,,,aunes,1148536,,,,,,0
482,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; indiennes étrangères,,243770,200365,,,aunes,1148536,,,,,,0
483,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Toiles diverses ; indiennes étrangères,,126520,95171,,,aunes,1148536,,,,,,0
484,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Toiles diverses ; indiennes étrangères,,7820,7250,,,aunes,1148536,,,,,,0
485,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Toiles diverses ; indiennes étrangères,,125196,5184,,,aunes,,,,,,,0
486,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; indiennes françaises,,12595,5002,,,aunes,31310,,,,,,0
487,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; indiennes françaises,,6416,1800,,,aunes,31310,,,,,,0
488,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Toiles diverses ; indiennes françaises,,12300,7240,,,aunes,31310,,,,,,0
489,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Toiles diverses ; indiennes françaises,,70060,3512,,,aunes,,,,,,,1
490,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Toiles diverses ; indiennes françaises,,70060,1782,,,pièces,,,,,,,2
491,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; à matelas et à carreaux,,3600,2000,,,aunes,17330,,,,,,0
492,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; à matelas et à carreaux,,830,460,,,aunes,17330,,,,,,0
493,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Toiles diverses ; à matelas et à carreaux,,12900,7580,,,aunes,17330,,,,,,0
494,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; siamoise,,28336,10081,,,aunes,33286,,,,,,0
495,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; siamoise,,4950,1550,,,aunes,33286,,,,,,0
496,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Toiles diverses ; siamoise,,940,476,,,aunes,,,,,,,0
497,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; gingas,,216213,132556,,,aunes,315677,,,,,,0
498,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; gingas,,63703,46931,,,aunes,315677,,,,,,0
499,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Toiles diverses ; gingas,,34671,29552,,,aunes,315677,,,,,,0
500,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Toiles diverses ; gingas,,1090,729,,,aunes,315677,,,,,,0
501,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Toiles diverses ; gingas,,3190,2680,,,aunes,,,,,,,0
502,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; d'emballage,,1340,1060,,,aunes,13375,,,,,,0
503,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Toiles diverses ; d'emballage,,12035,11212,,,aunes,13375,,,,,,0
504,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; à voiles,,7426,5200,,,aunes,9856,,,,,,0
505,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; à voiles,,720,600,,,aunes,9856,,,,,,0
506,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Toiles diverses ; à voiles,,1710,1375,,,aunes,9856,,,,,,0
507,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Toiles diverses ; à voiles,,12383,9886,,,aunes,,,,,,,0
508,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Verroterie,,900,900,,,livres,,,,,,,0
509,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Verroterie,,31386,31386,,,livres,,,,,,,0
510,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Verrerie diverse,,65862,,,,,,,,,,,0
511,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Verrerie diverse,,6006,,,,,,,,,,,0
512,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Verrerie diverse,,6163,,,,,,,,,,,0
513,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Verrerie diverse,,90,,,,,,,,,,,0
514,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Verrerie diverse,,20232,,,,,,,,,,,0
515,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Vins ; divers,,36070,297,,,muids,50842,,,,,,1
516,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Vins ; divers,,36070,105,,,pintes,50842,,,,,,2
517,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Vins ; divers,,9904,78,,,muids,50842,,,,,,1
518,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Vins ; divers,,9904,160,,,pintes,50842,,,,,,2
519,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Vins ; divers,,3524,33,,,muids,50842,,,,,,1
520,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Vins ; divers,,3524,161,,,pintes,50842,,,,,,2
521,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Vins ; divers,,1344,14,,,muids,50842,,,,,,1
522,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Vins ; divers,,1344,260,,,bouteilles,50842,,,,,,2
523,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Vins ; divers,,12566,204,,,muids,,,,,,,1
524,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Vins ; divers,,12566,130,,,pintes,,,,,,,2
525,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Vins ; de Bordeaux,,132058,880,,,muids,171122,,,,,,1
526,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Vins ; de Bordeaux,,132058,116,,,pintes,171122,,,,,,2
527,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Vins ; de Bordeaux,,20686,157,,,muids,171122,,,,,,1
528,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Vins ; de Bordeaux,,20686,272,,,pintes,171122,,,,,,2
529,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Vins ; de Bordeaux,,7458,49,,,muids,171122,,,,,,1
530,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Vins ; de Bordeaux,,7458,216,,,pintes,171122,,,,,,2
531,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Vins ; de Bordeaux,,11520,77,,,muids,171122,,,,,,1
532,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Vins ; de Bordeaux,,11520,140,,,pintes,171122,,,,,,2
533,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Vins ; de Bordeaux,,248584,1657,,,muids,,,,,,,1
534,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Vins ; de Bordeaux,,248584,130,,,pintes,,,,,,,2
535,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Vinaigre,,219,5,,,muids,224,,,,,,1
536,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Vinaigre,,219,132,,,pintes,224,,,,,,2
537,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,21,Vinaigre,,5,20,,,pintes,224,,,,,,0
538,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Vinaigre,,2516,62,,,muids,,,,,,,1
539,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Vinaigre,,2516,264,,,pintes,,,,,,,2
540,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Voitures,,19100,,,,,,,,,,,0
541,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Poudre de traite,,31245,28053,,,livres,,,,,,,0
542,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,21,Poudre de traite,,69258,92143,,,livres,,,,,,,0
