numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
311,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Pelleterie ; commune,Hollande,0,780,lui,0.7,-546
312,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Ruban ; de soye,Hollande,0,14,onces,3.5,-49
313,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Toile ; de lin,Hollande,0,30,livres,10,-300
314,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Toile ; grenade,Hollande,0,1385,livres,2.5,"-3462,5"
315,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Aigre ; de cidre,Nord,0,39,tonneaux,80,-3120
316,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Bazannes ; tannées,Portugal,0,64.5,douzaines,12,-774
317,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Drap ; petit,Portugal,0,12,livres,3,-36
318,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Ouvrage ; détain,Portugal,0,1,valeur,130,-130
319,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Oignons ; de fleurs,Portugal,0,1,valeur,100,-100
320,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Peaux ; de veau ; passées,Portugal,0,3200,livres,1,-3200
321,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Peaux ; de veau ; tannées,Portugal,0,26,douzaines,27,-702
322,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Peaux ; de veau ; corroyées,Portugal,0,281,douzaines,30,-8430
323,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Toile ; de crin,Portugal,0,6896,livres,5,-34480
324,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Toile ; de chanvre,Portugal,0,1060,livres,2,-2120
252,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Cheval ; à haut prix,Angleterre,,1,en nombre,800,-800
253,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Crin,Angleterre,,395,livres,0.6,-237
254,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Chanvre ; cru,Angleterre,,150,livres,0.25,"-37,5"
255,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Cuivre ; rouge,Angleterre,,100,livres,2,-200
256,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Cuivre ; en mitraille,Angleterre,,1260,livres,1,-1260
257,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Cuirs ; secs ; en poil,Angleterre,,1725,pièces,18,-31050
258,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Cuireaux ; de mouton ; à faire colle,Angleterre,,2,paquets estimés,15,-30 estimation 30 livres pour les 2 paquets
259,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Cuireaux ; de mouton ; à faire colle,Angleterre,,20,livres,0.3,-6
260,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Charbon ; de terre,Angleterre,,3493,barils,3,-10479
261,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Etoupes ; de lin,Angleterre,,520,livres,0.175,-91
262,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Etain ; en saumons,Angleterre,,780,livres,1.2,-936
263,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Fer ; en barres,Angleterre,,50,livres,0.15,"-7,5"
264,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Futailles ; vuides,Angleterre,,45,en nombre,2,-90
265,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Graisse ; de baleine,Angleterre,,2,bariques,70,-140
266,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Graine ; de lin,Angleterre,,1,septiers,27.5,"-27,5"
267,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Huile ; de poisson,Angleterre,,0.75,bariques,67.5,"-50,625 il est indiqué 67 livres et 10 sols pour les 3/4"
268,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Huile ; de poisson,Angleterre,,17,pots,0.6,"-10,2"
269,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Laine ; en suin,Angleterre,,10563,livres,1,-10563
270,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Lin ; cru,Angleterre,,110,livres,0.5,-55
271,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Monnoye ; de cuivre,Angleterre,,300,livres,1.3,-390
272,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Minutier,Angleterre,,1,valeur,72,-72
273,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,1,Meulles ; à taillandiers,Angleterre,,43,en nombre,6,-258 il est indiqué 6 pièces l'un dans l'autre
274,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Pipes ; à fumer,Angleterre,,69,grosses,2.7,-186.3
275,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Plomb ; en saumons,Angleterre,,74085,livres,0.225,"-16669,125"
276,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Planches ; de sapin,Angleterre,,37,en nombre,1,-37
277,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Rognures ; de peau,Angleterre,,180,livres,0.125,"-22,5"
278,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Fromage ; d'hollande,Flandre impériale,,210,livres,0.2,-42
279,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Aigre ; de cidre,Hollande,,1,baril,5,-5
280,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Arcenic,Hollande,,400,livres,0.2,-80
281,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Alun,Hollande,,20800,livres,0.18,-3744
282,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Azur ; commun,Hollande,,3080,livres,0.6,-1848
283,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Argent ; vif,Hollande,,42,livres,4.5,-189
284,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Acier,Hollande,,13330,livres,0.275,"-3665,75"
285,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Ancre ; de fer,Hollande,,1050,livres,0.225,"-236,25"
286,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Biere,Hollande,,0.5,muids,25,"-12,5"
287,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Biere,Hollande,,120,pots,0.3125,"-37,5"
288,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Bray ; gras,Hollande,,24,barils,20,-480
289,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Borax ; gras,Hollande,,184,livres,1.25,-230
290,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Baye ; de laurier,Hollande,,60,livres,0.6,-36
291,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Baleine ; couppée,Hollande,,200,livres,4,-800
292,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Bois ; à teindre,Hollande,,51150,livres,0.18,-9207
293,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Bois ; de fernembourg,Hollande,,67,livres,0.5,"-33,5"
294,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Bouteilles ; de verre,Hollande,,380,livres,0.15,-57
295,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Barbues,Hollande,,1.5,douzaines,18,-27
296,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Brancards ; de fer,Hollande,,160,livres,0.3,-48
297,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Chair ; salée,Hollande,,539,livres,0.25,"-134,75"
298,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Capres,Hollande,,10,livres,1,-10
299,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Cochenille ; mesteque,Hollande,,200,livres,20,-4000
300,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Canelle,Hollande,,4,livres,6,-24
301,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Ceruze,Hollande,,5430,livres,0.25,"-1357,5"
302,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Couperose ; verte,Hollande,,217825,livres,0.08,-17426
303,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,2,Colle ; forte,Hollande,,2087,livres,0.4,"-834,8"
304,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Cuir ; de Roussy,Hollande,,60,livres,0.8,-48
305,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Cuir ; de Roussy,Hollande,,1,valeur,225,-225
306,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Cuirs ; secs ; en poil,Hollande,,133,en nombre,18,-2394
307,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Cristaux,Hollande,,6,livres,2,-12
308,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Cuivre ; ouvré,Hollande,,83,livres,2,-166
309,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Cuivre ; brut,Hollande,,1100,livres,1.2,-1320
310,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Dominoterie,Hollande,,1,livres,10,-10
311,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Eau ; forte,Hollande,,75,livres,1.25,"-93,75"
312,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Enclumes ; de fer,Hollande,,400,livres,0.1,-40
313,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Fromage,Hollande,,8600,livres,0.2,-1720
314,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Fleur ; de soufre,Hollande,,75,livres,0.35,"-26,25"
315,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Fil ; de flandre,Hollande,,5444,livres,3,-16332
316,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Fil ; de laton,Hollande,,141,livres,1.3,"-183,3"
317,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Fer ; blanc,Hollande,,20,barils,105,-2100 baril de 450 feuilles
318,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Fer ; noir,Hollande,,34,barils,70,-2380
319,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Fer ; en taulle,Hollande,,719,livres,0.3,"-215,7"
320,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Fer ; de fonte ; ouvré,Hollande,,400,livres,0.125,-50
321,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Fayence,Hollande,,737,livres,0.35,"-257,95"
322,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Geroffle,Hollande,,500,livres,8,-4000
323,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Graine ; de jardin,Hollande,,272,livres,1,-272
324,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Garence,Hollande,,3900,livres,0.45,-1755
325,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Harans ; salés,Hollande,,104,barils,28,-2912
326,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Huile ; d'olive,Hollande,,9.5,pipes,320,-3040
327,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Huile ; de rabette,Hollande,,12800,livres,0.25,-3200
328,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Huile ; de graine,Hollande,,2240,livres,0.24,"-537,6"
329,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Huile ; de poisson,Hollande,,9.5,pipes,170,-1615
330,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Huile ; de poisson,Hollande,,1000,livres,0.2,-200
331,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Inde ; fine,Hollande,,30,livres,4.5,-135
332,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Litarge,Hollande,,223,livres,0.2,"-44,6"
333,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Lin ; cru,Hollande,,25,livres,0.5,"-12,5"
334,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Laine ; de vigogne,Hollande,,3457,livres,7,-24199
335,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Liège,Hollande,,120,livres,0.24,"-28,8"
336,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Morue,Hollande,,479.25,barils,30,"-14377,5"
337,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Muscades,Hollande,,40,livres,8,-320
338,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Mercerie,Hollande,,60,livres,2,-120
339,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,3,Marchandises ; meslées,Hollande,,1,valeur,235,-235
340,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Mine ; de plomb,Hollande,,200,livres,0.2,-40
341,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Noir ; de fumée,Hollande,,480,livres,0.6,-288
342,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Ouseaux,Hollande,,1,paire,8,-8
343,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Pruneaux,Hollande,,10,livres,0.25,"-2,5"
344,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Poivre,Hollande,,12300,livres,1.25,-15375
345,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Plumes ; à écrire,Hollande,,242,livres,2,-484
346,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Papier,Hollande,,9,rames,4.5,"-40,5"
347,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Pelleterie ; aprestée,Hollande,,170,livres,1.1,-187
348,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Pelleterie ; crue,Hollande,,140,livres,0.8,-112
349,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Porcelaine,Hollande,,5,livres,5,-25
350,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Pipes ; à fumer,Hollande,,324,grosses,2.5,-810
351,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Plomb ; en grenaille,Hollande,,35915,livres,0.25,"-8978,75"
352,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Plomb ; en saumons,Hollande,,95250,livres,0.225,"-21431,25"
353,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Planches ; de chesne,Hollande,,327,en nombre,3,-981
354,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Planches ; de sapin,Hollande,,550,en nombre,1,-550
355,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Quincaille ; de fer,Hollande,,575,livres,0.6,-345
356,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Ris,Hollande,,4755,livres,0.175,"-832,125"
357,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Rubarbe,Hollande,,9,livres,30,-270
358,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Ruban ; de fil,Hollande,,90,livres,3,-270
359,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Saumon ; salé,Hollande,,1.5,baril,70,-105
360,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Salpetre,Hollande,,64,livres,0.6,"-38,4"
361,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Souffre,Hollande,,3620,livres,0.14,"-506,8"
362,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Sumac,Hollande,,7800,livres,0.105,-819
363,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Sevre,Hollande,,56,livres,0,0 prix indiqué comme inconnu
364,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Souliers,Hollande,,1,paire,4.5,"-4,5"
365,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Soufflets ; de forge,Hollande,,2,en nombre,30,-60
366,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Thé,Hollande,,74,livres,4.5,-333
367,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Terebantine,Hollande,,76,livres,0.6,"-45,6"
368,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Terra merita,Hollande,,43,livres,1.35,"-58,05"
369,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Tournesol,Hollande,,550,livres,0.5,-275
370,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Terre ; d'ombre,Hollande,,10,livres,0.2,-2
371,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Toile ; d'hollande ; pièces de 15 aunes,Hollande,,47,pièces,60,-2820 pièces de 15 aunes
372,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Toile ; d'hollande,Hollande,,12.5,aunes,4,-50
373,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Tableaux,Hollande,,1,valeur,40,-40
374,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Tabatière ; de fer ; blanc,Hollande,,2,en nombre,0.4,"-0,8"
375,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Vin ; de liqueur,Hollande,,5,pots,3,-15
376,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Verres ; à boire,Hollande,,35,livres,1.25,"-43,75"
377,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Vermillon,Hollande,,207,livres,4.5,"-931,5"
378,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Imports,Caen,4,Chair ; salé,Portugal,,300,livres,0.25,-75
