product,orthographic,note,sourceFR,sourceFR_nbr,sourceBEL,sourceBEL_nbr,sourceSUND,sourceSUND_nbr,sourceNAVIGO,sourceNAVIGO_nbr,nbr_source,nbr_occurence_ttesources
Plumes d'autruche ouvrée,plumes d'autruche ouvrées,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruche ouvrées,plumes d'autruche ouvrées,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruches,plumes d'autruche,,1,4,0,0,0,0,1,1,2,5
Plumes d'autruches apprestées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruches apprêtées,plumes d'autruche apprêtées,,1,13,0,0,0,0,0,0,1,13
Plumes d'autruches aprestée,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruches aprestées,plumes d'autruche apprêtées,,1,5,0,0,0,0,0,0,1,5
Plumes d'autruches apretées,plumes d'autruche apprêtées,,1,3,0,0,0,0,0,0,1,3
Plumes d'autruches aprêtées,plumes d'autruche apprêtées,,1,6,0,0,0,0,0,0,1,6
Plumes d'autruches aprêtés,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruches aprettées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruches brut,plumes d'autruche brutes,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruches brutes,plumes d'autruche brutes,,1,10,0,0,0,0,0,0,1,10
Plumes d'autruches bruttes,plumes d'autruche brutes,,1,6,0,0,0,0,0,0,1,6
Plumes d'autruches crues,plumes d'autruche crues,,1,1,0,0,0,0,0,0,1,1
Plumes d'autruches crües,plumes d'autruche crues,,1,2,0,0,0,0,0,0,1,2
Plumes d'autruches mélangées,plumes d'autruche mélangées,,1,1,0,0,0,0,0,0,1,1
Plumes d'édredon,plumes d'édredon,,1,1,0,0,0,0,0,0,1,1
Plumes d'oie,plumes d'oie,,1,1,0,0,0,0,0,0,1,1
Plumes d'oie pour écrire,plumes d'oie pour écrire,,1,3,0,0,0,0,0,0,1,3
Plumes d'oye,plumes d'oie,,1,88,0,0,0,0,0,0,1,88
Plumes d'oÿe,plumes d'oie,,1,1,0,0,0,0,0,0,1,1
Plumes d'oyes,plumes d'oie,,1,3,0,0,0,0,0,0,1,3
Plumes d'oyseaux,plumes d'oiseaux,,1,1,0,0,0,0,0,0,1,1
Plumes d´oye,plumes d'oie,,1,2,0,0,0,0,0,0,1,2
Plumes de coqs appretées,plumes de coqs apprêtés,,1,1,0,0,0,0,0,0,1,1
Plumes de duvet,plumes de duvet,,1,1,0,0,0,0,0,0,1,1
Plumes de Lin,plumes à lin,,1,1,0,0,0,0,0,0,1,1
Plumes de lit,plumes de lit,,1,8,0,0,0,0,0,0,1,8
Plumes de parure brutes,plumes de parure brutes,,1,27,0,0,0,0,0,0,1,27
Plumes de poule,plumes de poule,,1,13,0,0,0,0,0,0,1,13
Plumes de poules,plumes de poule,,1,5,0,0,0,0,1,1,2,6
Plumes de poulle,plumes de poule,,1,9,0,0,0,0,0,0,1,9
Plumes de poulles,plumes de poule,,1,3,0,0,0,0,0,0,1,3
Plumes de Ste Catherine,prunes de Sainte-Catherine,,1,1,0,0,0,0,0,0,1,1
Plumes de toute sorte,plumes de toute sorte,,1,131,0,0,0,0,0,0,1,131
Plumes de toutes sortes,plumes de toute sorte,,1,17,0,0,0,0,0,0,1,17
Plumes diverse,plumes diverses,,1,1,0,0,0,0,0,0,1,1
Plumes diverses,plumes diverses,,1,5,0,0,0,0,0,0,1,5
Plumes doye,plumes d'oie,,1,2,0,0,0,0,0,0,1,2
Plumes duvet,plumes duvet,,1,1,0,0,0,0,0,0,1,1
Plumes idem,plumes idem,x,1,1,0,0,0,0,0,0,1,1
Plumes mortes,plumes mortes,,0,0,0,0,0,0,0,0,0,0
Plumes non apprêtées,plumes non apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes ouvrées,plumes ouvrées,,1,7,0,0,0,0,0,0,1,7
Plumes pour dévidoirs,plumes pour dévidoirs,,0,0,0,0,0,0,0,0,0,0
Plumes pour écrire,plumes pour écrire,,1,1,0,0,0,0,0,0,1,1
Plumes pour plumes à écrire,plumes pour plumes à écrire,,0,0,0,0,1,13,0,0,1,13
Plumes teintes,plumes teintes,,1,1,0,0,0,0,0,0,1,1
Plumes vives,plumes vives,,0,0,0,0,0,0,0,0,0,0
Plumes; à curedents,plumes à cure-dents,,1,2,0,0,0,0,0,0,1,2
Plumes; à écrire,plumes à écrire,,1,6,0,0,0,0,0,0,1,6
Plumes; à lit,plumes à lit,,1,12,0,0,0,0,0,0,1,12
Plumes; à manchons,plumes à manchons,,1,1,0,0,0,0,0,0,1,1
Plumes; d'aigledon,plumes d'aigledon,,1,2,0,0,0,0,0,0,1,2
Plumes; d'autruche; apretees,plumes d'autruche apprêtées,,1,7,0,0,0,0,0,0,1,7
Plumes; d'autruche; brute,plumes d'autruche brutes,,1,4,0,0,0,0,0,0,1,4
Plumes; D'autruches apprêtées,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes; D'autruches blanches,plumes d'autruche apprêtées,,1,1,0,0,0,0,0,0,1,1
Plumes; Noires,plumes noires,,1,1,0,0,0,0,0,0,1,1
Plumets,plumets,,1,9,0,0,0,0,0,0,1,9
Plumets pour chapeaux,plumets pour chapeaux,,1,1,0,0,0,0,0,0,1,1
Plums,,,0,0,1,3,0,0,0,0,1,3
Plums (brignoles),,,0,0,1,100,0,0,0,0,1,100
Plums (saint Catherine),,,0,0,1,66,0,0,0,0,1,66
"Plums, peaches, cherries, medlars",,,0,0,1,0,0,0,0,0,1,0
Plums. peaches. cherries. medlars,,,0,0,1,95,0,0,0,0,1,95
Plus,,,1,1,0,0,0,0,0,0,1,1
Plyes ; sêches,plies sèches,,1,1,0,0,0,0,0,0,1,1
Poc salé,ploc salé,x,1,1,0,0,0,0,0,0,1,1
Poches ; de peau,poches de peau,,1,1,0,0,0,0,0,0,1,1
Pocket watches,,,0,0,1,3,0,0,0,0,1,3
Pocket watches in 'Pinsbeck',,,0,0,1,37,0,0,0,0,1,37
Pocket watches in gold,,,0,0,1,126,0,0,0,0,1,126
Pocket watches in silver,,,0,0,1,126,0,0,0,0,1,126
Poel de boeuf,poil de bœuf,x,1,1,0,0,0,0,0,0,1,1
Poêle ; à feu,poêles à feu,,1,1,0,0,0,0,0,0,1,1
Poêle ; à frire,poêles à frire,,1,4,0,0,0,0,0,0,1,4
Poele a frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poele à frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poêle à frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poële a frire,poêles à frire,,1,3,0,0,0,0,0,0,1,3
Poële de fer,poêles de fer,,1,1,0,0,0,0,0,0,1,1
Poele de Fer et leurs tuyaux,poêles de fer et leurs tuyaux,,1,1,0,0,0,0,0,0,1,1
Poelea frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poêles,poêles,,0,0,0,0,1,3,0,0,1,3
Poëles,poêles,,1,1,0,0,0,0,0,0,1,1
Poëles ; à feu,poêles à feu,,1,11,0,0,0,0,0,0,1,11
Poeles ; a frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poeles ; à frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poëles ; à frire,poêles à frire,,1,17,0,0,0,0,0,0,1,17
Poeles ; de fer ; a frire,poêles de fer à frire,,1,1,0,0,0,0,0,0,1,1
Poëles ; de feu ; a frire,poêles de feu à frire,,1,1,0,0,0,0,0,0,1,1
Poeles ; de terre,poêles de terre,,1,1,0,0,0,0,0,0,1,1
Poeles à chauffer,poêles à chauffer,,1,1,0,0,0,0,0,0,1,1
Poeles a feu,poêles à feu,,1,4,0,0,0,0,0,0,1,4
Poeles à feu,poêles à feu,,1,11,0,0,0,0,0,0,1,11
Poëles a feu,poêles à feu,,1,3,0,0,0,0,0,0,1,3
Poëles a feû,poêles à feu,,1,1,0,0,0,0,0,0,1,1
Poeles a frire,poêles à frire,,1,12,0,0,0,0,0,0,1,12
Poeles à frire,poêles à frire,,1,4,0,0,0,0,0,0,1,4
Poéles a frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poëles a frire,poêles à frire,,1,9,0,0,0,0,0,0,1,9
Poëles à frire,poêles à feu,,1,3,0,0,0,0,0,0,1,3
Poeles de fer,poêles de fer,,1,9,0,0,0,0,0,0,1,9
Poëles de fer,poêles de fer,,1,5,0,0,0,0,0,0,1,5
Pöeles de fer,poêles de fer,,1,1,0,0,0,0,0,0,1,1
Poeles de fer à feu,poêles de fer à feu,,1,1,0,0,0,0,0,0,1,1
Poeles de fer a frire,poêles de fer à frire,,1,3,0,0,0,0,0,0,1,3
Poëles de fer a frire,poêles de fer à frire,,1,1,0,0,0,0,0,0,1,1
Poëles de fer et ses tuyaux,poêles de fer et ses tuyaux,,1,1,0,0,0,0,0,0,1,1
Poeles de fer fondu,poêles de fer fondu,,1,1,0,0,0,0,0,0,1,1
Poëles; de fayance,poêles de faïence,,1,3,0,0,0,0,0,0,1,3
Poëles; de fer,poêles de fer,,1,1,0,0,0,0,0,0,1,1
Poelle a frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poelle à frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poelle de fer,poêles de fer,,1,1,0,0,0,0,0,0,1,1
Poelles ; a frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poëlles ; a frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poelles à chauffer,poêles à chauffer,,1,1,0,0,0,0,0,0,1,1
Poelles à échauffer,poêles à échauffer,,1,1,0,0,0,0,0,0,1,1
Poelles a frire,poêles à frire,,1,3,0,0,0,0,0,0,1,3
Poelles à frire,poêles à frire,,1,3,0,0,0,0,0,0,1,3
Poelles à Frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poëlles a frire,poêles à frire,,1,5,0,0,0,0,0,0,1,5
Poëlles afrire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poelles de fer,poêles de fer,,1,1,0,0,0,0,0,0,1,1
Poëlles de fer,poêles de fer,,1,1,0,0,0,0,0,0,1,1
Poelles de fer a chaudron,poêles de fer à chaudron,,1,1,0,0,0,0,0,0,1,1
Poëllons ; de cuivre,poêlons de cuivre,,1,1,0,0,0,0,0,0,1,1
Poelons de cuivre,poêlons de cuivre,,1,1,0,0,0,0,0,0,1,1
Poerie de grès ; pots,poterie de grès pots,,1,1,0,0,0,0,0,0,1,1
Poesle à feu,poêles à feu,,1,1,0,0,0,0,0,0,1,1
Poesle à frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poësles ; à frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poesles ; de fayance,poêles de faïence,,1,1,0,0,0,0,0,0,1,1
Poesles a frire,poêles à frire,,1,3,0,0,0,0,0,0,1,3
Poesles à frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poesles de fer,poêles de fer,,1,1,0,0,0,0,0,0,1,1
Poetes à feu,poêles à feu,,1,1,0,0,0,0,0,0,1,1
Poid,poids,,1,1,0,0,0,0,0,0,1,1
Poid de fer,poids de fer,,1,4,0,0,0,0,0,0,1,4
Poid de Fer,poids de fer,,1,1,0,0,0,0,0,0,1,1
Poid de plomb,poids de plomb,,1,1,0,0,0,0,0,0,1,1
Poids,poids,,1,6,0,0,0,0,1,1,2,7
Poids ; a peser,poids à peser,,1,1,0,0,0,0,0,0,1,1
Poids ; à peser,poids à peser,,1,1,0,0,0,0,0,0,1,1
Poids ; de fer,poids de fer,,1,11,0,0,0,0,0,0,1,11
Poids ; secs,pois secs,,1,2,0,0,0,0,0,0,1,2
Poids ; verds,pois verts,,1,10,0,0,0,0,0,0,1,10
Poids ; verts,pois verts,,1,2,0,0,0,0,0,0,1,2
Poids blancs,pois blancs,,1,1,0,0,0,0,0,0,1,1
Poids crues,pois crus,,1,2,0,0,0,0,0,0,1,2
Poids de bourgogne,pois de Bourgogne,,1,2,0,0,0,0,0,0,1,2
Poids de fer,poids de fer,,1,48,0,0,0,0,0,0,1,48
Poids de Fer,poids de fer,,1,18,0,0,0,0,0,0,1,18
Poids de fer de fonte,poids de fer de fonte,,1,1,0,0,0,0,0,0,1,1
Poids de fer et en fleau,poids de fer et en fléau,,1,1,0,0,0,0,0,0,1,1
Poids de fonde,poids de fonde,x,1,1,0,0,0,0,0,0,1,1
Poids fayots,pois fayolles,,1,1,0,0,0,0,0,0,1,1
Poids fer,poids fer,,1,1,0,0,0,0,0,0,1,1
Poids secs,pois secs,,1,8,0,0,0,0,0,0,1,8
Poids verds,pois verts,,1,19,0,0,0,0,0,0,1,19
Poids vert,pois verts,,1,2,0,0,0,0,0,0,1,2
Poids Verte,pois verts,,1,1,0,0,0,0,0,0,1,1
Poids vertes,pois verts,,1,5,0,0,0,0,0,0,1,5
Poids verts,pois verts,,1,8,0,0,0,0,0,0,1,8
Poignées pour sables,poignées pour sabres,,0,0,0,0,0,0,0,0,0,0
Poignées pour sabres,poignées pour sabres,,0,0,0,0,0,0,0,0,0,0
Poignés d'Epée d'argent,poignées d'épée d'argent,,1,1,0,0,0,0,0,0,1,1
Poignets de chemise,poignets de chemises,,1,3,0,0,0,0,0,0,1,3
Poil,poil,,1,3,0,0,0,0,0,0,1,3
Poil ; blanc,poil blanc,,1,1,0,0,0,0,0,0,1,1
Poil ; d'Espagne ; d'argent,poil d'Espagne d'argent,,1,1,0,0,0,0,0,0,1,1
Poil ; de ?,poil de ???,,1,1,0,0,0,0,0,0,1,1
Poil ; de beuf,poil de bœuf,,1,7,0,0,0,0,0,0,1,7
Poil ; de bœuf,poil de bœuf,,1,5,0,0,0,0,0,0,1,5
Poil ; de bouc,poil de bouc,,1,2,0,0,0,0,0,0,1,2
Poil ; de carton,poil de carton,,1,1,0,0,0,0,0,0,1,1
Poil ; de castor,poil de castor,,1,22,0,0,0,0,0,0,1,22
Poil ; de Castor,poil de castor,,1,1,0,0,0,0,0,0,1,1
Poil ; de castors,poil de castor,,1,1,0,0,0,0,0,0,1,1
Poil ; de chameau,poil de chameau,,1,46,0,0,0,0,0,0,1,46
Poil ; de Chameau,poil de chameau,,1,1,0,0,0,0,0,0,1,1
Poil ; de chameaû,poil de chameau,,1,1,0,0,0,0,0,0,1,1
Poil ; de chameaux,poil de chameau,,1,1,0,0,0,0,0,0,1,1
Poil ; de chevaux,poil de cheval,,1,1,0,0,0,0,0,0,1,1
Poil ; de chevre,poil de chèvre,,1,22,0,0,0,0,0,0,1,22
Poil ; de Chevre,poil de chèvre,,1,5,0,0,0,0,0,0,1,5
Poil ; de chèvre,poil de chèvre,,1,8,0,0,0,0,0,0,1,8
Poil ; de chevre ; filé,poil de chèvre filé,,1,13,0,0,0,0,0,0,1,13
Poil ; de chèvre ; filé,poil de chèvre filé,,1,4,0,0,0,0,0,0,1,4
Poil ; de chevre ; filée,poil de chèvre filé,,1,4,0,0,0,0,0,0,1,4
Poil ; de chevre ; simple,poil de chèvre simple,,1,1,0,0,0,0,0,0,1,1
Poil ; de chèvre ; simple,poil de chèvre simple,,1,1,0,0,0,0,0,0,1,1
Poil ; de chevre filé,poil de chèvre filé,,1,1,0,0,0,0,0,0,1,1
"Poil ; de chevre, filée",poil de chèvre filé,,1,1,0,0,0,0,0,0,1,1
Poil ; de chevreau,poil de chevreau,,1,4,0,0,0,0,0,0,1,4
Poil ; de chevres,poil de chèvre,,1,2,0,0,0,0,0,0,1,2
Poil ; de chevres filé,poil de chèvre filé,,1,2,0,0,0,0,0,0,1,2
Poil ; de chevrolins,poil de chevrotin,,1,1,0,0,0,0,0,0,1,1
Poil ; de chevrotin,poil de chevrotin,,1,30,0,0,0,0,0,0,1,30
Poil ; de chevrotins,poil de chevrotin,,1,1,0,0,0,0,0,0,1,1
Poil ; de chevrottin,poil de chevrotin,,1,1,0,0,0,0,0,0,1,1
Poil ; de lapin,poil de lapin,,1,84,0,0,0,0,0,0,1,84
Poil ; de lievre,poil de lièvre,,1,8,0,0,0,0,0,0,1,8
Poil ; de liévre,poil de lièvre,,1,1,0,0,0,0,0,0,1,1
Poil ; de lièvre,poil de lièvre,,1,8,0,0,0,0,0,0,1,8
Poil ; de lièvre et lapin,poil de lièvre et lapin,,0,0,0,0,0,0,0,0,0,0
Poil ; de lou,poil de loup,x,1,1,0,0,0,0,0,0,1,1
Poil ; de porc,poil de porcs,,1,3,0,0,0,0,0,0,1,3
Poil ; de porc et sanglier,poil de porcs et sanglier,,0,0,0,0,0,0,0,0,0,0
Poil ; de porc ou de soie,poil de porcs ou de soie,,1,1,0,0,0,0,0,0,1,1
Poil ; de sanglier,poil de sanglier,,1,59,0,0,0,0,0,0,1,59
Poil ; de snaglier,poil de sanglier,,1,1,0,0,0,0,0,0,1,1
Poil ; de vache,poil de vache,,1,2,0,0,0,0,0,0,1,2
Poil : de chevre ; filé,poil de chèvre filé,,1,1,0,0,0,0,0,0,1,1
Poil d'Autruche en laine à faire liziere,poil d'autruche en laine à faire lisière,,1,1,0,0,0,0,0,0,1,1
Poil de beuf,poil de bœuf,,1,2,0,0,0,0,0,0,1,2
Poil de bievre et elan,poil de lièvre et élan,x,0,0,0,0,0,0,0,0,0,0
Poil de boeuf,poil de lièvre,,1,4,0,0,0,0,0,0,1,4
Poil de bœuf,poil de bœuf,,1,5,0,0,0,0,0,0,1,5
Poil de Bœuf (c'est de la laine),poil de bœuf c'est de la laine,,1,1,0,0,0,0,0,0,1,1
Poil de bœuf fillé,poil de bœuf filé,,1,1,0,0,0,0,0,0,1,1
Poil de castor,poil de castor,,1,10,0,0,0,0,0,0,1,10
Poil de castor et de élan,poil de castor et d'élan,,0,0,0,0,0,0,0,0,0,0
Poil de cerf dit bourre,poil de cerf dit bourre,,0,0,0,0,0,0,0,0,0,0
Poil de chameau,poil de chameau,,1,33,0,0,0,0,0,0,1,33
Poil de Chameau,poil de chameau,,1,1,0,0,0,0,0,0,1,1
Poil de chameau et de bievre,poil de chameau et de lièvre,x,0,0,0,0,0,0,0,0,0,0
Poil de chameau ou de chevre,poil de chameau,,1,1,0,0,0,0,0,0,1,1
Poil de chameaux,poil de chameau,,1,4,0,0,0,0,0,0,1,4
"Poil de chevaux, de vaches etc",poil de cheval de vache etc.,,0,0,0,0,0,0,0,0,0,0
Poil de chevaux. de vaches etc,poil de cheval de vache etc.,,0,0,0,0,0,0,0,0,0,0
Poil de chevre,poil de chèvre,,1,118,0,0,0,0,0,0,1,118
Poil de chevre filé,poil de chèvre filé,,1,11,0,0,0,0,0,0,1,11
Poil de chèvre filé,poil de chèvre filé,,1,20,0,0,0,0,0,0,1,20
Poil de chèvre non filé,poil de chèvre non filé,,1,2,0,0,0,0,0,0,1,2
"Poil de chèvre, de chameau et de bievre",poil de chèvre de chameau et de lièvre,x,0,0,0,0,0,0,0,0,0,0
"Poil de chèvre, de lièvre et lapin",poil de chèvre de lièvre et lapin,,1,25,0,0,0,0,0,0,1,25
"Poil de chèvre, lièvre et lapin",poil de chèvre lièvre et lapin,,1,89,0,0,0,0,0,0,1,89
"Poil de chêvre, lièvre et lapin",poil de chèvre lièvre et lapin,,1,27,0,0,0,0,0,0,1,27
Poil de chèvre. de chameau et de bievre,poil de chèvre de chameau et de lièvre,,0,0,0,0,0,0,0,0,0,0
Poil de chevreau,poil de chevreau,,1,4,0,0,0,0,0,0,1,4
Poil de chevres,poil de chèvre,,1,1,0,0,0,0,0,0,1,1
Poil de chevres et chameau,poil de chèvre et chameau,,0,0,0,0,0,0,0,0,0,0
Poil de chevres filé,poil de chèvre filé,,1,2,0,0,0,0,0,0,1,2
Poil de chevrotin,poil de chevrotin,,1,1,0,0,0,0,0,0,1,1
Poil de chevrotins,poil de chevrotin,,1,1,0,0,0,0,0,0,1,1
Poil de Fer,poids de fer,x,1,1,0,0,0,0,0,0,1,1
Poil de lapin,poil de lapin,,1,98,0,0,0,0,0,0,1,98
Poil de lapins,poil de lapin,,1,1,0,0,0,0,0,0,1,1
Poil de lievre,poil de lièvre,,1,11,0,0,0,0,0,0,1,11
Poil de lièvre et lapin,poil de lièvre et lapin,,1,1,0,0,0,0,0,0,1,1
Poil de lievres,poil de lièvre,,1,1,0,0,0,0,0,0,1,1
Poil de lièvres et de lapins,poil de lièvre et de lapin,,1,1,0,0,0,0,0,0,1,1
Poil de lievres et lapins,poil de lièvre et lapin,,0,0,0,0,0,0,0,0,0,0
Poil de porc et sanglier,poil de porcs et sanglier,,1,2,0,0,0,0,0,0,1,2
Poil de porcs et de angliers,poil de porcs et de sanglier,x,1,1,0,0,0,0,0,0,1,1
Poil de sanglier,poil de sanglier,,1,37,0,0,0,0,0,0,1,37
Poil de Sanglier,poil de sanglier,,1,5,0,0,0,0,0,0,1,5
Poil de vache,poil de vache,,1,1,0,0,0,0,0,0,1,1
Poil de vaches dit bourre,poil de vache dit bourre,,0,0,0,0,0,0,0,0,0,0
Poil en chevre filé,poil de chèvre filé,,1,1,0,0,0,0,0,0,1,1
Poil en soye de porc,,,1,2,0,0,0,0,0,0,1,2
Poil pour doublage,poil pour doublage,,1,1,0,0,0,0,0,0,1,1
Poil; de beuf,poil de bœuf,,1,1,0,0,0,0,0,0,1,1
Poil; de chameau,poil de chameau,,1,3,0,0,0,0,0,0,1,3
Poil; de chevre,poil de chèvre,,1,1,0,0,0,0,0,0,1,1
Poil; de chevrotin,poil de chevrotin,,1,1,0,0,0,0,0,0,1,1
Poil; de lapin,poil de lapin,,1,4,0,0,0,0,0,0,1,4
Poil; de lievre,poil de lièvre,,1,2,0,0,0,0,0,0,1,2
Poil; de sanglier,poil de sanglier,,1,3,0,0,0,0,0,0,1,3
Poile a frire,poêles à frire,,1,2,0,0,0,0,0,0,1,2
Poile à frire,poêles à frire,,1,2,0,0,0,0,0,0,1,2
Poile de Fer,poêles de fer,,1,1,0,0,0,0,0,0,1,1
Poiles ; De bœuf et vache,poil de bœuf et vache,,1,1,0,0,0,0,0,0,1,1
Poiles a fire,poêles à frire,,1,2,0,0,0,0,0,0,1,2
Poiles a frire,poêles à frire,,1,8,0,0,0,0,0,0,1,8
Poiles à frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poiles de Fer,poêles de fer,,1,1,0,0,0,0,0,0,1,1
Poiles de fer a frire,poêles de fer à frire,,1,1,0,0,0,0,0,0,1,1
Poille à faire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poille a frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poille A frire,poêles à frire,,1,3,0,0,0,0,0,0,1,3
Poille à frire,poêles à frire,,1,2,0,0,0,0,0,0,1,2
Poille dairrin,poêles d'airain,,1,1,0,0,0,0,0,0,1,1
Poilles ; a frire,poêles à frire,,1,2,0,0,0,0,0,0,1,2
Poilles ; de fer ; a frire,poêles de fer à frire,,1,1,0,0,0,0,0,0,1,1
Poilles a frire,poêles à frire,,1,14,0,0,0,0,0,0,1,14
Poilles à frire,poêles à frire,,1,10,0,0,0,0,0,0,1,10
Poilles de fer,poêles de fer,,1,3,0,0,0,0,0,0,1,3
Poilles de fer a frire,poêles de fer à frire,,1,2,0,0,0,0,0,0,1,2
Poils,poil,,1,1,0,0,1,81,0,0,2,82
Poils ; De bœufs et vaches,poil de bœuf et vache,,1,5,0,0,0,0,0,0,1,5
Poils ; de castor,poil de castor,,1,1,0,0,0,0,0,0,1,1
Poils ; de chameau,poil de chameau,,1,1,0,0,0,0,0,0,1,1
Poils ; de chameaux,poil de chameau,,1,6,0,0,0,0,0,0,1,6
Poils ; De chameaux,poil de chameau,,1,8,0,0,0,0,0,0,1,8
Poils ; De chevre ; Filé,poil de chèvre filé,,1,5,0,0,0,0,0,0,1,5
Poils ; De chevre ; Simple,poil de chèvre simple,,1,13,0,0,0,0,0,0,1,13
Poils ; De chevres ; Filé,poil de chèvre filé,,1,8,0,0,0,0,0,0,1,8
Poils ; De chevres ; Simple,poil de chèvre simple,,1,2,0,0,0,0,0,0,1,2
Poils ; de lapin,poil de lapin,,1,2,0,0,0,0,0,0,1,2
Poils ; de lièvre et lapin,poil de lièvre et lapin,,1,1,0,0,0,0,0,0,1,1
Poils ; De lievres et lapin,poil de lièvre et lapin,,1,1,0,0,0,0,0,0,1,1
Poils ; De lievres et lapins,poil de lièvre et lapin,,1,5,0,0,0,0,0,0,1,5
Poils ; De porc et sanglier,poil de porcs et sanglier,,1,15,0,0,0,0,0,0,1,15
Poils ; de porcs et sangliers,poil de porcs et sanglier,,1,6,0,0,0,0,0,0,1,6
Poils ; de sangliers,poil de sanglier,,1,1,0,0,0,0,0,0,1,1
Poils ; de vaches et autres plocs,poils de vache et autres plocqs,,1,4,0,0,0,0,0,0,1,4
"Poils ; de vaches, et autres plocs",poils de vache et autres plocqs,,1,2,0,0,0,0,0,0,1,2
Poils ; déchets (rognures et brossiers),poil déchets (rognures et brossiers),,1,1,0,0,0,0,0,0,1,1
Poils ; propres à la chapellerie et à la filature,poil propre à la chapellerie et à la filature,,1,4,0,0,0,0,0,0,1,4
Poils ; verds,pois verts,,1,2,0,0,0,0,0,0,1,2
Poils a feu,poêles à feu,,1,1,0,0,0,0,0,0,1,1
Poils à frire,poêles à frire,,1,1,0,0,0,0,0,0,1,1
Poils de boeuf,poil de bœuf,,1,1,0,0,0,0,0,0,1,1
"Poils de chèvre, lièvre et lapin",poil de chèvre lièvre et lapin,,1,43,0,0,0,0,0,0,1,43
Poils de cochon,poil de cochon,,1,1,0,0,0,0,0,0,1,1
Poils de Fer,poêles de fer,,1,3,0,0,0,0,0,0,1,3
Poils de fer à feu,poêles de fer à feu,,1,1,0,0,0,0,0,0,1,1
Poils de sanglier,poil de sanglier,,1,1,0,0,0,0,0,0,1,1
Poils/cheveux,poil cheveux,,0,0,0,0,1,40,0,0,1,40
Poinade,poinade,x,1,1,0,0,0,0,0,0,1,1
Poinades,poinade,x,1,1,0,0,0,0,0,0,1,1
Poincon vuiddes neufs,poinçon vide neuf,,1,1,0,0,0,0,0,0,1,1
Poins ; d'Espagne ; d'or,point d'Espagne d'or,,1,1,0,0,0,0,0,0,1,1
Poins d'Espagne,point d'Espagne,,1,1,0,0,0,0,0,0,1,1
Point ; d'Espagne ; d'or,point d'Espagne d'or,,1,1,0,0,0,0,0,0,1,1
Point ; d'Espagne et ruban or et argent,point d'Espagne et ruban or et argent,,1,1,0,0,0,0,0,0,1,1
Point ; d'or,point d'or,,1,1,0,0,0,0,0,0,1,1
Point ; or et argent,point or et argent,,1,1,0,0,0,0,0,0,1,1
Point d'Espagne d'or,point d'Espagne d'or,,1,1,0,0,0,0,0,0,1,1
Point d'Espagne or et argent,point d'Espagne or et argent,,1,3,0,0,0,0,0,0,1,3
Pointes ; de bats,pointes de bâts,,1,1,0,0,0,0,0,0,1,1
Pointes ; de bois,pointes de bois,,1,3,0,0,0,0,0,0,1,3
Pointes ; de bois ; pour bâtir,pointes de bois pour bâtir,,1,1,0,0,0,0,0,0,1,1
Pointes ; de queue de martre,pointes de queues de martre,,1,1,0,0,0,0,0,0,1,1
Pointes a faire bats,pointes à faire bats,,1,1,0,0,0,0,0,0,1,1
Pointes de bats,pointes de bats,,1,1,0,0,0,0,0,0,1,1
Pointes de bois,pointes de bois,,1,2,0,0,0,0,0,0,1,2
Pointes de bois pour bast,pointes de bois pour bats,,1,1,0,0,0,0,0,0,1,1
Pointes de bois pour basts,pointes de bois pour bats,,1,1,0,0,0,0,0,0,1,1
Pointes de bois pour bât,pointes de bois pour bats,,1,1,0,0,0,0,0,0,1,1
Pointes de bois pour bats,pointes de bois pour bats,,1,2,0,0,0,0,0,0,1,2
