goods_simpl_classification,nbr_occurences_simpl,ulrich_classification,obsolete,nbr_occurences_ulrich
tapisserie de laine d'Aubusson,1,out,non,488241
tapisserie de moquette,33,out,non,488241
tapisserie de papier peau,1,out,non,488241
tapisserie de papier peint,1,out,non,488241
tapisserie de point de Hongrie,3,out,non,488241
tapisserie de Rouen,104,out,non,488241
tapisserie de toile cirée,1,out,non,488241
tapisserie de toile peinte,4,out,non,488241
tapisserie de verdure,4,out,non,488241
tapisserie de verdure tentures,1,out,non,488241
tapisserie des Gobelins,21,out,non,488241
tapisserie du Dauphiné,1,out,non,488241
tapisserie fausse et de toile,1,out,non,488241
tapisserie filoselle et laine,1,out,non,488241
tapisserie fine coutil,1,out,non,488241
tapisserie hachée et de laine,2,out,non,488241
tapisserie peinte,15,out,non,488241
tapisserie peinte ??? toile,1,out,non,488241
tapisserie peinte de Hongrie,4,out,non,488241
tapisserie peinte sur coutil,2,out,non,488241
tapisserie peinte sur toile,1,out,non,488241
tapisserie peinte tentures,1,out,non,488241
tapisserie pièce,1,out,non,488241
tapisserie point de Hongrie,3,out,non,488241
tapisserie pour chaises,1,out,non,488241
tapisserie pur ??? coutil,1,out,non,488241
tapisserie simple,1,out,non,488241
tapisserie sur toile,2,out,non,488241
tapisserie tontisse,3,out,non,488241
tapisserie verdure,2,out,non,488241
tapisserie vieille,8,out,non,488241
tapsel,172,cotton goods,non,14762
tapsel des Indes,3,cotton goods,non,14762
tapsel étoffe,1,cotton goods,non,14762
tapsel étroite,1,cotton goods,non,14762
tapsel grand,4,cotton goods,non,14762
tapsel large,1,cotton goods,non,14762
tapsel longue et large,1,cotton goods,non,14762
taques de cheminée,1,out,non,488241
tarnatanes,3,cotton goods,non,14762
tars,1,out,non,488241
tartagogne,1,out,non,488241
tartre,821,out,non,488241
tartre blanc,7,out,non,488241
tartre brut,3,out,non,488241
tartre de lie de vin désséchée,2,out,non,488241
tartre de lie de vin liquide,1,out,non,488241
tartre de potasse de soude et de potasse,2,out,non,488241
tartre de soude et de potasse,1,out,non,488241
tartre émétique,3,out,non,488241
tartre en pierre,1,out,non,488241
tartre en poussière,1,out,non,488241
tartre et lie de vin,22,out,non,488241
tartre et térébenthine,2,turpentine,non,1352
tartre glan,1,out,non,488241
tartre rouge,7,out,non,488241
tartre térébenthine,4,turpentine,non,1352
tartre vitriolé,1,vitriol,non,915
tase rouge,1,out,non,488241
tasseaux,1,out,non,488241
tasses,3,out,non,488241
tasses de coco,1,out,non,488241
tasses de coraux garnies d'argent,1,out,non,488241
tasses de faïence,2,out,non,488241
tasses de terre blanche,1,out,non,488241
tasses de vermillon,4,out,non,488241
tatie,1,out,non,488241
taulier pour canon,1,out,non,488241
taupine,3,out,non,488241
taupine de coton et de soie,2,cotton goods,non,14762
taureaux,56,out,non,488241
taureaux et vaches,2,out,non,488241
tavelle,32,out,non,488241
tavelle de fil et de laine,1,out,non,488241
tavelle de laine,1,out,non,488241
tavelle passement,1,out,non,488241
tayolles,70,out,non,488241
tayolles de coton,8,cotton goods,non,14762
tayolles de coton et de fil,1,cotton goods,non,14762
tayolles de coton et de soie,1,cotton goods,non,14762
tayolles de fil,1,out,non,488241
tayolles de laine,10,out,non,488241
tayolles de soie,5,out,non,488241
tegers de cuivre,1,out,non,488241
teinture,44,dye other,non,2103
teinture cerise,2,dye other,non,2103
teinture commune,1,dye other,non,2103
teinture d'herbes,1,dye other,non,2103
teinture jaune,1,dye other,non,2103
teinture pour les filets,1,dye other,non,2103
teinture préparée,1,dye other,non,2103
tejenes de cuivre,1,out,non,488241
télescope,9,out,non,488241
télescope de bois uni,1,out,non,488241
télescope de cuivre poli,1,out,non,488241
temparille,1,out,non,488241
tenaille,3,out,non,488241
tenaille de fer,2,out,non,488241
tenaille grossière,2,out,non,488241
tendeurs pour voile,3,out,non,488241
tenelle d'espars,1,out,non,488241
tenevie,1,out,non,488241
tentes,3,out,non,488241
tentes canonnières,1,out,non,488241
tentes et voile,1,out,non,488241
tentes et voile en rolles ou pièces,2,out,non,488241
tepaye des Indes,1,out,non,488241
tepays,10,out,non,488241
terc,4,out,non,488241
térébenthine,561,turpentine,non,1352
térébenthine commune,2,turpentine,non,1352
térébenthine compacte,45,turpentine,non,1352
térébenthine d' ???,1,turpentine,non,1352
térébenthine de bergamote,1,turpentine,non,1352
térébenthine de Venise,6,turpentine,non,1352
térébenthine en essence et en huile et en pâte,19,turpentine,non,1352
térébenthine en pâte,19,turpentine,non,1352
térébenthine essence,50,turpentine,non,1352
térébenthine grosse,1,turpentine,non,1352
térébenthine liquide,44,turpentine,non,1352
terendine,5,out,non,488241
terixe,1,out,non,488241
ternilles,1,out,non,488241
terraille,258,out,non,488241
terraille blanche,18,out,non,488241
terraille commune,47,out,non,488241
terraille de brin ???,1,out,non,488241
terraille de Gênes,4,out,non,488241
terraille de Gênes noire,2,out,non,488241
terraille de grès,18,out,non,488241
terraille de terre,4,out,non,488241
terraille grise,1,out,non,488241
terraille grosse,2,out,non,488241
terraille grossière,1,out,non,488241
terraille minime,1,out,non,488241
terraille noire,14,out,non,488241
terraillon de grès,1,out,non,488241
terraque,1,out,non,488241
terrasse,1,out,non,488241
terre,63,out,non,488241
terre ?,1,out,non,488241
terre à bâtir,9,out,non,488241
terre à brûler,1,out,non,488241
terre à ciment,20,out,non,488241
terre à cimenter,2,out,non,488241
terre à faïence,24,out,non,488241
terre à faïence commune,1,out,non,488241
terre à fouler,1,out,non,488241
terre à fouler et à potier,1,out,non,488241
terre à foulon,45,out,non,488241
terre à nettoyer,1,out,non,488241
terre à piment,1,out,non,488241
terre à pipes,23,out,non,488241
terre à porcelaine,5,out,non,488241
terre à poterie,1,out,non,488241
terre à potier,133,out,non,488241
terre à pots à sucre,1,out,non,488241
terre à raffiner le sucre,1,out,non,488241
terre à sucre,66,out,non,488241
terre à teindre,1,out,non,488241
terre blanche,11,out,non,488241
terre ciselée,1,out,non,488241
terre commune,1,out,non,488241
terre d'émeri,3,out,non,488241
terre d'ombre,167,out,non,488241
terre d'ombre de Cologne et de rocou,1,out,non,488241
terre d'ombre et terre pour la peinture,4,out,non,488241
terre d'orfèvre,4,out,non,488241
terre de Bologne,1,out,non,488241
terre de Boulogne,1,out,non,488241
terre de ciment,8,out,non,488241
terre de Cologne,6,out,non,488241
terre de corail,2,out,non,488241
terre de creusets,2,out,non,488241
terre de cristal,1,out,non,488241
terre de foulon,4,out,non,488241
terre de graide,1,out,non,488241
terre de grès,10,out,non,488241
terre de Hongrie,1,out,non,488241
terre de marne,6,out,non,488241
terre de marne et argile,7,out,non,488241
terre de marne et engrais,17,out,non,488241
terre de mine,3,out,non,488241
terre de monnaie,1,out,non,488241
terre de mulardeau,1,out,non,488241
terre de myrthe,1,out,non,488241
terre de pipes,27,out,non,488241
terre de plomb,30,out,non,488241
terre de poil,1,out,non,488241
terre de porcelaine,182,out,non,488241
terre de pouzzolane,1,out,non,488241
terre de rocou,5,out,non,488241
terre de Rome,1,out,non,488241
terre de Rouen,1,out,non,488241
terre de satine,2,out,non,488241
terre de Vérone,7,out,non,488241
terre de Vérone verte,1,out,non,488241
terre de verrerie,3,out,non,488241
terre dite souda,1,out,non,488241
terre du Faubourg Saint-Antoine,1,out,non,488241
terre du Limousin,2,out,non,488241
terre glaise,7,out,non,488241
terre grasse,37,out,non,488241
terre houille,1,out,non,488241
terre jaune,19,out,non,488241
terre maganaise,3,out,non,488241
terre maganaize,1,out,non,488241
terre manganèse,12,out,non,488241
terre noire,1,out,non,488241
terre pour le goudron,1,out,non,488241
terre pour pipes et à potier,1,out,non,488241
terre pour teinture,1,out,non,488241
terre pour verrerie,2,out,non,488241
terre pourrie,3,out,non,488241
terre pouzolanne,8,out,non,488241
terre pouzzolane,3,out,non,488241
terre rouge,33,out,non,488241
terre sigillée,21,out,non,488241
terre vernie,1,out,non,488241
terre verte,16,out,non,488241
terrementil,1,out,non,488241
terrerie,18,out,non,488241
terrerie blanche,1,out,non,488241
terrerie de grès,2,out,non,488241
terrier de fer,2,out,non,488241
terrine,1,out,non,488241
terrine de grès,1,out,non,488241
têtes à perruques,4,out,non,488241
têtes brodées et de basin,1,out,non,488241
têtes de cabillaud,1,out,non,488241
têtes de carabé,1,out,non,488241
têtes de choux,3,out,non,488241
têtes de clou de girofle,1,out,non,488241
têtes de clous,1,out,non,488241
têtes de cuir et en poil,18,out,non,488241
têtes de cuivre en poêle,1,out,non,488241
têtes de girofle,8,out,non,488241
têtes de morue,4,out,non,488241
têtes de morue des Indes,1,out,non,488241
têtes de pavot,1,out,non,488241
thé,1767,out,non,488241
thé ???,2,out,non,488241
the bou,1,out,non,488241
thé bou,44,out,non,488241
thé cambou,12,out,non,488241
thé des entrepôts,1,out,non,488241
thé des Indes,14,out,non,488241
thé en fleurs blanc,1,out,non,488241
thé et porcelaine,1,out,non,488241
thé étranger,1,out,non,488241
thé étranger par Strasbourg,1,out,non,488241
thé filé,1,out,non,488241
thé haysswen,3,out,non,488241
thé impérial,11,out,non,488241
thé ordinaire,1,out,non,488241
thé par Dunkerque,1,out,non,488241
thé par Pontarlier et Saint-Louis,1,out,non,488241
thé pékan,5,out,non,488241
thé roux,6,out,non,488241
thé saotchaon,1,out,non,488241
thé saoul,3,out,non,488241
thé souchon,6,out,non,488241
thé tonkay,1,out,non,488241
thé vert,38,out,non,488241
thé vert commun,2,out,non,488241
thé vert saoul,6,out,non,488241
théières,3,out,non,488241
théières d'étain,11,out,non,488241
théières de cuivre,5,out,non,488241
théières de fer-blanc,1,out,non,488241
théières de métal,2,out,non,488241
théières de terre noire,1,out,non,488241
theloc,1,out,non,488241
thepays,6,out,non,488241
thériaque,150,out,non,488241
thériaque de Venise,1,out,non,488241
thermomètre,2,out,non,488241
thon,7,out,non,488241
thon à l'huile,3,out,non,488241
thon frais,29,out,non,488241
thon mariné,441,out,non,488241
thon mariné au vinaigre,2,out,non,488241
thon mariné et salé,9,out,non,488241
thon salé,113,out,non,488241
thon sec,1,out,non,488241
thon thonine,24,out,non,488241
thonine,69,out,non,488241
thonine salée,1,out,non,488241
tierçon en jarre,1,out,non,488241
tierçons de bois,1,out,non,488241
tierçons en bottes,1,out,non,488241
tiers à tonneau,1,out,non,488241
tiges de bottes,1,out,non,488241
tigois,1,out,non,488241
tilles à tonnelier,1,out,non,488241
tilleul,3,out,non,488241
timbres,1,out,non,488241
timon,1,out,non,488241
tin canarie,1,out,non,488241
tinettes,1,out,non,488241
tires-bouchons d'acier,1,out,non,488241
tiretaine,13,out,non,488241
tiretaine de laine,2,out,non,488241
tiretaine et miselaine,1,out,non,488241
tiretaine et miselaine aune,1,out,non,488241
tobines,1,out,non,488241
tobines de Hollande,1,out,non,488241
toile,752,out,non,488241
toile ???,22,out,non,488241
toile ...,17,out,non,488241
toile 3/4,1,out,non,488241
toile a ???,1,out,non,488241
toile à 4 fils,5,out,non,488241
toile à bas,7,out,non,488241
toile à bas prix blanche de lin,1,out,non,488241
toile à bas prix blanche et de coton,1,cotton goods,non,14762
toile à bas prix de chanvre,1,out,non,488241
toile à bas prix de coton et imprimée,2,cotton goods,non,14762
toile à bâts,13,out,non,488241
toile à bluteaux,2,out,non,488241
toile à bouquets de laine de coton,2,cotton goods,non,14762
toile à Bretagne,1,out,non,488241
toile à canevas,4,out,non,488241
toile à carreaux,260,out,non,488241
toile à carreaux de fil et de laine,1,out,non,488241
toile à carreaux de Rouen,2,out,non,488241
toile à carreaux et à matelas,4,out,non,488241
toile à carreaux et de coton,5,cotton goods,non,14762
toile à carreaux et de coutil,56,out,non,488241
toile à carreaux et de lin,11,out,non,488241
toile à carreaux et en pièces de 50 aunes,1,out,non,488241
toile à carreaux fine et de lin,1,out,non,488241
toile à carreaux grosse et de Lille,1,out,non,488241
toile à carreaux pour matelas,8,out,non,488241
toile à cottray,1,out,non,488241
toile à doubler,1,out,non,488241
toile à drap,1,out,non,488241
toile à faire drap de lin,1,out,non,488241
toile à fleurs,4,out,non,488241
toile à halle,1,out,non,488241
toile à image,1,out,non,488241
toile à jamis,13,cotton goods,non,14762
toile à matelas,72,out,non,488241
toile à matelas et à carreaux,3,out,non,488241
toile à matelot,5,out,non,488241
toile à nappes,7,out,non,488241
toile à nappes et serviettes,3,out,non,488241
toile à nègre,6,out,non,488241
toile à paillasse,3,out,non,488241
toile à pavillon,4,out,non,488241
toile à peindre,1,out,non,488241
toile à robes,2,out,non,488241
toile à sacquette dite talette,2,out,non,488241
toile à sacs,13,out,non,488241
toile à serpillière,7,out,non,488241
toile à serviettes,63,out,non,488241
toile à sorties,1,out,non,488241
toile à tamis,18,out,non,488241
toile à tapisser,1,out,non,488241
toile abas,1,out,non,488241
toile abat,30,out,non,488241
toile alanea,1,out,non,488241
toile amant,3,out,non,488241
toile anascotes,1,out,non,488241
toile anglaise,1,out,non,488241
toile anglaise des prises,1,out,non,488241
toile Antioche,6,out,non,488241
toile apprêtée de chanvre et de lin écrue de 13 à 20 fils,2,out,non,488241
toile apprêtée de chanvre et de lin écrue de 20 fils et au-dessus,2,out,non,488241
toile apprêtée de chanvre et de lin écrue de 8 à 13 fils,2,out,non,488241
toile apprêtée de chanvre et de lin écrue de moins de 8 fils,2,out,non,488241
toile apprêtée de chanvre et de lin écrue unie,2,out,non,488241
toile apprêtée de chanvre et de lin écrue unie de 13 fils inclusivement à 20 fils exclusivement,1,out,non,488241
toile apprêtée de chanvre et de lin écrue unie de 8 fils inclusivement à 13 fils exclusivement,1,out,non,488241
toile apprêtée de chanvre et de lin écrue unie de moins de 8 fils,1,out,non,488241
toile ardoisée et grise de lin,1,out,non,488241
toile ardoisée et rayée et rayonnée,2,out,non,488241
toile ardoisée et rayonnée,1,out,non,488241
toile ardoisée grise et écrue,1,out,non,488241
toile au lain,1,out,non,488241
toile au lait,8,out,non,488241
toile au lait lin,1,out,non,488241
toile bajas,1,out,non,488241
toile bajouge,1,out,non,488241
toile barrière,2,out,non,488241
toile Barrois,1,out,non,488241
toile bas brin,3,out,non,488241
toile basin coutil croisée et autre de chanvre et de lin,2,out,non,488241
toile basin coutil croisée et autres,2,out,non,488241
toile basin coutil croisée et autres de chanvre et de lin,3,out,non,488241
toile beaugrain,7,out,non,488241
toile blancard,129,out,non,488241
toile blancard cirée large,1,out,non,488241
toile blancard de chanvre,1,out,non,488241
toile blancard de lin,8,out,non,488241
toile blancard de Rouen,8,out,non,488241
toile blancard et fleuret,8,out,non,488241
toile blanche,902,out,non,488241
toile blanche à étoupe,1,out,non,488241
toile blanche à imprimer,1,out,non,488241
toile blanche abati,1,out,non,488241
toile blanche aman,2,out,non,488241
toile blanche bleue et de lin,1,out,non,488241
toile blanche cirée,1,out,non,488241
toile blanche commune,5,out,non,488241
toile blanche damassée de lin pour nappes et serviettes,1,out,non,488241
toile blanche de 13 à 20 fils,2,out,non,488241
toile blanche de 13 fils,2,out,non,488241
toile blanche de 20 fils et au-dessus,2,out,non,488241
toile blanche de chanvre,3,out,non,488241
toile blanche de chanvre 398 lignes,1,out,non,488241
toile blanche de chanvre et de lin,5,out,non,488241
toile blanche de chanvre et de lin de 13 à 20 fils,2,out,non,488241
toile blanche de chanvre et de lin de 20 fils et au-dessus,2,out,non,488241
toile blanche de chanvre et de lin de moins de 13 fils,2,out,non,488241
toile blanche de chanvre et de lin unie,2,out,non,488241
toile blanche de chanvre et de lin unie de 13 fils inclusivement à 20 fil exclusivement,1,out,non,488241
toile blanche de chanvre et de lin unie de 20 fils et au-dessus,1,out,non,488241
toile blanche de chanvre et de lin unie de moins de 13 fils,1,out,non,488241
toile blanche de Cholet,3,out,non,488241
toile blanche de coton,96,cotton goods,non,14762
toile blanche de coton et de ???,1,cotton goods,non,14762
toile blanche de coton et des Indes,7,cotton goods,non,14762
toile blanche de coton et fil,1,cotton goods,non,14762
toile blanche de coton et fine,3,cotton goods,non,14762
toile blanche de coton et nationale,6,cotton goods,non,14762
toile blanche de coton et rayée,1,cotton goods,non,14762
toile blanche de coton pour mouchoirs,2,cotton goods,non,14762
toile blanche de France,2,out,non,488241
toile blanche de Hollande,1,out,non,488241
toile blanche de la Compagnie,3,out,non,488241
toile blanche de lin,23,out,non,488241
toile blanche de lin ??? à la frontière,5,out,non,488241
toile blanche de lin à 10 sols et en dessus,1,out,non,488241
toile blanche de lin de 12 sols par aune,1,out,non,488241
toile blanche de lin de 2 sols par aune,1,out,non,488241
toile blanche de lin de 20 sols par aune,1,out,non,488241
toile blanche de lin de 30 sols par aune,1,out,non,488241
