line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
6545,Local,1753,Rennes,,De hollande,Imports,boutons d’os,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6546,Local,1753,Rennes,,De hollande,Imports,braules,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6547,Local,1753,Rennes,,De hollande,Imports,bray,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6548,Local,1753,Rennes,,De hollande,Imports,canelle,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6549,Local,1753,Rennes,,De hollande,Imports,canettes de grez,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6550,Local,1753,Rennes,,De hollande,Imports,cartes marines,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6551,Local,1753,Rennes,,De hollande,Imports,cartons,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6552,Local,1753,Rennes,,De hollande,Imports,caves garnies,,,,,,,,815l,,6l,,,,,,,,0,,,,,,,,,
6553,Local,1753,Rennes,,De hollande,Imports,ceruze,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6554,Local,1753,Rennes,,De hollande,Imports,chanvre peigné,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6555,Local,1753,Rennes,,De hollande,Imports,chasselas,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6556,Local,1753,Rennes,,De hollande,Imports,chouquelas,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6557,Local,1753,Rennes,,De hollande,Imports,colle forte,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6558,Local,1753,Rennes,,De hollande,Imports,corail faux,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6559,Local,1753,Rennes,,De hollande,Imports,cornes à lanterne ,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6560,Local,1753,Rennes,,De hollande,Imports,coroos,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6561,Local,1753,Rennes,,De hollande,Imports,couperoze,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6562,Local,1753,Rennes,,De hollande,Imports,coupis,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6563,Local,1753,Rennes,,De hollande,Imports,couteaux,,,,,,,,20l},,6,,,,,,,,0,,,,,,,,,
6564,Local,1753,Rennes,,De hollande,Imports,creusets ,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6565,Local,1753,Rennes,,De hollande,Imports,cuivre en bassins,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6566,Local,1753,Rennes,,De hollande,Imports,cuivre ouvré,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6567,Local,1753,Rennes,,De hollande,Imports,cuivre à soudure,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6568,Local,1753,Rennes,,De hollande,Imports,dames jeannes,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6569,Local,1753,Rennes,,De hollande,Imports,douelles à tonneaux,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6570,Local,1753,Rennes,,De hollande,Imports,drogueries,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6571,Local,1753,Rennes,,De hollande,Imports,eau forte,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6572,Local,1753,Rennes,,De hollande,Imports,epicerie,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6573,Local,1753,Rennes,,De hollande,Imports,fayance,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6574,Local,1753,Rennes,,De hollande,Imports,fer en barres,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6575,Local,1753,Rennes,,De hollande,Imports,fer blanc,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6576,Local,1753,Rennes,,De hollande,Imports,fer en feuillards,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6577,Local,1753,Rennes,,De hollande,Imports,fer ouvre,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6578,Local,1753,Rennes,,De hollande,Imports,feves,,,,,,,,de,,qx},,,,,,,,0,,,,,,,,,
6579,Local,1753,Rennes,,De hollande,Imports,feves,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6580,Local,1753,Rennes,,De hollande,Imports,fil de fer,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6581,Local,1753,Rennes,,De hollande,Imports,fil de léton,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6582,Local,1753,Rennes,,De hollande,Imports,fil à voille,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6583,Local,1753,Rennes,,De hollande,Imports,fotas,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6584,Local,1753,Rennes,,De hollande,Imports,fromage,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6585,Local,1753,Rennes,,De hollande,Imports,geroffle,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6586,Local,1753,Rennes,,De hollande,Imports,gingembre,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6587,Local,1753,Rennes,,De hollande,Imports,graine de lin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6588,Local,1753,Rennes,,De hollande,Imports,gruau,,,,,,,,na,,6ml,,,,,,,,0,,,,,,,,,
6589,Local,1753,Rennes,,De hollande,Imports,guinée bleue,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6590,Local,1753,Rennes,,De hollande,Imports,horloges de sables,,,,,,,,15,,15,,,,,,,,0,,,,,,,,,
6591,Local,1753,Rennes,,De hollande,Imports,huile de graine,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6592,Local,1753,Rennes,,De hollande,Imports,huile de lin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6593,Local,1753,Rennes,,De hollande,Imports,jambons,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6594,Local,1753,Rennes,,De hollande,Imports,indiennes,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6595,Local,1753,Rennes,,De hollande,Imports,limeneas,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6596,Local,1753,Rennes,,De hollande,Imports,liqueurs,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6597,Local,1753,Rennes,,De hollande,Imports,litarge,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6598,Local,1753,Rennes,,De hollande,Imports,marchandises meslées,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6599,Local,1753,Rennes,,De hollande,Imports,Mercerie,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6600,Local,1753,Rennes,,De hollande,Imports,Mercure,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6601,Local,1753,Rennes,,De hollande,Imports,mairrains à pipes,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6602,Local,1753,Rennes,,De hollande,Imports,mouchoirs de bengalle,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6603,Local,1753,Rennes,,De hollande,Imports,moulins à caffé,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6604,Local,1753,Rennes,,De hollande,Imports,moutarde,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6605,Local,1753,Rennes,,De hollande,Imports,nattes,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6606,Local,1753,Rennes,,De hollande,Imports,nicaneas grand,,,,,,,,360,,10},,,,,,,,0,,,,,,,,,
6607,Local,1753,Rennes,,De hollande,Imports,nicaneas petis,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6608,Local,1753,Rennes,,De hollande,Imports,niganepeaux,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,8,,,,,,,,0,,,,,,,,,
6609,Local,1753,Rennes,,De hollande,Imports,noir de fumée,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6610,Local,1753,Rennes,,De hollande,Imports,papier,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6611,Local,1753,Rennes,,De hollande,Imports,pimens,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6612,Local,1753,Rennes,,De hollande,Imports,pipes à fumer,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6613,Local,1753,Rennes,,De hollande,Imports,planches de prusse,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6614,Local,1753,Rennes,,De hollande,Imports,planches de sapin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6615,Local,1753,Rennes,,De hollande,Imports,plomb en grenaille,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6616,Local,1753,Rennes,,De hollande,Imports,plomb en saumon,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6617,Local,1753,Rennes,,De hollande,Imports,plumes à écrire,,,,,,,,18,,9,,,,,,,,0,,,,,,,,,
6618,Local,1753,Rennes,,De hollande,Imports,poesle de fer,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6619,Local,1753,Rennes,,De hollande,Imports,Pied de sel,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6620,Local,1753,Rennes,,De hollande,Imports,Poivre,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6621,Local,1753,Rennes,,De hollande,Imports,poudre à cacon,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6622,Local,1753,Rennes,,De hollande,Imports,quincaillerie,,,,,,,,24,,9,,,,,,,,0,,,,,,,,,
6623,Local,1753,Rennes,,De hollande,Imports,rassade,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6624,Local,1753,Rennes,,De hollande,Imports,ris,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6625,Local,1753,Rennes,,De hollande,Imports,salemporis ,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6626,Local,1753,Rennes,,De hollande,Imports,squine,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6627,Local,1753,Rennes,,De hollande,Imports,tabac,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6628,Local,1753,Rennes,,De hollande,Imports,tapsel,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6629,Local,1753,Rennes,,De hollande,Imports,toille peinte,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6630,Local,1753,Rennes,,De hollande,Imports,toille platille,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6631,Local,1753,Rennes,,De hollande,Imports,verroterie,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,9,,,,,,,,0,,,,,,,,,
6632,Local,1753,Rennes,,De hollande,Imports,vitriol,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6633,Local,1753,Rennes,,Du Nord,Imports,amidon,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6634,Local,1753,Rennes,,Du Nord,Imports,azur,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6635,Local,1753,Rennes,,Du Nord,Imports,bled fromen,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6636,Local,1753,Rennes,,Du Nord,Imports,bled seigle,,,,,,,,;,,Bordeaux,,,,,,,,0,,,,,,,,,
6637,Local,1753,Rennes,,Du Nord,Imports,bordages de chesne,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6638,Local,1753,Rennes,,Du Nord,Imports,bourdillon,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6639,Local,1753,Rennes,,Du Nord,Imports,chanvre cru,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6640,Local,1753,Rennes,,Du Nord,Imports,cuivre brut ,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6641,Local,1753,Rennes,,Du Nord,Imports,cuivre rouge en planches,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6642,Local,1753,Rennes,,Du Nord,Imports,fer en barres,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6643,Local,1753,Rennes,,Du Nord,Imports,fer blanc,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6644,Local,1753,Rennes,,Du Nord,Imports,gaulles de sapin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6645,Local,1753,Rennes,,Du Nord,Imports,graine de lin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6646,Local,1753,Rennes,,Du Nord,Imports,gruau,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6647,Local,1753,Rennes,,Du Nord,Imports,mairrains à barrique,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6648,Local,1753,Rennes,,Du Nord,Imports,mairrains à barils,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6649,Local,1753,Rennes,,Du Nord,Imports,mairrains pipages,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6650,Local,1753,Rennes,,Du Nord,Imports,planches de chesne,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6651,Local,1753,Rennes,,Du Nord,Imports,planches de prusse,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,
6652,Local,1753,Rennes,,Du Nord,Imports,planches de sapin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6653,Local,1753,Rennes,,Du Nord,Imports,planches de bois,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6654,Local,1753,Rennes,,Du Nord,Imports,poutreaux de sapin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6655,Local,1753,Rennes,,Du Nord,Imports,prétin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6656,Local,1753,Rennes,,Portugal,Imports,amandes,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6657,Local,1753,Rennes,,Portugal,Imports,balais de jonc,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6658,Local,1753,Rennes,,Portugal,Imports,chandelle,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6659,Local,1753,Rennes,,Portugal,Imports,figues,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6660,Local,1753,Rennes,,Portugal,Imports,liege,,,,,,,,;,,25s,,,,,,,,0,,,,,,,,,
6661,Local,1753,Rennes,,Portugal,Imports,oranges,,,,,,,,4s},,11,,,,,,,,0,,,,,,,,,
6662,Local,1753,Rennes,,Portugal,Imports,vin de madere,,,,,,,,298,,11,,,,,,,,0,,,,,,,,,
6663,Local,1753,Rennes,,Portugal,Imports,vin de portugal,,,,,,,,15s,,M},,,,,,,,0,,,,,,,,,
6664,Local,1753,Rennes,,Russie,Imports,chanvre cru,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6665,Local,1753,Rennes,,Russie,Imports,espars doubles,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6666,Local,1753,Rennes,,Russie,Imports,espars simple,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6667,Local,1753,Rennes,,Russie,Imports,fer en barres,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,
6668,Local,1753,Rennes,,Russie,Imports,gaulles de sapin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6669,Local,1753,Rennes,,Russie,Imports,mats de beaupré,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6670,Local,1753,Rennes,,Russie,Imports,mats divers,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6671,Local,1753,Rennes,,Russie,Imports,mats de chaloupes,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6672,Local,1753,Rennes,,Russie,Imports,mats petits,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6673,Local,1753,Rennes,,Russie,Imports,mairrains à bottes,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6674,Local,1753,Rennes,,Russie,Imports,planches de chesne,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6675,Local,1753,Rennes,,Russie,Imports,planches de prusse,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6676,Local,1753,Rennes,,Russie,Imports,planches de sapin,,,,,,,,213,,15,,,,,,,,0,,,,,,,,,
6677,Local,1753,Rennes,,Russie,Imports,poutres de 40 pieds,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6678,Local,1753,Rennes,,Russie,Imports,toille à voille,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6679,Local,1753,Rennes,,Russie,Imports,verguet,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6680,Local,1753,Rennes,,Suède,Imports,acier,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6681,Local,1753,Rennes,,Suède,Imports,ancres de fer,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6682,Local,1753,Rennes,,Suède,Imports,bordage de chesne,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6683,Local,1753,Rennes,,Suède,Imports,bray gras,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6684,Local,1753,Rennes,,Suède,Imports,canvres de fer,,,,,,,,;,,pesans,,,,,,,,0,,,,,,,,,
6685,Local,1753,Rennes,,Suède,Imports,Canons de fer,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6686,Local,1753,Rennes,,Suède,Imports,Chevrons,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6687,Local,1753,Rennes,,Suède,Imports,cloux de fer,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,
6688,Local,1753,Rennes,,Suède,Imports,cuivre en monnaye,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6689,Local,1753,Rennes,,Suède,Imports,cuivre jaune,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6690,Local,1753,Rennes,,Suède,Imports,cuivre en rosette,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6691,Local,1753,Rennes,,Suède,Imports,Espars,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6692,Local,1753,Rennes,,Suède,Imports,fer en barre,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6693,Local,1753,Rennes,,Suède,Imports,fer en chevilles,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6694,Local,1753,Rennes,,Suède,Imports,goudron,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6695,Local,1753,Rennes,,Suède,Imports,gaulles de sapin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6696,Local,1753,Rennes,,Suède,Imports,mairrins à barique,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6697,Local,1753,Rennes,,Suède,Imports,mats divers,,,,,,,,Brune,,150,,,,,,,,0,,,,,,,,,
6698,Local,1753,Rennes,,Suède,Imports,planches de chesne,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6699,Local,1753,Rennes,,Suède,Imports,planches de prusse,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,
6700,Local,1753,Rennes,,Russie,Imports,Bray gras,,,,,,,,,,,,,,,Guillaume Daudin,,De Russie et Gênes (???),0,,,,,,,,,
6701,Local,1753,Rennes,,Iles françaises de l’Amérique,Imports,Draiche,,,,,,,,,,,,,,,,,,0,,,,,,,,,
6702,Local,1753,Rennes,,Iles françaises de l’Amérique,Imports,huille de poisson,,,,,,,,,,,,,,,,,,0,,,,,,,,,
6703,Local,1753,Rennes,,Iles françaises de l’Amérique,Imports,Morue frêche,,,,,,,,,,,,,,,,,,0,,,,,,,,,
6704,Local,1753,Rennes,,Iles françaises de l’Amérique,Imports,Morue verte,,,,,,,,,,,,,,,,,,0,,,,,,,,,
6705,Local,1753,Rennes,,Iles françaises de l’Amérique,Imports,Petterie,,,,,,,,,,,,,,,,,,0,,,,,,,,,
6706,Local,1753,Rennes,,Iles françaises de l’Amérique,Imports,Saumon Salé,,,,,,,,,,,,,,,,,,0,,,,,,,,,
