numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
540,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,laine lavée,Marseille,Italie,"64 082,00",livres,"1,10000","70490,00","-0,20",
541,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,laine de segovie,Marseille,Italie,"3 240,00",livres,"1,60000","5184,00","0,00",
542,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,laine surge,Marseille,Italie,"16 824,00",livres,"0,40000","6729,00","-0,60",
543,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,langues de bœuf,Marseille,Italie,"500,00",livres,"0,30000","150,00","0,00",
544,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,legumes,Marseille,Italie,"111 560,00",livres,"0,10000","11156,00","0,00",
545,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,librairie,Marseille,Italie,"8 180,00",livres,"2,00000","16360,00","0,00",
546,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,liege,Marseille,Italie,"2 600,00",livres,"0,12500","325,00","0,00",
547,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,lin cru,Marseille,Italie,"3 906,00",livres,"0,60000","2343,00","-0,60",
548,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,liqueur a boire,Marseille,Italie,"4,00",canavettes,"6,00000","24,00","0,00",
549,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,liqueur a boire,Marseille,Italie,"41 839,00",livres,"0,75000","31379,00","-0,25",
550,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,16,1744,Imports,lustre de venise,Marseille,Italie,"53 600,00",livres,"1,50000","80400,00","0,00",
551,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,manches de mail,Marseille,Italie,"2 000,00",livres,"0,40000","800,00","0,00",
552,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,mane de calabre,Marseille,Italie,"214 019,00",livres,"1,25000","267523,00","-0,75",
553,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,maquet,Marseille,Italie,"40,00",barrils,"1,00000","40,00","0,00",
554,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,marbre brut,Marseille,Italie,"36,00",pieces,"20,00000","720,00","0,00",
555,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,marbre brut,Marseille,Italie,"93 600,00",livres,"0,06000","5616,00","0,00",
556,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,marbre brut,Marseille,Italie,,valeur,,"750,00",,en valeur
557,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,marbre ouvré,Marseille,Italie,"13 000,00",livres,"0,75000","9750,00","0,00",
558,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,mercerie,Marseille,Italie,"11 155,00",livres,"2,00000","22310,00","0,00",
559,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,mêches a mousquets,Marseille,Italie,"60,00",livres,,"2,00",,estimé
560,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,mortiers de marbre,Marseille,Italie,"1 209,00",en nombre,"1,50000","1813,00","-0,50",
561,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,mouchoirs de soye,Marseille,Italie,"150,00",douzaines,"26,00000","3900,00","0,00",
562,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,mousseline,Marseille,Italie,"9,00",pieces,"60,00000","540,00","0,00",
563,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,nacre de perles,Marseille,Italie,"260,00",livres,"0,50000","130,00","0,00",
564,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,noisettes,Marseille,Italie,"16 800,00",livres,"0,10000","1680,00","0,00",
565,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,oignons,Marseille,Italie,"3,00",charges,"10,00000","30,00","0,00",
566,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,oignons de fleurs,Marseille,Italie,"2 680,00",livres,"0,50000","1340,00","0,00",
567,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,onglons de bœuf,Marseille,Italie,"2 100,00",livres,"0,10000","210,00","0,00",
568,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,oranges,Marseille,Italie,"197 650,00",livres,"1,50000","296475,00","0,00",
569,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,orangelets,Marseille,Italie,"2,00",milliers,"5,00000","10,00","0,00",
570,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,oüatte,Marseille,Italie,"150,00",livres,"1,50000","225,00","0,00",
571,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,papier a ecrire,Marseille,Italie,"2 720,00",rames,"6,00000","16320,00","0,00",
572,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,parapluyes,Marseille,Italie,"203,25",douzaines,"36,00000","7317,00","0,00",
573,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,parapluyes,Marseille,Italie,,valeur,,"24,00",,en valeur
574,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,parasole,Marseille,Italie,"21,00",nombre,"3,00000","63,00","0,00",
575,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,pate d'amande,Marseille,Italie,"11 270,00",livres,"0,40000","4508,00","0,00",
576,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,pate d'oye,Marseille,Italie,"100,00",livres,"0,30000","30,00","0,00",
577,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,peaux d'agneau en laine,Marseille,Italie,"700,00",livres,"0,90000","630,00","0,00",
578,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,peaux de cerf,Marseille,Italie,"8,00",en nombre,"6,00000","48,00","0,00",
579,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,peaux de chamois,Marseille,Italie,"200,00",livres,"1,25000","250,00","0,00",
580,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,peaux de chevres crües,Marseille,Italie,"260,00",livres,"0,40000","104,00","0,00",
581,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,peaux de lapin,Marseille,Italie,"584,00",livres,"2,50000","1460,00","0,00",
582,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,peaux de lievre,Marseille,Italie,"1 800,00",livres,"5,00000","9000,00","0,00",
583,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,peaux de marocain,Marseille,Italie,"6 000,00",livres,"1,50000","9000,00","0,00",
584,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,peaux de mouton en laine,Marseille,Italie,"600,00",livres,"0,75000","450,00","0,00",
585,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,17,1744,Imports,peaux de renard ,Marseille,Italie,"250,00",livres,"2,50000","625,00","0,00",
586,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pelleterie sauvagine,Marseille,Italie,"100,00",livres,"5,00000","500,00","0,00",
587,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pierres a eguiser,Marseille,Italie,"125,00",nombre,"1,00000","125,00","0,00",
588,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pierres a faulx,Marseille,Italie,"67 100,00",livres,"0,20000","13420,00","0,00",
589,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pierres a fusils,Marseille,Italie,"3 000,00",livres,"0,10000","300,00","0,00",
590,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pierres de malte,Marseille,Italie,"1 100,00",pieces,"0,20000","220,00","0,00",
591,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pierres de malte,Marseille,Italie,"1 300,00",livres,"0,01250","16,00","-0,25",
592,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pierre ponce,Marseille,Italie,"1 000,00",livres,"0,04000","40,00","0,00",
593,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pignons cassés,Marseille,Italie,"1 400,00",livres,"0,20000","280,00","0,00",
594,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pipes a fumer,Marseille,Italie,"300,00",grosses,"3,00000","900,00","0,00",
595,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pistaches,Marseille,Italie,"9 662,00",livres,"1,00000","9662,00","0,00",
596,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,planches de sapin,Marseille,Italie,"5 930,00",en nombre,"9,00000","53370,00","0,00",
597,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plantes de jasmin,Marseille,Italie,"10 680,00",livres,"0,15000","1602,00","0,00",
598,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plantes d'orangers,Marseille,Italie,"3 258,00",livres,"0,40000","1303,00","-0,20",
599,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plants d'arbres,Marseille,Italie,,valeur,,"20,00",,en valeur
600,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plâtre,Marseille,Italie,"52,00",charges,"3,00000","156,00","0,00",
601,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plâtre,Marseille,Italie,"40 000,00",livres,"0,01000","400,00","0,00",
602,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plomb en grenailles,Marseille,Italie,"150,00",livres,"0,25000","37,00","-0,50",
603,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plomb en saumons,Marseille,Italie,"1 720,00",livres,"0,20000","344,00","0,00",
604,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plumes d'autruches brutes,Marseille,Italie,"1 555,00",livres,"4,00000","6220,00","0,00",
605,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plumes a ècrire,Marseille,Italie,"150,00",livres,"5,00000","750,00","0,00",
606,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,plumes d'oye,Marseille,Italie,"4 107,00",livres,"0,75000","3079,00","-1,25",erreur d'arrondi
607,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,poil de chevre,Marseille,Italie,"1 818,00",livres,"3,00000","5454,00","0,00",
608,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,poisson salé,Marseille,Italie,"44,00",barrils,"6,00000","264,00","0,00",
609,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,poivre,Marseille,Italie,"11 548,00",livres,"1,20000","13854,00","-3,60",erreur d'arrondi?
610,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,poivre gerofflé,Marseille,Italie,"2 369,00",livres,"1,50000","3553,00","-0,50",
611,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pomade,Marseille,Italie,"802,00",livres,"1,00000","802,00","0,00",
612,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,pommes,Marseille,Italie,"28 600,00",livres,"0,03000","858,00","0,00",
613,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,poncire,Marseille,Italie,"650,00",livres,"0,15000","97,00","-0,50",
614,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,potterie de grez,Marseille,Italie,"11 000,00",livres,"0,20000","2200,00","0,00",
615,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,poussiere d'encens,Marseille,Italie,"1 300,00",livres,"0,12000","156,00","0,00",
616,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,quincaille de fer,Marseille,Italie,"519,00",livres,"0,50000","259,00","-0,50",
617,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,quincaille de fer et acier,Marseille,Italie,"4 050,00",livres,"1,00000","4050,00","0,00",
618,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,18,1744,Imports,quinquina,Marseille,Italie,"5 000,00",livres,"4,00000","20000,00","0,00",
619,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,raisin sec,Marseille,Italie,"197 000,00",livres,"0,20000","39400,00","0,00",
