numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
662,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,velours,Marseille,Genes,629,pieces,400,251600,0,
663,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,velours,Marseille,Genes,2,livres,50,100,0,
664,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,vermichel,Marseille,Genes,149625,livres,"0,2",29925,0,
665,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,verrunes,Marseille,Genes,72,douzaines,3,216,0,
666,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,vin muscat,Marseille,Genes,30,milleroles,40,1200,0,
667,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,vin rouge,Marseille,Genes,30,milleroles,8,240,0,
668,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,ajamis,Marseille,Levant,53194,pieces,9,478746,0,
669,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,alaya,Marseille,Levant,647,pieces,4,2588,0,
670,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,alun,Marseille,Levant,230263,livres,"0,12",27631,"-0,56",
671,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,anis,Marseille,Levant,6750,livres,"0,15",1012,"-0,5",
672,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,babouches,Marseille,Levant,70,paires,3,210,0,
673,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bas de cotton,Marseille,Levant,16,douzaines,24,384,0,
674,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bas de cotton,Marseille,Levant,1000,livres,5,5000,0,
675,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,batanonis,Marseille,Levant,10548,pieces,4,42192,0,
676,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bled froment,Marseille,Levant,9705,charges,30,291150,0,
677,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bois de buis,Marseille,Levant,10000,livres,"0,015",150,0,
678,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bois de campeche,Marseille,Levant,187500,livres,"0,25",46875,0,
679,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bois jaune,Marseille,Levant,2429,livres,"0,03",72,"-0,87",
680,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bois de sandal,Marseille,Levant,350,livres,"0,2",70,0,
681,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bonnets de coton,Marseille,Levant,300,livres,3,900,0,
682,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bourde,Marseille,Levant,784400,livres,"0,04",31376,0,
683,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,bours du Levant,Marseille,Levant,2903,pieces,40,116120,0,
684,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cabas de palmes,Marseille,Levant,242,pieces,"0,25",60,"-0,5",
685,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,caffé,Marseille,Levant,163200,livres,"1,5",244800,0,
686,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,capots,Marseille,Levant,150,pieces,9,1350,0,
687,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,capres,Marseille,Levant,15000,livres,"0,3",4500,0,
688,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cendre,Marseille,Levant,720000,livres,"0,08",57600,0,
689,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cire jaune,Marseille,Levant,197279,livres,"1,5",295918,"-0,5",
690,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,colombine,Marseille,Levant,4000,livres,"0,05",200,0,
691,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,corail brut,Marseille,Levant,200,livres,10,2000,0,
692,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,corbeilles ,Marseille,Levant,6,douzaines,12,72,0,
693,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cornes de mouton,Marseille,Levant,5000,livres,"0,1",500,0,
694,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cotton filé,Marseille,Levant,1206068,livres,"1,1",1326674,"-0,8",
695,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cotton en laine,Marseille,Levant,2500750,livres,"0,5",1250375,0,
696,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,couperose,Marseille,Levant,34260,livres,"0,1",3426,0,
697,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,coudoüans,Marseille,Levant,4080,livres,"1,25",5100,0,
698,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,couvertures de laine,Marseille,Levant,600,livres,1,600,0,
699,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,crin,Marseille,Levant,5600,livres,1,5600,0,
700,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cuirs de beuf en poil,Marseille,Levant,61279,en nombre,14,857906,0,
701,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cuirs de beuf en poil testes,Marseille,Levant,828,en nombre,"0,15",124,"-0,2",
702,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cuivre vieux,Marseille,Levant,150,livres,"0,9",135,0,
703,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,13,1758,Imports,cumin,Marseille,Levant,40335,livres,"0,16",6453,"-0,6",
704,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,dattes,Marseille,Levant,42550,livres,"0,25",10637,"-0,5",
705,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,demitte,Marseille,Levant,3226,en nombre,3,9678,0,
706,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,encens,Marseille,Levant,26095,livres,"0,75",19571,"-0,25",
707,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,eponges,Marseille,Levant,17200,livres,1,17200,0,
708,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,escamitte,Marseille,Levant,713,pieces,3,2139,0,
709,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,escayolles,Marseille,Levant,51250,livres,"0,1",5125,0,
710,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,etoffe de soye,Marseille,Levant,114,pieces,300,34200,0,
711,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,etoupes de soye,Marseille,Levant,2619,livres,1,2619,0,
712,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,feves,Marseille,Levant,325,charges,10,3250,0,
713,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,figues,Marseille,Levant,1785,livres,"0,1",178,"-0,5",
714,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,fil de chevre,Marseille,Levant,287738,livres,5,1438690,0,
715,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,fil a coudre,Marseille,Levant,120,livres,2,240,0,
716,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,fourrures de soye,Marseille,Levant,400,livres,"1,5",600,0,
717,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,galles,Marseille,Levant,217030,livres,"0,75",162772,"-0,5",
718,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,garance,Marseille,Levant,29760,livres,"0,5",14880,0,
719,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,gerofle,Marseille,Levant,720,livres,16,11520,0,
720,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,gomme adragan,Marseille,Levant,4415,livres,"1,25",5518,"-0,75",
721,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,gomme arabique,Marseille,Levant,58185,livres,"0,9",52366,"-0,5",
722,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,gomme sandarac,Marseille,Levant,2977,livres,"1,5",4465,"-0,5",
723,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,gomme de senegal,Marseille,Levant,30245,livres,1,30245,0,
724,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,gomme thurique,Marseille,Levant,25623,livres,"0,75",19217,"-0,25",
725,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,huile d'olive,Marseille,Levant,2568,milleroles,40,102720,0,
726,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,indienne,Marseille,Levant,8383,pieces,12,100596,0,
727,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,indigo,Marseille,Levant,8215,livres,8,65720,0,
728,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,laine de chevron,Marseille,Levant,48664,livres,3,145992,0,
729,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,laine lavée,Marseille,Levant,195668,livres,"1,1",215234,"-0,8",
730,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,laine surge,Marseille,Levant,5941782,livres,"0,4",2376712,"-0,8",
731,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,legumes,Marseille,Levant,9500,livres,"0,15",1425,0,
732,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,lin crû,Marseille,Levant,6950,livres,"0,6",4170,0,
733,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,manne,Marseille,Levant,1125,livres,"1,75",1968,"-0,75",
734,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,mastic en larmes,Marseille,Levant,1890,livres,"2,75",5197,"-0,5",
735,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,mirrhe,Marseille,Levant,2500,livres,"2,5",6250,0,
736,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,mouchoirs de coton,Marseille,Levant,1138,pieces,8,9104,0,
737,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,mouchoirs fil et coton,Marseille,Levant,180,pieces,10,1800,0,
738,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,mouchoirs de mousseline,Marseille,Levant,1306,pieces,2,2612,0,
739,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,mouchoirs de mousseline,Marseille,Levant,50,douzaines,24,1200,0,
740,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,mouchoirs de soye,Marseille,Levant,63,douzaines,20,1260,0,
741,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,mousseline,Marseille,Levant,422,pieces,70,29540,0,
742,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,nattes,Marseille,Levant,150,pieces,"0,75",112,"-0,5",
743,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,noix vomique,Marseille,Levant,790,livres,"0,25",197,"-0,5",
744,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,oranges,Marseille,Levant,15,milliers,15,225,0,
745,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,orge,Marseille,Levant,400,charges,12,4800,0,
746,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,peaux de chevre en poil,Marseille,Levant,5742,en nombre,"1,25",7177,"-0,5",
747,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,peaux de marroquin,Marseille,Levant,1850,livres,"1,5",2775,0,
748,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,peaux de veau en poil,Marseille,Levant,12560,livres,"0,3",3768,0,
749,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,piment,Marseille,Levant,2535,livres,"0,05",126,"-0,75",
750,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,pistaches,Marseille,Levant,750,livres,"1,25",937,"-0,5",
751,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,14,1758,Imports,plumes d'autruches brutes,Marseille,Levant,1835,livres,4,7340,0,
