marchandises;id;marchandises_normalisees_inter;marchandises_normalisees;product_prix;dutchtranslation;englishproduct;unit;alternativenames;source_rg_1774;source_rgbase;source_france;source_sound;source_hambourg;v14;v15;remarques;nbr_lignes_fr;nbr_lignes_hambourg
"Toile ; de lin ; de Cholet";15380;"Toile ; de lin ; de Cholet";"Toile ; de lin ; de Cholet";;;;;;0;0;1;;;;;;24;
"Toile ; de lin ; de Flandre";15381;"Toile ; de lin ; de Flandre";"Toile ; de lin ; de Flandre";;;;;;0;0;1;;;;;;4;
"Toile ; de lin ; de Hollande";15382;"Toile ; de lin ; de Hollande";"Toile ; de lin ; de Hollande";;;;;;;;;;;;;;;
"Toile ; de lin ; de Laval";15383;"Toile ; de lin ; de Laval";"Toile ; de lin ; de Laval";;;;;;;;1;;;;;;77;
"Toile ; de lin ; de Lavat";15384;"Toile ; de lin ; de Laval";"Toile ; de lin ; de Laval";;;;;;0;0;1;;;;;;8;
"Toile ; de lin ; de Lille";15385;"Toile ; de lin ; de Lille";"Toile ; de lin ; de Lille";;;;;;0;0;1;;;;;;2;
"Toile ; de lin ; de Marigny";15386;"Toile ; de lin ; de Marigny";"Toile ; de lin ; de Marigny";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; de Rouen";15387;"Toile ; de lin ; de Rouen";"Toile ; de lin ; de Rouen";;;;;;0;0;1;;;;;;19;
"Toile ; de lin ; de Roüen";15388;"Toile ; de lin ; de Rouen";"Toile ; de lin ; de Rouen";;;;;;;;1;;;;;;38;
"Toile ; de lin ; de Russie";15389;"Toile ; de lin ; de Russie";"Toile ; de lin ; de Russie";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; de S.Quentin";15390;"Toile ; de lin ; de St. Quentin";"Toile ; de lin ; de St. Quentin";;;;;;0;0;1;;;;;;27;
"Toile ; de lin ; de Saint Quentin";15391;"Toile ; de lin ; de St. Quentin";"Toile ; de lin ; de St. Quentin";;;;;;;;;;;;;;;
"Toile ; de lin ; de Saint-Quentin";15392;"Toile ; de lin ; de St. Quentin";"Toile ; de lin ; de St. Quentin";;;;;;0;0;1;;;;;;18;
"Toile ; de lin ; de Senlis";15393;"Toile ; de lin ; de Senlis";"Toile ; de lin ; de Senlis";;;;;;;;1;;;;;;1;
"Toile ; de lin ; de Servins";15394;"Toile ; de lin ; de Servins";"Toile ; de lin ; de Servins";;;;;;;;1;;;;;;1;
"Toile ; de lin ; de St Quentin";15395;"Toile ; de lin ; de St. Quentin";"Toile ; de lin ; de St. Quentin";;;;;;0;0;1;;;;;;53;
"Toile ; de lin ; de St. Malo";15396;"Toile ; de lin ; de St. Malo";"Toile ; de lin ; de St. Malo";;;;;;;;1;;;;;;1;
"Toile ; de lin ; de St. Quentin";15397;"Toile ; de lin ; de St. Quentin";"Toile ; de lin ; de St. Quentin";;;;;;0;0;1;;;;;;65;
"Toile ; de lin ; de Troyes";15398;"Toile ; de lin ; de Troyes";"Toile ; de lin ; de Troyes";;;;;;0;0;1;;;;;;6;
"Toile ; de lin ; de Valenciennes";15399;"Toile ; de lin ; de Valenciennes";"Toile ; de lin ; de Valenciennes";;;;;;0;0;1;;;;;;48;
"Toile ; de lin ; de Valencienness";15400;"Toile ; de lin ; de Valenciennes";"Toile ; de lin ; de Valenciennes";;;;;;;;1;;;;;;1;
"Toile ; de lin ; de beauvais";15401;"Toile ; de lin ; de Beauvais";"Toile ; de lin ; de Beauvais";;;;;;0;0;1;;;;;;9;
"Toile ; de lin ; de bernay";15402;"Toile ; de lin ; de bernay";"Toile ; de lin ; de bernay";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; de cambray";15403;"Toile ; de lin ; de Cambrais";"Toile ; de lin ; de Cambrais";;;;;;0;0;1;;;;;;3;
"Toile ; de lin ; de chales";15404;"Toile ; de lin ; de Cholet";"Toile ; de lin ; de Cholet";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; de flandre";15405;"Toile ; de lin ; de Flandre";"Toile ; de lin ; de Flandre";;;;;;0;0;1;;;;;;3;
"Toile ; de lin ; de flandres";15406;"Toile ; de lin ; de Flandre";"Toile ; de lin ; de Flandre";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; de frize";15407;"Toile ; de lin ; de Frise";"Toile ; de lin ; de Frise";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; de gand";15408;"Toile ; de lin ; de Gand";"Toile ; de lin ; de Gand";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; de hollande";15409;"Toile ; de lin ; de Hollande";"Toile ; de lin ; de Hollande";;;;;;;;1;;;;;;2;
"Toile ; de lin ; de laval";15410;"Toile ; de lin ; de Laval";"Toile ; de lin ; de Laval";;;;;;0;0;1;;;;;;15;
"Toile ; de lin ; de rouen";15411;"Toile ; de lin ; de Rouen";"Toile ; de lin ; de Rouen";;;;;;0;0;1;;;;;;6;
"Toile ; de lin ; de s.Quentin";15412;"Toile ; de lin ; de St. Quentin";"Toile ; de lin ; de St. Quentin";;;;;;0;0;1;;;;;;14;
"Toile ; de lin ; de s.queatin";15413;"Toile ; de lin ; de St. Quentin";"Toile ; de lin ; de St. Quentin";;;;;;0;0;1;;;;;;12;
"Toile ; de lin ; de troyes";15414;"Toile ; de lin ; de Troyes";"Toile ; de lin ; de Troyes";;;;;;;;1;;;;;;1;
"Toile ; de lin ; de valenciennes";15415;"Toile ; de lin ; de Valenciennes";"Toile ; de lin ; de Valenciennes";;;;;;0;0;1;;;;;;18;
"Toile ; de lin ; deMarigny";15416;"Toile ; de lin ; de Valenciennes";"Toile ; de lin ; de Valenciennes";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; des quentin";15417;"Toile ; de lin ; de St. Quentin";"Toile ; de lin ; de St. Quentin";;;;;;0;0;1;;;;;;7;
"Toile ; de lin ; diverse";15418;"Toile ; de lin ; diverses";"Toile ; de lin ; diverses";;;;;;0;0;1;;;;;;49;
"Toile ; de lin ; diverses";15419;"Toile ; de lin ; diverses";"Toile ; de lin ; diverses";;;;;;0;0;1;;;;;;69;
"Toile ; de lin ; en linge ; de table";15420;"Toile ; de lin ; en linge ; de table";"Toile ; de lin ; linge ; de table";;;;;;;;1;;;;;;4;
"Toile ; de lin ; facon d'hollande";15421;"Toile ; de lin ; de Hollande";"Toile ; de lin ; de Hollande";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; façon d'Hollande";15422;"Toile ; de lin ; de Hollande";"Toile ; de lin ; de Hollande";;;;;;;;1;;;;;;1;
"Toile ; de lin ; fin";15423;"Toile ; de lin ; fin";"Toile ; de lin ; fin";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; fine";15424;"Toile ; de lin ; fine";"Toile ; de lin ; fine";;;;;;;;1;;;;;;17;
"Toile ; de lin ; fine de ...";15425;"Toile ; de lin ; fine";"Toile ; de lin ; fine";;;;;;0;0;1;;;;;;7;
"Toile ; de lin ; fine de fambrai";15426;"Toile ; de lin ; fine ; de Cambrais";"Toile ; de lin ; fine ; de Cambrais";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; fine de hollande";15427;"Toile ; de lin ; fine ; de Hollande";"Toile ; de lin ; fine ; de Hollande";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; fine de valencienne";15428;"Toile ; de lin ; fine ; de Valencienne";"Toile ; de lin ; fine ; de Valenciennes";;;;;;0;0;1;;;;;;6;
"Toile ; de lin ; gingas";15429;"Toile ; de lin ; gingas";"Toile ; de lin ; gingas";;;;;;;;1;;;;;;5;
"Toile ; de lin ; grasse";15430;"Toile ; de lin ; grasse";"Toile ; de lin ; grosse";;;;;;;;1;;;;;;2;
"Toile ; de lin ; grise";15431;"Toile ; de lin ; grise";"Toile ; de lin ; grise";;;;;;0;0;1;;;;;;6;
"Toile ; de lin ; grosse";15432;"Toile ; de lin ; grosse";"Toile ; de lin ; grosse";;;;;;0;0;1;;;;;;9;
"Toile ; de lin ; grosse pointe";15433;"Toile ; de lin ; grosse pointe";"Toile ; de lin ; grosse pointe";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; imprimee";15434;"Toile ; de lin ; imprimée";"Toile ; de lin ; imprimée";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; indigo";15435;"Toile ; de lin ; indigo";"Toile ; de lin ; indigo";;;;;;;;1;;;;;;1;
"Toile ; de lin ; latille";15436;"Toile ; de lin ; platille";"Toile ; de lin ; platille";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; lerue";15437;"Toile ; de lin ; crue";"Toile ; de lin ; crue";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; limon";15438;"Toile ; de lin ; linon";"Toile ; de lin ; linon";;;;;;;;1;;;;;;5;
"Toile ; de lin ; limon ; brodée";15439;"Toile ; de lin ; linon ; brodée";"Toile ; de lin ; linon ; brodée";;;;;;;;1;;;;;;1;
"Toile ; de lin ; lingerie";15440;"Toile ; de lin ; lingerie";"Toile ; de lin ; lingerie";;;;;;;;1;;;;;;4;
"Toile ; de lin ; linon";15441;"Toile ; de lin ; linon";"Toile ; de lin ; linon";;;;;;0;0;1;;;;;;5;
"Toile ; de lin ; ouvré";15442;"Toile ; de lin ; ouvrée";"Toile ; de lin ; ouvrée";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; ouvrée";15443;"Toile ; de lin ; ouvrée";"Toile ; de lin ; ouvrée";;;;;;0;0;1;;;;;;8;
"Toile ; de lin ; platille";15444;"Toile ; de lin ; platille";"Toile ; de lin ; platille";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; rayée";15445;"Toile ; de lin ; rayée";"Toile ; de lin ; rayée";;;;;;;;;;;;;;;
"Toile ; de lin ; teinte";15446;"Toile ; de lin ; teinte";"Toile ; de lin ; teinte";;;;;;0;0;1;;;;;;2;
"Toile ; de lin ; teinté";15447;"Toile ; de lin ; teinte";"Toile ; de lin ; teinte";;;;;;0;0;1;;;;;;1;
"Toile ; de lin ; teuile";15448;"Toile ; de lin ; teinte";"Toile ; de lin ; teinte";;;;;;;;1;;;;;;2;
"Toile ; de lin ; toilette";15449;"Toile ; de lin ; toilette";"Toile ; de lin ; toilette";;;;;;;;1;;;;;;2;
"Toile ; de lin ; à doubler";15450;"Toile ; de lin ; à doubler";"Toile ; de lin ; à doubler";;;;;;;;1;;;;;;2;
"Toile ; de lin ; à matelats";15451;"Toile ; de lin ; à matelas";"Toile ; de lin ; à matelas";;;;;;;;1;;;;;;2;
"Toile ; de lin ; écrue";15452;"Toile ; de lin ; écrue";"Toile ; de lin ; écrue";;;;;;;;1;;;;;;5;
"Toile ; de lin ;ouvrée";15453;"Toile ; de lin ; ouvrée";"Toile ; de lin ; ouvrée";;;;;;0;0;1;;;;;;1;
"Toile ; de lin d'hollande";15454;"Toile ; de lin ; de Hollande";"Toile ; de lin ; de Hollande";;;;;;0;0;1;;;;;;1;
"Toile ; de lin de Laval";15455;"Toile ; de lin ; de Laval";"Toile ; de lin ; de Laval";;;;;;;;;;;;;;;
"Toile ; de lin de Roüen";15456;"Toile ; de lin ; de Rouen";"Toile ; de lin ; de Rouen";;;;;;0;0;1;;;;;;1;
"Toile ; de linge de table";15457;"Toile ; mêlée ; en linge de table";"Toile ; linge de table";;;;;;;;1;;;;;;1;
"Toile ; de linge de table ; divers";15458;"Toile ; de linge de table ; divers";"Toile ; linge de table ; divers";;;;;;;;;;;;;;;
"Toile ; de linge de table ; à serviettes";15459;"Toile ; de linge de table ; à serviettes";"Toile ; linge de table ; à serviettes";;;;;;;;;;;;;;;
"Toile ; de menage";15460;"Toile ; de ménage";"Toile ; de ménage";;;;;;0;0;1;;;;;;16;
"Toile ; de montagne";15461;"Toile ; de montagne";"Toile ; de montagne";;;;;;0;0;1;;;;;;12;
"Toile ; de moutiers";15462;"Toile ; de Moûtiers";"Toile ; de Moûtiers";;;;;;0;0;1;;;;;;1;
"Toile ; de ménage";15463;"Toile ; de ménage";"Toile ; de ménage";;;;;;0;0;1;;;;;;23;
"Toile ; de plock";15464;"Toile ; de ploc";"Toile ; de ploc";;;;;;;;;;;;;;;
"Toile ; de plocq";15465;"Toile ; de ploc";"Toile ; de ploc";;;;;;0;0;1;;;;;;9;
"Toile ; de saintonges";15466;"Toile ; de Saintonge";"Toile ; de Saintonge";;;;;;0;0;1;;;;;;5;
"Toile ; de saleneinnes";15467;"Toile ; de Valenciennes";"Toile ; de Valenciennes";;;;;;0;0;1;;;;;;7;
"Toile ; de suisse";15468;"Toile ; de Suisse";"Toile ; de Suisse";;;;;;0;0;1;;;;;;3;
"Toile ; de valenciennes";15469;"Toile ; de Valenciennes";"Toile ; de Valenciennes";;;;;;0;0;1;;;;;;6;
"Toile ; de voile";15470;"Toile ; de Valenciennes";"Toile ; de Valenciennes";;;;;;0;0;1;;;;;;1;
"Toile ; des Indes";15471;"Toile ; des Indes";"Toile ; des Indes";;;;;;;;1;;;;;;65;
"Toile ; des Indes ; diverses";15472;"Indienne ; divers";Indienne;;;;;;0;0;1;;;;;;4;
"Toile ; diverse";15473;"Toile ; diverse";Toile;;;;;;;;1;;;;;;7;
"Toile ; diverses";15474;"Toile ; diverse";Toile;;;;;;;;1;;;;;;94;
"Toile ; du Lyonnais";15475;"Toile ; du Lyonnais";"Toile ; du Lyonnais";;;;;;;;;;;;;;;
"Toile ; du paire";15476;"Toile ; du pays";"Toile ; du pays";;;;;;0;0;1;;;;;;1;
"Toile ; du pais";15477;"Toile ; du pays";"Toile ; du pays";;;;;;0;0;1;;;;;;2;
"Toile ; du païs";15478;"Toile ; du pays";"Toile ; du pays";;;;;;;;;;;;;;;
"Toile ; du païx";15479;"Toile ; du pays";"Toile ; du pays";;;;;;0;0;1;;;;;;2;
"Toile ; dure";15480;"Toile ; dure";"Toile ; dure";;;;;;0;0;1;;;;;;6;
"Toile ; découpée";15481;"Toile ; découpée";"Toile ; découpée";;;;;;0;0;1;;;;;;1;
"Toile ; embabis";15482;"Toile ; embabis";"Toile ; embabis";;;;;;0;0;1;;;;;;1;
"Toile ; en crin";15483;"Toile ; de crin";"Toile ; de crin";;;;;;;;1;;;;;;1;
"Toile ; en fair";15484;"Toile ; en fair";"Toile ; en fair";;;;;;;;1;;;;;;2;
"Toile ; et bonneterie";15485;"Toile ; et bonneterie";Toile et bonneterie;;;;;;;;1;;;;;;1;
"Toile ; et etoffes ; de coton";15486;"Toile ; et étoffes ; de coton";"Toile et étoffes ; de coton";;;;;;;;1;;;;;;1;
"Toile ; et fil";15487;"Toile ; et fil";Toile et fil;;;;;;;;1;;;;;;1;
"Toile ; fil et coton";15488;"Toiles ; fil et coton";"Toile ; fil et coton";;;;;;;;1;;;;;;66;
"Toile ; fil et coton ; en siamoise";15489;"Toile ; fil et coton ; en siamoise";"Toile ; de fil de coton ; siamoise";;;;;;;;1;;;;;;3;
"Toile ; fil et coton ; siamoise";15490;"Toile ; fil et coton ; siamoise";"Toile ; de fil de coton ; siamoise";;;;;;;;1;;;;;;1;
"Toile ; fil et cotton";15491;"Toiles ; fil et coton";"Toile ; fil et coton";;;;;;;;;;;;;;;
"Toile ; fin";15492;"Toile ; fine";"Toile ; fine";;;;;;;;1;;;;;;4;
"Toile ; fine";15493;"Toile ; fine";"Toile ; fine";;;;;;0;0;1;;;;;;12;
"Toile ; fine a commune";15494;"Toile ; fine et commune";"Toile ; fine et commune";;;;;;0;0;1;;;;;;1;
"Toile ; fine de lin";15495;"Toile ; de lin ; fine";"Toile ; de lin ; fine";;;;;;0;0;1;;;;;;1;
"Toile ; fine et commune";15496;"Toile ; fine et commune";"Toile ; fine et commune";;;;;;0;0;1;;;;;;3;
"Toile ; ginga";15497;"Toile ; lin ; gingas";"Toile ; lin ; gingas";;;;;;;;1;;;;;;1;
"Toile ; gingan";15498;"Toile ; lin ; gingas";"Toile ; lin ; gingas";;;;;;0;0;1;;;;;;2;
"Toile ; gingas";15499;"Toile ; lin ; gingas";"Toile ; lin ; gingas";;;;;;;;1;;;;;;45;
"Toile ; gingas lin";15500;"Toile ; lin ; gingas";"Toile ; lin ; gingas";;;;;;0;0;1;;;;;;2;
"Toile ; ginges";15501;"Toile ; lin ; gingas";"Toile ; lin ; gingas";;;;;;0;0;1;;;;;;3;
"Toile ; gomme";15502;"Toile ; gomme";"Toile ; gommée";;;;;;;;;;;;;;;
"Toile ; gracienne";15503;"Toile ; lin ; gingas";"Toile ; lin ; gingas";;;;;;0;0;1;;;;;;1;
"Toile ; grasse";15504;"Toile ; grosse";"Toile ; grosse";;;;;;0;0;1;;;;;;1;
"Toile ; grenade";15505;"Toile ; lin ; grenade";"Toile ; lin ; grenade";;;;;;0;0;1;;;;;;14;
"Toile ; grenade de lin";15506;"Toile ; lin ; grenade";"Toile ; lin ; grenade";;;;;;0;0;1;;;;;;3;
"Toile ; grenade lin";15507;"Toile ; lin ; grenade";"Toile ; lin ; grenade";;;;;;0;0;1;;;;;;2;
"Toile ; grise";15508;"Toile ; grise";"Toile ; grise";;;;;;;;1;;;;;;15;
"Toile ; gros fort";15509;"Toile ; gros fort";"Toile ; gros fort";;;;;;;;1;;;;;;11;
"Toile ; grosfort";15510;"Toile ; gros fort";"Toile ; gros fort";;;;;;0;0;1;;;;;;2;
"Toile ; grosse";15511;"Toile ; grosse";"Toile ; grosse";;;;;;;;1;;;;;;87;
"Toile ; guinée";15512;"Toile ; guinée";"Toile ; guinée";;;;;;;;1;;;;;;1;
"Toile ; guinée ; bleue";15513;"Toile ; guinée ; bleue";"Toile ; guinée ; bleue";;;;;;;;1;;;;;;4;
"Toile ; idem ; fin";15514;"Toile ; idem ; fin";"Toile ; idem ; fin";;;;;;;;;;;;;;0;
"Toile ; imprimée";15515;"Toile ; imprimée";"Toile ; imprimée";;;;;;;;1;;;;;;3;
"Toile ; indienne";15516;"Toile ; indienne";Indienne;;;;;;;;1;;;;;;1;
"Toile ; kettroy";15517;"Toile ; kettroy";"Toile ; kettroy";;;;;;0;0;1;;;;;;1;
"Toile ; killis";15518;"Toile ; Killis";"Toile ; Killis";;;;;;0;0;1;;;;;;3;
"Toile ; kittis";15519;"Toile ; Killis";"Toile ; Killis";;;;;;0;0;1;;;;;;1;
"Toile ; lavée";15520;"Toile ; lavée";"Toile ; lavée";;;;;;0;0;1;;;;;;1;
"Toile ; limeneas";15521;"Toile ; limeneas";"Toile ; limeneas";;;;;;;;1;;;;;;1;
"Toile ; limon";15522;"Toile ; Linon";"Toile ; de lin ; linon";;;;;;;;1;;;;;;3;
"Toile ; linge ; a serviettes";15523;"Toile ; linge de table ; serviettes";"Toile ; linge de table ; serviettes";;;;;;0;0;1;;;;;;1;
"Toile ; linge ; de table";15524;"Toile ; linge de table ; divers";"Toile ; linge de table";;;;;;0;0;1;;;;;;3;
"Toile ; linge de table";15525;"Toile ; linge de table";"Toile ; linge de table";;;;;;;;1;;;;;;118;
"Toile ; linge de table ; canapes";15526;"Toile ; linge de table ; canapes";"Toile ; linge de table ; canapés";;;;;;0;0;1;;;;;;4;
"Toile ; linge de table ; divers";15527;"Toile ; linge de table ; divers";"Toile ; linge de table";;;;;;;;1;;;;;;14;
"Toile ; linge de table ; serviettes";15528;"Toile ; linge de table ; serviettes";"Toile ; linge de table ; serviettes";;;;;;0;0;1;;;;;;8;
"Toile ; linge de table ; vieux";15529;"Toile ; linge de table ; vieux";"Toile ; linge de table ; vieux";;;;;;0;0;1;;;;;;1;
"Toile ; linge de table ; à napes";15530;"Toile ; linge de table ; à Nappe";"Toile ; linge de table ; à Nappe";;;;;;0;0;1;;;;;;3;
"Toile ; linge de table ; à serviettes";15531;"Toile ; linge de table ; à serviettes";"Toile ; linge de table ; à serviettes";;;;;;0;0;1;;;;;;7;
"Toile ; linge table ; divers";15532;"Toile ; linge de table ; divers";"Toile ; linge table";;;;;;0;0;1;;;;;;9;
"Toile ; linon";15533;"Toile ; Linon";"Toile ; de lin ; linon";;;;;;0;0;1;;;;;;3;
"Toile ; lustrée";15534;"Toile ; lustrée";"Toile ; lustrée";;;;;;0;0;1;;;;;;7;
"Toile ; mankin";15535;"Toile ; Nankin";"Toile ; Étoffe ; coton ; Nankin";;;;;;0;0;1;;;;;;4;
"Toile ; manouf";15536;"Toile ; Manouf";"Toile ; Manouf";;;;;;0;0;1;;;;;;17;
"Toile ; micanéas";15537;"Toile ; micanéas";"Toile ; nicanéas";;;;;;;;1;;;;;;2;
"Toile ; monouf";15538;"Toile ; Manouf";"Toile ; Manouf";;;;;;0;0;1;;;;;;1;
"Toile ; montagne";15539;"Toile ; montagne";"Toile ; montagne";;;;;;0;0;1;;;;;;1;
"Toile ; mousseline";15540;"Toile ; mousseline";"Toile ; mousseline";;;;;;;;1;;;;;;4;
"Toile ; non battue";15541;"Toile ; non battue";"Toile ; non battue";;;;;;0;0;1;;;;;;4;
"Toile ; non battüe";15542;"Toile ; non battue";"Toile ; non battue";;;;;;0;0;1;;;;;;1;
"Toile ; ordinaire";15543;"Toile ; ordinaire";"Toile ; ordinaire";;;;;;0;0;1;;;;;;12;
"Toile ; ouvrée";15544;"Toile ; ouvrée";"Toile ; ouvrée";;;;;;0;0;1;;;;;;2;
"Toile ; peinte";15545;"Toile ; peinte";"Toile ; peinte";;;;;;;;1;;;;;;191;
"Toile ; peinte ; imprimée";15546;"Toile ; peinte ; imprimée";"Toile ; peinte ; imprimée";;;;;;;;1;;;;;;1;
"Toile ; perse et indienne";15547;"Toile ; perse et indienne";"Toile ; perse et indienne";;;;;;;;1;;;;;;1;
"Toile ; petite";15548;"Toile ; petite";"Toile ; petite";;;;;;;;1;;;;;;2;
"Toile ; piquée";15549;"Toile ; piquée";"Toile ; piquée";;;;;;0;0;1;;;;;;20;
"Toile ; platille";15550;"Toile ; platille";"Toile ; platille";;;;;;0;0;1;;;;;;14;
"Toile ; platille de lin";15551;"Toile ; de lin ; platille";"Toile ; de lin ; platille";;;;;;0;0;1;;;;;;5;
"Toile ; platitte";15552;"Toile ; platille";"Toile ; platille";;;;;;0;0;1;;;;;;4;
"Toile ; plattile";15553;"Toile ; platille";"Toile ; platille";;;;;;0;0;1;;;;;;1;
"Toile ; pour tableaux";15554;"Toile ; pour tableaux";"Toile ; pour tableaux";;;;;;0;0;1;;;;;;1;
"Toile ; pour tentes";15555;"Toile ; pour tentes";"Toile ; pour tentes";;;;;;0;0;1;;;;;;1;
"Toile ; presitte";15556;"Toile ; presitte";"Toile ; presitte";;;;;;0;0;1;;;;;;1;
"Toile ; pressée";15557;"Toile ; pressée";"Toile ; pressée";;;;;;0;0;1;;;;;;1;
"Toile ; ramoise";15558;"Toile ; Siamoise";"Toile ; de fil de coton ; siamoise";;;;;;0;0;1;;;;;;14;
"Toile ; rayée";15559;"Toile ; rayée";"Toile ; rayée";;;;;;0;0;1;;;;;;16;
"Toile ; replocq";15560;"Toile ; de ploc";"Toile ; de ploc";;;;;;;;;;;;;;;
"Toile ; rousse";15561;"Toile ; rousse";"Toile ; rousse";;;;;;0;0;1;;;;;;9;
"Toile ; royale";15562;"Toile ; Royale";"Toile ; de lin ; royale";;;;;;0;0;1;;;;;;9;
"Toile ; royale de lin";15563;"Toile ; de lin ; Royale";"Toile ; de lin ; royale";;;;;;0;0;1;;;;;;9;
"Toile ; royale lin";15564;"Toile ; de lin ; Royale";"Toile ; de lin ; royale";;;;;;0;0;1;;;;;;8;
"Toile ; royalle";15565;"Toile ; Royale";"Toile ; de lin ; royale";;;;;;0;0;1;;;;;;6;
"Toile ; sangalette";15566;"Toile ; Sangalette";"Toile ; Sangalette";;;;;;0;0;1;;;;;;4;
"Toile ; serpilliere";15567;"Toile ; Serpillière";"Toile ; serpillière";;;;;;;;1;;;;;;15;
"Toile ; serpillieres";15568;"Toile ; Serpillière";"Toile ; serpillière";;;;;;0;0;1;;;;;;1;
"Toile ; serpillière";15569;"Toile ; serpillière";"Toile ; serpillière";;;;;;0;0;1;;;;;;2;
"Toile ; serpottiere";15570;"Toile ; Serpillière";"Toile ; serpillière";;;;;;0;0;1;;;;;;1;
"Toile ; siamoik";15571;"Toile ; Siamoise";"Toile ; de fil de coton ; siamoise";;;;;;;;1;;;;;;16;
"Toile ; siamoise";15572;"Toile ; Siamoise";"Toile ; de fil de coton ; siamoise";;;;;;;;1;;;;;;66;
"Toile ; siamoise ; fil et coton";15573;"Toile ; Siamoise";"Toile ; de fil de coton ; siamoise";;;;;;;;1;;;;;;3;
"Toile ; siamoise ; imprimée";15574;"Toile ; siamoise ; imprimée";"Toile ; de fil de coton ; siamoise ; imprimée";;;;;;;;1;;;;;;3;
"Toile ; siamoise ; teinte";15575;"Toile ; siamoise ; teinte";"Toile ; de fil de coton ; siamoise ; teinte";;;;;;;;1;;;;;;3;
"Toile ; suisse";15576;"Toile ; Suisse";"Toile ; Suisse";;;;;;0;0;1;;;;;;1;
"Toile ; teinte";15577;"Toile ; teinte";"Toile ; teinte";;;;;;0;0;1;;;;;;37;
"Toile ; à Sac";15578;"Toile ; à sac";"Toile ; à sac";;;;;;0;0;1;;;;;;1;
"Toile ; à Serviettes";15579;"Toile ; à serviettes";"Toile ; à serviette";;;;;;0;0;1;;;;;;1;
"Toile ; à Voile";15580;"Toile ; à voile";"Toile ; à voile";;;;;;0;0;1;;;;;;2;
"Toile ; à bas";15581;"Toile ; à bas";"Toile ; à bas";;;;;;;;;;;;;;;
"Toile ; à caneva";15582;"Table ; de marbre";"Table ; de marbre";;;;;;0;0;1;;;;;;1;
"Toile ; à canneva";15583;"Toile ; à canevas";"Toile ; à canevas";;;;;;0;0;1;;;;;;1;
"Toile ; à carreaux";15584;"Toile ; à carreaux";"Toile ; à carreaux";;;;;;;;1;;;;;;50;
"Toile ; à doubler";15585;"Toile ; à doubler";"Toile ; à doubler";;;;;;0;0;1;;;;;;1;
"Toile ; à matelas";15586;"Toile ; à matelas";"Toile ; à matelas";;;;;;0;0;1;;;;;;1;
"Toile ; à matelat";15587;"Toile ; à matelas";"Toile ; à matelas";;;;;;0;0;1;;;;;;9;
"Toile ; à matelats";15588;"Toile ; à matelas";"Toile ; à matelas";;;;;;0;0;1;;;;;;15;
"Toile ; à matelot";15589;"Toile ; à matelas";"Toile ; à matelas";;;;;;0;0;1;;;;;;5;
"Toile ; à napes";15590;"Toile ; à nappe";"Toile ; à nappe";;;;;;0;0;1;;;;;;3;
"Toile ; à paillasse";15591;"Toile ; à paillasse";"Toile ; à paillasse";;;;;;0;0;1;;;;;;2;
"Toile ; à pavillon";15592;"Toile ; à pavillon";"Toile ; à pavillon";;;;;;0;0;1;;;;;;1;
"Toile ; à sac";15593;"Toile ; à sac";"Toile ; à sac";;;;;;0;0;1;;;;;;3;
"Toile ; à serviettes";15594;"Toile ; à serviette";"Toile ; à serviette";;;;;;0;0;1;;;;;;15;
"Toile ; à tamis";15595;"Toile ; à tamis";"Toile ; à tamis";;;;;;0;0;1;;;;;;2;
"Toile ; à voile";15596;"Toile ; à voile";"Toile ; à voile";;;;;;0;0;1;;;;;;154;
"Toile ; étoupe ; de lin";15597;"Toile ; étoupe ; de lin";"Toile ; étoupe ; de lin";;;;;;0;0;1;;;;;;1;
"Toile ; étrangere";15598;"Toile ; étrangère";"Toile ; étrangère";;;;;;0;0;1;;;;;;5;
"Toile ; étrangeres";15599;"Toile ; étrangère";"Toile ; étrangère";;;;;;;;1;;;;;;7;
"Toile ; étrangère";15600;"Toile ; étrangère";"Toile ; étrangère";;;;;;;;;;;;;;;
"Toile ; étrangères";15601;"Toile ; étrangère";"Toile ; étrangère";;;;;;;;;;;;;;;
"Toile ;cirée";15602;"Toile ; cirée";"Toile ; cirée";;;;;;0;0;1;;;;;;1;
"Toile ;de Suisse";15603;"Toile ; de Suisse";"Toile ; de Suisse";;;;;;0;0;1;;;;;;1;
