marchandises	marchandises_normalisees_inter	marchandises_normalisees	product_prix	dutchtranslation	englishproduct	unit	alternativenames	source_rg_1774	source_rgbase	source_france	source_france_direction	source_sound
1///Subsistances///Blé et autres grains, comestibles	Blé et autres grains ; comestibles	Blé et autres grains ; comestibles						0	0	1	0	
1///Subsistances///Chairs salées	Chair ; salée	Chair ; salée						0	0	1	0	
1///Subsistances///Eaux de vie	Eau ; de vie	Eau ; de vie						0	0	1	0	
1///Subsistances///Eaux-de-vie	Eau ; de vie	Eau ; de vie						0	0	1	0	
1///Subsistances///Farine	Farine	Farine						0	0	1	0	
1///Subsistances///Farine et biscuit de mer	Farine et biscuits de mer	Farine et biscuits de mer						0	0	1	0	
1///Subsistances///Farine et biscuits de mer et pâtes d'Italie	Farine, biscuits de mer et pâtes d'Italie	Farine, biscuits de mer et pâtes d'Italie						0	0	1	0	
1///Subsistances///Farine et pâtes d'Italie	Farine et pâtes d'Italie	Farine et pâtes d'Italie						0	0	1	0	
1///Subsistances///Fromage	Fromage	Fromage						0	0	1	0	
1///Subsistances///Fromages	Fromage	Fromage						0	0	1	0	
1///Subsistances///Fruits divers	Fruits ; divers	Fruits ; divers						0	0	1	0	
1///Subsistances///Fruits secs en amandes, figues et ...	Fruits ; secs ; amandes, figues et raisins	Fruits ; secs ; amandes, figues et raisins						0	0	1	0	
1///Subsistances///Fruits secs, en amandes ,figues et raisins	Fruits ; secs ; amandes, figues et raisins	Fruits ; secs ; amandes, figues et raisins						0	0	1	0	
1///Subsistances///Fruits secs, en amandes, figues et raisins	Fruits ; secs ; amandes, figues et raisins	Fruits ; secs ; amandes, figues et raisins						0	0	1	0	
1///Subsistances///Fruits verts en Oranges et citrons	Fruits ; verts ; oranges et citrons	Fruits ; verts ; oranges et citrons						0	0	1	0	
1///Subsistances///Fruits verts, en oranges et citrons	Fruits ; verts ; oranges et citrons	Fruits ; verts ; oranges et citrons						0	0	1	0	
1///Subsistances///Fruits verts, en oranges et citrons.	Fruits ; verts ; oranges et citrons	Fruits ; verts ; oranges et citrons						0	0	1	0	
1///Subsistances///Huile d'Olive	Huile ; d'olive	Huile ; d'olive						0	0	1	0	
1///Subsistances///Huile d'olive	Huile ; d'olive	Huile ; d'olive						0	0	1	0	
1///Subsistances///Légumes	Légumes	Légumes						0	0	1	0	
1///Subsistances///Miel	Miel	Miel						0	0	1	0	
1///Subsistances///Poissons de toute sorte	Poisson ; de toute sorte	Poisson ; de toute sorte						0	0	1	0	
1///Subsistances///Poissons de toutes sortes	Poisson ; de toute sorte	Poisson ; de toute sorte						0	0	1	0	
1///Subsistances///Provisions de bouche réunies	Provisions ; de bouche ; réunies	Provisions ; de bouche ; réunies						0	0	1	0	
1///Subsistances///Provisions diverses	Provisions ; diverses	Provisions ; diverses						0	0	1	0	
1///Subsistances///Provisions diverses,principalement en beurre	Provisions ; diverses	Provisions ; diverses						0	0	1	0	
1///Subsistances///Riz	Riz	Riz						0	0	1	0	
1///Subsistances///Sel	Sel	Sel						0	0	1	0	
1///Subsistances///Vin de liqueurs	Vin ; de liqueurs	Vin ; de liqueurs						0	0	1	0	
1///Subsistances///Vins	Vin	Vin						0	0	1	0	
1///Subsistances///Vins de Bordeaux	Vin ; de Bordeaux	Vin ; de Bordeaux						0	0	1	0	
1///Subsistances///Vins de bordeaux	Vin ; de Bordeaux	Vin ; de Bordeaux						0	0	1	0	
1///Subsistances///Vins de liqueur	Vin ; de liqueurs	Vin ; de liqueurs						0	0	1	0	
1///Subsistances///Vins de liqueurs	Vin ; de liqueurs	Vin ; de liqueurs						0	0	1	0	
1///Subsistances///Vins divers	Vin ; divers	Vin ; divers						0	0	1	0	
2///Matières première///Articles réunis	Articles ; réunis	Articles ; réunis						0	0	1	0	
2///Matières première///Bois divers	Bois ; divers	Bois ; divers						0	0	1	0	
2///Matières première///Brai, goudron et résine	Brai, goudron et résine	Brai, goudron et résine						0	0	1	0	
2///Matières première///Charbons	Charbon	Charbon						0	0	1	0	
2///Matières première///Cires jaune et blanche	Cire ; blanche et jaune	Cire ; blanche et jaune						0	0	1	0	
2///Matières première///Cuirs appretés	Cuirs ; apprêtés	Cuirs ; apprêtés						0	0	1	0	
2///Matières première///Graines de jardin	Graine ; de jardin	Graine ; de jardin						0	0	1	0	
2///Matières première///Graines de trèfle	Graine ; de trèfle	Graine ; de trèfle						0	0	1	0	
2///Matières première///Graines diverses	Graine ; diverse	Graine ; diverse						0	0	1	0	
2///Matières première///Huile de graine	Huile ; de graine	Huile ; de graine						0	0	1	0	
2///Matières première///Pain de navette	Pains ; de navette	Pains ; de navette						0	0	1	0	
2///Matières première///Suif	Suif	Suif						0	0	1	0	
2///Matières première///Tabacs	Tabac	Tabac						0	0	1	0	
2///Matières premières///Articles réunis	Articles ; réunis	Articles ; réunis						0	0	1	0	
2///Matières premières///Bois de Iles	Bois ; des Iles	Bois ; des Iles						0	0	1	0	
2///Matières premières///Bois des iles	Bois ; des Iles	Bois ; des Iles						0	0	1	0	
2///Matières premières///Bois divers	Bois ; divers	Bois ; divers						0	0	1	0	
2///Matières premières///Brai, goudron et résine	Brai, goudron et résine	Brai, goudron et résine						0	0	1	0	
2///Matières premières///Brai, Goudron, Résine	Brai, goudron et résine	Brai, goudron et résine						0	0	1	0	
2///Matières premières///Brai,goudron et résine	Brai, goudron et résine	Brai, goudron et résine						0	0	1	0	
2///Matières premières///Bray, goudron, poix et résine	Brai, goudron, poix et résine	Brai, goudron, poix et résine						0	0	1	0	
2///Matières premières///Cendres diverses	Cendre ; diverses	Cendre ; diverses						0	0	1	0	
2///Matières premières///cendres Diverses	Cendre ; diverses	Cendre ; diverses						0	0	1	0	
2///Matières premières///Charbon	Charbon	Charbon						0	0	1	0	
2///Matières premières///Charbons	Charbon	Charbon						0	0	1	0	
2///Matières premières///Circes blanche et jaune	Cire ; blanche et jaune	Cire ; blanche et jaune						0	0	1	0	
2///Matières premières///Cires blanche et jaune	Cire ; blanche et jaune	Cire ; blanche et jaune						0	0	1	0	
2///Matières premières///Cires blanches et jaunes	Cire ; blanche et jaune	Cire ; blanche et jaune						0	0	1	0	
2///Matières premières///Cires jaune et blanche	Cire ; blanche et jaune	Cire ; blanche et jaune						0	0	1	0	
2///Matières premières///Cires jaune et blanche fondue et en bougies	Cire ; blanche et jaune ; fondue et en bougie	Cire ; blanche et jaune ; fondue et en bougie						0	0	1	0	
2///Matières premières///Cuirs appretés	Cuirs ; apprêtés	Cuirs ; apprêtés						0	0	1	0	
2///Matières premières///Cuirs apprétés	Cuirs ; apprêtés	Cuirs ; apprêtés						0	0	1	0	
2///Matières premières///Cuirs en poil	Cuirs ; en poil	Cuirs ; en poil						0	0	1	0	
2///Matières premières///Dents d'éléphant	Dents ; d'éléphant	Dents ; d'éléphant						0	0	1	0	
2///Matières premières///Goudron ,poix et résine	Goudron, poix et résine	Goudron, poix et résine						0	0	1	0	
2///Matières premières///Graine de Lin	Graine ; de lin	Graine ; de lin						0	0	1	0	
2///Matières premières///Graine de lin	Graine ; de lin	Graine ; de lin						0	0	1	0	
2///Matières premières///Graines de diverses	Graine ; diverse	Graine ; diverse						0	0	1	0	
2///Matières premières///Graines de jardin	Graine ; de jardin	Graine ; de jardin						0	0	1	0	
2///Matières premières///Graines de trèfle	Graine ; de trèfle	Graine ; de trèfle						0	0	1	0	
2///Matières premières///Graines diverses	Graine ; diverse	Graine ; diverse						0	0	1	0	
2///Matières premières///Graines diverses et de lin	Graine ; diverse	Graine ; diverse						0	0	1	0	
2///Matières premières///Houblon	Houblon	Houblon						0	0	1	0	
2///Matières premières///Huile d'olive pour fabriques	Huile ; d'olive ; pour fabriques	Huile ; d'olive ; pour fabriques						0	0	1	0	
2///Matières premières///Huile de graine	Huile ; de graine	Huile ; de graine						0	0	1	0	
2///Matières premières///Huile de grains	Huile ; de graine	Huile ; de graine						0	0	1	0	
2///Matières premières///Huile de poisson	Huile ; de poisson	Huile ; de poisson						0	0	1	0	
2///Matières premières///Huile de poissons	Huile ; de poisson	Huile ; de poisson						0	0	1	0	
2///Matières premières///Huiles d'Olive pour fabriques	Huile ; d'olive ; pour fabriques	Huile ; d'olive ; pour fabriques						0	0	1	0	
2///Matières premières///Pain de navette	Pains ; de navette	Pains ; de navette						0	0	1	0	
2///Matières premières///Petasse, vedasses et gravelées	Potasses, vedasses et gravelées	Potasses, vedasses et gravelées						0	0	1	0	
2///Matières premières///Potasse, vedasse et gravelées	Potasses, vedasses et gravelées	Potasses, vedasses et gravelées						0	0	1	0	
2///Matières premières///Potasses, vedasses et gravelées	Potasses, vedasses et gravelées	Potasses, vedasses et gravelées						0	0	1	0	
2///Matières premières///Soie de porc et sanglier	Soie ; de porc et sanglier	Soie ; de porc et sanglier						0	0	1	0	
2///Matières premières///Soude	Soude	Soude						0	0	1	0	
2///Matières premières///Souffre et salpetre	Souffre et salpêtre	Souffre et salpêtre						0	0	1	0	
2///Matières premières///Soufre et Salpetre	Souffre et salpêtre	Souffre et salpêtre						0	0	1	0	
2///Matières premières///Soufre et salpetre	Souffre et salpêtre	Souffre et salpêtre						0	0	1	0	
2///Matières premières///Suif	Suif	Suif						0	0	1	0	
2///Matières premières///Suif fondu et en chandelles	Suif ; fondu et en chandelles	Suif ; fondu et en chandelles						0	0	1	0	
2///Matières premières///Tabacs	Tabac	Tabac						0	0	1	0	
2///Subsistances///Articles réunis	Articles ; réunis	Articles ; réunis						0	0	1	0	
2///Subsistances///Cacao	Cacao	Cacao						0	0	1	0	
2///Subsistances///Café	Café	Café						0	0	1	0	
2///Subsistances///Chocolat	Chocolat	Chocolat						0	0	1	0	
2///Subsistances///Liqueurs	Liqueurs	Liqueurs						0	0	1	0	
2///Subsistances///Liqueurs et Sirops	Liqueurs ; Sirops	Liqueurs ; Sirops						0	0	1	0	
2///Subsistances///Liqueurs et sirops	Liqueurs ; Sirops	Liqueurs ; Sirops						0	0	1	0	
2///Subsistances///Provisions diverses,principalement en beurre	Provisions ; diverses	Provisions ; diverses						0	0	1	0	
2///Subsistances///Sirops	Sirop	Sirop						0	0	1	0	
2///Subsistances///Sucre	Sucre	Sucre						0	0	1	0	
2///Subsistances///Thé	Thé	Thé						0	0	1	0	
2///Suite des matières premières///Articles réunis	Articles ; réunis	Articles ; réunis						0	0	1	0	
3///Matières première///Alun	Alun	Drogues ; pour la peinture et la teinture ; Alun						0	0	1	0	
3///Matières première///Cochenille	Cochenille	Drogues ; pour la peinture et la teinture ; Cochenille						0	0	1	0	
3///Matières première///Drogues réunies	Drogues ; Réunies	Drogues ; Réunies						0	0	1	0	
3///Matières première///Garance	Garance	Drogues ; pour la peinture et la teinture						0	0	1	0	
3///Matières première///Indigo	Indigo	Drogues ; pour la peinture et la teinture ; Indigo						0	0	1	0	
3///Matières première///Rocou	Rocou	Drogues ; pour la peinture et la teinture ; Rocou						0	0	1	0	
3///Matières première///Verdet	Verdet	Drogues ; pour la peinture et la teinture ; Verdet						0	0	1	0	
3///Matières premières///Alquifoux ou mine de plomb	Alquifoux ou mine de plomb	Drogues ; pour la peinture et la teinture ; Mine de plomb						0	0	1	0	
3///Matières premières///Alun	Alun	Drogues ; pour la peinture et la teinture ; Alun						0	0	1	0	
3///Matières premières///Azur	Azur	Drogues ; pour la peinture et la teinture ; Azur						0	0	1	0	
3///Matières premières///Céruse	Céruse	Drogues ; pour la peinture et la teinture ; Blanc de céruse						0	0	1	0	
3///Matières premières///Cochenille	Cochenille	Drogues ; pour la peinture et la teinture ; Cochenille						0	0	1	0	
3///Matières premières///Drogues diverses réunies	Drogues ; Réunies ; Diverses	Drogues ; Réunies ; Diverses						0	0	1	0	
3///Matières premières///Drogues réunies	Drogues ; Réunies	Drogues ; Réunies						0	0	1	0	
3///Matières premières///Garance	Garance	Drogues ; pour la peinture et la teinture						0	0	1	0	
3///Matières premières///Indigo	Indigo	Drogues ; pour la peinture et la teinture ; Indigo						0	0	1	0	
3///Matières premières///Noix de Galle	Noix ; de Galle	Drogues ; pour la peinture et la teinture ; Noix de Galles						0	0	1	0	
3///Matières premières///Noix de galle	Noix ; de Galle	Drogues ; pour la peinture et la teinture ; Noix de Galles						0	0	1	0	
3///Matières premières///Rocou	Rocou	Drogues ; pour la peinture et la teinture ; Rocou						0	0	1	0	
3///Matières premières///Saffranum	Safran	Drogues ; Safran						0	0	1	0	
3///Matières premières///Verdet	Verdet	Drogues ; pour la peinture et la teinture ; Verdet						0	0	1	0	
3///Subsistances///Articles réunis	Articles ; réunis	Articles ; réunis						0	0	1	0	
3///Subsistances///Canelle	Cannelle	Cannelle						0	0	1	0	
3///Subsistances///Eiceries diverses	Epicerie ; diverse	Epicerie ; diverse						0	0	1	0	
3///Subsistances///Epiceries	Epicerie	Epicerie						0	0	1	0	
3///Subsistances///Epiceries Diverses	Epicerie ; diverse	Epicerie ; diverse						0	0	1	0	
3///Subsistances///Epiceries diverses	Epicerie ; diverse	Epicerie ; diverse						0	0	1	0	
3///Subsistances///Giroffle	Girofle	Épicerie ; girofle						0	0	1	0	
3///Subsistances///Girofle	Girofle	Épicerie ; girofle						0	0	1	0	
3///Subsistances///Muscade	Muscade	Epicerie ; muscade						0	0	1	0	
3///Subsistances///Poivre	Poivre	Épicerie ; poivre						0	0	1	0	
3///Suite des matières premières///Alun	Alun	Drogues ; pour la peinture et la teinture ; Alun						0	0	1	0	
3///Suite des matières premières///Azur	Azur	Drogues ; pour la peinture et la teinture ; Azur						0	0	1	0	
3///Suite des matières premières///Céruse	Céruse	Drogues ; pour la peinture et la teinture ; Blanc de céruse						0	0	1	0	
3///Suite des matières premières///Cochenille	Cochenille	Drogues ; pour la peinture et la teinture ; Cochenille						0	0	1	0	
3///Suite des matières premières///Drogues diverses réunies	Drogues ; Réunies ; Diverses	Drogues ; Réunies ; Diverses						0	0	1	0	
3///Suite des matières premières///Garance	Garance	Drogues ; pour la peinture et la teinture						0	0	1	0	
3///Suite des matières premières///Indigo	Indigo	Drogues ; pour la peinture et la teinture ; Indigo						0	0	1	0	
3///Suite des matières premières///Noix de galle	Noix ; de Galle	Drogues ; pour la peinture et la teinture ; Noix de Galles						0	0	1	0	
3///Suite des matières premières///Rocou	Rocou	Drogues ; pour la peinture et la teinture ; Rocou						0	0	1	0	
Abacir	Abacir	Abaci						0	0	1	0	
Acacia	Ouvrages ; de bois	Ouvrages ; de bois						0	0	1	0	
Achia	Achia	Achia						0	0	1	0	
Acier	Acier	Acier						0	0	1	1	1
acier	Acier	Acier		staal	steel	pounds		1	1	0	0	
Acier ; brut	Ouvrages ; de corail	Acier ; brut						0	0	1	0	
Acier ; en barres	Acier ; en barres	Acier ; en barres									1	
Acier ; ouvré	Ouvrages ; d'acier	Acier ; ouvré						0	0	1	0	
Acons démonté	Acons démonté	Acons démonté						0	0	1	0	
Acons demontés	Acons démonté	Drogues ; Gommes ; Sénégal						0	0	1	0	
Acore (herbe)	Acorus	Acorus										1
Acors demontés	Acons démonté	Acons démonté						0	0	1	0	
Acorus	Acorus	Acorus						0	0	1	0	
Affût de canon	Affût de canon	Affût de canon										1
Affuts de canon	Affût de canon	Affût de canon						0	0	1	0	
Agaric	Agaric	Drogues ; Médicinale ; agaric						0	0	1	0	
agaric	Agaric	Drogues ; Médicinale ; agaric		oragie/agarik	agaric	pounds		1	1	0	0	
Agarie	Agaric	Agaric						0	0	1	0	
agates fins	Agathe	Pierres ; d'agathe						0	0	0	0	
Agathe	Agathe	Pierres ; d'agathe						0	0	1	0	
agats montés	Agathe montées	Agathe montées		edelstenen (agaat)	precious stones (agate)	pounds		1	0	0	0	
Agneaux	Agneaux	Agneaux						0	0	1	0	
agneaux et cabrits	Bêtes de somme : agneaux et cabrits	Bêtes de somme : agneaux et cabrits		lammeren en geitelammeren	lambs and goat lambs	pieces		1	1	0	0	
agnelines et crottelins	Bêtes de somme : agneaux et crottelins	Bêtes de somme : agneaux et crottelins		agnelins et crottelins	agnelins et crottelins	pounds	laine d'agnelin et escrottin	1	1	0	0	
Agremens	Agréments	Agréments						0	0	1	0	
Agrémens	Agréments	Agréments						0	0	1	0	
Agrémens ; au quart	Ouvrages ; d'étain	Agréments ; au quart						0	0	1	0	
Agrémens ; de fil	Agréments ; de fil	Marchandises ; diverses						0	0	1	0	
Agremens ; de soye	Agréments ; de soie	Agréments ; de soie						0	0	1	0	
Agrémens ; de soye	Agréments ; de soie	Agréments ; de soie						0	0	1	0	
Agremens ; or et argent	Agréments ; d'or et d'argent	Agréments ; d'or et d'argent						0	0	1	0	
Agrément ; d'argent	Agréments ; d'argent	Agréments ; d'argent						0	0	1	0	
Agrément ; de fil	Agréments ; de fil	Agréments ; de fil						0	0	1	0	
Agrément ; de soye	Agréments ; de soie	Marchandises ; diverses						0	0	1	0	
Agréments	Agréments	Agréments						0	0	1	0	
Agrements ; d'or	Ouvrages ; d'étain	Agréments ; d'or						0	0	1	0	
Agrements ; de fil	Agréments ; de fil	Agréments ; de fil						0	0	1	0	
Agrements ; de soye	Agréments ; de soie	Agréments ; de soie						0	0	1	0	
Agréments ; de soye	Ouvrages ; de fer	Agréments ; de soie						0	0	1	0	
Agréments ; or et arg	Agréments ; d'or et d'argent	Agréments ; d'or et d'argent						0	0	1	0	
Agrements ; or et argent	Agréments ; d'or et d'argent	Agréments ; d'or et d'argent						0	0	1	0	
Agréments de soye	Agréments ; de soie	Marchandises ; diverses						0	0	1	0	
Agrès ; de navire ; en voiles	Agrès ; de navires ; en voiles	Agrès ; de navires ; en voiles									1	
Agrès de navires	Agrès ; de navires	Agrès ; de navires						0	0	1	0	
Agrets	Agrès	Agrès						0	0	1	0	
Aiglefin	Agrès	Agrès										1
aigles	Aigles	Aigles		arenden	eagles	guilders		1	1	0	0	
Aigre ; de vitriol	Aigre ; de vitriol	Drogues ; Aigre ; de vitriol						0	0	1	0	
Aigre de vitriol	Aigre ; de vitriol	Drogues ; Aigre ; de vitriol						0	0	1	0	
Aigrettes	Aigrettes	Aigrettes						0	0	1	0	
Aiguiles	Aiguilles	Aiguilles						0	0	1	0	
Aiguiller	Aiguilles	Aiguilles						0	0	1	0	
Aiguilles	Aiguilles	Aiguilles						0	0	1	0	
aiguilles	Aiguilles	Aiguilles		naalden	needles	pounds		1	1	0	0	
Ailer	Ails	Ails						0	0	1	0	
