dataentryby	Source	year	sheet	marchandises	pays	quantit	value	leurvaleursub~1	leurvaleursub~2	total	Remarks	exportsimports	numrodeligne
Saadia Mai	AN F12 243	1776	77	Habillements	Allemagne		5376					Exports	779
Saadia Mai	AN F12 243	1776	79	"Harangs; blancs"	Espagne	3300	1485	139615		139615		Exports	780
Saadia Mai	AN F12 243	1776	79	"Harangs; blancs"	Hollande	38543	115630	139615		139615		Exports	781
Saadia Mai	AN F12 243	1776	79	"Harangs; blancs"	Suede	90000	22500	139615		139615		Exports	782
Saadia Mai	AN F12 243	1776	79	"Herbes; à teindre"	Savoye	24000	7200			7200		Exports	783
Saadia Mai	AN F12 243	1776	79	Horlogerie	Allemagne		1046			37354		Exports	784
Saadia Mai	AN F12 243	1776	79	Horlogerie	Geneve		6069			37354		Exports	785
Saadia Mai	AN F12 243	1776	79	Horlogerie	Hollande		1014			37354		Exports	786
Saadia Mai	AN F12 243	1776	79	Horlogerie	Savoye		11087			37354		Exports	787
Saadia Mai	AN F12 243	1776	79	Horlogerie	Suisse		18138			37354		Exports	788
Saadia Mai	AN F12 243	1776	79	Houblon	Flandre	137900	21600					Exports	789
Saadia Mai	AN F12 243	1776	79	"Huile; de géroffle"	Hollande	231	4630			23166242		Exports	790
Saadia Mai	AN F12 243	1776	79	"Huile; de graine"	Flandre	15000	5231	174259		23166242		Exports	791
Saadia Mai	AN F12 243	1776	79	"Huile; de graine"	Hollande	462944	169028	174259		23166242		Exports	792
Saadia Mai	AN F12 243	1776	79	"Huile; de laurier"	Hollande	1427	1427			23166242		Exports	793
Saadia Mai	AN F12 243	1776	79	"Huile; de lin"	Hollande	209270	77694	98386		23166242		Exports	794
Saadia Mai	AN F12 243	1776	79	"Huile; de lin"	Italie	22950	8032	98386		23166242		Exports	795
Saadia Mai	AN F12 243	1776	79	"Huile; de lin"	Naples	42200	12660	98386		23166242		Exports	796
Saadia Mai	AN F12 243	1776	79	"Huile; d'olive"	Espagne	11988	479549	21544564		23166242		Exports	797
Saadia Mai	AN F12 243	1776	79	"Huile; d'olive"	Hollande	7888	3915	21544564		23166242		Exports	798
Saadia Mai	AN F12 243	1776	79	"Huile; d'olive"	Italie	419239	16769589	21544564		23166242		Exports	799
Saadia Mai	AN F12 243	1776	79	"Huile; d'olive"	Naples	18082	723280	21544564		23166242		Exports	800
Saadia Mai	AN F12 243	1776	79	"Huile; d'olive"	Genes	22196	887840	21544564		23166242		Exports	801
Saadia Mai	AN F12 243	1776	79	"Huile; d'olive"	Levant	53552	2142080	21544564		23166242		Exports	802
Saadia Mai	AN F12 243	1776	79	"Huile; d'olive"	Portugal	492580	274829	21544564		23166242		Exports	803
Saadia Mai	AN F12 243	1776	79	"Huile; d'olive"	Savoye	6587	263482	21544564		23166242		Exports	804
Saadia Mai	AN F12 243	1776	81	"Huile; de poisson"	Espagne	206440	51610	1247900		23166242		Exports	805
Saadia Mai	AN F12 243	1776	81	"Huile; de poisson"	Flandre	41948	14681	1247900		23166242		Exports	806
Saadia Mai	AN F12 243	1776	81	"Huile; de poisson"	Hollande	1108331	386673	1247900		23166242		Exports	807
Saadia Mai	AN F12 243	1776	81	"Huile; de poisson"	Italie	14250	3562	1247900		23166242		Exports	808
Saadia Mai	AN F12 243	1776	81	"Huile; de poisson"	Portugal	1301918	377203	1247900		23166242		Exports	809
Saadia Mai	AN F12 243	1776	81	"Huile; de poisson"	Russie	66435	19930	1247900		23166242		Exports	810
Saadia Mai	AN F12 243	1776	81	"Huile; de poisson"	Savoye	15080	3795	1247900		23166242		Exports	811
Saadia Mai	AN F12 243	1776	81	"Huile; de poisson"	Suede	5825	2330	1247900		23166242		Exports	812
Saadia Mai	AN F12 243	1776	81	"Huile; de poisson"	Isles	1552464	388116	1247900		23166242		Exports	813
Saadia Mai	AN F12 243	1776	81	"Huile; de rabette"	Hollande	196200	68670			23166242		Exports	814
Saadia Mai	AN F12 243	1776	81	"Huile; de Rhodes"	Hollande		1159			23166242		Exports	815
Saadia Mai	AN F12 243	1776	81	"Huile; de vitriol"	Angleterre	4950	2970	25247		23166242		Exports	816
Saadia Mai	AN F12 243	1776	81	"Huile; de vitriol"	Flandre	10597	5298	25247		23166242		Exports	817
Saadia Mai	AN F12 243	1776	81	"Huile; de vitriol"	Hollande	28690	16979	25247		23166242		Exports	818
Saadia Mai	AN F12 243	1776	81	Jais	Espagne	88715	13307			28027		Exports	819
Saadia Mai	AN F12 243	1776	81	Jais	Levant	29440	14720			28027		Exports	820
Saadia Mai	AN F12 243	1776	81	Jalap	Espagne	24445	40111			41849		Exports	821
Saadia Mai	AN F12 243	1776	81	Jalap	Genes	1159	1738			41849		Exports	822
Saadia Mai	AN F12 243	1776	81	Jambons	Allemagne	14091	7045			12338		Exports	823
Saadia Mai	AN F12 243	1776	81	Jambons	Espagne	1831	1075			12338		Exports	824
Saadia Mai	AN F12 243	1776	81	Jambons	Hollande	5862	3084			12338		Exports	825
Saadia Mai	AN F12 243	1776	81	Jambons	Nord	2268	1134			12338		Exports	826
Saadia Mai	AN F12 243	1776	81	Indes fines	Hollande	1535	5100					Exports	827
Saadia Mai	AN F12 243	1776	81	Jeux de moulin	Flandre	7000	2100			2100		Exports	828
Milewski	AN F12 243	1776	83	Indigo	Allemagne	803	5675			9343311		Exports	829
Milewski	AN F12 243	1776	83	Indigo	Angleterre	6050	33250			9343311		Exports	830
Milewski	AN F12 243	1776	83	Indigo	Espagne	84809	896361			9343311		Exports	831
Milewski	AN F12 243	1776	83	Indigo	Flandre	11775	117750			9343311		Exports	832
Milewski	AN F12 243	1776	83	Indigo	Hollande	80643	439620			9343311		Exports	833
Milewski	AN F12 243	1776	83	Indigo	Italie	1916	9580			9343311		Exports	834
Milewski	AN F12 243	1776	83	Indigo	Genes	3831	19156			9343311		Exports	835
Milewski	AN F12 243	1776	83	Indigo	Portugal	1240	6280			9343311		Exports	836
Milewski	AN F12 243	1776	83	Indigo	Isles	1108762	7776782			9343311		Exports	837
Milewski	AN F12 243	1776	83	Indigo	Indes	17270	38857			9343311		Exports	838
Milewski	AN F12 243	1776	83	Instruments de musique	Allemagne	11639	116390			135940		Exports	839
Milewski	AN F12 243	1776	83	Instruments de musique	Flandre	3230	8075			135940		Exports	840
Milewski	AN F12 243	1776	83	Instruments de musique	Hollande	4590	11475			135940		Exports	841
Milewski	AN F12 243	1776	83	Joncs à fre chaises	Flandre	30440	4566					Exports	842
Milewski	AN F12 243	1776	83	Jris	Genes	4200	2100					Exports	843
Milewski	AN F12 243	1776	83	"Jus ; de citron"	Italie	48890	14536	34666		252854		Exports	844
Milewski	AN F12 243	1776	83	"Jus ; de citron"	Naples	42000	12600	34666		252854		Exports	845
Milewski	AN F12 243	1776	83	"Jus ; de citron"	Genes	10460	3138	34666		252854		Exports	846
Milewski	AN F12 243	1776	83	"Jus ; de citron"	Isles	5856	4392	34666		252854		Exports	847
Milewski	AN F12 243	1776	83	"Jus ; de reglisse"	Espagne	12636	3159	218188		252854		Exports	848
Milewski	AN F12 243	1776	83	"Jus ; de reglisse"	Italie	268420	93947	218188		252854		Exports	849
Milewski	AN F12 243	1776	83	"Jus ; de reglisse"	Naples	180000	63000	218188		252854		Exports	850
Milewski	AN F12 243	1776	83	"Jus ; de reglisse"	Genes	12000	4200	218188		252854		Exports	851
Milewski	AN F12 243	1776	83	"Jus ; de reglisse"	Levant	153950	53882	218188		252854		Exports	852
Milewski	AN F12 243	1776	83	"Laine ; d'Allemagne"	Allemagne	3640	7280	785047		18089612		Exports	853
Milewski	AN F12 243	1776	83	"Laine ; d'Allemagne"	Hollande	5450	5450	785047		18089612		Exports	854
Milewski	AN F12 243	1776	83	"Laine ; d'Allemagne"	Nord	733195	772317	785047		18089612		Exports	855
Milewski	AN F12 243	1776	83	"Laine ; de chevron"	Levant	188279	282418			18089612		Exports	856
Milewski	AN F12 243	1776	83	"Laine ; diverses"	Espagne	180837	135627	2287086		18089612		Exports	857
Milewski	AN F12 243	1776	83	"Laine ; diverses"	Italie	1408638	1056478	2287086		18089612		Exports	858
Milewski	AN F12 243	1776	83	"Laine ; diverses"	Naples	974721	731040	2287086		18089612		Exports	859
Milewski	AN F12 243	1776	83	"Laine ; diverses"	Genes	13750	10312	2287086		18089612		Exports	860
Milewski	AN F12 243	1776	83	"Laine ; diverses"	Levant	442340	331755	2287086		18089612		Exports	861
Milewski	AN F12 243	1776	83	"Laine ; diverses"	Portugal	11800	11800	2287086		18089612		Exports	862
Milewski	AN F12 243	1776	83	"Laine ; diverses"	Savoye	13433	10074	2287086		18089612		Exports	863
Milewski	AN F12 243	1776	83	"Laine ; d'Espagne"	Espagne	3913982	11257589	11275955		18089612		Exports	864
Milewski	AN F12 243	1776	83	"Laine ; d'Espagne"	Levant	876	3066	11275955		18089612		Exports	865
Milewski	AN F12 243	1776	83	"Laine ; d'Espagne"	Portugal	4400	15300	11275955		18089612		Exports	866
Milewski	AN F12 243	1776	85	"Laine ; filée"	Allemagne	5561	11569	27451		18089612		Exports	867
Milewski	AN F12 243	1776	85	"Laine ; filée"	Angleterre	3715	12512	27451		18089612		Exports	868
Milewski	AN F12 243	1776	85	"Laine ; filée"	Nord	1685	3370	27451		18089612		Exports	869
Milewski	AN F12 243	1776	85	"Laine ; peignée"	Allemagne	4655	9310	88528		18089612		Exports	870
Milewski	AN F12 243	1776	85	"Laine ; peignée"	Angleterre	12749	38247	88528		18089612		Exports	871
Milewski	AN F12 243	1776	85	"Laine ; peignée"	Hollande	11706	40971	88528		18089612		Exports	872
Milewski	AN F12 243	1776	85	"Laine ; pellade"	Levant	248250	223425	266653		18089612		Exports	873
Milewski	AN F12 243	1776	85	"Laine ; pellade"	Savoye	48032	43228	266653		18089612		Exports	874
Milewski	AN F12 243	1776	85	"Laine ; de Portugal"	Portugal	40635	121905			18089612		Exports	875
Milewski	AN F12 243	1776	85	"Laine ; en rames"	Hollande	155720	77860	119652		18089612		Exports	876
Milewski	AN F12 243	1776	85	"Laine ; en rames"	Russie	83585	41792	119652		18089612		Exports	877
Milewski	AN F12 243	1776	85	"Laine ; surge"	Espagne	231090	138114	2231105		18089612		Exports	878
Milewski	AN F12 243	1776	85	"Laine ; surge"	Levant	2325546	2092991	2231105		18089612		Exports	879
Milewski	AN F12 243	1776	85	"Laine ; en toison"	Espagne	17792	33740			18089612		Exports	880
Milewski	AN F12 243	1776	85	"Laine ; de Vigogne"	Espagne	60384	570072			18089612		Exports	881
Milewski	AN F12 243	1776	85	Langues salées	Angleterre	13454	6727					Exports	882
Milewski	AN F12 243	1776	85	Lard	Angleterre	60809	24323			25923		Exports	883
Milewski	AN F12 243	1776	85	Lard	Naples	4000	1600			25923		Exports	884
Milewski	AN F12 243	1776	85	Lattes	Allemagne	226260	5656					Exports	885
Milewski	AN F12 243	1776	85	Lauze	Savoye	167	3340					Exports	886
Milewski	AN F12 243	1776	85	Legumes	Espagne	1212600	121260			1756811		Exports	887
Milewski	AN F12 243	1776	85	Legumes	Hollande	1295530	146474			1756811		Exports	888
Milewski	AN F12 243	1776	85	Legumes	Italie	1084925	162738			1756811		Exports	889
Milewski	AN F12 243	1776	85	Legumes	Naples	71310	7131			1756811		Exports	890
Milewski	AN F12 243	1776	85	Legumes	Genes	1775410	163111			1756811		Exports	891
Milewski	AN F12 243	1776	85	Legumes	Levant	10006500	1000650			1756811		Exports	892
Milewski	AN F12 243	1776	85	Legumes	Nord	911655	74697			1756811		Exports	893
Milewski	AN F12 243	1776	85	Legumes	Savoye	581950	80750			1756811		Exports	894
Milewski	AN F12 243	1776	85	Leton gratté	Allemagne	13043	19564					Exports	895
Milewski	AN F12 243	1776	87	Librairie	Allemagne	46506	93012			566899		Exports	896
Milewski	AN F12 243	1776	87	Librairie	Angleterre	6881	13762			566899		Exports	897
Milewski	AN F12 243	1776	87	Librairie	Espagne	870	1740			566899		Exports	898
Milewski	AN F12 243	1776	87	Librairie	Flandre	8492	13441			566899		Exports	899
Milewski	AN F12 243	1776	87	Librairie	Hollande	60758	121516			566899		Exports	900
Milewski	AN F12 243	1776	87	Librairie	Italie	8201	16402			566899		Exports	901
Milewski	AN F12 243	1776	87	Librairie	Naples	1050	2100			566899		Exports	902
Milewski	AN F12 243	1776	87	Librairie	Genes	1174	2348			566899		Exports	903
Milewski	AN F12 243	1776	87	Librairie	Venise	750	1500			566899		Exports	904
Milewski	AN F12 243	1776	87	Librairie	Nord	1905	3810			566899		Exports	905
Milewski	AN F12 243	1776	87	Librairie	Savoye	3210	6420			566899		Exports	906
Milewski	AN F12 243	1776	87	Librairie	Suisse	145424	290848			566899		Exports	907
Milewski	AN F12 243	1776	87	Liege	Espagne	1228180	126461					Exports	908
Milewski	AN F12 243	1776	87	Limes	Geneve	937	1160			5059		Exports	909
Milewski	AN F12 243	1776	87	Limes	Hollande	6760	3899			5059		Exports	910
Milewski	AN F12 243	1776	87	"Lin ; cru"	Flandre	137284	102140	430180		548825		Exports	911
Milewski	AN F12 243	1776	87	"Lin ; cru"	Hollande	19447	11108	430180		548825		Exports	912
Milewski	AN F12 243	1776	87	"Lin ; cru"	Nord	279950	153525	430180		548825		Exports	913
Milewski	AN F12 243	1776	87	"Lin ; cru"	Russie	249462	133555	430180		548825		Exports	914
Milewski	AN F12 243	1776	87	"Lin ; cru"	Suede	74630	29852	430180		548825		Exports	915
Milewski	AN F12 243	1776	87	"Lin ; en masses"	Hollande	8480	8480			548825		Exports	916
Milewski	AN F12 243	1776	87	"Lin ; peigné"	Hollande	44913	31834			548825		Exports	917
Milewski	AN F12 243	1776	87	"Lin ; en rames"	Hollande	174070	78331			548825		Exports	918
Milewski	AN F12 243	1776	87	Linnieuse	Flandre	22450	6735					Exports	919
Milewski	AN F12 243	1776	87	Liqueurs	Allemagne	19342	38684			122712		Exports	920
Milewski	AN F12 243	1776	87	Liqueurs	Italie	26626	26626			122712		Exports	921
Milewski	AN F12 243	1776	87	Liqueurs	Genes	1016	1016			122712		Exports	922
Milewski	AN F12 243	1776	87	Liqueurs	Venise	3020	3020			122712		Exports	923
Milewski	AN F12 243	1776	87	Liqueurs	Levant	1950	1950			122712		Exports	924
Milewski	AN F12 243	1776	87	Liqueurs	Savoye	8290	8290			122712		Exports	925
Milewski	AN F12 243	1776	87	Liqueurs	Suisse	2383	2383			122712		Exports	926
Milewski	AN F12 243	1776	87	Liqueurs	Isles	10185	40743			122712		Exports	927
Milewski	AN F12 243	1776	89	Litarge	Angleterre	7885	1747			14230		Exports	928
Milewski	AN F12 243	1776	89	Litarge	Flandre	11492	2298			14230		Exports	929
Milewski	AN F12 243	1776	89	Litarge	Hollande	50102	10185			14230		Exports	930
Milewski	AN F12 243	1776	89	Macis	Hollande	308	3080			11127		Exports	931
Milewski	AN F12 243	1776	89	Macis	Nord	619	8047			11127		Exports	932
Milewski	AN F12 243	1776	89	Manne	Espagne	26216	45878			923829		Exports	933
Milewski	AN F12 243	1776	89	Manne	Flandre	980	1960			923829		Exports	934
Milewski	AN F12 243	1776	89	Manne	Italie	395201	691601			923829		Exports	935
Milewski	AN F12 243	1776	89	Manne	Naples	80600	141050			923829		Exports	936
Milewski	AN F12 243	1776	89	Manne	Genes	5947	10407			923829		Exports	937
Milewski	AN F12 243	1776	89	Manne	Levant	18819	32933			923829		Exports	938
Milewski	AN F12 243	1776	89	Maniquette	Isles	6784	2378					Exports	939
Milewski	AN F12 243	1776	89	"Marbre ; brut"	Italie	2502870	125143	132810		135893	Le sous-total 1 aurait dû être 132 910	Exports	940
Milewski	AN F12 243	1776	89	"Marbre ; brut"	Genes	150720	3768	132810		135893		Exports	941
Milewski	AN F12 243	1776	89	"Marbre ; brut"	Suisse	39990	3999	132810		135893		Exports	942
Milewski	AN F12 243	1776	89	"Marbre ; ouvré"	Italie	994	2983			135893		Exports	943
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Allemagne		108844	668651		671034		Exports	944
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Angleterre		85023	668651		671034		Exports	945
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Danemark		7781	668651		671034		Exports	946
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Espagne		43331	668651		671034		Exports	947
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Flandre		67828	668651		671034		Exports	948
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Geneve		7089	668651		671034		Exports	949
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Hollande		102286	668651		671034		Exports	950
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Italie		42858	668651		671034		Exports	951
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Naples		12481	668651		671034		Exports	952
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Genes		20232	668651		671034		Exports	953
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Venise		2768	668651		671034		Exports	954
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Levant		16039	668651		671034		Exports	955
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Nord		63791	668651		671034		Exports	956
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Portugal		11508	668651		671034		Exports	957
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Russie		3321	668651		671034		Exports	958
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Savoye		42950	668651		671034		Exports	959
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Suede		8733	668651		671034		Exports	960
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Suisse		12805	668651		671034		Exports	961
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Isles		7293	668651		671034		Exports	962
Milewski	AN F12 243	1776	89	"Marchand. ; à l'estimation"	Indes		1690	668651		671034		Exports	963
Milewski	AN F12 243	1776	91	Marchand. De mode	Allemagne		2383			671034		Exports	964
Milewski	AN F12 243	1776	91	Mastic	Hollande	170	1700					Exports	965
Milewski	AN F12 243	1776	91	Mats de vaisseaux	Danemark	289	15910			606985		Exports	966
Milewski	AN F12 243	1776	91	Mats de vaisseaux	Hollande	502	99585			606985		Exports	967
Milewski	AN F12 243	1776	91	Mats de vaisseaux	Nord	793	82000			606985		Exports	968
Milewski	AN F12 243	1776	91	Mats de vaisseaux	Russie	1940	348995			606985		Exports	969
Milewski	AN F12 243	1776	91	Mats de vaisseaux	Suede	1169	60495			606985		Exports	970
Milewski	AN F12 243	1776	91	Mercerie	Allemagne	258927	1030468			1906689		Exports	971
Milewski	AN F12 243	1776	91	Mercerie	Espagne	8260	17420			1906689		Exports	972
Milewski	AN F12 243	1776	91	Mercerie	Flandre	91492	227179			1906689		Exports	973
Milewski	AN F12 243	1776	91	Mercerie	Geneve	1135	3972			1906689		Exports	974
Milewski	AN F12 243	1776	91	Mercerie	Hollande	167855	384017			1906689		Exports	975
Milewski	AN F12 243	1776	91	Mercerie	Italie	6354	22239			1906689		Exports	976
Milewski	AN F12 243	1776	91	Mercerie	Genes	13366	46789			1906689		Exports	977
Milewski	AN F12 243	1776	91	Mercerie	Nord	34775	64845			1906689		Exports	978
Milewski	AN F12 243	1776	91	Mercerie	Savoye	24062	72005			1906689		Exports	979
Milewski	AN F12 243	1776	91	Mercerie	Suisse	11430	37755			1906689		Exports	980
Milewski	AN F12 243	1776	91	Meriers	Danemark	556	1390			15257		Exports	981
Milewski	AN F12 243	1776	91	Meriers	Suede	5547	13867			15257		Exports	982
Milewski	AN F12 243	1776	91	Meubles	Allemagne		12535			21024		Exports	983
Milewski	AN F12 243	1776	91	Meubles	Flandre		7429			21024		Exports	984
Milewski	AN F12 243	1776	91	Meubles	Suisse		1060			21024		Exports	985
Milewski	AN F12 243	1776	93	"Meules ; à éguiser"	Espagne	10066	20226			104963		Exports	986
Milewski	AN F12 243	1776	93	"Meules ; à moulin"	Allemagne	82	12300			104963		Exports	987
Milewski	AN F12 243	1776	93	Meules à taillandier	Allemagne	204	11000	72437		104963		Exports	988
Milewski	AN F12 243	1776	93	Meules à taillandier	Angleterre	14920	59682	72437		104963		Exports	989
Milewski	AN F12 243	1776	93	Meules à taillandier	Espagne	1129	1755	72437		104963		Exports	990
Milewski	AN F12 243	1776	93	Millet gros	Levant	1213900	60695					Exports	991
Milewski	AN F12 243	1776	93	"Mine ; de fer"	Espagne	480000	48000			182181		Exports	992
Milewski	AN F12 243	1776	93	"Mine ; de plomb"	Allemagne	10500	2625	134181		182181		Exports	993
Milewski	AN F12 243	1776	93	"Mine ; de plomb"	Flandre	368545	73709	134181		182181		Exports	994
Milewski	AN F12 243	1776	93	"Mine ; de plomb"	Hollande	281254	57847	134181		182181		Exports	995
Milewski	AN F12 243	1776	93	Mongistere	Indes	4220	2532					Exports	996
Milewski	AN F12 243	1776	93	"Morue ; sêche"	Hollande	7095	1064	4394564		5091978		Exports	997
Milewski	AN F12 243	1776	93	"Morue ; sêche"	Italie	7200	1800	4394564		5091978		Exports	998
Milewski	AN F12 243	1776	93	"Morue ; sêche"	Isles	17613800	4391700	4394564		5091978		Exports	999
Milewski	AN F12 243	1776	93	"Morue ; verte"	Flandre	312	18720	697414		5091978		Exports	1000
Milewski	AN F12 243	1776	93	"Morue ; verte"	Hollande	63105	14471	697414		5091978		Exports	1001
Milewski	AN F12 243	1776	93	"Morue ; verte"	Isles	332111	664223	697414		5091978		Exports	1002
Milewski	AN F12 243	1776	93	"Mouchoirs ; de coton"	Levant	1974	16740			71880		Exports	1003
Milewski	AN F12 243	1776	95	"Mouchoirs ; de fil et coton"	Flandre	240	5760			71880		Exports	1004
Milewski	AN F12 243	1776	95	"Mouchoirs ; peints"	Hollande	400	9600			71880		Exports	1005
Milewski	AN F12 243	1776	95	"Mouchoirs ; de Romald"	Hollande	410	4590			71880		Exports	1006
Milewski	AN F12 243	1776	95	"Mouchoirs ; de soye"	Espagne	3910	35190			71880		Exports	1007
Milewski	AN F12 243	1776	95	"Moulins ; à caffé"	Hollande	537	1216			8494		Exports	1008
Milewski	AN F12 243	1776	95	"Moulins ; à sucre"	Hollande	7	7278			8494		Exports	1009
Milewski	AN F12 243	1776	95	Mousseline des Indes	Indes	480931	19237240					Exports	1010
Milewski	AN F12 243	1776	95	Moutons	Allemagne	45032	358676			496901		Exports	1011
Milewski	AN F12 243	1776	95	Moutons	Flandre	1405	28100			496901		Exports	1012
Milewski	AN F12 243	1776	95	Moutons	Savoye	15423	93570			496901		Exports	1013
