numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
109,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Cuivre ; ouvré,Espagne,1418,livres,"1,5",2127,0,,1
110,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Cuivre ; tangoul,Espagne,2620,livres,"0,9",2358,0,,1
111,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Dattes,Espagne,9730,livres,"0,25",2432,"-0,5",,1
112,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Dentelle ; du Puy,Espagne,7850,livres,50,392500,0,,1
113,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Dorure ; fine,Espagne,11111,livres,100,1111100,0,,1
114,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Drap ; londrin,Espagne,1280,livres,6,7680,0,,1
115,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Draperie ; ordinaire,Espagne,47262,livres,5,236310,0,,1
116,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Draperie ; petite,Espagne,84084,livres,3,252252,0,,1
117,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Drogueries,Espagne,105717,livres,1,105717,0,,1
118,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Eau ; forte,Espagne,1043,livres,1,1043,0,,1
119,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Eau ; de melice,Espagne,100,livres,2,200,0,,1
120,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Eau ; de la Reyne d'hongrie,Espagne,1176,livres,1,1176,0,,1
121,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Encens,Espagne,707,livres,"0,5",353,"-0,5",,1
122,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Escajolles,Espagne,1530,livres,"0,1",153,0,,1
123,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Esprit ; de vitriol,Espagne,244,livres,6,1464,0,,1
124,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Etain ; ouvré,Espagne,844,livres,1,844,0,,1
125,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Etoffe ; de soye,Espagne,32530,livres,40,1301200,0,,1
126,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Fayance,Espagne,16216,livres,"0,5",8108,0,,1
127,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Fer ; en barres,Espagne,254075,livres,"0,15",38111,"-0,25",,1
128,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Fer ; blanc,Espagne,1500,livres,"0,6",900,0,,1
129,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Feves,Espagne,1912,charges,15,28680,0,,1
130,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Fil ; blanc,Espagne,1490,livres,2,2980,0,,1
131,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Fil ; de chevre,Espagne,1050,livres,3,3150,0,,1
132,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Fil ; de fer,Espagne,3227,livres,"0,5",1613,"-0,5",,1
133,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Fleurs ; artificielles,Espagne,480,livres,50,24000,0,,1
134,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Fromage,Espagne,13136,livres,"0,3",3940,"-0,8",,1
135,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Galles,Espagne,5512,livres,"0,9",4960,"-0,8",,1
136,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Gans ; de soye,Espagne,50,douzaines,60,3000,0,,1
137,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Garance,Espagne,945,livres,"0,5",472,"-0,5",,1
138,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Gerofle,Espagne,1000,livres,10,10000,0,,1
139,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Gingembre,Espagne,2575,livres,"0,25",643,"-0,75",,1
140,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Gomme ; adragan,Espagne,1698,livres,"1,3",2207,"-0,4",,1
141,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Gomme ; arabique,Espagne,14295,livres,"0,6",8577,0,,1
142,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Grenaille ; de cochenille,Espagne,5200,livres,"0,06",312,0,,1
143,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Harangs ; blancs,Espagne,20,barils,40,800,0,,1
144,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Huile ; de lin,Espagne,350,livres,"0,3",105,0,,1
145,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Huile ; de noix,Espagne,1719,livres,"0,3",515,"-0,7",,1
146,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Huile ; d'olive,Espagne,320970,livres,"0,4",128388,0,,1
147,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Huile ; de vitriol,Espagne,958,livres,4,3832,0,,1
148,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Jais,Espagne,1185,livres,5,5925,0,,1
149,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,3,Indigo,Espagne,2000,livres,5,10000,0,,1
150,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Laine ; de chevron,Espagne,12597,livres,"1,5",18895,"-0,5",,1
151,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Laine ; filée ; teinte,Espagne,1800,livres,3,5400,0,,1
152,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Laine ; lavée,Espagne,4250,livres,"1,1",4675,0,,1
153,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Legumes,Espagne,468530,livres,"0,15",70279,"-0,5",,1
154,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Librairie,Espagne,60755,livres,2,121510,0,,1
155,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Liqueurs,Espagne,32690,livres,1,32690,0,,1
156,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Lustres,Espagne,200,livres,20,4000,0,,1
157,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Manne,Espagne,8008,livres,"1,5",12012,0,,1
158,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Marbre ; ouvré,Espagne,283,livres,3,849,0,,1
159,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Marchandises melées,Espagne,1,valeur,786,786,0,,1
160,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Mercerie,Espagne,167039,livres,"3,5",584636,"-0,5",,1
161,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Mervillons,Espagne,600,livres,"0,05",30,0,,1
162,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Miel,Espagne,7500,livres,"0,2",1500,0,,1
163,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Millet ; gros,Espagne,524,charges,12,6288,0,,1
164,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Miroirs,Espagne,600,livres,20,12000,0,,1
165,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Modes,Espagne,8064,livres,50,403200,0,,1
166,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Morue ; seche,Espagne,2470,livres,"0,25",617,"-0,5",,1
167,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Mouchoirs ; de coton,Espagne,1157,pièces,8,9256,0,,1
168,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Mousseline,Espagne,15,pièces,80,1200,0,,1
169,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Noisettes,Espagne,4538,livres,"0,1",453,"-0,8",,1
170,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Oignons ; de fleurs,Espagne,180,livres,1,180,0,,1
171,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Olives,Espagne,2775,livres,"0,1",277,"-0,5",,1
172,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Orge,Espagne,6891,charges,15,103365,0,,1
173,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Panine ; en soye,Espagne,230,livres,20,4600,0,,1
174,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Papier ; blanc,Espagne,1878,rames,6,11268,0,,1
175,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Parasols,Espagne,280,livres,6,1680,0,,1
176,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Peaux ; de chamois,Espagne,1722,livres,"1,25",2152,"-0,5",,1
177,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Peaux ; de marroquin,Espagne,655,livres,"1,5",982,"-0,5",,1
178,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Peaux ; de mouton ; apretées,Espagne,1135,livres,1,1135,0,,1
179,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Peaux ; de veau ; tannées,Espagne,8788,livres,"1,25",10985,0,,1
180,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Pelleterie ; apretée,Espagne,400,livres,10,4000,0,,1
181,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Peignes ; de buis,Espagne,22952,livres,"1,5",34428,0,,1
182,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Pierres ; a fusils,Espagne,28300,livres,"0,25",7075,0,,1
183,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Pierres ; ponces,Espagne,2015,livres,"0,25",503,"-0,75",,1
184,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Pipes ; a fumer,Espagne,100,grosses,4,400,0,,1
185,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Pistaches,Espagne,700,livres,"1,2",840,0,,1
186,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Planches ; de sapin,Espagne,19,douzaines,9,171,0,,1
187,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Plomb ; en grenaille,Espagne,500,livres,"0,25",125,0,,1
188,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Poil ; de lapin,Espagne,600,livres,6,3600,0,,1
189,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Poissons ; salés,Espagne,2968,livres,"0,2",593,"-0,6",,1
190,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Poivre,Espagne,45394,livres,"1,5",68091,0,,1
191,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Poivre ; geroflé,Espagne,1705,livres,"0,75",1278,"-0,75",,1
192,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Pomades,Espagne,1616,livres,"1,5",2424,0,,1
193,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Potterie ; de terre,Espagne,1650,douzaines,1,1650,0,,1
194,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Poudre ; d'ailhaud,Espagne,340,livres,150,51000,0,,1
195,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Poudre ; a poudrer,Espagne,4690,livres,"0,2",938,0,,1
196,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Prune,Espagne,24320,livres,"0,2",4864,0,,1
197,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,4,Quincaille ; de fer,Espagne,144177,livres,1,144177,0,,1
