numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
1329,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Sirop ; de capilaire,Savoye et Piemont,28033,livres,1,28033,0,,1
1330,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Soude,Savoye et Piemont,94490,livres,"0,08",7559,"-0,2",,1
1331,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Souffre,Savoye et Piemont,4980,livres,"0,25",1245,0,,1
1332,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Soye ; apretée,Savoye et Piemont,2510,livres,20,50200,0,,1
1333,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Sucre ; blanc,Savoye et Piemont,916735,livres,"0,5",458367,"-0,5",,1
1334,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Sucre ; brut,Savoye et Piemont,5730,livres,"0,25",1432,"-0,5",,1
1335,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Sucre ; candy,Savoye et Piemont,1357,livres,1,1357,0,,1
1336,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Sucre ; rafiné,Savoye et Piemont,6462,livres,"0,6",4077,"199,8",,1
1337,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Sucre ; versoir,Savoye et Piemont,3950,livres,"0,5",1975,0,,1
1338,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Suif,Savoye et Piemont,1570,livres,"0,3",471,0,,1
1339,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Tabac,Savoye et Piemont,9107,livres,3,27321,0,,1
1340,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Tableaux,Savoye et Piemont,167,livres,3,501,0,,1
1341,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Tamis,Savoye et Piemont,500,en nombre,1,500,0,,1
1342,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Tartre,Savoye et Piemont,4500,livres,"0,3",1350,0,,1
1343,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Terre ; grasse,Savoye et Piemont,6650,livres,"0,1",665,0,,1
1344,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Thon ; mariné,Savoye et Piemont,250,livres,2,500,0,,1
1345,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Toile ; d'antioche,Savoye et Piemont,150,pièces,12,1800,0,,1
1346,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,43,Toile ; blanche,Savoye et Piemont,25695,livres,5,128475,0,,1
1347,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Toile ; diverse,Savoye et Piemont,84,livres,"0,5",42,0,,1
1348,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Toile ; d'emb ???,Savoye et Piemont,684,livres,"0,5",342,0,,1
1349,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Toile ; manouf,Savoye et Piemont,1850,pièces,8,14800,0,,1
1350,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Toile ; peinte,Savoye et Piemont,2081,livres,5,10405,0,,1
1351,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Toile ; siamoise,Savoye et Piemont,1070,livres,3,3210,0,,1
1352,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Tuilles,Savoye et Piemont,19100,en nombre,"0,04",764,0,,1
1353,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Verdet,Savoye et Piemont,5056,livres,1,5056,0,,1
1354,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Vin ; blanc,Savoye et Piemont,169,milleroles,20,3380,0,,1
1355,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Vin ; de Malaga,Savoye et Piemont,105,milleroles,50,5250,0,,1
1356,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Vin ; muscat,Savoye et Piemont,114,milleroles,40,4560,0,,1
1357,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Vin ; rouge,Savoye et Piemont,2901,milleroles,12,34812,0,,1
1358,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Vin ; rouge,Savoye et Piemont,"1001,5",charges,24,24020,-16,,1
1359,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Vin ; rouge,Savoye et Piemont,67,coupes,2,134,0,,1
1360,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Vin ; rouge,Savoye et Piemont,1550,?,15,23250,0,,1
1361,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Vinaigre,Savoye et Piemont,116,milleroles,15,1740,0,,1
1362,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Vitriol,Savoye et Piemont,320,livres,"0,5",160,0,,1
1363,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Volaille,Savoye et Piemont,1600,en nombre,"0,5",800,0,,1
1364,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Amandes,Suede,17630,livres,"0,2",3526,0,,1
1365,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Caffé ; des Isles,Suede,1150,livres,"0,75",862,"-0,5",,1
1366,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Capres,Suede,5450,livres,"0,5",2725,0,,1
1367,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Coton ; filé,Suede,2735,livres,"1,1",3018,"9,5",,1
1368,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Coton ; en laine,Suede,40009,livres,1,40009,0,,1
1369,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Creme ; de tartre,Suede,900,livres,"0,5",450,0,,1
1370,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Draperie ; ordinaire,Suede,626,livres,5,3130,0,,1
1371,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Drogueries,Suede,620,livres,2,1240,0,,1
1372,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Eau de vie,Suede,16300,livres,"0,25",4075,0,,1
1373,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Figues,Suede,29000,livres,"0,2",5800,0,,1
1374,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Fromage,Suede,14000,livres,"0,3",4200,0,,1
1375,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,44,Galles,Suede,1310,livres,"0,5",655,0,,1
1376,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Huile ; d'olive,Suede,43400,livres,"0,4",17360,0,,1
1377,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Jus ; de reglisse,Suede,9504,livres,"0,5",4752,0,,1
1378,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Lime,Suede,2060,livres,"0,5",1030,0,,1
1379,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Liqueurs,Suede,2060,livres,1,2060,0,,1
1380,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Marchandises ; melées,Suede,1,valeur,739,739,0,,1
1381,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Olives,Suede,2330,livres,"0,5",1165,0,,1
1382,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Poissons ; salés,Suede,1720,livres,"0,25",430,0,,1
1383,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Raisins ; secs,Suede,19810,livres,"0,2",3962,0,,1
1384,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Reglisse,Suede,220,livres,"0,25",55,0,,1
1385,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Savon,Suede,15875,livres,"0,4",6350,0,,1
1386,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Sirop ; de capilaire,Suede,1600,livres,1,1600,0,,1
1387,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Tartre,Suede,1085,livres,"0,3",325,"-0,5",,1
1388,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Verdet,Suede,1900,livres,1,1900,0,,1
1389,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Vin ; rouge,Suede,149,milleroles,12,1788,0,,1
1390,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Amandes,Isles françoises de l'amerique,280700,livres,"0,2",56140,0,,1
1391,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Argenterie,Isles françoises de l'amerique,204,marcs,57,11628,0,,1
1392,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Bas ; de coton,Isles françoises de l'amerique,1581,douzaines,36,56878,-38,,1
1393,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Bas ; de fil et coton,Isles françoises de l'amerique,2473,douzaines,20,49460,0,,1
1394,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Bas ; de soye,Isles françoises de l'amerique,1327,douzaines,80,106160,0,,1
1395,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Bœuf ; salé,Isles françoises de l'amerique,1534,barils,50,76700,0,,1
1396,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Bois ; merrain,Isles françoises de l'amerique,50,milliers,15,750,0,,1
1397,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Briques,Isles françoises de l'amerique,620,milliers,20,12400,0,,1
1398,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Camisoles et redingotes,Isles françoises de l'amerique,46388,en nombre,15,695820,0,,1
1399,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Camelots,Isles françoises de l'amerique,18,milliers,300,5400,0,,1
1400,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Capres anchoix et olives,Isles françoises de l'amerique,3570,caissons,20,71400,0,,1
1401,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Cercles ; de bois,Isles françoises de l'amerique,1000,paquets,"0,75",750,0,,1
1402,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Chandelles,Isles françoises de l'amerique,1133600,livres,"0,5",566800,0,,1
1403,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,45,Chapeaux ; assortis,Isles françoises de l'amerique,6400,douzaines,80,512000,0,,1
1404,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Cierges et bougies,Isles françoises de l'amerique,52800,livres,2,105600,0,,1
1405,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Cloux ; de fer ; a bariques,Isles françoises de l'amerique,221900,livres,"0,25",55475,0,,1
1406,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Confitures,Isles françoises de l'amerique,62400,livres,1,62400,0,,1
1407,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Drap ; de laine,Isles françoises de l'amerique,39,ballots,1500,58500,0,,1
1408,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Drogueries,Isles françoises de l'amerique,11200,livres,2,22400,0,,1
1409,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Eau de vie,Isles françoises de l'amerique,545600,livres,"0,25",136400,0,,1
1410,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Etoffe ; or et argent,Isles françoises de l'amerique,2111,livres,80,168880,0,,1
1411,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Etoffe ; de soye,Isles françoises de l'amerique,10634,livres,40,425360,0,,1
1412,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Farine,Isles françoises de l'amerique,196,barils,24,4704,0,,1
1413,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,46,Fayance,Isles françoises de l'amerique,12116,douzaines,2,24232,0,,1
