item,group,status,beforeItems,afterItems,obsolete,imprimatur
vin de Languedoc,[vin ; de france],ambiguous,,[Vin ; du Languedoc] [Vin de Languedoc] [Vin ; de Languedoc] [Vin ; de Langueds] [Vin ; de languedoc] [Vin; de Languedoc] [Vins du Languedoc] [Vin du Languedoc] [Vin de languedoc] [Vins ; de Languedoc] [Vins de Languedoc],no,
vin de Langres,[vin ; de france],ambiguous,,[Vin ; de Langre] [Vin ; de Langres] [Vin ; de Laugres] [vin ; de Langres] [Vin ; de Langes] [Vins de France ; De Paugres],no,
vin de la Rochelle,[vin ; de france],ambiguous,,[Vin de la Rochelle] [Vin de la Rochelles],no,
vin de La Rochelle,[vin ; de france],ambiguous,,[Vin ; de La Rochelle] [Vin ; de La Rochette] [Vin ; de la Rochelle] [Vin ; de la rochelle] [Vin ; de la Mochette],no,
vin de Gensac,[vin ; de france],ambiguous,,[Vin ; de Gensac] [Vin ; de Geusac],no,
vin de Garonne,[vin ; de france],ambiguous,,[Vin ; de Garonne] [Vin de Garonne],no,
vin de Gaillac,[vin ; de france],ambiguous,,[Vin ; de Gaillac] [Vin ; de Gayac] [Vin de Gaillac] [Vin ; de gayac],no,
vin de Frontignan,[vin ; de france],ambiguous,,[Vin ; de Frontignan] [Vin ; de frontignan] [Vin de Frontignan] [Vin de frontignan] [Vin de frontignant] [Vin du Frontignan] [Vin; de Frontignan] [vin de Frontignac] [vin de Frontignan],no,
vin du Roussillon,[vin ; de france],ambiguous,,[Vins ; De France ; De Roussillon],no,
vin du Rhône,[vin ; de france],ambiguous,,[Vins ; De France ; De Rhône],no,
vin de Saintonge,[vin ; de france],ambiguous,,[Vin de Saintange] [Vins ; De France ; De Saintonge] [Vin ; de saintonge] [Vins de Saintonge] [Vin de Saintonge] [Vin de Saintonges] [Vin ; de saintonges] [Vin ; de Saintonges] [Vin; de Saintonges] [Vin ; de Saintonge] [Vin de Sainte onge],no,
vin de France,[vin ; de france],ambiguous,,[Vin ; De Bordeaux] [Vin ; de Bordeaux] [Vin de Bordeau] [Vin de Bordeaux] [Vin; de Bordeaux] [Vins ; de Bordeaux] [Vins de Bordeaux] [vin de Bordeaux] [Vin ; de France] [Vin de France] [Vins ; de France] [Vins ; de France ; Commun] [Vins ; de France ; D'anjou] [Vins de France ; D'anjou] [Vins ; De France ; Divers] [Vins ; De France divers] [Vins ; de France ; divers] [Vins de France ; Divers] [Vin de france] [Vins divers de France] [Vin de bordeaux] [Vin ; de François] [Vins ; divers ; de France] [Vin de Bourdeaux],no,
vin de Flandres,[vin ; de france],ambiguous,,[Vins ; de Flandres],no,
vin de Dauphiné,[vin ; de france],ambiguous,,[Vin ; de Dauphiné] [Vins du Dauphiné],no,
vin du Dauphiné,[vin ; de france],ambiguous,,[Vins ; De France ; de Dauphine],no,
vin de Côte,[vin ; de france],ambiguous,,[Vin ; de Cotte] [Vin ; de Cette] [Vin ; de cette],no,
vin de Condrieux,[vin ; de france],ambiguous,,[Vin ; de Condrifeux],no,
vin de Comté,[vin ; de france],ambiguous,,[Vin ; du Comté] [Vin ; de Comte] [Vin ; de Comté] [Vin ; de comté] [Vin; de Comté] [Vin ; de Bourgogne ; de Comté] [Vins de France ; De Conté] [Vins de Comté],no,
vin de Cognac,[vin ; de france],ambiguous,,[Vin ; de Cognac] [Vin ; de cognac] [Vin Cognac] [Vin de Cognac] [Vin de cognac] [Vin de coignac] [Vin du Cognac] [Vin; de Cognac],no,
vin de Clerac,[vin ; de france],ambiguous,,[Vin ; de Clerac],no,
vin de la Charente,[vin ; de france],ambiguous,,[Vin de la Charente],no,
vin de Charente,[vin ; de france],ambiguous,,[Vin ; de Charente] [Vin ; de charente] [Vin de Charante] [Vin de Charente] [Vin de charante],no,
vin en muid,[vin ; de france],ambiguous,,[Vins ; de Champagne ; en muids] [Vin en muids],no,
vin de rivière,[vin ; de france],ambiguous,,[Vin ; de riviere] [Vin ; de Champagne ; De Riviere] [Vin ; de Champagne ; de Riviere] [Vin ; de Champagne ; de Rivière] [Vin ; de Champagne ; de riviere] [Vin ; de Champagne ; de rivière] [Vin ; de champagne ; de Rivière] [Vin ; de champagne ; de riviere] [Vin; de Champagne; de Riviere] [Vin de Rivierre] [Vin ; Idem ; de Rivière] [Vin ; Idem ; de rivierre],no,
vin de Ricey,[vin ; de france],ambiguous,,[Vin ; de Champagne ; de Ricey],no,
vin de montagne,[vin ; de france],ambiguous,,[Vin ; Idem ; de Montagne] [Vin ; Idem ; de montagne] [vin de Montagne] [Vin ; de Champagne ; De Montagne] [Vin ; de Champagne ; de Montagne] [Vin ; de Champagne ; de Montague] [Vin ; de Champagne ; de montagne] [Vin ; de champagne ; de Montagne] [Vin ; de champagne ; de montagne] [Vin; de Champagne; de Montagne],no,
vin de Chaumont,[vin ; de france],ambiguous,,[Vin ; de Champagne ; de Chaumont],no,
vin de Champagne,[vin ; de france],ambiguous,,[Vin ; De Champagne] [Vin ; de Champagne] [Vin ; de champagne] [Vin de Champagne] [Vin de champagne] [Vin de champange] [Vin de champpagne] [Vin; de Champagne] [Vins ; de Champagne] [vin de champagne] [Vins de Champagne] [Voin de Champagne],no,
vin de Châlon,[vin ; de france],ambiguous,,[Vin ; de Champagne ; de Chaalons] [Vin ; de Champagne ; de Chalon] [Vin ; de Champagne ; de Chalons] [Vin ; de Champagne ; de Chaslons] [Vin ; de Champagne ; de Châlon] [Vin ; de Champagne ; de chaalons] [Vin ; de champagne ; de Chaalon] [Vin ; de champagne ; de Chaalons] [Vin ; de champagne ; de chaalons] [Vin ; de champagne ; de chalons] [Vin ; de champagne ; de chatons] [Vin; de Champagne; de Chaalons] [Vin ; de Chalons] [Vin ; de Bourgogne ; de Chalons],no,
vin de Chagny,[vin ; de france],ambiguous,,[Vin ; de Chaguy] [Vin ; de Bourgogne ; de Chagny] [Vin ; de Bourgogne ; de chagny],no,
vin de Castillon,[vin ; de france],ambiguous,,[Vin ; de Bordeaux ; de Catillon] [Vin ; de Bordeaux ; de castillon] [Vin ; de Castillon] [Vin ; de Catillon] [Vin de castillon] [Vin de Castillon],no,
vin de Cahors,[vin ; de france],ambiguous,,[Vin ; de Cahors] [Vin ; de cahors] [Vin de Cahors] [Vin; de Cahors] [Vin de cahors],no,
vin de Cabreton,[vin ; de france],ambiguous,,[Vin ; de Cabreton],no,
vin de Bugey,[vin ; de france],ambiguous,,[Vin ; De Bugey] [Vin ; de Bugey] [Vin ; de Bugiy],no,
vin de Bretagne,[vin ; de france],ambiguous,,[Vin ; de Bretagne],no,
vin de Mercurey,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; de Mercuray],no,
vin de la Ferté,[vin ; de france],ambiguous,,[Vin ; Idem ; de la Ferté] [Vin ; de Bourgogne ; de la Ferté] [Vin ; de Bourgogne ; de la ferté],no,
vin de grand,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; de grand],no,
vin de Tonnerre,[vin ; de france],ambiguous,,"[Vin ; de Bourgogne , de Tonnerre] [Vin ; de Bourgogne ; de Tonnerre] [Vin; de Bourgogne; de Tonnerre] [Vin ; de Tonnerre]",no,
vin de Savigny,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; de Suvigny],no,
vin de Ruys,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; de Ruys],no,
vin de Rully,[vin ; de france],ambiguous,,[Vin ; Idem ; de Rully] [Vin ; de Bourgogne ; de Rully] [Vin ; de Rullys],no,
vin de Pouligny,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; de Poutigny],no,
vin de Nuits,[vin ; de france],ambiguous,,[Vin ; Idem ; de Nuit] [Vin ; de Bourgogne ; de Nuya] [Vin ; de Bourgogne ; de Nuyt] [Vin ; de Bourgogne ; De Nuits] [Vin ; Idem ; de Nuits] [Vin ; de Bourgogne ; de Nuy] [Vin ; de Bourgogne ; de Nuit] [Vin ; de Bourgogne ; de Nuis] [Vin ; de Bourgogne ; de Nuin] [Vin ; de Bourgogne ; de nuit] [Vin ; de Nuys] [Vin; de Bourgogne; de Nuyr] [Vin ; de Bourgogne ; de Nuyr] [Vin ; de Bourgogne ; de Nuits] [Vin ; de Bourgogne ; de Nays] [Vin ; de Bourgogne ; de Nuys],no,
vin de Meursault,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; de Mursault],no,
vin de Gilly,[vin ; de france],ambiguous,,[Vin ; de Gilly] [Vin ; de Bourgogne ; de Gilly],no,
vin de Gevrey,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; de Gevray] [Vin ; de Gevray] [Vin ; de gevray],no,
vin de Dijon,[vin ; de france],ambiguous,,[Vin ; de Dijon] [Vin ; de Bourgogne ; De Dijon] [Vin ; de Bourgogne ; de Dijon] [Vin; de Bourgogne; de Dijon] [Vin ; Idem ; de Dijon],no,
vin de Beaune,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; De Beaune] [Vin ; de Bourgogne ; de Beaume] [Vin ; de Bourgogne ; de Beaune] [Vin ; de Bourgogne ; de beaune] [Vin; de Bourgogne; de Beaune] [Vin ; de Beaune] [Vin ; Idem ; de Beaume],no,
vin d'Auxonne,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; d'Auxanne] [Vin ; de Bourgogne ; d'Auxonne] [Vin ; de Bourgogne ; d'auxonne] [Vin ; Idem ; d'Auxonne],no,
vin d'Auxerre,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; d'Auxerre] [Vin ; d'Auxerre] [Vin ; de Bourgogne d'auxerre],no,
vin d'Arbois,[vin ; de france],ambiguous,,[Vin ; de Bourgogne ; d'Arbois] [Vin ; d'Arbois],no,
vin de Bourgogne en muid,[vin ; de france],ambiguous,,[Vins ; De France ; De Bourgogne en muid],no,
vin de Bourgogne,[vin ; de france],ambiguous,,[Vin ; De Bourgogne] [Vin ; de Bougogne] [Vin ; de Bourgogne] [Vin de Bourgogne] [Vin; de Bourgogne] [Vins ; de Bourgogne] [vin de bourgogne] [Vins ; de France ; de Bourgogne] [Vins de France ; De Bourgogne] [Vins de Bourgogne] [Vin de bourgogne],no,
vin de Bourg,[vin ; de france],ambiguous,,[Vin ; Dan ; de Bourg] [Vin ; de Bordeaux ; de Bourg] [Vin ; de Bordeaux ; de bourg] [Vin; de Bordeaux; de Bourg] [Vin ; de bourg] [Vin ; de Bourg] [Vin de Bourg] [Vin de bourg] [Vin de Bordeaux de bourg],no,
vin de Bordeaux de haut,[vin ; de france],ambiguous,,[Vin ; Dan ; de haut] [Vin ; de Bordeaux ; De haut] [Vin ; de Bordeaux ; de Haut] [Vin ; de Bordeaux ; de haut] [Vin ; de Bordeaux ; du haut] [Vin; de Bordeaux; de haut] [Vin ; de bordeaux ; de haut] [Vin de bordeaux de haut] [Vin de Bordeaux ; de haut] [Vin de Bordeaux de haut] [Vin de bordeaux ; de haut],no,
vin de Bordeaux de Blaye,[vin ; de france],ambiguous,,[Vin ; de Bordeaux ; de Blaye] [Vin ; de Bordeaux ; de Bloye] [Vin ; de Bordeaux ; de blaye] [Vin ; de Bordeaux ;de Blaye] [Vin ; de bordeaux ; de Blaye] [Vin ;de Bordeaux ; de Blaye] [Vin; de Bordeaux; de Blaye] [Vin ; de Bordeaux ; de blaie] [Vin de Bordeaux de Blaye],no,
vin de Blaye,[vin ; de france],ambiguous,,[Vin ; Dan ; de Blaye] [Vin ; de Blave] [Vin ; de Blaye] [Vin de Blaye] [Vin de braye] [Vin ; de blaye] [Vin de blaye],no,
vin de Bergerac,[vin ; de france],ambiguous,,[Vin ; de Bergerac],no,
vin de Bayonne,[vin ; de france],ambiguous,,[Vin ; de Baiuonne] [Vin ; de Bayonne] [Vin; de Bayonne] [Vin de Bayonne],no,
vin de Barrois,[vin ; de france],ambiguous,,[Vin ; De Barrois] [Vin ; de Barois] [Vin ; de Barrois] [Vin ; de Barroix] [Vin ; de barrois] [Vin; de Barrois] [vin ; de Barrois] [Vins du Barrois],no,
vin d'amont,[vin ; de france],ambiguous,,[Vin ; de Amont] [Vin ; D'Amont] [Vin ; d'Amont] [Vin ; d'amont] [Vin; d'Amont] [Vin d'amont] [Vin d'amon],no,
vin d'Orléans,[vin ; de france],ambiguous,,[Vin ; d'Orleans] [Vin ; d'Orléans] [Vin ; d'orleans] [Vin ; d'orleaus] [Vin ; d'orléans] [Vin; d'Orleans] [Vins ; d'Orléans] [vin d'Orléans] [Vins ; de France ; D'Orléans],no,
vin d'Oléron,[vin ; de france],ambiguous,,[Vin ; d'Oleron] [Vin ; d'oleron] [Vin d'oleron] [Vin dolleron],no,
vin d'Aument,[vin ; de france],ambiguous,,[Vin ; d'Aument],no,
vin d'Aubagne,[vin ; de france],ambiguous,,[Vin ; D'Aubague] [Vin ; d'Aubagnac] [Vin ; d'Aubagne] [Vin ; d'Aubague] [Vin ; d'Aunagne] [Vin ; d'aubagne] [Vin ; de Aubagne] [Vin; d'Aubagne] [vin ; d'Aubagne] [Vin d'aubagne],no,
vin d'Amour,[vin ; de france],ambiguous,,[Vin ; d'Amour],no,
vin de Soissons,[vin ; de france],ambiguous,,[Vin ; jauge ; Soissons],no,
vin Dan de ville,[vin ; de france],ambiguous,,[Vin ; Dan ; de ville],no,
vin Champagne,[vin ; de france],ambiguous,,[Vin ; Champagne] [Vin champagne],no,
vin étranger,[vin ; étranger],ambiguous,,[Vin ; étranger] [Vin Etranger],no,
vin du Portugal,[vin ; étranger],ambiguous,,[Vin ; Portugal],no,
vin de Portugal,[vin ; étranger],ambiguous,,[Vin du Portugal] [Vin ; de Portugal] [Vin de Portugal] [Vin; de Portugal] [Vins ; Etrangers ; Du Portugal],no,
vin de Cap,[vin ; étranger],ambiguous,,"[Vin ; de cap] [Vin ; du Cap] [Vin ; du cap] [Vin ; du cop] [Vin du cap] [Vin; du Cap] [vin ; du Cap] [vin de Cap] [Vin du Cap] [Vins ; Etrangers, Du cap] [vin de Canarie] [Vins ; Etrangers ; Du Cap]",no,
vin de Syracuse,[vin ; étranger],ambiguous,,"[Vin ; de Siracusse] [Vin ; de Siracuze] [Vin ; de siracusse] [Vin de siracuse] [vin de Siracuse] [vin de siracuse] [Vins ; Etrangers, De Siracuse]",no,
vin de Suisse,[vin ; étranger],ambiguous,,[Vin ; de Suisse] [Vin ; de suisse] [Vin; de Suisse] [Vins ; Etrangers ; De suisse],no,
vin de Rota,[vin ; étranger],ambiguous,,"[Vin; Idem; de Rota] [Vin ; de Rota] [Vin ; de Rotta] [Vin ; d'Espagne ; de Rota] [Vins ; Etrangers, De Rota] [Vins ; étrangers ; de Rota] [Vins ; Etrangers ; De Rota]",no,
vin de Rancio,[vin ; étranger],ambiguous,,"[Vin ; de Ranijo] [Vin ; d'Espagne ; de Ranciio] [Vin ; d'Espagne ; de Rancio] [Vin ; d'Espagne ; de rancio] [Vin; de Rancio] [Vin ; d'Espagne ; de Ranijo] [Vin de rancis] [Vin ; de rancio] [Vin ; de Rancio] [Vin , de Rancio] [Vin d'Espagne de Rancio] [Vin ; de Ranci] [Vin; d'Espagne; de Raneio] [Vin ; rancio] [Vin de Rancio] [Vin; Idem; de Ranijo] [Vin ; d'Espagne ; de Raneio] [Vin de Tancio]",no,
vin de Porto,[vin ; étranger],ambiguous,,[Porto] [Vin ; de Porto],no,
vin de Navarre,[vin ; étranger],ambiguous,,[Vin ; de Navarre] [Vin de navarre] [Vin;de Navarre] [Vin ; d'Espagne ; de Navarre] [Vin de Navarre],no,
vin de Moselle,[vin ; étranger],ambiguous,,"[Vin ; de Mozelle] [Vin de Moselle] [Vin de Mozelle] [vin de moselle] [Vins ; Etrangers, De Moselle] [Vins de Moselle]",no,
vin de Manheim,[vin ; étranger],ambiguous,,[Vin ; de Manheim] [Vin; de Manheim],no,
vin de Malvoisie,[vin ; étranger],ambiguous,,"[Vin ; de Malvaisie] [Vin ; de Malvoisie] [Vin ; de Mavoisie] [Vin de Malvoisie] [Vin; de Malvoisie] [vin ; Malvoisie] [Vins ; Etrangers, De Malvoisie] [Vins ; étrangers ; de Malvoisie] [Vins ; Etrangers ; De Malaise]",no,
vin très doux de Malaga,[vin ; étranger],ambiguous,,[Vin très doux de Malaga],no,
vin sec de Malaga,[vin ; étranger],ambiguous,,[Vin sec de Malaga],no,
vin de Malaga,[vin ; étranger],ambiguous,,"[Vin : de Malaga] [Vin ; de Malaga] [Vin de Malaga] [Vin de Malaya] [Vin de malaga] [Vins ; de Malaga] [vin de Malaga] [vin de malaga] [Vin ; d'Espagne ; de Malaga] [Vin ; d'Espagne ; de malaga] [Vin ; d'Espagne de Malaga] [Vin d'Espagne de malaga] [Vin; d'Espagne; de Malaga] [vin ; d'Espagne ; de Malaga] [Vins de Malaga] [Vins ; Etrangers, De Malaga] [Vins de malaga] [vin ; Idel de Malaga] [Vin d'Espagne ; de malaga] [Vins ; étrangers ; de Malaga] [Vins ; Etrangers ; De Malaga] [Vin; Idem; de Malaga] [Vin ; de malaga] [Vin ; Idem de Malaga]",no,
vin de Hongrie,[vin ; étranger],ambiguous,,[Vin ; d'Hongrie] [Vin ; d'hongrie] [Vin ; de Hongrie] [Vin d'Hongrie] [Vin de Hongrie] [vin d'Hongrie],no,
vin de Grèce,[vin ; étranger],ambiguous,,[Vin de Grèce] [Vin ; Grec] [Vins; Grec],no,
vin de Constance,[vin ; étranger],ambiguous,,[Vuide Constance] [Vin ; de Constance] [Vin ; de constance] [Vin de Constance],no,
vin de Chypre,[vin ; étranger],ambiguous,,"[Vin ; de Chipre] [Vin ; de Chipres] [Vin ; de Chypre] [Vin ; de Cypre] [Vin ; de chipre] [Vin ; de chipres] [Vin; de Chipres] [vin de chipres] [Vins ; Etrangers, De Chipre] [Vins ; Etrangers ; De chypre] [Vin de Chipre] [Vins ; étrangers ; de Chipre] [Vins de chypre]",no,
vin de Chenove,[vin ; étranger],ambiguous,,[Vin ; de chenove],no,
vin de Catalogne,[vin ; étranger],ambiguous,,[Vin ; d'Espagne ; de Catalogne] [Vin ; de Catalogne],no,
vin des Canaries,[vin ; étranger],ambiguous,,[Vin de Canarie] [Vin de canarie] [Vin ; de Canarie] [Vin ; de Canarier] [Vin ; de Canaries] [Vin ; de canarie] [Vin ; de canaries] [Vin ; de canary] [Vin; de Canarie] [Vin des Canaries] [vin de canarie],no,
vin de Barcelone,[vin ; étranger],ambiguous,,[Vin ; Idem ; de Barcelonne] [Vin ; d'Espagne : de Barcelonne] [Vin ; de Barcelone] [Vin ; de Barcelonne],no,
vin de Xérès,[vin ; étranger],ambiguous,,"[Vin ; d'Espagne ; de Xires] [Vin ; d'Espagne ; de Xirez] [Vin ; d'Espagne ; de Xirès] [Vin ; d'Espagne ; de Xérès] [Vin ; d'Espagne ; de xirès] [Vin ; d'Espagne ; de xirés] [Vin , de Xirès] [Vin ; de Xeres] [Vin ; de Xires] [Vin ; de Xirès] [Vin ; de Xérès] [Vin de Xeres] [Vin de Xérès] [vin de xirés] [vin des xirés] [Vin ; de Cherés] [Vins ; Etrangers, De Teres] [Vin de chère] [Vin de Xiamen?] [Vin de Cherés] [Vins ; étrangers ; de Cerère] [Vins ; Etrangers ; De Xérès] [Vins ; Etrangers ; De Xérés] [Vins ; étrangers ; de xérès] [Vin ; de Chères] [Vin ; de Cheris]",no,
vin de Pacarel,[vin ; étranger],ambiguous,,"[Vin ; d'Espagne ; de Pacarel] [Vins ; Etrangers, De Pacarel] [Vins ; étrangers ; de Pakaret]",no,
vin de Madère,[vin ; étranger],ambiguous,,"[Vin ; 'Espagne ; de Madere] [Vin ; d'Espagne ; De madère] [Vin ; d'Espagne ; de Madercs] [Vin ; d'Espagne ; de Maderes] [Vin ; d'Espagne ; de Madère] [Vin ; d'Espagne ; de Madères] [Vin ; d'Espagne ; de maderes] [Vin ; d'Espagne ; de madère] [Vin d'Espagne de madres] [Vins ; Etrangers, De Madere] [Vin; de Maderes] [Vin ; de Madere] [Vin ; Idem ; de Maderes] [Vin ; de Maderes] [Vin ; de Madères] [Vin de Madère] [Vins ; de madère] [Vins de Madère] [Vin madère] [Vins ; Etrangers ; De Madere] [Vin de Madere] [Vin ; de madere] [Vin ; de Madère]",no,
vin Tinto,[vin ; étranger],ambiguous,,[vino tinto] [vin tinto],no,
vin d'Espgane tisse,[vin ; étranger],ambiguous,,[Vin ; d'Espagne ; tisse],no,
vin de Tinto,[vin ; étranger],ambiguous,,"[Vin de TINTO] [Vin ; d'Espagne ; Tinte] [Vin ; d'Espagne ; Tinto] [Vin ; d'Espagne ; de Tinto] [Vin ; d'Espagne ; teinto] [Vin ; d'Espagne ; tinte] [Vin ; d'Espagne ; tinto] [Vins ; Etrangers, De Tinto] [Vin ; de Tinto] [Vin ; de tinte] [Vins ; étrangers ; de tinto] [Vins ; Etrangers ; De Tinto]",no,
vin d'Alicante,[vin ; étranger],ambiguous,,"[Vin; Idem; d'Alicante] [Vin ; d'Alicant] [Vin ; d'Alicante] [Vin ; d'alican] [Vin ; d'alicant] [Vin d'alicant] [Vin d'alicante] [Vin d'Alicante] [vin d'alicant] [Vin ; d'Espagne ; d'Alicant] [Vin ; d'Espagne ; d'Alicante] [Vin ; d'Espagne ; d'alicant] [Vin ; d'Espagne ; d'alicante] [Vin ; d'Espagne ;d'Alicante] [Vin ; d'Espagne; d'Alicante] [Vin; d'Espagne; d'Alicante] [vin d'Alicante] [Vins ; Etrangers, D'alicante] [Vins ; Etrangers ; D'alicante] [Vin; D'Alicante] [Vins ; Etrangers ; D'Alicante] [Vins ; étrangers ; d'Alicante] [Vin d'Espagne ; d'alicante] [Vins d'alicante]",no,
ambre,[ambre],ambiguous,[Ambre] [Ambres] [ambre],[Ambre] [Ambres] [ambre] [Drogues odorantes (ambre)],no,
ambre vert,[ambre],ambiguous,,[Verd ; d'ambre],no,
ambre moulu,[ambre],ambiguous,,[Ambre ; moulu],no,
ambre brut,[ambre],ambiguous,,[ambre brut],no,
verres pour vitre,[verre],ambiguous,,[Verre pour vitre],no,
verres de vitre,[verre],ambiguous,,[Verre a vitre] [Verre à vires] [Verres à Vitre] [verres à vitres] [Verres ; à vitrer] [Verre ; a vitres] [Verres à vitres] [Verres à vitre] [Verres ; à vitre] [Verres a vittres] [Verre à vitres] [Verres; à vitres] [Verre a vitres] [Verreà Vitre] [Verres à vitrer] [Verres ; A vitres] [Verres a vitres] [verre à vitre] [Verre ; A vitre] [Verres ; A vitre] [verres à vitre] [verres a vitre] [Verres a vitre] [verres ; a vitres] [Verres ; a vitres] [Verre ; à vitre] [Verre à vitre] [Verre ; à vitres] [verre à vitres] [Verres ; à vitres],no,
