year,marchandises,value,quantit,quantity_unit,total,grammesargent_markbanco
1777,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4442434
1777,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4442434
1777,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4442434
1777,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4442434
1777,Galle,,,,,8.4442434
1777,Gingembre,,,,,8.4442434
1777,Gomme,,,,,8.4442434
1777,Goudron ; de Suède,,,,,8.4442434
1777,Huile ; d'olive ; blanc ; de Gènes,,,,,8.4442434
1777,Huile ; de baleine,,,,,8.4442434
1777,Indigo,,,,,8.4442434
1777,Marchandises non classifiées,0,,,,8.4442434
1777,Minium,,,,,8.4442434
1777,Oxyde ; de plomb,,,,,8.4442434
1777,Plombs,,,,,8.4442434
1777,Poivre ; blanc-noir,,,,,8.4442434
1777,Potasse,,,,,8.4442434
1777,Riz,,,,,8.4442434
1777,Safran ; orange,,,,,8.4442434
1777,Savon,,,,,8.4442434
1777,Sucre ; cru blanc ; du Brésil,,,,,8.4442434
1777,Suif ; pour faire du savon,,,,,8.4442434
1777,Sumac,,,,,8.4442434
1777,Tabac ; de Virginie,,,,,8.4442434
1777,Tartre,,,,,8.4442434
1777,Thé ; boue,,,,,8.4442434
1777,Térébenthine,,,,,8.4442434
1777,Vert-de-gris,,,,,8.4442434
1777,Vin ; de France,,,,,8.4442434
1777,Vinaigre,,,,,8.4442434
1777,Vitriol ; blanc,,,,,8.4442434
1778,Alun,,,,,8.4363089
1778,Beurre,,,,,8.4363089
1778,Blanc ; de baleine,,,,,8.4363089
1778,Bois ; de Pernambouc,,,,,8.4363089
1778,Bougie ; de suif,,,,,8.4363089
1778,Cacao,,,,,8.4363089
1778,Café,,,,,8.4363089
1778,Cochenille,,,,,8.4363089
1778,Coton ; autre et de Méditerranée,,,,,8.4363089
1778,Coton ; autre et de Méditerranée,,,,,8.4363089
1778,Eau ; de vie,,,,,8.4363089
1778,Fer,,,,,8.4363089
1778,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4363089
1778,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4363089
1778,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4363089
1778,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4363089
1778,Galle,,,,,8.4363089
1778,Gingembre,,,,,8.4363089
1778,Gomme,,,,,8.4363089
1778,Goudron ; de Suède,,,,,8.4363089
1778,Huile ; d'olive ; blanc ; de Gènes,,,,,8.4363089
1778,Huile ; de baleine,,,,,8.4363089
1778,Indigo,,,,,8.4363089
1778,Marchandises non classifiées,0,,,,8.4363089
1778,Minium,,,,,8.4363089
1778,Oxyde ; de plomb,,,,,8.4363089
1778,Plombs,,,,,8.4363089
1778,Poivre ; blanc-noir,,,,,8.4363089
1778,Potasse,,,,,8.4363089
1778,Riz,,,,,8.4363089
1778,Safran ; orange,,,,,8.4363089
1778,Savon,,,,,8.4363089
1778,Sucre ; cru blanc ; du Brésil,,,,,8.4363089
1778,Suif ; pour faire du savon,,,,,8.4363089
1778,Sumac,,,,,8.4363089
1778,Tabac ; de Virginie,,,,,8.4363089
1778,Tartre,,,,,8.4363089
1778,Thé ; boue,,,,,8.4363089
1778,Térébenthine,,,,,8.4363089
1778,Vert-de-gris,,,,,8.4363089
1778,Vin ; de France,,,,,8.4363089
1778,Vinaigre,,,,,8.4363089
1778,Vitriol ; blanc,,,,,8.4363089
1779,Alun,,,,,8.4252253
1779,Beurre,,,,,8.4252253
1779,Blanc ; de baleine,,,,,8.4252253
1779,Bois ; de Pernambouc,,,,,8.4252253
1779,Bougie ; de suif,,,,,8.4252253
1779,Cacao,,,,,8.4252253
1779,Café,,,,,8.4252253
1779,Cochenille,,,,,8.4252253
1779,Coton ; autre et de Méditerranée,,,,,8.4252253
1779,Coton ; autre et de Méditerranée,,,,,8.4252253
1779,Eau ; de vie,,,,,8.4252253
1779,Fer,,,,,8.4252253
1779,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4252253
1779,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4252253
1779,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4252253
1779,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4252253
1779,Galle,,,,,8.4252253
1779,Gingembre,,,,,8.4252253
1779,Gomme,,,,,8.4252253
1779,Goudron ; de Suède,,,,,8.4252253
1779,Huile ; d'olive ; blanc ; de Gènes,,,,,8.4252253
1779,Huile ; de baleine,,,,,8.4252253
1779,Indigo,,,,,8.4252253
1779,Marchandises non classifiées,0,,,,8.4252253
1779,Minium,,,,,8.4252253
1779,Oxyde ; de plomb,,,,,8.4252253
1779,Plombs,,,,,8.4252253
1779,Poivre ; blanc-noir,,,,,8.4252253
1779,Potasse,,,,,8.4252253
1779,Riz,,,,,8.4252253
1779,Safran ; orange,,,,,8.4252253
1779,Savon,,,,,8.4252253
1779,Sucre ; cru blanc ; du Brésil,,,,,8.4252253
1779,Suif ; pour faire du savon,,,,,8.4252253
1779,Sumac,,,,,8.4252253
1779,Tabac ; de Virginie,,,,,8.4252253
1779,Tartre,,,,,8.4252253
1779,Thé ; boue,,,,,8.4252253
1779,Térébenthine,,,,,8.4252253
1779,Vert-de-gris,,,,,8.4252253
1779,Vin ; de France,,,,,8.4252253
1779,Vinaigre,,,,,8.4252253
1779,Vitriol ; blanc,,,,,8.4252253
1780,Alun,,,,,8.4252253
1780,Beurre,,,,,8.4252253
1780,Blanc ; de baleine,,,,,8.4252253
1780,Bois ; de Pernambouc,,,,,8.4252253
1780,Bougie ; de suif,,,,,8.4252253
1780,Cacao,,,,,8.4252253
1780,Café,,,,,8.4252253
1780,Cochenille,,,,,8.4252253
1780,Coton ; autre et de Méditerranée,,,,,8.4252253
1780,Coton ; autre et de Méditerranée,,,,,8.4252253
1780,Eau ; de vie,,,,,8.4252253
1780,Fer,,,,,8.4252253
1780,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4252253
1780,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4252253
1780,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4252253
1780,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4252253
1780,Galle,,,,,8.4252253
1780,Gingembre,,,,,8.4252253
1780,Gomme,,,,,8.4252253
1780,Goudron ; de Suède,,,,,8.4252253
1780,Huile ; d'olive ; blanc ; de Gènes,,,,,8.4252253
1780,Huile ; de baleine,,,,,8.4252253
1780,Indigo,,,,,8.4252253
1780,Marchandises non classifiées,0,,,,8.4252253
1780,Minium,,,,,8.4252253
1780,Oxyde ; de plomb,,,,,8.4252253
1780,Plombs,,,,,8.4252253
1780,Poivre ; blanc-noir,,,,,8.4252253
1780,Potasse,,,,,8.4252253
1780,Riz,,,,,8.4252253
1780,Safran ; orange,,,,,8.4252253
1780,Savon,,,,,8.4252253
1780,Sucre ; cru blanc ; du Brésil,,,,,8.4252253
1780,Suif ; pour faire du savon,,,,,8.4252253
1780,Sumac,,,,,8.4252253
1780,Tabac ; de Virginie,,,,,8.4252253
1780,Tartre,,,,,8.4252253
1780,Thé ; boue,,,,,8.4252253
1780,Térébenthine,,,,,8.4252253
1780,Vert-de-gris,,,,,8.4252253
1780,Vin ; de France,,,,,8.4252253
1780,Vinaigre,,,,,8.4252253
1780,Vitriol ; blanc,,,,,8.4252253
1781,Alun,3400,15994.187,livres de hambourg,3550932,8.4252253
1781,Beurre,0,0,tonneaux,3550932,8.4252253
1781,Blanc ; de baleine,0,0,livres de hambourg,3550932,8.4252253
1781,Bois ; de Pernambouc,0,0,livres de hambourg,3550932,8.4252253
1781,Bois ; de teinture,2000,,,3550932,8.4252253
1781,Bougie ; de suif,0,0,livres de hambourg,3550932,8.4252253
1781,Cacao,3600,9527.3145,livres de hambourg,3550932,8.4252253
1781,Café,764857,1112519.3,livres de hambourg,3550932,8.4252253
1781,Cochenille,0,0,livres de hambourg,3550932,8.4252253
1781,Coton ; autre et de Méditerranée,0,0,livres de hambourg,3550932,8.4252253
1781,Coton ; autre et de Méditerranée,0,0,livres de hambourg,3550932,8.4252253
1781,Eau ; de vie,147775,60599.938,quartiers,3550932,8.4252253
1781,Fer,0,0,livres de bateau,3550932,8.4252253
1781,"Fruits ; divers ; amandes, pelures, raisins, prunes",41895,174295.02,livres de hambourg,3550932,8.4252253
1781,"Fruits ; divers ; amandes, pelures, raisins, prunes",12312,92783.039,livres de hambourg,3550932,8.4252253
1781,"Fruits ; divers ; amandes, pelures, raisins, prunes",37206,492323.97,livres de hambourg,3550932,8.4252253
1781,"Fruits ; divers ; amandes, pelures, raisins, prunes",200,1424.3188,livres de hambourg,3550932,8.4252253
1781,Galle,0,0,livres de hambourg,3550932,8.4252253
1781,Gingembre,0,0,livres de hambourg,3550932,8.4252253
1781,Gomme,3900,5448.8926,livres de hambourg,3550932,8.4252253
1781,Goudron ; de Suède,0,0,last,3550932,8.4252253
1781,Huile ; d'olive ; blanc ; de Gènes,36107,86603.992,livres de hambourg,3550932,8.4252253
1781,Huile ; de baleine,700,14.605426,tonneaux,3550932,8.4252253
1781,Indigo,164125,25903.49,livres de hambourg,3550932,8.4252253
1781,Marchandises non classifiées,197835,,,3550932,8.4252253
1781,Minium,3600,35328.559,livres de hambourg,3550932,8.4252253
1781,Oxyde ; de plomb,0,0,livres de hambourg,3550932,8.4252253
1781,Plombs,0,0,livres de hambourg,3550932,8.4252253
1781,Poivre ; blanc-noir,850,873.28003,livres de hambourg,3550932,8.4252253
1781,Potasse,0,0,livres de hambourg,3550932,8.4252253
1781,Riz,6300,33368.059,livres de hambourg,3550932,8.4252253
1781,Safran ; orange,0,0,livres de hambourg,3550932,8.4252253
1781,Savon,11465,39429.121,livres de hambourg,3550932,8.4252253
1781,Sucre ; cru blanc ; du Brésil,1171925,2707361.3,livres de hambourg,3550932,8.4252253
1781,Suif ; pour faire du savon,0,0,livres de hambourg,3550932,8.4252253
1781,Sumac,0,0,livres de hambourg,3550932,8.4252253
1781,Tabac ; de Virginie,350680,560455.63,livres de hambourg,3550932,8.4252253
1781,Tartre,200,1077.0854,livres de hambourg,3550932,8.4252253
1781,Thé ; boue,0,0,livres de hambourg,3550932,8.4252253
1781,Térébenthine,30720,265853.63,livres de hambourg,3550932,8.4252253
1781,Vert-de-gris,7950,7673.2246,livres de hambourg,3550932,8.4252253
1781,Vin ; de France,545540,18900.557,oxhoft,3550932,8.4252253
1781,Vinaigre,5115,190.05367,tierce,3550932,8.4252253
1781,Vitriol ; blanc,675,2410.7144,livres de hambourg,3550932,8.4252253
1782,Alun,800,3563.52,livres de hambourg,4040111,8.4252253
1782,Beurre,0,0,tonneaux,4040111,8.4252253
1782,Blanc ; de baleine,0,0,livres de hambourg,4040111,8.4252253
1782,Bois ; de Pernambouc,6175,15223.421,livres de hambourg,4040111,8.4252253
1782,Bois ; de teinture,7775,,,4040111,8.4252253
1782,Bougie ; de suif,150,2.3295035,livres de hambourg,4040111,8.4252253
1782,Cacao,325,705.55353,livres de hambourg,4040111,8.4252253
1782,Café,1427491,1903321.5,livres de hambourg,4040111,8.4252253
1782,Cochenille,0,0,livres de hambourg,4040111,8.4252253
1782,Coton ; autre et de Méditerranée,0,0,livres de hambourg,4040111,8.4252253
1782,Coton ; autre et de Méditerranée,13250,13927.515,livres de hambourg,4040111,8.4252253
1782,Eau ; de vie,82775,36347.398,quartiers,4040111,8.4252253
1782,Fer,0,0,livres de bateau,4040111,8.4252253
1782,"Fruits ; divers ; amandes, pelures, raisins, prunes",6072,50410.34,livres de hambourg,4040111,8.4252253
1782,"Fruits ; divers ; amandes, pelures, raisins, prunes",19465,226804.34,livres de hambourg,4040111,8.4252253
1782,"Fruits ; divers ; amandes, pelures, raisins, prunes",83265,322185.13,livres de hambourg,4040111,8.4252253
1782,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,4040111,8.4252253
1782,Galle,2200,5529.6343,livres de hambourg,4040111,8.4252253
1782,Gingembre,0,0,livres de hambourg,4040111,8.4252253
1782,Gomme,9900,10684.267,livres de hambourg,4040111,8.4252253
1782,Goudron ; de Suède,0,0,last,4040111,8.4252253
1782,Huile ; d'olive ; blanc ; de Gènes,21609,47728.973,livres de hambourg,4040111,8.4252253
1782,Huile ; de baleine,0,0,tonneaux,4040111,8.4252253
1782,Indigo,132165,16079.054,livres de hambourg,4040111,8.4252253
1782,Marchandises non classifiées,249426,,,4040111,8.4252253
1782,Minium,325,2901.627,livres de hambourg,4040111,8.4252253
1782,Oxyde ; de plomb,0,0,livres de hambourg,4040111,8.4252253
1782,Plombs,4660,151.82819,livres de hambourg,4040111,8.4252253
1782,Poivre ; blanc-noir,9875,8143.9976,livres de hambourg,4040111,8.4252253
1782,Potasse,0,0,livres de hambourg,4040111,8.4252253
1782,Riz,1400,8498.4912,livres de hambourg,4040111,8.4252253
1782,Safran ; orange,0,0,livres de hambourg,4040111,8.4252253
1782,Savon,12080,44573.039,livres de hambourg,4040111,8.4252253
1782,Sucre ; cru blanc ; du Brésil,1396188,3494237,livres de hambourg,4040111,8.4252253
1782,Suif ; pour faire du savon,880,13.666421,livres de hambourg,4040111,8.4252253
1782,Sumac,1770,30984.201,livres de hambourg,4040111,8.4252253
1782,Tabac ; de Virginie,109375,152072.09,livres de hambourg,4040111,8.4252253
1782,Tartre,700,3474.1084,livres de hambourg,4040111,8.4252253
1782,Thé ; boue,26600,16879.846,livres de hambourg,4040111,8.4252253
1782,Térébenthine,15755,136524.83,livres de hambourg,4040111,8.4252253
1782,Vert-de-gris,5045,5096.2007,livres de hambourg,4040111,8.4252253
1782,Vin ; de France,380265,13831.635,oxhoft,4040111,8.4252253
1782,Vinaigre,12350,450.00851,tierce,4040111,8.4252253
1782,Vitriol ; blanc,0,0,livres de hambourg,4040111,8.4252253
1783,Alun,1700,7027.3613,livres de hambourg,7985462,8.4633484
1783,Beurre,0,0,tonneaux,7985462,8.4633484
1783,Blanc ; de baleine,0,0,livres de hambourg,7985462,8.4633484
1783,Bois ; de Pernambouc,0,0,livres de hambourg,7985462,8.4633484
1783,Bougie ; de suif,0,0,livres de hambourg,7985462,8.4633484
1783,Cacao,7825,16687.492,livres de hambourg,7985462,8.4633484
1783,Café,2943135,6076150,livres de hambourg,7985462,8.4633484
1783,Cochenille,500,43.363583,livres de hambourg,7985462,8.4633484
1783,Coton ; autre et de Méditerranée,200,178.15816,livres de hambourg,7985462,8.4633484
1783,Coton ; autre et de Méditerranée,1850,2509.1567,livres de hambourg,7985462,8.4633484
1783,Eau ; de vie,135675,64114.836,quartiers,7985462,8.4633484
1783,Fer,0,0,livres de bateau,7985462,8.4633484
1783,"Fruits ; divers ; amandes, pelures, raisins, prunes",53140,686289,livres de hambourg,7985462,8.4633484
1783,"Fruits ; divers ; amandes, pelures, raisins, prunes",31300,90642.367,livres de hambourg,7985462,8.4633484
1783,"Fruits ; divers ; amandes, pelures, raisins, prunes",9250,75211.039,livres de hambourg,7985462,8.4633484
1783,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,7985462,8.4633484
1783,Galle,0,0,livres de hambourg,7985462,8.4633484
1783,Gingembre,3500,13882.892,livres de hambourg,7985462,8.4633484
1783,Gomme,11000,11435.998,livres de hambourg,7985462,8.4633484
1783,Goudron ; de Suède,0,0,last,7985462,8.4633484
1783,Huile ; d'olive ; blanc ; de Gènes,16028,39542.566,livres de hambourg,7985462,8.4633484
1783,Huile ; de baleine,0,0,tonneaux,7985462,8.4633484
1783,Indigo,146530,16669.107,livres de hambourg,7985462,8.4633484
1783,Marchandises non classifiées,205579,,,7985462,8.4633484
1783,Minium,7825,68651.078,livres de hambourg,7985462,8.4633484
1783,Oxyde ; de plomb,0,0,livres de hambourg,7985462,8.4633484
1783,Plombs,0,0,livres de hambourg,7985462,8.4633484
1783,Poivre ; blanc-noir,0,0,livres de hambourg,7985462,8.4633484
1783,Potasse,0,0,livres de hambourg,7985462,8.4633484
1783,Riz,0,0,livres de hambourg,7985462,8.4633484
1783,Safran ; orange,0,0,livres de hambourg,7985462,8.4633484
1783,Savon,9650,39656.598,livres de hambourg,7985462,8.4633484
1783,Sucre ; cru blanc ; du Brésil,3748180,13823988,livres de hambourg,7985462,8.4633484
1783,Suif ; pour faire du savon,0,0,livres de hambourg,7985462,8.4633484
1783,Sumac,0,0,livres de hambourg,7985462,8.4633484
1783,Tabac ; de Virginie,94525,240665.16,livres de hambourg,7985462,8.4633484
1783,Tartre,950,4795.6221,livres de hambourg,7985462,8.4633484
1783,Thé ; boue,0,0,livres de hambourg,7985462,8.4633484
1783,Térébenthine,14700,160027.77,livres de hambourg,7985462,8.4633484
1783,Vert-de-gris,1650,1813.6383,livres de hambourg,7985462,8.4633484
1783,Vin ; de France,532932,18468.512,oxhoft,7985462,8.4633484
1783,Vinaigre,7838,308.66165,tierce,7985462,8.4633484
1783,Vitriol ; blanc,0,0,livres de hambourg,7985462,8.4633484
1784,Alun,650,2553.4053,livres de hambourg,9711379,8.4633484
1784,Beurre,6300,87.816872,tonneaux,9711379,8.4633484
1784,Blanc ; de baleine,0,0,livres de hambourg,9711379,8.4633484
1784,Bois ; de Pernambouc,6450,9018.3506,livres de hambourg,9711379,8.4633484
1784,Bois ; de teinture,8000,,,9711379,8.4633484
1784,Bougie ; de suif,0,0,livres de hambourg,9711379,8.4633484
1784,Cacao,29405,71753.422,livres de hambourg,9711379,8.4633484
1784,Café,3596127,7671737.5,livres de hambourg,9711379,8.4633484
1784,Cochenille,0,0,livres de hambourg,9711379,8.4633484
1784,Coton ; autre et de Méditerranée,0,0,livres de hambourg,9711379,8.4633484
1784,Coton ; autre et de Méditerranée,40725,58241.363,livres de hambourg,9711379,8.4633484
1784,Eau ; de vie,76310,35972.375,quartiers,9711379,8.4633484
1784,Fer,0,0,livres de bateau,9711379,8.4633484
1784,"Fruits ; divers ; amandes, pelures, raisins, prunes",42681,98582.219,livres de hambourg,9711379,8.4633484
1784,"Fruits ; divers ; amandes, pelures, raisins, prunes",31900,227105.11,livres de hambourg,9711379,8.4633484
1784,"Fruits ; divers ; amandes, pelures, raisins, prunes",45089,588184.88,livres de hambourg,9711379,8.4633484
1784,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,9711379,8.4633484
1784,Galle,4290,9747.8633,livres de hambourg,9711379,8.4633484
1784,Gingembre,100,506.57022,livres de hambourg,9711379,8.4633484
1784,Gomme,42850,43846.754,livres de hambourg,9711379,8.4633484
1784,Goudron ; de Suède,0,0,last,9711379,8.4633484
1784,Huile ; d'olive ; blanc ; de Gènes,15652,42306.191,livres de hambourg,9711379,8.4633484
1784,Huile ; de baleine,0,0,tonneaux,9711379,8.4633484
1784,Indigo,118803,13172.762,livres de hambourg,9711379,8.4633484
1784,Marchandises non classifiées,184265,,,9711379,8.4633484
1784,Minium,29405,258433.94,livres de hambourg,9711379,8.4633484
1784,Oxyde ; de plomb,0,0,livres de hambourg,9711379,8.4633484
1784,Plombs,320,10.485439,livres de hambourg,9711379,8.4633484
1784,Poivre ; blanc-noir,250,273.93335,livres de hambourg,9711379,8.4633484
1784,Potasse,0,0,livres de hambourg,9711379,8.4633484
1784,Riz,19300,131625.47,livres de hambourg,9711379,8.4633484
1784,Safran ; orange,1500,95.730042,livres de hambourg,9711379,8.4633484
1784,Savon,6375,24919.02,livres de hambourg,9711379,8.4633484
1784,Sucre ; cru blanc ; du Brésil,4851198,18886132,livres de hambourg,9711379,8.4633484
1784,Suif ; pour faire du savon,0,0,livres de hambourg,9711379,8.4633484
1784,Sumac,0,0,livres de hambourg,9711379,8.4633484
1784,Tabac ; de Virginie,53758,191146.64,livres de hambourg,9711379,8.4633484
1784,Tartre,0,0,livres de hambourg,9711379,8.4633484
1784,Thé ; boue,12250,15169.162,livres de hambourg,9711379,8.4633484
1784,Térébenthine,15665,193402.22,livres de hambourg,9711379,8.4633484
1784,Vert-de-gris,1275,1469.1902,livres de hambourg,9711379,8.4633484
1784,Vin ; de France,464271,15046.377,oxhoft,9711379,8.4633484
1784,Vinaigre,5965,235.66306,tierce,9711379,8.4633484
1784,Vitriol ; blanc,250,871.45966,livres de hambourg,9711379,8.4633484
1785,Alun,1650,6145.8564,livres de hambourg,11175851,8.4633484
1785,Beurre,4600,66.843666,tonneaux,11175851,8.4633484
1785,Blanc ; de baleine,0,0,livres de hambourg,11175851,8.4633484
1785,Bois ; de Pernambouc,18370,21114.943,livres de hambourg,11175851,8.4633484
1785,Bois ; de teinture,23470,,,11175851,8.4633484
1785,Bougie ; de suif,400,5.528019,livres de hambourg,11175851,8.4633484
1785,Cacao,26125,74441.688,livres de hambourg,11175851,8.4633484
1785,Café,4536690,8979840,livres de hambourg,11175851,8.4633484
1785,Cochenille,0,0,livres de hambourg,11175851,8.4633484
1785,Coton ; autre et de Méditerranée,2445,1932.3464,livres de hambourg,11175851,8.4633484
1785,Coton ; autre et de Méditerranée,51125,79028.219,livres de hambourg,11175851,8.4633484
1785,Eau ; de vie,219730,105067.7,quartiers,11175851,8.4633484
1785,Fer,5252,311.77652,livres de bateau,11175851,8.4633484
1785,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,11175851,8.4633484
1785,"Fruits ; divers ; amandes, pelures, raisins, prunes",54447,753456.81,livres de hambourg,11175851,8.4633484
1785,"Fruits ; divers ; amandes, pelures, raisins, prunes",5250,37303.648,livres de hambourg,11175851,8.4633484
1785,"Fruits ; divers ; amandes, pelures, raisins, prunes",32280,65614.789,livres de hambourg,11175851,8.4633484
1785,Galle,1340,2497.3733,livres de hambourg,11175851,8.4633484
1785,Gingembre,1100,5138.8735,livres de hambourg,11175851,8.4633484
1785,Gomme,20850,21356.852,livres de hambourg,11175851,8.4633484
1785,Goudron ; de Suède,0,0,last,11175851,8.4633484
1785,Huile ; d'olive ; blanc ; de Gènes,9268,25534.682,livres de hambourg,11175851,8.4633484
1785,Huile ; de baleine,0,0,tonneaux,11175851,8.4633484
1785,Indigo,152100,17943.588,livres de hambourg,11175851,8.4633484
1785,Marchandises non classifiées,154596,,,11175851,8.4633484
1785,Minium,26125,227460.72,livres de hambourg,11175851,8.4633484
1785,Oxyde ; de plomb,0,0,livres de hambourg,11175851,8.4633484
1785,Plombs,4040,125.43757,livres de hambourg,11175851,8.4633484
1785,Poivre ; blanc-noir,7000,7059.3276,livres de hambourg,11175851,8.4633484
1785,Potasse,4000,30842.676,livres de hambourg,11175851,8.4633484
1785,Riz,30395,255670.8,livres de hambourg,11175851,8.4633484
1785,Safran ; orange,1000,59.195213,livres de hambourg,11175851,8.4633484
1785,Savon,2700,9084.5352,livres de hambourg,11175851,8.4633484
1785,Sucre ; cru blanc ; du Brésil,5061810,18668902,livres de hambourg,11175851,8.4633484
1785,Suif ; pour faire du savon,4560,63.019421,livres de hambourg,11175851,8.4633484
1785,Sumac,0,0,livres de hambourg,11175851,8.4633484
1785,Tabac ; de Virginie,84985,322879.84,livres de hambourg,11175851,8.4633484
1785,Tartre,0,0,livres de hambourg,11175851,8.4633484
1785,Thé ; boue,27575,35826.203,livres de hambourg,11175851,8.4633484
1785,Térébenthine,8410,111932.88,livres de hambourg,11175851,8.4633484
1785,Vert-de-gris,5200,4450.1875,livres de hambourg,11175851,8.4633484
1785,Vin ; de France,580263,20208.541,oxhoft,11175851,8.4633484
1785,Vinaigre,6700,274.51492,tierce,11175851,8.4633484
1785,Vitriol ; blanc,0,0,livres de hambourg,11175851,8.4633484
1786,Alun,0,0,livres de hambourg,10663999,8.4633484
1786,Beurre,3700,43.6833,tonneaux,10663999,8.4633484
1786,Blanc ; de baleine,0,0,livres de hambourg,10663999,8.4633484
1786,Bois ; de Pernambouc,5200,6500,livres de hambourg,10663999,8.4633484
1786,Bois ; de teinture,13325,,,10663999,8.4633484
1786,Bougie ; de suif,75,.91724277,livres de hambourg,10663999,8.4633484
1786,Cacao,5200,16280.446,livres de hambourg,10663999,8.4633484
1786,Café,3951685,7587235,livres de hambourg,10663999,8.4633484
1786,Cochenille,0,0,livres de hambourg,10663999,8.4633484
1786,Coton ; autre et de Méditerranée,7000,5127.4795,livres de hambourg,10663999,8.4633484
1786,Coton ; autre et de Méditerranée,14145,19309.455,livres de hambourg,10663999,8.4633484
1786,Eau ; de vie,335424,194208.41,quartiers,10663999,8.4633484
1786,Fer,8742,412.38184,livres de bateau,10663999,8.4633484
1786,"Fruits ; divers ; amandes, pelures, raisins, prunes",71726,965480.94,livres de hambourg,10663999,8.4633484
1786,"Fruits ; divers ; amandes, pelures, raisins, prunes",61170,459558.75,livres de hambourg,10663999,8.4633484
1786,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,10663999,8.4633484
1786,"Fruits ; divers ; amandes, pelures, raisins, prunes",29180,65118.145,livres de hambourg,10663999,8.4633484
1786,Galle,0,0,livres de hambourg,10663999,8.4633484
1786,Gingembre,850,4155.6431,livres de hambourg,10663999,8.4633484
1786,Gomme,73000,74169.656,livres de hambourg,10663999,8.4633484
1786,Goudron ; de Suède,1666,11.76739,last,10663999,8.4633484
1786,Huile ; d'olive ; blanc ; de Gènes,10497,27303.854,livres de hambourg,10663999,8.4633484
1786,Huile ; de baleine,0,0,tonneaux,10663999,8.4633484
1786,Indigo,123600,15195.33,livres de hambourg,10663999,8.4633484
1786,Marchandises non classifiées,209288,,,10663999,8.4633484
1786,Minium,5200,45038.121,livres de hambourg,10663999,8.4633484
1786,Oxyde ; de plomb,0,0,livres de hambourg,10663999,8.4633484
1786,Plombs,5680,175.49266,livres de hambourg,10663999,8.4633484
1786,Poivre ; blanc-noir,150,150.58237,livres de hambourg,10663999,8.4633484
1786,Potasse,300,2330.8755,livres de hambourg,10663999,8.4633484
1786,Riz,22305,201611.61,livres de hambourg,10663999,8.4633484
1786,Safran ; orange,700,39.448772,livres de hambourg,10663999,8.4633484
1786,Savon,9300,31693.225,livres de hambourg,10663999,8.4633484
1786,Sucre ; cru blanc ; du Brésil,4931850,19200116,livres de hambourg,10663999,8.4633484
1786,Suif ; pour faire du savon,520,6.3595495,livres de hambourg,10663999,8.4633484
1786,Sumac,1095,24363.186,livres de hambourg,10663999,8.4633484
1786,Tabac ; de Virginie,140680,594605.75,livres de hambourg,10663999,8.4633484
1786,Tartre,0,0,livres de hambourg,10663999,8.4633484
1786,Thé ; boue,12500,16861.652,livres de hambourg,10663999,8.4633484
1786,Térébenthine,6195,92197.617,livres de hambourg,10663999,8.4633484
1786,Vert-de-gris,6250,4876.9087,livres de hambourg,10663999,8.4633484
1786,Vin ; de France,591496,20627.469,oxhoft,10663999,8.4633484
1786,Vinaigre,4205,176.32025,tierce,10663999,8.4633484
1786,Vitriol ; blanc,100,344.82758,livres de hambourg,10663999,8.4633484
1787,Alun,0,0,livres de hambourg,13536928,8.4633484
1787,Beurre,2870,40.073124,tonneaux,13536928,8.4633484
1787,Blanc ; de baleine,0,0,livres de hambourg,13536928,8.4633484
1787,Bois ; de Pernambouc,0,0,livres de hambourg,13536928,8.4633484
1787,Bois ; de teinture,5800,,,13536928,8.4633484
1787,Bougie ; de suif,1000,12.165494,livres de hambourg,13536928,8.4633484
1787,Cacao,3205,9736.4619,livres de hambourg,13536928,8.4633484
1787,Café,4419765,7315473.5,livres de hambourg,13536928,8.4633484
1787,Cochenille,0,0,livres de hambourg,13536928,8.4633484
1787,Coton ; autre et de Méditerranée,2175,2512.324,livres de hambourg,13536928,8.4633484
1787,Coton ; autre et de Méditerranée,0,0,livres de hambourg,13536928,8.4633484
1787,Eau ; de vie,260480,144249.5,quartiers,13536928,8.4633484
