numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
140,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Caffé des Isles ,Hollande,"105 025,00",livres,"1,0000000","105025,00","0,00",
141,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Caffé Moka,Hollande,"7 016,00",livres,"1,7500000","12278,00","0,00",
142,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Camelot de laine,Hollande,"330,00",aunes,"3,0000000","990,00","0,00",
143,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Carizé,Hollande,"1 354,00",aunes,"0,0000000","0,00","0,00",pas de montant unitaire ni de total
144,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Chemises,Hollande,"600,00",pièces,"6,0000000","3600,00","0,00",
145,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Chuquelas,Hollande,"3,00",pièces,"26,0000000","78,00","0,00",doute nom du produit
146,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Couvertures de laine,Hollande,"97,00",en nombre,"12,0000000","1164,00","0,00",
147,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Damas,Hollande,"390,00",pièces,"150,0000000","58500,00","0,00",doute sur la marchandise
148,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Darins,Hollande,"74,00",pièces,"40,0000000","2960,00","0,00",
149,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Dents de vache marine,Hollande,"18,00",livres,"0,0000000","0,00","0,00",pas de montant unitaire ni de total
150,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Drap de laine,Hollande,"1 538,00",aunes,"8,0000000","12304,00","0,00",
151,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Espagnolettes,Hollande,"14,50",aunes,"1,2500000","18,00","-0,13",
152,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Etamine de Laval,Hollande,"2 959,00",livres,"5,0000000","14795,00","0,00",
153,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Fayance,Hollande,"200,00",livres,"0,5000000","100,00","0,00",
154,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Flanelle,Hollande,"12 611,00",aunes,"1,0000000","12611,00","0,00",
155,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Fromage,Hollande,"101 385,00",livres,"0,3000000","30415,00","-0,50",
156,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Gaudron,Hollande,"60,00",barils,"25,0000000","1500,00","0,00",
157,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Gobelets de porcelaine,Hollande,"12,00",pièces,"1,0000000","12,00","0,00",
158,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Gomme du Senegal,Hollande,"37 875,00",livres,"0,4000000","15150,00","0,00",
159,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,7,Gourgouran,Hollande,"3,00",pièces,"120,0000000","360,00","0,00",
160,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Graine de lin,Hollande,"149 000,00",livres,"0,1250000","18625,00","0,00",
161,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Graine douce,Hollande,"12 150,00",livres,"0,2000000","2430,00","0,00",
162,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Guildive,Hollande,"4,50",bottes,"200,0000000","900,00","0,00",
163,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Guildive,Hollande,"5 921,00",livres,"0,5000000","2960,00","-0,50",
164,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Huitres à la daube,Hollande,"80,00",barils,"5,0000000","400,00","0,00",
165,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Huitres à la daube,Hollande,"5,00",milliers,"10,0000000","50,00","0,00",
166,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Jamavart,Hollande,"19,00",pièces,"70,0000000","1330,00","0,00",
167,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Indigo,Hollande,"450,00",livres,"3,2500000","1462,00","-0,50",
168,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Liege,Hollande,"4 152,00",livres,"0,2000000","830,00","-0,40",
169,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Linesse,Hollande,"261,00",pièces,"20,0000000","5220,00","0,00",doute sur la marchandise
170,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Merrain a bariques,Hollande,"19 950,00",douelles,"0,6000000","1600,00","-10 370,00",erreur de calcul
171,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Miel,Hollande,"1 242 975,00",livres,"0,0900000","111870,00","2,25",erreur de calcul
172,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Mouchoirs peints,Hollande,"91,00",pièces,"40,0000000","3640,00","0,00",
173,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Mousseline de Zuric,Hollande,"175,00",pièces,"65,0000000","11375,00","0,00",
174,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Nelis,Hollande,"6,00",pièces,"26,0000000","156,00","0,00",
175,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Papier batard ; commun,Hollande,"33 902,00",rames,"4,0000000","135608,00","0,00",
176,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Papier batard ; fin,Hollande,"1 706,00",rames,"6,0000000","40236,00","30 000,00",erreur de calcul
177,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Papier à bulle blanc,Hollande,"6 058,00",rames,"2,0000000","12116,00","0,00",
178,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Papier commun,Hollande,"2 504,00",rames,"3,0000000","7512,00","0,00",
179,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Papier jaune fin,Hollande,"886,00",rames,"4,0000000","3544,00","0,00",
180,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Patissoye,Hollande,"26,00",pièces,"150,0000000","3900,00","0,00",
181,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Peaux de veau corroyées,Hollande,"26,00",douzaines,"24,0000000","624,00","0,00",
182,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Pekin,Hollande,"113,00",pièces,"70,0000000","8010,00","100,00",erreur de calcul
183,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Pekin broché,Hollande,"1,00",pièces,"80,0000000","80,00","0,00",
184,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,8,Pekin peint,Hollande,"25,00",pièces,"75,0000000","1875,00","0,00",
185,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Pelleterie apretée,Hollande,"134,75",livres,"20,0000000","2695,00","0,00",
186,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Peluche,Hollande,"145,33",aunes,"4,0000000","581,00","-0,33",
187,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Pierres a meule,Hollande,"24,00",pièces,"27,0000000","648,00","0,00",
188,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Poivre,Hollande,"679,00",livres,"1,8000000","1220,00","-2,20",erreur de calcul
189,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Porcelaine,Hollande,"50,00",livres,"1,5000000","75,00","0,00",
190,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Quinquina,Hollande,"2 719,00",livres,"5,0000000","13595,00","0,00",
191,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Raz de laine,Hollande,"550,00",aunes,"1,5000000","825,00","0,00",
192,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Ris,Hollande,"135 525,00",livres,"0,2500000","33881,00","-0,25",
193,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Satin,Hollande,"24,00",pièces,"60,0000000","1440,00","0,00",
194,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Sel,Hollande,"60,00",tonneaux,"25,0000000","1500,00","0,00",
195,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Sel,Hollande,"14,00",bariques,"6,0000000","84,00","0,00",
196,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Serge de laine,Hollande,"2 058,50",aunes,"1,7500000","3601,00","-1,38",erreur de calcul
197,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Souliers de femmes,Hollande,"12,00",paires,"2,5000000","18,00","-12,00",erreur de calcul
198,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Sucre blanc,Hollande,"4 090,00",livres,"0,4600000","1882,00","0,60",
199,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Sucre brut,Hollande,"953 000,00",livres,"0,3000000","285900,00","0,00",
200,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Sucre terré,Hollande,"209 650,00",livres,"0,4500000","94342,00","-0,50",
201,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Sucre tete,Hollande,"20 475,00",livres,"0,4000000","8190,00","0,00",
202,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Tabac de Virginie en feuilles,Hollande,"111 625,00",livres,"0,4000000","52650,00","8 000,00",erreur calcul
203,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Tan,Hollande,"80,00",tonneaux,"16,0000000","1280,00","0,00",
204,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Terebentine,Hollande,"22 487,00",livres,"0,3000000","8246,00","1 499,90",erreur calcul
205,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Thé,Hollande,"348 897,00",livres,"4,0000000","1395588,00","0,00",
206,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Toile de bretagne ; étroite,Hollande,"16 493,00",pièces,"6,5000000","107204,00","-0,50",
207,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Toile de bretagne ; étroite,Hollande,"35 254,00",aunes,"1,5000000","52881,00","0,00",
208,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,9,Toile de bretagne ; large,Hollande,"5 793,00",pièces,"12,0000000","69516,00","0,00",
209,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Toile de bretagne ; large,Hollande,"21 736,50",aunes,"2,2500000","48907,00","-0,13",
210,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Toile de bretagne ; créé large,Hollande,"124 128,00",aunes,"1,2500000","155162,00","2,00",erreur de calcul
211,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Toile de bretagne : gratienne,Hollande,"363 409,00",aunes,"2,0000000","726818,00","0,00",
212,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Toile de bretagne ; de Morlaix,Hollande,"1 650,00",aunes,"1,0000000","1650,00","0,00",
213,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Toile de bretagne ; rosconne,Hollande,"119 678,00",aunes,"0,7500000","89758,00","-0,50",
214,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Toile peinte,Hollande,"301,00",pièces,"20,0000000","6020,00","0,00",
215,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Toile rousse,Hollande,"6 410,00",aunes,"1,0000000","6410,00","0,00",
216,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Vin de port en port,Hollande,"9,00",bariques,"100,0000000","900,00","0,00",
217,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Vin de port en port,Hollande,"21,00",bottes,"140,0000000","0,00","-2 940,00",pas de total indiqué
218,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Assiettes de terre,Nord,"2 253,00",livres,"0,2000000","450,00","-0,60",
219,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Bas d'etoffe,Nord,"6,00",douzaines de paires,"18,0000000","108,00","0,00",
220,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Beurre,Nord,"20 513,00",livres,"0,2500000","5128,00","-0,25",
221,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Bois de campeche,Nord,"823 800,00",livres,"0,1500000","123570,00","0,00",
222,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Bois rouge,Nord,"12 000,00",livres,"0,3000000","3600,00","0,00",
223,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Bours de Marseille,Nord,"13,00",pièces,"70,0000000","910,00","0,00",
224,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Caffé de Bourbon,Nord,"4 133,00",livres,"1,2500000","5199,00","32,75",erreur de calcul
225,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Caffé des Isles ,Nord,"149 050,00",livres,"1,0000000","149050,00","0,00",
226,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Caffé Moka,Nord,"510,00",livres,"1,7500000","982,00","89,50",erreur de calcul
227,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Chapeaux castor,Nord,"355,00",en nombre,"14,0000000","4970,00","0,00",
228,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Chitte,Nord,"24,00",pièces,"40,0000000","960,00","0,00",
229,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Cochenille mesteque,Nord,"363,00",livres,"16,0000000","5808,00","0,00",
230,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Cottonine,Nord,"22,00",pièces,"40,0000000","880,00","0,00",
231,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,10,Courte pointe de toile,Nord,"33,00",en nombre,"10,0000000","330,00","0,00",
232,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Coupis,Nord,"13,50",pièces,"20,0000000","260,00","-10,00",erreur de calcul
233,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Damas,Nord,"137,00",pièces,"150,0000000","20550,00","0,00",
234,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Darins,Nord,"149,00",pièces,"40,0000000","5960,00","0,00",
235,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Dents d'elephant,Nord,"4 055,00",livres,"2,0000000","8110,00","0,00",
236,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Dinouchaye,Nord,"4,00",pièces,"35,0000000","140,00","0,00",doute sur la marchandise
237,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Drogues ; en fil,Nord,"145,00",aunes,"2,7500000","398,00","-0,75",
238,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Drogues ; en laine,Nord,"82,00",pièces,"40,0000000","3280,00","0,00",
239,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Ecorce d'arbres,Nord,"18,00",pièces,"20,0000000","360,00","0,00",
240,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Etamine de Laval,Nord,"180,00",aunes,"3,0000000","540,00","0,00",
241,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Etachas,Nord,"3,00",pièces,"0,4000000","120,00","118,80",doute sur la marchandise et erreur de calcul
242,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Gingembre,Nord,"7 706,00",livres,"0,1800000","138708,00","137 320,92",erreur de calcul
243,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Gomme de Senegal,Nord,"394 925,00",livres,"0,4000000","157970,00","0,00",
244,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Gourgouran,Nord,"5,00",pièces,"120,0000000","600,00","0,00",
245,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Guingan,Nord,"10,00",pièces,"22,0000000","220,00","0,00",
246,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Huitres à la daube,Nord,"10,00",barils,"5,0000000","50,00","0,00",
247,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Indigo,Nord,"662,00",livres,"3,2500000","2151,00","-0,50",
248,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Jupes,Nord,"28,00",en nombre,"4,0000000","112,00","0,00",
249,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Limeneas,Nord,"3,00",pièces,"24,0000000","72,00","0,00",
250,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Miel,Nord,"60 100,00",livres,"0,1000000","6010,00","0,00",
251,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Mouchoirs de cotton,Nord,"95,00",pièces,"30,0000000","2850,00","0,00",
252,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Mouchoirs peints,Nord,"305,00",pièces,"40,0000000","12200,00","0,00",
253,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Mousseline de Zuric,Nord,"51,00",pièces,"65,0000000","3315,00","0,00",
254,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Oranges,Nord,"2,00",caisses,"15,0000000","30,00","0,00",
255,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Papier batard commun,Nord,"1 294,00",rames,"3,0000000","4792,00","910,00",erreur calcul
256,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,11,Patissoye,Nord,"3,00",coupons,"50,0000000","150,00","0,00",
257,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Peaux de loutre,Nord,"48,00",en nombre,"6,0000000","288,00","0,00",
258,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Pekin,Nord,"151,00",pièces,"70,0000000","10570,00","0,00",
259,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Pierres de meule,Nord,"42,00",en nombre,"10,0000000","420,00","0,00",
260,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Raz de laine,Nord,"1 031,00",aunes,"1,2500000","1288,00","-0,75",
261,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Satin rayé,Nord,"4,00",pièces,"40,0000000","160,00","0,00",
262,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Sel,Nord,"41,00",tonneaux,"25,0000000","1025,00","0,00",
263,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Serge croisée,Nord,"338,00",aunes,"1,5000000","507,00","0,00",
264,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Soucis,Nord,"17,00",pièces,"50,0000000","850,00","0,00",
265,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Sucre brut,Nord,"1 730 150,00",livres,"0,3000000","519045,00","0,00",
266,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Sucre terré,Nord,"411 150,00",livres,"0,4300000","176794,00","-0,50",
267,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Tablier,Nord,"21,00",pièces,"36,0000000","756,00","0,00",
268,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Thé,Nord,"4 472,00",livres,"4,0000000","17888,00","0,00",
269,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Toile peinte,Nord,"1 090,00",pièces,"20,0000000","21800,00","0,00",
270,Pascal Fontaine,AD44 C706,Local/Rennes/Rennes - Sorties.csv,Local,1747,Exports,Rennes,12,Bas de laine,Portugal,"33,00",douzaines de paires,"40,0000000","1320,00","0,00",
