numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
1337,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Herbes ; vaudes,Angleterre,20965,,,,,,31355,,,25582,,,,,,,,
1337,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Ris,Italie,16352,,,,,,1146600,,,,,,,,,,,
1338,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Herbes ; vaudes,Nord,3561,,,,,,31355,,,25582,,,,,,,,
1338,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Ris,Genes,44148,,,,,,1146600,,,,,,,,,,,
1339,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Herbes ; vaudes,Suede,1056,,,,,,31355,,,25582,,,,,,,,
1339,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Ris,Levant,705829,,,,,,1146600,,,,,,,,,,,
1340,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Horlogerie,Allemagne,1200,,,,,,21324,,,,,,,,,,,
1340,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Ris,Savoye,139620,,,,,,1146600,,,,,,,,,,,
1341,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Horlogerie,Flandre,1472,,,,,,21324,,,,,,,,,,,
1341,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rocou,Hollande,2375,,,,,,453573,,,,,,,,,,,
1342,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Horlogerie,Suisse,18652,,,,,,21324,,,,,,,,,,,
1342,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rocou,Isles,451198,,,,,,453573,,,,,,,,,,,
1343,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Houblon,Allemagne,1520,,,,,,8011,,,,,,,,,,,
1343,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rognures ; de cartes,Genes,5450,,,,,,5450,,,,,,,,,,,
1344,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Houblon,Angleterre,3860,,,,,,8011,,,,,,,,,,,
1344,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rogues,Danemark,160569,,,,,,161809,,,,,,,,,,,
1345,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Houblon,Danemark,2631,,,,,,8011,,,,,,,,,,,
1345,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rogues,Hollande,1240,,,,,,161809,,,,,,,,,,,
1346,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; de graine,Allemagne,22637,,,,,,1265655,,,270942,,,,,,,,
1346,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rotins,Hollande,1200,,,,,,1200,,,,,,,,,,,
1347,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; de graine,Flandre,4942,,,,,,1265655,,,270942,,,,,,,,
1347,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rubans ; de fil,Allemagne,220938,,,,,,411972,,320262,,,,,,,,,
1348,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; de graine,Suisse,237018,,,,,,1265655,,,270942,,,,,,,,
1348,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rubans ; de fil,Flandre,29200,,,,,,411972,,320262,,,,,,,,,
1349,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; de graine,Isles,6345,,,,,,1265655,,,270942,,,,,,,,
1349,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rubans ; de fil,Hollande,70124,,,,,,411972,,320262,,,,,,,,,
1350,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; de lin,Isles,10780,,,,,,1265655,,,10780,,,,,,,,
1350,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,65,Rubans ; de fil et laine,Hollande,37920,,,,,,411972,,37920,,,,,,,,,
1351,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; d'olive,Allemagne,153696,,,,,,1265655,,,909163,,,,,,,,
1351,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Rubans ; de soye,Espagne,4500,,,,,,411972,,53790,,,,,,,,,
1352,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; d'olive,Angleterre,53971,,,,,,1265655,,,909163,,,,,,,,
1352,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Rubans ; de soye,Flandre,19290,,,,,,411972,,53790,,,,,,,,,
1353,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; d'olive,Danemark,1480,,,,,,1265655,,,909163,,,,,,,,
1353,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Rubans ; de soye,Savoye,30000,,,,,,411972,,53790,,,,,,,,,
1354,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; d'olive,Espagne,129115,,,,,,1265655,,,909163,,,,,,,,
1354,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Sabots,Allemagne,4180,,,,,,5215,,,,,,,,,,,
1355,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,45,Huile ; d'olive,Flandre,21282,,,,,,1265655,,,909163,,,,,,,,
1355,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Sabots,Flandre,1035,,,,,,5215,,,,,,,,,,,
1356,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Geneve,1132,,,,,,1265655,,,909163,,,,,,,,
1356,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Sacs,Allemagne,2200,,,,,,2200,,,,,,,,,,,
1357,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Hollande,18300,,,,,,1265655,,,909163,,,,,,,,
1357,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Saffle,Hollande,1638,,,,,,1638,,,,,,,,,,,
1358,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Indes,3528,,,,,,1265655,,,909163,,,,,,,,
1358,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Saffran,Espagne,14195,,,,,,17795,,,,,,,,,,,
1359,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Italie,14528,,,,,,1265655,,,909163,,,,,,,,
1359,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Saffran,Italie,3600,,,,,,17795,,,,,,,,,,,
1360,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Naples,1711,,,,,,1265655,,,909163,,,,,,,,
1360,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Saffranum,Italie,48577,,,,,,450625,,,,,,,,,,,
1361,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Genes,5640,,,,,,1265655,,,909163,,,,,,,,
1361,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Saffranum,Levant,400984,,,,,,450625,,,,,,,,,,,
1362,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Venise,1056,,,,,,1265655,,,909163,,,,,,,,
1362,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Saffranum,Savoye,1064,,,,,,450625,,,,,,,,,,,
1363,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Levant,4931,,,,,,1265655,,,909163,,,,,,,,
1363,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Salicor,Espagne,26571,,,,,,26571,,,,,,,,,,,
1364,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Nord,92508,,,,,,1265655,,,909163,,,,,,,,
1364,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Salspareille,Hollande,16193,,,,,,54018,,,,,,,,,,,
1365,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Savoye,28415,,,,,,1265655,,,909163,,,,,,,,
1365,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Salspareille,Italie,4987,,,,,,54018,,,,,,,,,,,
1366,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Suede,51582,,,,,,1265655,,,909163,,,,,,,,
1366,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Salspareille,Genes,18120,,,,,,54018,,,,,,,,,,,
1367,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Suisse,103566,,,,,,1265655,,,909163,,,,,,,,
1367,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Salspareille,Venise,5062,,,,,,54018,,,,,,,,,,,
1368,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; d'olive,Isles,222722,,,,,,1265655,,,909163,,,,,,,,
1368,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Salspareille,Portugal,8531,,,,,,54018,,,,,,,,,,,
1369,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; de poisson,Angleterre,1425,,,,,,1265655,,,38486,,,,,,,,
1369,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Salspareille,Savoye,1125,,,,,,54018,,,,,,,,,,,
1370,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; de poisson,Espagne,15975,,,,,,1265655,,,38486,,,,,,,,
1370,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,67,Sandarac,Hollande,18027,,,,,,18027,,,,,,,,,,,
1371,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; de poisson,Savoye,3238,,,,,,1265655,,,38486,,,,,,,,
1371,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Sanguine,Hollande,1744,,,,,,1744,,,,,,,,,,,
1372,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; de poisson,Suisse,16661,,,,,,1265655,,,38486,,,,,,,,
1372,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Sapins,Danemark,24876,,,,,,24876,,,,,,,,,,,
1373,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; de poisson,Isles,1187,,,,,,1265655,,,38486,,,,,,,,
1373,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Sardines ; salées,Espagne,45604,,,,,,45604,,,,,,,,,,,
1374,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; de terebenthine,Hollande,14205,,,,,,1265655,,,14205,,,,,,,,
1374,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saucissons,Italie,8196,,,,,,9291,,,,,,,,,,,
1375,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; de vitriol,Espagne,3832,,,,,,1265655,,,22079,,,,,,,,
1375,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saucissons,Genes,1095,,,,,,9291,,,,,,,,,,,
1376,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; de vitriol,Nord,3635,,,,,,1265655,,,22079,,,,,,,,
1376,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saumon ; frais,Flandre,15280,,,,,,367008,,15280,,,,,,,,,
1377,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huile ; de vitriol,Savoye,14612,,,,,,1265655,,,22079,,,,,,,,
1377,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saumon ; salé,Angleterre,110381,,,,,,367008,,351728,,,,,,,,,
1378,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Huitres,Hollande,16957,,,,,,16957,,,,,,,,,,,
1378,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saumon ; salé,Danemark,23104,,,,,,367008,,351728,,,,,,,,,
1379,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jais,Espagne,5925,,,,,,7975,,,,,,,,,,,
1379,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saumon ; salé,Espagne,4095,,,,,,367008,,351728,,,,,,,,,
1380,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jais,Naples,1050,,,,,,7975,,,,,,,,,,,
1380,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saumon ; salé,Flandre,1777,,,,,,367008,,351728,,,,,,,,,
1381,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jais,Genes,1000,,,,,,7975,,,,,,,,,,,
1381,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saumon ; salé,Hollande,176368,,,,,,367008,,351728,,,,,,,,,
1382,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jalap,Hollande,1694,,,,,,1694,,,,,,,,,,,
1382,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saumon ; salé,Italie,32043,,,,,,367008,,351728,,,,,,,,,
1383,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jambons,Espagne,23754,,,,,,109423,,,,,,,,,,,
1383,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saumon ; salé,Savoye,3960,,,,,,367008,,351728,,,,,,,,,
1384,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jambons,Indes,1893,,,,,,109423,,,,,,,,,,,
1384,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Savon ; marbré,Espagne,8273,,,,,,8273,,,,,,,,,,,
1385,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jambons,Portugal,19412,,,,,,109423,,,,,,,,,,,
1385,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Saxafras,Hollande,2231,,,,,,2231,,,,,,,,,,,
1386,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jambons,Isles,60505,,,,,,109423,,,,,,,,,,,
1386,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Scamoncé,Hollande,1000,,,,,,90710,,,,,,,,,,,
1387,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jambons,Guinée,3859,,,,,,109423,,,,,,,,,,,
1387,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Scamoncé,Levant,89710,,,,,,90710,,,,,,,,,,,
1388,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,46,Jarres,Savoye,1263,,,,,,1263,,,,,,,,,,,
1388,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Scaux ; de bois,Allemagne,1104,,,,,,3790,,,,,,,,,,,
1389,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Jeux ; de moulins,Isles,51144,,,,,,344744,,,51144,,,,,,,,
1389,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,68,Scaux ; de bois,Hollande,2686,,,,,,3790,,,,,,,,,,,
1390,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Jeux ; de voile,Indes,4000,,,,,,344744,,,293600,,,,,,,,
1390,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Sel,Espagne,20013,,,,,,23583,,,,,,,,,,,
1391,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Jeux ; de voile,Isles,289600,,,,,,344744,,,293600,,,,,,,,
1391,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Sel,Portugal,3570,,,,,,23583,,,,,,,,,,,
1392,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Allemagne,1267838,,,,,,9922207,,,,,,,,,,,
1392,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Sel ; armoniac,Levant,200800,,,,,,218879,,,,,,,,,,,
1393,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Danemark,158189,,,,,,9922207,,,,,,,,,,,
1393,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Sel ; de saturne,Hollande,5937,,,,,,218879,,,,,,,,,,,
1394,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Espagne,13610,,,,,,9922207,,,,,,,,,,,
1394,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Sal ; de verre,Allemagne,12142,,,,,,218879,,,,,,,,,,,
1395,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Flandre,495604,,,,,,9922207,,,,,,,,,,,
1395,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Semen ; cantra,Hollande,3204,,,,,,3204,,,,,,,,,,,
1396,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Geneve,26878,,,,,,9922207,,,,,,,,,,,
1396,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Semoule,Naples,5800,,,,,,64609,,,,,,,,,,,
1397,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Hollande,1016069,,,,,,9922207,,,,,,,,,,,
1397,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Semoule,Levant,58809,,,,,,64609,,,,,,,,,,,
1398,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Italie,3285190,,,,,,9922207,,,,,,,,,,,
1398,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Sené,Italie,16200,,,,,,16200,,,,,,,,,,,
1399,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Naples,46185,,,,,,9922207,,,,,,,,,,,
1399,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Sirop ; de capitaine,Isles,1533,,,,,,109593,,,,,,,,,,,
1400,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Genes,11655,,,,,,9922207,,,,,,,,,,,
1400,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Sirop ; des Isles,Isles,98534,,,,,,109593,,,,,,,,,,,
1401,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Venise,11020,,,,,,9922207,,,,,,,,,,,
1401,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Sirop ; de melasse,Isles,9526,,,,,,109593,,,,,,,,,,,
1402,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Levant,852065,,,,,,9922207,,,,,,,,,,,
1402,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Soliveaux,Danemark,1855,,,,,,6612,,,,,,,,,,,
1403,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Nord,1780708,,,,,,9922207,,,,,,,,,,,
1403,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Soliveaux,Hollande,3517,,,,,,6612,,,,,,,,,,,
1404,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Russie,226894,,,,,,9922207,,,,,,,,,,,
1404,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Soliveaux,Suede,1240,,,,,,6612,,,,,,,,,,,
1405,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Savoye,61755,,,,,,9922207,,,,,,,,,,,
1405,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Son,Genes,3200,,,,,,6262,,,,,,,,,,,
1406,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Suede,464958,,,,,,9922207,,,,,,,,,,,
1406,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,69,Son,Levant,3062,,,,,,6262,,,,,,,,,,,
1407,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Indigo,Suisse,203589,,,,,,9922207,,,,,,,,,,,
1407,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soude,Angleterre,32000,,,,,,1903057,,,,,,,,,,,
1408,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Instrumens ; de musique,Espagne,3090,,,,,,12886,,,,,,,,,,,
1408,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soude,Espagne,1793988,,,,,,1903057,,,,,,,,,,,
1409,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Instrumens ; de musique,Russie,1700,,,,,,12886,,,,,,,,,,,
1409,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soude,Naples,12460,,,,,,1903057,,,,,,,,,,,
1410,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Instrumens ; de musique,Suisse,1536,,,,,,12886,,,,,,,,,,,
1410,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soude,Levant,64609,,,,,,1903057,,,,,,,,,,,
1411,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Instrumens ; de musique,Isles,6560,,,,,,12886,,,,,,,,,,,
1411,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Souffre,Hollande,5070,,,,,,375824,,,,,,,,,,,
1412,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Jus ; de reglisse,Hollande,35594,,,,,,98229,,,,,,,,,,,
1412,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Souffre,Italie,18704,,,,,,375824,,,,,,,,,,,
1413,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Jus ; de reglisse,Italie,29021,,,,,,98229,,,,,,,,,,,
1413,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Souffre,Naples,352050,,,,,,375824,,,,,,,,,,,
1414,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Jus ; de reglisse,Nord,11211,,,,,,98229,,,,,,,,,,,
1414,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Souliers,Allemagne,7228,,,,,,7228,,,,,,,,,,,
1415,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Jus ; de reglisse,Savoye,3818,,,,,,98229,,,,,,,,,,,
1415,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; crüe,Espagne,94416,,,,,,5621004,,,,,,,,,,,
1416,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,47,Jus ; de reglisse,Suede,18585,,,,,,98229,,,,,,,,,,,
1416,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; crüe,Italie,249060,,,,,,5621004,,,,,,,,,,,
1417,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; de chevron,Espagne,18895,,,,,,1448732,,,41216,,,,,,,,
1417,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; crüe,Naples,2465244,,,,,,5621004,,,,,,,,,,,
1418,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; de chevron,Italie,9940,,,,,,1448732,,,41216,,,,,,,,
1418,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; crüe,Genes,104784,,,,,,5621004,,,,,,,,,,,
1419,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; de chevron,Naples,2418,,,,,,1448732,,,41216,,,,,,,,
1419,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; crüe,Venise,38280,,,,,,5621004,,,,,,,,,,,
1420,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; de chevron,Genes,1020,,,,,,1448732,,,41216,,,,,,,,
1420,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; crüe,Levant,2237364,,,,,,5621004,,,,,,,,,,,
1421,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; de chevron,Nord,3585,,,,,,1448732,,,41216,,,,,,,,
1421,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; crüe,Savoye,178272,,,,,,5621004,,,,,,,,,,,
1422,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; de chevron,Savoye,5358,,,,,,1448732,,,41216,,,,,,,,
1422,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; crüe,Suisse,253584,,,,,,5621004,,,,,,,,,,,
1423,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; d'Espagne,Hollande,558500,,,,,,1448732,,,582875,,,,,,,,
1423,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; de porc,Hollande,1449,,,,,,33842,,,,,,,,,,,
1424,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; d'Espagne,Portugal,24375,,,,,,1448732,,,582875,,,,,,,,
1424,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; de porc,Nord,14857,,,,,,33842,,,,,,,,,,,
1425,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; filée,Espagne,5400,,,,,,1448732,,,5400,,,,,,,,
1425,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,70,Soye ; de porc,Russie,17536,,,,,,33842,,,,,,,,,,,
1426,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; lavée,Espagne,4872,,,,,,1448732,,,271287,,,,,,,,
1426,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,71,Stafisaigre,Hollande,2393,,,,,,2393,,,,,,,,,,,
1427,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; lavée,Hollande,10131,,,,,,1448732,,,271287,,,,,,,,
1427,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,71,Storax,Levant,38522,,,,,,38522,,,,,,,,,,,
1428,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; lavée,Italie,5099,,,,,,1448732,,,271287,,,,,,,,
1428,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,71,Sublimé,Hollande,4485,,,,,,7085,,,,,,,,,,,
1429,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,48,Laine ; lavée,Naples,19645,,,,,,1448732,,,271287,,,,,,,,
