Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Sous,Leur Valeur (sub-total 1),Sous,Leur Valeur (sub-total 2),Sous,Leur Valeur (sub-total 3),Sous,Total,Sous,
Fatima zahra,,1757,126,Sucre ; canoy,Allemagne,,1,17,3,13,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; canoy,Flandre,,1,16,3,13,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; cassonnade,Italie,,4,,2 629,,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; cassonnade,Portugal,,2 625,,2 629,,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; en pain,Allemagne,,109,10,2 041,12,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; en pain,Flandre,,16,18,2 041,12,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; en pain,Hollande,,1 767,,2 041,12,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; en pain,Isles,,69,,2 041,12,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; en pain,Nord,,36,,2 041,12,,,,,4 393 881,10,
Fatima zahra,,1757,126,Sucre ; en pain,Portugal,,43,4,2 041,12,,,,,4 393 881,10,
Fatima zahra,,1757,127,Sucre ; terré,Isles,,560 453,4,,,,,,,4 393 881,10,
Fatima zahra,,1757,127,Sucre ; teste,Isles,,32 888,11,,,,,,,4 393 881,10,
Fatima zahra,,1757,127,Sucre ; versoir,Flandre,,8 660,,,,,,,,4 393 881,10,
Fatima zahra,,1757,127,Suif,Allemagne,,59,10,,,,,,,727 597,8,
Fatima zahra,,1757,127,Suif,Angleterre,,122 169,8,,,,,,,727 597,8,
Fatima zahra,,1757,127,Suif,Espagne,,49 857,12,,,,,,,727 597,8,
Fatima zahra,,1757,127,Suif,Flandre,,7 294,4,,,,,,,727 597,8,
Fatima zahra,,1757,127,Suif,Hollande,,277 950,12,,,,,,,727 597,8,
Fatima zahra,,1757,127,Suif,Italie,,223 992,,,,,,,,727 597,8,
Fatima zahra,,1757,127,Suif,Levant,,2 126,,,,,,,,727 597,8,
Fatima zahra,,1757,127,Suif,Nord,,36 380,2,,,,,,,727 597,8,
Fatima zahra,,1757,127,Suif,Savoye,,7 768,,,,,,,,727 597,8,
Fatima zahra,,1757,127,Sumac,Hollande,,105 201,,,,,,,,694 636,,
Fatima zahra,,1757,127,Sumac,Italie,,1 246,,,,,,,,694 636,,
Fatima zahra,,1757,127,Sumac,Nord,,200 400,,,,,,,,694 636,,
Fatima zahra,,1757,127,Sumac,Portugal,,387 789,,,,,,,,694 636,,
Fatima zahra,,1757,127,Tabac ; de brezil,Espagne,,474,,,,,,,,1 878 998,7,
Fatima zahra,,1757,127,Tabac ; en cordes,Hollande,,2 821,,,,,,,,1 878 998,7,
Fatima zahra,,1757,127,Tabac ; en feuilles,Angleterre,,1 534 225,1,1 870 733,4,,,,,1 878 998,7,
Fatima zahra,,1757,127,Tabac ; en feuilles,Espagne,,1,16,1 870 733,4,,,,,1 878 998,7,
Fatima zahra,,1757,128,Tabac ; en feuilles,Hollande,,299 319,7,1 870 733,4,,,,,1 878 998,7,
Fatima zahra,,1757,128,Tabac ; en feuilles,Italie,,525,,1 870 733,4,,,,,1 878 998,7,
Fatima zahra,,1757,128,Tabac ; en feuilles,Levant,,15 112,,1 870 733,4,,,,,1 878 998,7,
Fatima zahra,,1757,128,Tabac ; en feuilles,Portugal,,21 550,,1 870 733,4,,,,,1 878 998,7,
Fatima zahra,,1757,128,Tabac ; à fumer,Hollande,,68,15,,,,,,,1 878 998,7,
Fatima zahra,,1757,128,Tabac ; en poudre,Espagne,,4 586,8,4 901,8,,,,,1 878 998,7,
Fatima zahra,,1757,128,Tabac ; en poudre,Hollande,,315,,4 901,8,,,,,1 878 998,7,
Fatima zahra,,1757,128,Tabatieres ; d'agathe,Allemagne,,370,,,,,,,,835,,
Fatima zahra,,1757,128,Tabatieres ; de bois,Savoye,,465,,,,,,,,835,,
Fatima zahra,,1757,128,Tables ; de bois,Hollande,,62,,,,,,,,74,,
Fatima zahra,,1757,128,Tables ; de bois,Italie,,12,,,,,,,,74,,
Fatima zahra,,1757,128,Tableaux,Allemagne,,6 720,,,,,,,,24 810,,
Fatima zahra,,1757,128,Tableaux,Espagne,,1 000,,,,,,,,24 810,,
Fatima zahra,,1757,128,Tableaux,Flandre,,420,,,,,,,,24 810,,
Fatima zahra,,1757,128,Tableaux,Hollande,,3 600,,,,,,,,24 810,,
Fatima zahra,,1757,128,Tableaux,Italie,,10 080,,,,,,,,24 810,,
Fatima zahra,,1757,129,Tableaux,Nord,,200,,,,,,,,24 810,,
Fatima zahra,,1757,129,Tableaux,Savoye,,1 590,,,,,,,,24 810,,
Fatima zahra,,1757,129,Tableaux,suede,,1 200,,,,,,,,24 810,,
Fatima zahra,,1757,129,Tamarin,Allemagne,,346,10,,,,,,,2 488,,
Fatima zahra,,1757,129,Tamarin,Hollande,,1 435,10,,,,,,,2 488,,
Fatima zahra,,1757,129,Tamarin,Levant,,706,,,,,,,,2 488,,
Fatima zahra,,1757,129,Tapis de laine,Allemagne,,702,,4 862,,,,,,4 862,,
Fatima zahra,,1757,129,Tapis de laine,Italie,,2 600,,4 862,,,,,,4 862,,
Fatima zahra,,1757,129,Tapis de laine,Levant,,1 560,,4 862,,,,,,4 862,,
Fatima zahra,,1757,129,Tapisserie ; de Bruxelles,Flandre,,1 248,,,,,,,,4 811,,
Fatima zahra,,1757,129,Tapisserie ; commune,Allemagne,,380,,,,,,,,4 811,,
Fatima zahra,,1757,129,Tapisserie ; de flandre,Flandre,,408,,,,,,,,4 811,,
Fatima zahra,,1757,129,Tapisserie ; d'oudemarde,Flandre,,2 775,,,,,,,,4 811,,
Fatima zahra,,1757,130,Tartre,Allemagne,,3 933,18,,,,,,,42 579,8,
Fatima zahra,,1757,130,Tartre,Flandre,,900,,,,,,,,42 579,8,
Fatima zahra,,1757,130,Tartre,Hollande,,817,10,,,,,,,42 579,8,
Fatima zahra,,1757,130,Tartre,Italie,,30 326,,,,,,,,42 579,8,
Fatima zahra,,1757,130,Tartre,Savoye,,6 602,,,,,,,,42 579,8,
Fatima zahra,,1757,130,Tavelle,Hollande,,910,10,,,,,,,,,
Fatima zahra,,1757,130,Teintures,Hollande,,390,16,,,,,,,,,
Fatima zahra,,1757,130,Telescope ,Italie,,40,,,,,,,,,,
Fatima zahra,,1757,130,Terebenthine,Espagne,,163,10,,,,,,,25 179,15,
Fatima zahra,,1757,130,Terebenthine,Flandre,,1 800,,,,,,,,25 179,15,
Fatima zahra,,1757,130,Terebenthine,Hollande,,1 695,,,,,,,,25 179,15,
Fatima zahra,,1757,130,Terebenthine,Italie,,45,,,,,,,,25 179,15,
Fatima zahra,,1757,130,Terebenthine,Savoye,,1 701,5,,,,,,,25 179,15,
Fatima zahra,,1757,130,Terebenthine,Suisse,,19 775,,,,,,,,25 179,15,
Fatima zahra,,1757,130,Terramerita,Hollande,,4 015,2,,,,,,,,,
Fatima zahra,,1757,130,Terre ; de Boulogne,Hollande,,6,,,,,,,,24 198,9,
Fatima zahra,,1757,130,Terre ; de ciment,Savoye,,137,,,,,,,,24 198,9,
Fatima zahra,,1757,130,Terre ; jaune,Italie,,300,,,,,,,,24 198,9,
Fatima zahra,,1757,130,Terre ; d'ombre,Hollande,,62,10,,,,,,,24 198,9,
Fatima zahra,,1757,130,Terre ; de Bologne,Hollande,,140,,,,,,,,24 198,9,
Fatima zahra,,1757,131,Terre ; de porcelaine,Italie,,14 544,,21 069,,,,,,24 198,9,
Fatima zahra,,1757,131,Terre ; de porcelaine,Savoye,,6 525,,21 069,,,,,,24 198,9,
Fatima zahra,,1757,131,Terre ; à pottier,Nord,,825,,,,,,,,24 198,9,
Fatima zahra,,1757,131,Terre ; rouge,Hollande,,1 549,19,,,,,,,24 198,9,
Fatima zahra,,1757,131,Terre ; verte,Hollande,,109,,,,,,,,24 198,9,
Fatima zahra,,1757,131,Testes ; de geroffle,Hollande,,7 950,,,,,,,,,,
Fatima zahra,,1757,131,Thé,Allemagne,,115,10,,,,,,,42 714,10,
Fatima zahra,,1757,131,Thé,Angleterre,,232,,,,,,,,42 714,10,
Fatima zahra,,1757,131,Thé,Danemark,,144,,,,,,,,42 714,10,
Fatima zahra,,1757,131,Thé,Espagne,,1 587,,,,,,,,42 714,10,
Fatima zahra,,1757,131,Thé,Flandre,,4 254,,,,,,,,42 714,10,
Fatima zahra,,1757,131,Thé,Hollande,,4 651,,,,,,,,42 714,10,
Fatima zahra,,1757,131,Thé,Isles,,29 750,,,,,,,,42 714,10,
Fatima zahra,,1757,131,Thé,Italie,,595,,,,,,,,42 714,10,
Fatima zahra,,1757,131,Thé,Nord,,840,,,,,,,,42 714,10,
Fatima zahra,,1757,131,Thé,suede,,546,,,,,,,,42 714,10,
Fatima zahra,,1757,131,Theriaque,Italie,,1 258,,,,,,,,1 267,,
Fatima zahra,,1757,131,Theriaque,Savoye,,9,,,,,,,,1 267,,
Fatima zahra,,1757,131,Thon ; frais,Savoye,,36,,,,,,,,9 373,2,
Fatima zahra,,1757,131,Thon ; mariné,Espagne,,543,15,3 459,2,,,,,9 373,2,
Fatima zahra,,1757,131,Thon ; mariné,Italie,,1 055,17,3 459,2,,,,,9 373,2,
Fatima zahra,,1757,131,Thon ; mariné,Portugal,,37,10,3 459,2,,,,,9 373,2,
Fatima zahra,,1757,131,Thon ; mariné,Savoye,,1 822,,3 459,2,,,,,9 373,2,
Fatima zahra,,1757,131,Thon ; salé,Italie,,1 320,,3 720,,,,,,9 373,2,
Fatima zahra,,1757,131,Thon ; salé,Savoye,,2 400,,3 720,,,,,,9 373,2,
Fatima zahra,,1757,131,Thon ; thonine,Italie,,225,,2 158,,,,,,9 373,2,
Fatima zahra,,1757,131,Thon ; thonine,Savoye,,1 933,,2 158,,,,,,9 373,2,
Fatima zahra,,1757,131,Toile ; a bats,Levant,,26 396,,,,,,,,6 910 488,7,"Il y a une erreur de 100, je trouve 6 910388 mais je ne sais pas où"
Fatima zahra,,1757,131,Toile ; d'aman,Levant,,14 400,,,,,,,,6 910 488,7,
Fatima zahra,,1757,131,Toile ; d'autal,Levant,,16 660,,,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; d'autioche,Levant,,133 056,,,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; battiste,Flandre,,200,,,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; beuricre,Espagne,,12 240,,,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; blanche,Allemagne,,1 450,,483 207,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; blanche,Espagne,,1 680,,483 207,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; blanche,Flandre,,23 782,,483 207,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; blanche,Hollande,,284 695,,483 207,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; blanche,Italie,,131 890,,483 207,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; blanche,Levant,,9 500,,483 207,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; blanche,Portugal,,8 000,,483 207,,,,,,6 910 488,7,
Fatima zahra,,1757,132,Toile ; blanche,Savoye,,22 210,,483 207,,,,,,6 910 488,7,
Fatima zahra,,1757,133,Toile ; caissie,Levant,,9 000,,,,,,,,6 910 488,7,
Fatima zahra,,1757,133,Toile ; à carreaux,Flandre,,2 000,,78 450,,,,,,6 910 488,7,
Fatima zahra,,1757,133,Toile ; à carreaux,Hollande,,66 350,,78 450,,,,,,6 910 488,7,
Fatima zahra,,1757,133,Toile ; à carreaux,Nord,,10 100,,78 450,,,,,,6 910 488,7,
Fatima zahra,,1757,133,Toile ; de chanvre,Allemagne,,3 942,,,,,,,,6 910 488,7,
Fatima zahra,,1757,133,Toile ; cirée,Allemagne,,316,10,9 578,1,,,,,6 910 488,7,
Fatima zahra,,1757,133,Toile ; cirée,Espagne,,630,,9 578,1,,,,,6 910 488,7,
Fatima zahra,,1757,133,Toile ; cirée,Flandre,,1 372,16,9 578,1,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; cirée,Geneve,,191,5,9 578,1,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; cirée,Hollande,,6 737,10,9 578,1,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; cirée,Nord,,220,,9 578,1,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; cirée,Savoye,,110,,9 578,1,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; commune,Flandre,,505 566,,,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; cottray,Espagne,,26 400,,68 320,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; cottray,Flandre,,17 920,,68 320,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; cottray,Nord,,24 000,,68 320,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; de crin,Allemagne,,50,,102,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; de crin,Savoye,,52,,102,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; crue,Flandre,,49,10,25 219,10,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; crue,Hollande,,22 920,,25 219,10,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; crue,Italie,,2 250,,25 219,10,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; diverses,Hollande,,34 800,,168 916,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; diverses,Italie,,17 600,,168 916,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; diverses,Levant,,6 000,,168 916,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; diverses,Nord,,104 000,,168 916,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; diverses,Savoye,,6 516,,168 916,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; d'emballage,Espagne,,6 760,,43 771,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; d'emballage,Flandre,,6 410,,43 771,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; d'emballage,Hollande,,19 570,,43 771,,,,,,6 910 488,7,
Fatima zahra,,1757,134,Toile ; d'emballage,Italie,,5 886,,43 771,,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; d'emballage,Nord,,4 335,,43 771,,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; d'emballage,Portugal,,810,,43 771,,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; d'ecripe,Allemagne,,175,,175,,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; étrangere,Espagne,,29 280,,,,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; fine,Flandre,,535,10,,,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; grosse,Allemagne,,1 318,10,627 782,10,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; grosse,Espagne,,4 440,,627 782,10,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; grosse,Flandre,,622 024,,627 782,10,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; kittis,Levant,,6 075,,,,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; au lait,Flandre,,1 066 207,,,,,,,,6 910 488,7,
Fatima zahra,,1757,135,Toile ; de Lille,Flandre,,800,,,,,,,,6 910 488,7,
Fatima zahra,,1757,136,Toile ; de lin ; diverses,Allemagne,,4 353,14,4 623,14,5 973,14,,,6 910 488,7,
Fatima zahra,,1757,136,Toile ; de lin ; diverses,Flandre,,270,,4 623,14,5 973,14,,,6 910 488,7,
Fatima zahra,,1757,136,Toile ; de lin ; d'hollande,Hollande,,1 350,,5 973,14,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; linge de table ; divers,Allemagne,,11 593,10,94 965,10,95 034,10,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; linge de table ; divers,Flandre,,81 392,,94 965,10,95 034,10,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; linge de table ; divers,Hollande,,1 440,,94 965,10,95 034,10,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; linge de table ; divers,Suisse,,540,,94 965,10,95 034,10,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; linge de table ; à serviettes,Flandre,,69,,95 034,10,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; manouf,Levant,,47 600,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; de ménage,Levant,,74 433,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; de montagne,Levant,,31 199,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; ordinaire,Espagne,,840,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; à pavillon,Espagne,,720,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; peinte,Flandre,,155,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; de plocq,Nord,,1 312,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; presitte,Flandre,,8 640,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; rayée,Allemagne,,36,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; serpottiere,Hollande,,371,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; de Suisse,Suisse,,3 183 145,,,,,,,,6 910 488,7,
Fatima zahra,,1757,137,Toile ; à tamis,Allemagne,,7,10,,,,,,,6 910 488,7,
Fatima zahra,,1757,138,Toile ; à voile,Angleterre,,55,,131 043,2,,,,,6 910 488,7,
Fatima zahra,,1757,138,Toile ; à voile,Espagne,,43 120,,131 043,2,,,,,6 910 488,7,
Fatima zahra,,1757,138,Toile ; à voile,Flandre,,21 000,,131 043,2,,,,,6 910 488,7,
Fatima zahra,,1757,138,Toile ; à voile,Hollande,,44 768,2,131 043,2,,,,,6 910 488,7,
Fatima zahra,,1757,138,Toile ; à voile,Italie,,16 100,,131 043,2,,,,,6 910 488,7,
Fatima zahra,,1757,138,Toile ; à voile,suede,,6 000,,131 043,2,,,,,6 910 488,7,
Fatima zahra,,1757,138,Toilettes de femme,Flandre,,120,,,,,,,,,,
Fatima zahra,,1757,138,Tours de lit de bourre,Allemagne,,48,,,,,,,,,,
Fatima zahra,,1757,138,Tournebroches,Allemagne,,19,1,,,,,,,,,
Fatima zahra,,1757,138,Tournesol,Hollande,,14 539,16,,,,,,,,,
Fatima zahra,,1757,138,Treilly,Flandre,,326,4,,,,,,,3 530,4,
Fatima zahra,,1757,138,Treilly,Italie,,3 204,,,,,,,,3 530,4,
Fatima zahra,,1757,138,Treuilles d'espars,Espagne,,13 029,,,,,,,,,,
Fatima zahra,,1757,138,Tresse de laine,Allemagne,,36,,,,,,,,,,
Fatima zahra,,1757,139,Tanelles,Espagne,,90,,,,,,,,,,
Fatima zahra,,1757,139,Truffes,Espagne,,61,17,,,,,,,107,17,
Fatima zahra,,1757,139,Truffes,Savoye,,46,,,,,,,,107,17,
Fatima zahra,,1757,139,Truittes,Savoye,,13,10,,,,,,,,,
Fatima zahra,,1757,139,Tuilles,Allemagne,,692,14,,,,,,,5 014,18,
Fatima zahra,,1757,139,Tuilles,Flandre,,32,4,,,,,,,5 014,18,
Fatima zahra,,1757,139,Tuilles,Savoye,,4 290,,,,,,,,5 014,18,
Fatima zahra,,1757,139,Turbit,Hollande,,221,10,,,,,,,,,
Fatima zahra,,1757,139,Tutie,Nord,,3 000,,,,,,,,,,
Fatima zahra,,1757,139,Vaches,Allemagne,,2 420,,,,,,,,49 090,,
Fatima zahra,,1757,139,Vaches,Flandre,,180,,,,,,,,49 090,,
Fatima zahra,,1757,139,Vaches,Savoye,,46 490,,,,,,,,49 090,,
Fatima zahra,,1757,139,Vans à vanner,Allemagne,,474,5,,,,,,,498,5,
Fatima zahra,,1757,139,Vans à vanner,Flandre,,24,,,,,,,,498,5,
Fatima zahra,,1757,140,Vanille,Espagne,,2 625,,,,,,,,26 625,,
Fatima zahra,,1757,140,Vanille,Italie,,24 000,,,,,,,,26 625,,
Fatima zahra,,1757,140,Veaux,Allemagne,,25,,,,,,,,2 485,,
Fatima zahra,,1757,140,Veaux,Flandre,,2 460,,,,,,,,2 485,,
Fatima zahra,,1757,140,Verd ; d'antimoine,Hollande,,37,10,,,,,,,163,10,
Fatima zahra,,1757,140,Verd ; de mer,Hollande,,24,,,,,,,,163,10,
Fatima zahra,,1757,140,Verd ; rouge,Hollande,,102,,,,,,,,163,10,
Fatima zahra,,1757,140,Verdet,Flandre,,562,10,,,,,,,824,10,
Fatima zahra,,1757,140,Verdet,Hollande,,262,,,,,,,,824,10,
Fatima zahra,,1757,140,Verjus,Flandre,,41,4,,,,,,,,,
Fatima zahra,,1757,140,Vermichel,Italie,,47 325,,,,,,,,89 962,,
Fatima zahra,,1757,140,Vermichel,Levant,,212,,,,,,,,89 962,,
Fatima zahra,,1757,140,Vermichel,Savoye,,42 425,,,,,,,,89 962,,
Fatima zahra,,1757,140,Vermillon,Espagne,,29 710,,,,,,,,145 680,,
Fatima zahra,,1757,140,Vermillon,Hollande,,102 575,,,,,,,,145 680,,
Fatima zahra,,1757,140,Vermillon,Portugal,,13 395,,,,,,,,145 680,,
Fatima zahra,,1757,140,Vernis,Hollande,,30,,,,,,,,,,
Fatima zahra,,1757,140,Verres ; blanc,Allemagne,,39 718,,,,,,,,263 346,5,
Fatima zahra,,1757,140,Verres ; cassés,Allemagne,,3,10,4 950,10,,,,,263 346,5,
Fatima zahra,,1757,140,Verres ; cassés,Espagne,,935,,4 950,10,,,,,263 346,5,
Fatima zahra,,1757,140,Verres ; cassés,Hollande,,1 600,,4 950,10,,,,,263 346,5,
Fatima zahra,,1757,140,Verres ; cassés,Nord,,2 372,,4 950,10,,,,,263 346,5,
Fatima zahra,,1757,140,Verres ; cassés,Savoye,,40,,4 950,10,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; communs,Allemagne,,3 204,,10 975,16,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; communs,Angleterre,,446,,10 975,16,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; communs,Espagne,,1 114,16,10 975,16,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; communs,Flandre,,65,,10 975,16,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; communs,Hollande,,514,,10 975,16,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; communs,Italie,,5 500,,10 975,16,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; communs,Nord,,132,,10 975,16,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; de cristal,Allemagne,,101 240,,151 715,19,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; de cristal,Angleterre,,7,4,151 715,19,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; de cristal,Espagne,,1 593,15,151 715,19,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; de cristal,Flandre,,98,,151 715,19,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; de cristal,Hollande,,9 105,,151 715,19,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; de cristal,Italie,,16 124,,151 715,19,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; de cristal,Nord,,23 548,,151 715,19,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; d'estampes,Flandre,,3 226,,,,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; de montres,Allemagne,,7 654,,8 227,,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; de montres,Geneve,,573,,8 227,,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; en tables,Allemagne,,24 965,,,,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; à vitres,Allemagne,,9 290,,19 278,,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; à vitres,Espagne,,4 326,,19 278,,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; à vitres,Geneve,,85,,19 278,,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; à vitres,Hollande,,5 472,,19 278,,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; à vitres,Savoye,,105,,19 278,,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; verreriers,Geneve,,237,10,276,10,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; verreriers,Savoye,,39,,276,10,,,,,263 346,5,
Fatima zahra,,1757,141,Verres ; verroterie,Hollande,,13,10,,,,,,,263 346,5,
Fatima zahra,,1757,141,Verrunes,Italie,,3,,,,,,,,,,
Fatima zahra,,1757,142,Vieux oing,Flandre,,2,14,,,,,,,,,
Fatima zahra,,1757,142,Vin ; de Barrois,Allemagne,,11 447,3,,,,,,,348 754,5,
Fatima zahra,,1757,142,Vin ; blanc,Espagne,,624,,6 404,,,,,,348 754,5,
Fatima zahra,,1757,142,Vin ; blanc,Flandre,,5 540,,6 404,,,,,,348 754,5,
Fatima zahra,,1757,142,Vin ; blanc,Italie,,240,,6 404,,,,,,348 754,5,
Fatima zahra,,1757,143,Vin ; de Canarier,Espagne,,2 400,,2 520,,,,,,348 754,5,
Fatima zahra,,1757,143,Vin ; de Canarier,Nord,,120,,2 520,,,,,,348 754,5,
Fatima zahra,,1757,143,Vin ; de fap,Hollande,,636,,,,,,,,348 754,5,
Fatima zahra,,1757,144,Vin ; de chipres,Italie,,10 800,,,,,,,,348 754,5,
Fatima zahra,,1757,144,Vin ; d'Espagne,Espagne,,156 302,10,156 658,2,188 972,17,,,348 754,5,
Fatima zahra,,1757,144,Vin ; d'Espagne,Flandre,,355,12,156 658,2,188 972,17,,,348 754,5,
Fatima zahra,,1757,144,Vin ; Idem ; d'alicante,Angleterre,,436,5,980,5,188 972,17,,,348 754,5,
Fatima zahra,,1757,144,Vin ; Idem ; d'alicante,Espagne,,544,,980,5,188 972,17,,,348 754,5,
Fatima zahra,,1757,144,Vin ; Idem ; de Malaga,Angleterre,,19 190,10,23 534,10,188 972,17,,,348 754,5,
Fatima zahra,,1757,144,Vin ; Idem ; de Malaga,Espagne,,4 244,,23 534,10,188 972,17,,,348 754,5,
Fatima zahra,,1757,144,Vin ; Idem ; de Malaga,Flandre,,100,,23 534,10,188 972,17,,,348 754,5,
Fatima zahra,,1757,144,Vin ; Idem ; tisse,Espagne,,4 500,,188 972,17,,,,,348 754,5,
Fatima zahra,,1757,144,Vin ; Idem ; de xirés,Espagne,,3 300,,188 972,17,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; de Frontignan,Angleterre,,15,,,,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; de lignum,Espagne,,67 835,10,74 505,,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; de lignum,Flandre,,1 311,10,74 505,,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; de lignum,Hollande,,2 392,10,74 505,,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; de lignum,Nord,,699,,74 505,,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; de lignum,Portugal,,2 169,,74 505,,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; de lignum,Savoye,,97,10,74 505,,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; de Malvoisie,Espagne,,6,,,,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; de Mozelle,Allemagne,,30,,,,,,,,348 754,5,
Fatima zahra,,1757,145,Vin ; muscat,Espagne,,6 000,,11 658,,,,,,348 754,5,
