Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Total,deniers ,Remarks,
Saadia Mai,,1754,15,Bois; de machandie marbre,Isles,,396,18,,,,,3 768 307,9,en 2 lignes,
Saadia Mai,,1754,15,Bois; de machandie marbre,Isles,,269,2,,,,,3 768 307,9,en 2 lignes,
Saadia Mai,,1754,15,Bois; de machandie marbre,Espagne,,171,17,30 125,12,,,3 768 307,9,,
Saadia Mai,,1754,15,Bois; de machandie marbre,Hollande,,12 205,,30 125,12,,,3 768 307,9,,
Saadia Mai,,1754,15,Bois; de machandie marbre,Portugal,,17 748,15,30 125,12,,,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; à barils,Allemagne,,1 344,,4 955,4,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; à barils,Danemark,,3 611,4,4 955,4,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; à bariques,Angleterre,,8 960,,668 456,1,1 070 156,12,3 768 307,9,le total devrait être ,
Saadia Mai,,1754,15,Bois; merrain; à bariques,Danemark,,7 787,10,668 456,1,1 070 156,12,3 768 307,9,le total devrait être ,
Saadia Mai,,1754,15,Bois; merrain; à bariques,Espagne,,2 765,,668 456,1,1 070 156,12,3 768 307,9,le total devrait être ,
Saadia Mai,,1754,15,Bois; merrain; à bariques,Flandre,,406,4,668 456,1,1 070 156,12,3 768 307,9,le total devrait être ,
Saadia Mai,,1754,15,Bois; merrain; à bariques,Hollande,,39 905,,668 456,1,1 070 156,12,3 768 307,9,le total devrait être ,
Saadia Mai,,1754,15,Bois; merrain; à bariques,Nord,,603 991,12,668 456,1,1 070 156,12,3 768 307,9,le total devrait être ,
Saadia Mai,,1754,15,Bois; merrain; à bariques,Suede,,4 640,,668 456,1,1 070 156,12,3 768 307,9,le total devrait être ,
Saadia Mai,,1754,15,Bois; merrain; a  bottes,Hollande,,400,,1 573,,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a  bottes,Nord,,1 173,,1 573,,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Sonds,Angleterre,,1 120,,118 143,2,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Sonds,Danemark,,1 137,10,118 143,2,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Sonds,Hollande,,11 225,2,118 143,2,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Sonds,Nord,,104 660,10,118 143,2,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a pipes,Danemark,,800,,51 133,,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a pipes,Espagne,,5 535,,51 133,,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a pipes,Flandre,,15 168,,51 133,,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a pipes,Hollande,,7 800,8,51 133,,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a pipes,Nord,,21 829,12,51 133,,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Quarts,Danemark,,98,8,,,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Tonneaux,Allemagne,,69 551,,225 797,17,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Tonneaux,Danemark,,4 402,13,225 797,17,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Tonneaux,Espagne,,17 870,,225 797,17,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Tonneaux,Hollande,,2 925,,225 797,17,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Tonneaux,Italie,,130 245,7,225 797,17,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Tonneaux,Russie,,527,17,225 797,17,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,15,Bois; merrain; a Tonneaux,Savoye,,276,,225 797,17,1 070 156,12,3 768 307,9,,
Saadia Mai,,1754,16,Bois; nefretique,Hollande,,9,,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de noyer,Isles,,60,,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; ouvre,Allemagne,,4 903,,6 820,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; ouvre,Hollande,,1 427,,6 820,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; ouvre,Italie,,490,,6 820,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de Palissandre,Portugal,,9 600,,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; rouge,Isles,,20 356,5,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de rouage,Allemagne,,1 180,10,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de roze,Hollande,,150,,920,12,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de roze,Portugal,,770,12,920,12,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de Ste-Marthe,Hollande,,29 372,5,36 448,10,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de Ste-Marthe,Isles,,7 076,5,36 448,10,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de Sandal,Hollande,,152 216,2,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de sapan,Hollande,,6 045,15,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de sapin,Hollande,,712,10,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de Saune,Isles,,7 350,,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois de Saxafras,Hollande,,6,,95,8,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois de Saxafras,Isles,,89,8,95,8,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; Scie,Flandre,,1 875,,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; de Siramonbas,Isles,,704,,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; a fre Sommier,Suede,,1 000,,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; a teindre,Hollande,,56 870,15,62 930,15,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; a teindre,Isles,,5 460,,62 930,15,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; a teindre,Portugal,,600,,62 930,15,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; violet,Portugal,,1 800,,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; a fre violons,Allemagne,,106,5,,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; boway; de chesne,Nord,,19 281,,36 141,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; boway; de sapin,Nord,,16 860,,36 141,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; bourdillons,Danemark,,13 400,,316 172,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; bourdillons,Hollande,,11 220,,316 172,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; bourdillons,Nord,,291 552,,316 172,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; Espars,Danemark,,528,,2 145,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; Espars,Hollande,,841,,2 145,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; Espars,Nord,,255,,2 145,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; Espars,Russie,,434,,2 145,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bois; Espars,Suede,,87,,2 145,,,,3 768 307,9,,
Saadia Mai,,1754,16,Bol d'armenie,Hollande,,168,15,,,,,,,,
Saadia Mai,,1754,17,Bonnet; de coton,Italie,,7 220,,22 720,,,,93 295,,,
Saadia Mai,,1754,17,Bonnet; de coton,Levant,,12 590,,22 720,,,,93 295,,,
Saadia Mai,,1754,17,Bonnet; de coton,Suisse,,2 910,,22 720,,,,93 295,,,
Saadia Mai,,1754,17,Bonnet; de laine,Espage,,20 355,,66 255,,,,93 295,,,
Saadia Mai,,1754,17,Bonnet; de laine,Italie,,45 900,,66 255,,,,93 295,,,
Saadia Mai,,1754,17,Bonnet; de soye,Levant,,4 320,,,,,,93 295,,,
Saadia Mai,,1754,17,Borax,Hollande,,21 580,8,,,,,,,,
Saadia Mai,,1754,17,Boucassin,Levant,,2 740,,,,,,,,,
Milewski,,1754,18,Bouchons; de liege,Allemagne,,300,,,,,,2 018,17,,
Milewski,,1754,18,Bouchons; de liege,Espagne,,352,17,,,,,2 018,17,,
Milewski,,1754,18,Bouchons; de liege,Flandre,,826,,,,,,2 018,17,,
Milewski,,1754,18,Bouchons; de liege,Italie,,540,,,,,,2 018,17,,
Milewski,,1754,18,Boucles,Hollande,,390,,,,,,,,,
Milewski,,1754,18,Bougie,Allemagne,,22,10,,,,,860,10,,
Milewski,,1754,18,Bougie,Hollande,,838,,,,,,860,10,,
Milewski,,1754,18,Bougran,Flandre,,429,,,,,,,,,
Milewski,,1754,18,Boulets; de canon,Nord,,1 150,,,,,,,,,
Milewski,,1754,18,Bouras,Flandre,,1 868,,,,,,,,,
Milewski,,1754,18,Bourde,Espagne,,701 010,12,,,,,,,,
Milewski,,1754,18,Bourre; à batier,Hollande,,5 110,12,,,,,5 769,9,,
Milewski,,1754,18,Bourre; à batier,Savoye,,297,19,,,,,5 769,9,,
Milewski,,1754,18,Bourre; à batier,Suisse,,360,18,,,,,5 769,9,,
Milewski,,1754,18,Bourre; de soye,Italie,,419,10,,,,,,,,
Milewski,,1754,18,Bours du Levant,Levant,,128 928,,,,,,,,,
Milewski,,1754,19,Boutannes,Levant,,567,,,,,,,,,
Milewski,,1754,19,Bouteilles de verre,Allemagne,,9 362,16,,,,,26 196,15,,
Milewski,,1754,19,Bouteilles de verre,Angleterre,,11,13,,,,,26 196,15,,
Milewski,,1754,19,Bouteilles de verre,Espagne,,2 766,,,,,,26 196,15,,
Milewski,,1754,19,Bouteilles de verre,Flandre,,114,12,,,,,26 196,15,,
Milewski,,1754,19,Bouteilles de verre,Hollande,,2 423,16,,,,,26 196,15,,
Milewski,,1754,19,Bouteilles de verre,Italie,,39,,,,,,26 196,15,,
Milewski,,1754,19,Bouteilles de verre,Nord,,11 425,18,,,,,26 196,15,,
Milewski,,1754,19,Bouteilles de verre,Savoye,,53,,,,,,26 196,15,,
Milewski,,1754,19,Boutons; de cocos,Hollande,,50,,,,,,25 010,,,
Milewski,,1754,19,Boutons; de crin,Allemagne,,14 208,,22 023,,,,25 010,,,
Milewski,,1754,19,Boutons; de crin,Flandre,,5 655,,22 023,,,,25 010,,,
Milewski,,1754,19,Boutons; de crin,Suisse,,2 160,,22 023,,,,25 010,,,
Milewski,,1754,19,Boutons; de cuivre,Allemagne,,180,,204,,,,25 010,,,
Milewski,,1754,19,Boutons; de cuivre,Espagne,,24,,204,,,,25 010,,,
Milewski,,1754,19,Boutons; d'étaim,Allemagne,,294,,,,,,25 010,,,
Milewski,,1754,19,Boutons; de fil,Savoye,,693,,,,,,25 010,,,
Milewski,,1754,19,Boutons; de poil,Allemagne,,1 746,,,,,,25 010,,,
Milewski,,1754,20,Braule,Hollande,,5 018,,,,,,,,,
Milewski,,1754,20,Bray gras,Angleterre,,1 560,,240 979,,,,240 979,,,
Milewski,,1754,20,Bray gras,Danemark,,544,,240 979,,,,240 979,,,
Milewski,,1754,20,Bray gras,Hollande,,5 892,10,240 979,,,,240 979,,,
Milewski,,1754,20,Bray gras,Italie,,12 658,10,240 979,,,,240 979,,,
Milewski,,1754,20,Bray gras,Nord,,117 892,,240 979,,,,240 979,,,
Milewski,,1754,20,Bray gras,Russie,,7 082,,240 979,,,,240 979,,,
Milewski,,1754,20,Bray gras,Suède,,95 350,,240 979,,,,240 979,,,
Milewski,,1754,20,Briques,Allemagne,,67,10,,,,,,,,
Milewski,,1754,20,Briquets,Hollande,,5 207,4,,,,,,,,
Milewski,,1754,20,Brochets,Allemagne,,12,10,,,,,,,,
Milewski,,1754,20,Brosserie,Flandre,,6,,,,,,7 963,10,,
Milewski,,1754,20,Brosserie,Hollande,,7 747,10,,,,,7 963,10,,
Milewski,,1754,20,Brosserie,Nord,,19,,,,,,7 963,10,,
Milewski,,1754,20,Brosserie,Savoye,,191,,,,,,7 963,10,,
Milewski,,1754,20,Brun rouge,Espagne,,13 440,,,,,,21 374,4,,
Milewski,,1754,20,Brun rouge,Hollande,,7 934,4,,,,,21 374,4,,
Milewski,,1754,20,Brustes a tisserand,Savoye,,1 632,5,,,,,,,,
Milewski,,1754,21,Bure,Savoye,,5,,,,,,,,,
Milewski,,1754,21,Cabas de palmes,Espagne,,1 064,,,,,,,,,
Milewski,,1754,21,Cabarets vernis,Hollande,,172,,,,,,,,,
Milewski,,1754,21,Cabillauds,Danemark,,1 470,,,,,,2 770,,,
Milewski,,1754,21,Cabillauds,Flandre,,1 300,,,,,,2 770,,,
Milewski,,1754,21,Cacao,Espagne,,15 848,,,,,,1 240 838,2,,
Milewski,,1754,21,Cacao,Hollande,,807 592,5,,,,,1 240 838,2,,
Milewski,,1754,21,Cacao,Isles,,308 327,17,,,,,1 240 838,2,,
Milewski,,1754,21,Cacao,Italie,,8 515,,,,,,1 240 838,2,,
Milewski,,1754,21,Cacao,Portugal,,100 555,,,,,,1 240 838,2,,
Milewski,,1754,21,Cachoux,Hollande,,609,,,,,,3 672,,,
Milewski,,1754,21,Cachoux,Isles,,3 063,,,,,,3 672,,,
Milewski,,1754,21,Cadenats,Hollande,,678,16,,,,,,,,
Milewski,,1754,21,Cadre de bois,Angleterre,,48,,,,,,,,,
Milewski,,1754,22,Caffé; des Isles,Espagne,,10,,14 921 457,13,,,15 317 002,5,,
Milewski,,1754,22,Caffé; des Isles,Isles,,14 921 394,13,14 921 457,13,,,15 317 002,5,,
Milewski,,1754,22,Caffé; des Isles,Suisse,,53,,14 921 457,13,,,15 317 002,5,,
Milewski,,1754,22,Caffé; de Levant,Levant,,395 544,12,,,,,15 317 002,5,,
Milewski,,1754,22,Caffetieres,Levant,,4 908,,,,,,,,,
Milewski,,1754,22,Calamine,Allemagne,,540,,,,,,627,10,,
Milewski,,1754,22,Calamine,Hollande,,87,10,,,,,627,10,,
Milewski,,1754,23,Camelot; de Bruxelles,Flandre,,2 400,,,,,,31 134,,,
Milewski,,1754,23,Camelot; d'Hollande,Hollande,,28 725,,,,,,31 134,,,
Milewski,,1754,23,Camelot; de laine,Allemagne,,9,,,,,,31 134,,,
Milewski,,1754,23,Camphre,Hollande,,1387,,,,,,,,,
Milewski,,1754,23,Canefice,Isles,,33 129,8,,,,,,,,
Milewski,,1754,23,Canelle,Espagne,,7 680,,,,,,949 986,,,
Milewski,,1754,23,Canelle,Hollande,,910 146,,,,,,949 986,,,
Milewski,,1754,23,Canelle,Italie,,5 964,,,,,,949 986,,,
Milewski,,1754,23,Canelle,Nord,,546,,,,,,949 986,,,
Milewski,,1754,23,Canelle,Portugal,,25 650,,,,,,949 986,,,
Milewski,,1754,23,Cannes; a main,Hollande,,25220,,25 280,,,,25 616,,,
Milewski,,1754,23,Cannes; a main,Nord,,60,,25 280,,,,25 616,,,
Milewski,,1754,23,Cannes; vernies,Hollande,,336,,,,,,25 616,,,
Milewski,,1754,24,Canons; de fer,Hollande,,52 065,,78 585,,,,79 110,,,
Milewski,,1754,24,Canons; de fer,Nord,,23 400,,78 585,,,,79 110,,,
Milewski,,1754,24,Canons; de fer,Suede,,3 120,,78 585,,,,79 110,,,
Milewski,,1754,24,Canons; de fusils,Espagne,,525,,,,,,79 110,,,
Milewski,,1754,24,Canot neuf,Hollande,,200,,,,,,,,,
Milewski,,1754,24,Cantarides,Italie,,9 764,,,,,,,,,
Milewski,,1754,24,Capots,Levant,,13 782,,,,,,,,,
Milewski,,1754,24,Capres,Espagne,,16 500,,,,,,17 700,,,
Milewski,,1754,24,Capres,Levant,,1 200,,,,,,17 700,,,
Milewski,,1754,24,Cardamomum,Hollande,,99,,,,,,,,,
Milewski,,1754,24,Cardes a carder,Hollande,,4 541,5,,,,,,,,
Milewski,,1754,25,Carpes,Allemagne,,2 638,8,,,,,3 128,8,,
Milewski,,1754,25,Carpes,Savoye,,490,,,,,,3 128,8,,
Milewski,,1754,25,Carré,Isles,,3 150,,,,,,,,,
Milewski,,1754,25,Carreaux de terre,Allemagne,,101,,,,,,251,,,
Milewski,,1754,25,Carreaux de terre,Flandre,,150,,,,,,251,,,
Milewski,,1754,25,Carrouges,Italie,,240,,,,,,,,,
Milewski,,1754,25,Cartes a jouer,Italie,,18 600,,,,,,,,,
Milewski,,1754,25,Cartons,Hollande,,428,,,,,,,,,
Milewski,,1754,25,Casse drogue,Isles,,244,16,,,,,,,,
Milewski,,1754,25,Casses de léton,Suisse,,420,,,,,,,,,
Milewski,,1754,25,Cassialignea,Hollande,,2 624,,,,,,,,,
Milewski,,1754,25,Caves garnies,Hollande,,26 700,16,,,,,26 782,14,,
Milewski,,1754,25,Caves garnies,Nord,,81,18,,,,,26 782,14,,
Milewski,,1754,26,Cavelle,Italie,,30,,,,,,40,4,,
Milewski,,1754,26,Cavelle,Savoye,,10,4,,,,,40,4,,
Milewski,,1754,26,Cauris,Hollande,,61 125,,,,,,,,,
Milewski,,1754,26,Cedras,Italie,,750,,,,,,,,,
Milewski,,1754,26,Ceinturons de soye,Espagne,,2 400,,,,,,,,,
Milewski,,1754,26,Cendre; bleue,Hollande,,3 172,,3 329,10,,,624 607,,,
Milewski,,1754,26,Cendre; bleue,Nord,,157,10,3 329,10,,,624 607,,,
Milewski,,1754,26,Cendre; casseau,Hollande,,2 405,,7 157,,,,624 607,,Le sous-total 1 aurait dû être de 7155,
Milewski,,1754,26,Cendre; casseau,Nord,,4 750,,7 157,,,,624 607,,,
Milewski,,1754,26,Cendre; commune,Espagne,,68 270,,559 140,15,,,624 607,,Le sous-total étant faux le total l'est également il aurait dû être de 624605 ,
Milewski,,1754,26,Cendre; commune,Hollande,,134,15,559 140,15,,,624 607,,,
Milewski,,1754,26,Cendre; commune,Italie,,217 385,12,559 140,15,,,624 607,,,
Milewski,,1754,26,Cendre; commune,Levant,,273 350,8,559 140,15,,,624 607,,,
Milewski,,1754,26,Cendre; a fumer,Flandre,,24,,,,,,624 607,,,
Milewski,,1754,26,Cendre; de plomb,Allemagne,,6 341,8,,,,,624 607,,,
Milewski,,1754,26,Cendre; potasse,Allemagne,,6 756,,43 228,17,,,624 607,,,
Milewski,,1754,26,Cendre; potasse,Flandre,,6 167,,43 228,17,,,624 607,,,
Milewski,,1754,26,Cendre; potasse,Hollande,,11 952,15,43 228,17,,,624 607,,,
Milewski,,1754,26,Cendre; potasse,Nord,,18 353,2,43 228,17,,,624 607,,,
Milewski,,1754,26,Cendre; vedasse,Nord,,5 187,10,,,,,624 607,,,
Milewski,,1754,26,Cendre; verte,Hollande,,198,,,,,,624 607,,,
Milewski,,1754,26,Cercles de bois,Allemagne,,8 588,2,,,,,60 525,10,,
Milewski,,1754,26,Cercles de bois,Flandre,,770,,,,,,60 525,10,,
Milewski,,1754,26,Cercles de bois,Italie,,49 918,18,,,,,60 525,10,,
Milewski,,1754,26,Cercles de bois,Savoye,,1 248,10,,,,,60 525,10,,
Milewski,,1754,26,Cerizes,Allemagne,,63,,,,,,,,,
Milewski,,1754,27,Ceruze,Hollande,,207 193,17,,,,,207 230,13,,
Milewski,,1754,27,Ceruze,Savoye,,6,16,,,,,207 230,13,,
Milewski,,1754,27,Ceruze,Suisse,,30,,,,,,207 230,13,,
Milewski,,1754,27,Chair; fumée,Flandre,,4,15,,,,,3 777,14,,
Milewski,,1754,27,Chair; salée,Allemagne,,217,12,3 772,19,,,3 777,14,,
Milewski,,1754,27,Chair; salée,Angleterre,,2 154,,3 772,19,,,3 777,14,,
Milewski,,1754,27,Chair; salée,Flandre,,27,6,3 772,19,,,3 777,14,,
Milewski,,1754,27,Chair; salée,Hollande,,1 158,6,3 772,19,,,3 777,14,,
Milewski,,1754,27,Chair; salée,Italie,,24,17,3 772,19,,,3 777,14,,
Milewski,,1754,27,Chair; salée,Savoye,,67,18,3 772,19,,,3 777,14,,
Milewski,,1754,27,Chair; salée,Suisse,,123,,3 772,19,,,3 777,14,,
Milewski,,1754,27,Chandelle; de canne,Espagne,,27,,,,,,1 065,10,,
Milewski,,1754,27,Chandelle; de commodité,Hollande,,1 001,,1 025,,,,1 065,10,,
Milewski,,1754,27,Chandelle; de commodité,Nord,,24,,1 025,,,,1 065,10,,
Milewski,,1754,27,Chandelle; de paille,Allemagne,,13,10,,,,,1 065,10,,
Milewski,,1754,27,Chaisne de leton,Suisse,,9,,,,,,,,,
Milewski,,1754,27,Champignons,Italie,,1 140,,,,,,1 443,,,
Milewski,,1754,27,Champignons,Savoye,,303,,,,,,1 443,,,
Saadia Mai,,1754,28,Chandelles,Allemagne,,2 496,4,,,,,111 539,9,,
Saadia Mai,,1754,28,Chandelles,Angleterre,,88 717,17,,,,,111 539,9,,
Saadia Mai,,1754,28,Chandelles,Danemark,,22,10,,,,,111 539,9,,
Saadia Mai,,1754,28,Chandelles,Espagne,,793,16,,,,,111 539,9,,
Saadia Mai,,1754,28,Chandelles,Flandres,,47,10,,,,,111 539,9,,
Saadia Mai,,1754,28,Chandelles,Hollande,,7 785,,,,,,111 539,9,,
Saadia Mai,,1754,28,Chandelles,Italie,,10 563,15,,,,,111 539,9,,
Saadia Mai,,1754,28,Chandelles,Nord,,486,,,,,,111 539,9,,
Saadia Mai,,1754,28,Chandelles,Savoye,,626,17,,,,,111 539,9,,
Saadia Mai,,1754,28,Chanvre; crud,Allemagne,,50,,1 851 165,13,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; crud,Angleterre,,730,5,1 851 165,13,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; crud,Espagne,,4 073,,1 851 165,13,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; crud,Hollande,,48 604,16,1 851 165,13,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; crud,Italie,,183 231,,1 851 165,13,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; crud,Nord,,458 793,1,1 851 165,13,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; crud,Russie,,1 027 478,,1 851 165,13,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; crud,Savoye,,9 948,11,1 851 165,13,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; crud,Suede,,118 257,,1 851 165,13,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; peigné,Allemagne,,220,15,8 756,17,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; peigné,Italie,,281,5,8 756,17,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; peigné,Savoye,,8 187,7,8 756,17,,,1 859 922,10,,
Saadia Mai,,1754,28,Chanvre; peigné,Suisse,,67,10,8 756,17,,,1 859 922,10,,
Saadia Mai,,1754,29,Chapeaux; depaille,Italie,,397,10,588,15,,,588,15,,
Saadia Mai,,1754,29,Chapeaux; depaille,Suisse,,191,5,588,15,,,588,15,,
Saadia Mai,,1754,30,Charbon; de bois,Allemagne,,86 690,,91 887,18,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de bois,Espagne,,24,,91 887,18,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de bois,Flandre,,137,10,91 887,18,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de bois,Italie,,4 950,8,91 887,18,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de bois,Savoye,,80,,91 887,18,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de bois,Suisse,,6,,91 887,18,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de terre,Allemagne,,9 051,,1 499 935,2,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de terre,Angleterre,,519 223,7,1 499 935,2,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de terre,Danemark,,1 523,,1 499 935,2,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de terre,Espagne,,1 437,10,1 499 935,2,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de terre,Flandre,,891 220,5,1 499 935,2,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de terre,Hollande,,72 880,,1 499 935,2,,,1 591 823,,,
Saadia Mai,,1754,30,Charbon; de terre,Isles,,4 600,,1 499 935,2,,,1 591 823,,,
Saadia Mai,,1754,30,Chariots,Allemagne,,280,,,,,,,,,
Saadia Mai,,1754,30,Chasselas,Hollande,,13 300,,,,,,,,,
Saadia Mai,,1754,30,Chataignes,Espagne,,77,5,,,,,19 770,11,,
Saadia Mai,,1754,30,Chataignes,Italie,,19 080,17,,,,,19 770,11,,
Saadia Mai,,1754,30,Chataignes,Savoye,,514,19,,,,,19 770,11,,
Saadia Mai,,1754,30,Chataignes,Suisse,,97,10,,,,,19 770,11,,
Saadia Mai,,1754,30,Chauffepieds,Hollande,,230,4,,,,,,,,
Saadia Mai,,1754,31,Chaussettes de fil,Italie,,22,10,,,,,,,,
Saadia Mai,,1754,31,Chaux,Allemagne,,757,,,,,,3 116,15,,
Saadia Mai,,1754,31,Chaux,Flandre,,2 359,15,,,,,3 116,15,,
Saadia Mai,,1754,31,Chemises; commune,Flandre,,126,,,,,,126,,,
Saadia Mai,,1754,31,Chevaux; chevaux,Allemagne,,22 450,,400 090,,,,405 360,,,
Saadia Mai,,1754,31,Chevaux; chevaux,Angleterre,,126 350,,400 090,,,,405 360,,,
Saadia Mai,,1754,31,Chevaux; chevaux,Espagne,,800,,400 090,,,,405 360,,,
Saadia Mai,,1754,31,Chevaux; chevaux,Flandre,,33 820,,400 090,,,,405 360,,,
Saadia Mai,,1754,31,Chevaux; chevaux,Hollande,,187 450,,400 090,,,,405 360,,,
Saadia Mai,,1754,31,Chevaux; chevaux,Savoye,,12 300,,400 090,,,,405 360,,,
Saadia Mai,,1754,31,Chevaux; chevaux,Suisse,,16 920,,400 090,,,,405 360,,,
Saadia Mai,,1754,31,Chevaux; Jumens,Savoye,,4 920,,,,,,405 360,,,
Saadia Mai,,1754,31,Chevaux; poulains,Savoye,,350,,,,,,405 360,,,
Saadia Mai,,1754,32,Cheveux,Allemagne,,920,,,,,,6 186,,,
Saadia Mai,,1754,32,Cheveux,Espagne,,2 500,,,,,,6 186,,,
Saadia Mai,,1754,32,Cheveux,Flandre,,66,,,,,,6 186,,,
Saadia Mai,,1754,32,Cheveux,Hollande,,2 200,,,,,,6 186,,,
Saadia Mai,,1754,32,Cheveux,Italie,,500,,,,,,6 186,,,
Saadia Mai,,1754,32,Chevres,Angleterre,,190,,,,,,1 000,,,
Saadia Mai,,1754,32,Chevres,Savoye,,810,,,,,,1 000,,,
Saadia Mai,,1754,32,Chevrons; de chesne,Nord,,277,4,,,,,1 674,2,,
Saadia Mai,,1754,32,Chevrons; de sapin,Danemark,,900,,1 396,18,,,1 674,2,,
Saadia Mai,,1754,32,Chevrons; de sapin,Hollande,,14,8,1 396,18,,,1 674,2,,
Saadia Mai,,1754,32,Chevrons; de sapin,Nord,,45,,1 396,18,,,1 674,2,,
Saadia Mai,,1754,32,Chevrons; de sapin,Savoye,,437,10,1 396,18,,,1 674,2,,
Saadia Mai,,1754,32,Chiens,Angleterre,,1 311,,,,,,,,,
Saadia Mai,,1754,32,Chocolat,Allemagne,,6,,,,,,13 956,5,,
