Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Deniers,Leur Valeur (sub-total 1),Deniers,Leur Valeur (sub-total 2),deniers,Total,Deniers,Remarks,
Fatima zahra,,1759,14,Bois ; d'inde,Hollande,,12 373,,12 539,10,,,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; d'inde,Savoye,,4,,12 539,10,,,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; de marquetterie,Hollande,,1 875,,34 414,10,,,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; de marquetterie,Portugal,,32 539,10,34 414,10,,,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à bariques,Danemark,,8 815,10,304 397,10,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à bariques,Hollande,,32 536,,304 397,10,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à bariques,Nord,,263 046,,304 397,10,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à fonds,Danemark,,3 354,,52 584,,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à fonds,Hollande,,2 100,,52 584,,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à fonds,Nord,,47 130,,52 584,,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à pipes,Danemark,,4 317,10,19 270,,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à pipes,Espagne,,800,,19 270,,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à pipes,Hollande,,4 075,,19 270,,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à pipes,Nord,,10 077,10,19 270,,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à quarts,Nord,,858,,467 576,3,,,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; de sapin,Isles,,375,,467 576,3,,,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à tonnaux,Allemagne,,13 641,13,90 091,13,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à tonnaux,Angleterre,,1 800,,90 091,13,467 576,3,1 542 673,13,,
Fatima zahra,,1759,14,Bois ; merrain ; à tonnaux,Espagne,,780,,90 091,13,467 576,3,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; merrain ; à tonnaux,Hollande,,1 800,,90 091,13,467 576,3,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; merrain ; à tonnaux,Italie,,4 300,,90 091,13,467 576,3,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; merrain ; à tonnaux,Naples,,44 808,,90 091,13,467 576,3,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; merrain ; à tonnaux,Genes,,14 012,,90 091,13,467 576,3,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; merrain ; à tonnaux,Nord,,500,,90 091,13,467 576,3,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; merrain ; à tonnaux,Savoye,,8 450,,90 091,13,467 576,3,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; d'olivier pelé,Savoye,,15,,,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; ouvré,Allemagne,,3 852,10,4 874,10,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; ouvré,Flandre,,153,,4 874,10,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; ouvré,Genes,,624,,4 874,10,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; ouvré,Savoye,,245,,4 874,10,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; de rouage,Allemagne,,1 469,,,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; rouge,Hollande,,2 457,,,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; de roze,Portugal,,3 315,,,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; de S.Marth,Hollande,,5 170,,,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; de sandal,Hollande,,108 101,16,,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; à tamis,Allemagne,,588,,,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; à teindre,Allemagne,,225,,144 160,14,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; à teindre,Flandre,,7 195,17,144 160,14,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; à teindre,Hollande,,126 354,9,144 160,14,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; à teindre,Levant,,518,,144 160,14,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; à teindre,Portugal,,9 867,8,144 160,14,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; vernis,Allemagne,,60,,,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; de violette,Genes,,375,,1 837,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; de violette,Portugal,,1 462,,1 837,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; bordages,Hollande,,1 044,,33 333,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; bordages,Nord,,32 289,,33 333,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; bourdilles,Hollande,,4 860,,64 852,10,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; bourdilles,Nord,,59 992,10,64 852,10,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; espars,Danemark,,495,,2 159,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; espars,Hollande,,478,,2 159,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; espars,Nord,,14,,2 159,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; espars,Russie,,1 150,,2 159,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bois ; espars,Suede,,22,,2 159,,,,1 542 673,13,,
Fatima zahra,,1759,15,Bombazin,Espagne,,20,,,,,,,,,
Fatima zahra,,1759,15,Bombes,Genes,,1 110,,,,,,,,,
Fatima zahra,,1759,16,Bonnets ; de coton,Naples,,4 500,,17 046,,,,110 807,,,
Fatima zahra,,1759,16,Bonnets ; de coton,Genes,,1 550,,17 046,,,,110 807,,,
Fatima zahra,,1759,16,Bonnets ; de coton,Levant,,9 780,,17 046,,,,110 807,,,
Fatima zahra,,1759,16,Bonnets ; de coton,Savoye,,1 216,,17 046,,,,110 807,,,
Fatima zahra,,1759,16,Bonnets ; de fil,Genes,,3 750,,,,,,110 807,,,
Fatima zahra,,1759,16,Bonnets ; de laine,Espagne,,5 906,,89 804,,,,110 807,,,
Fatima zahra,,1759,16,Bonnets ; de laine,Naples,,1 224,,89 804,,,,110 807,,,
Fatima zahra,,1759,16,Bonnets ; de laine,Levant,,51 060,,89 804,,,,110 807,,,
Fatima zahra,,1759,16,Bonnets ; de laine,Savoye,,31 614,,89 804,,,,110 807,,,
Fatima zahra,,1759,16,Bonnets ; de toile cirée,Allemagne,,207,,,,,,110 807,,,
Fatima zahra,,1759,16,Borax,Espagne,,2 320,,,,,,20 592,,,
Fatima zahra,,1759,16,Borax,Hollande,,18 264,,,,,,20 592,,,
Fatima zahra,,1759,16,Borax,Nord,,8,,,,,,20 592,,,
Fatima zahra,,1759,16,Bottes,Allemagne,,24,,,,,,42,,,
Fatima zahra,,1759,16,Bottes,Flandre,,18,,,,,,42,,,
Fatima zahra,,1759,16,Boucassin,Naples,,120,,,,,,180,,,
Fatima zahra,,1759,16,Boucassin,Levant,,60,,,,,,180,,,
Fatima zahra,,1759,16,Bouchons de liege,Allemagne,,36,,,,,,33 939,,,
Fatima zahra,,1759,16,Bouchons de liege,Espagne,,33 396,,,,,,33 939,,,
Fatima zahra,,1759,16,Bouchons de liege,Flandre,,432,,,,,,33 939,,,
Fatima zahra,,1759,16,Bouchons de liege,Italie,,75,,,,,,33 939,,,
Fatima zahra,,1759,17,Bougie,Allemagne,,2 420,,,,,,3 525,5,,
Fatima zahra,,1759,17,Bougie,Espagne,,624,15,,,,,3 525,5,,
Fatima zahra,,1759,17,Bougie,Flandre,,78,,,,,,3 525,5,,
Fatima zahra,,1759,17,Bougie,Isles,,277,10,,,,,3 525,5,,
Fatima zahra,,1759,17,Bougie,Portugal,,125,,,,,,3 525,5,,
Fatima zahra,,1759,17,Bougran,Allemagne,,75,,,,,,3 004,10,,
Fatima zahra,,1759,17,Bougran,Flandre,,2 929,10,,,,,3 004,10,,
Fatima zahra,,1759,17,Boulles ; valneraires,Allemagne,,28,,,,,,28,,,
Fatima zahra,,1759,17,Boullets de canon,Espagne,,320,,,,,,,,,
Fatima zahra,,1759,17,Bourax,Flandre,,2 596,,,,,,,,,
Fatima zahra,,1759,17,Bourde,Espagne,,240 458,,,,,,304 616,,,
Fatima zahra,,1759,17,Bourde,Naples,,34 400,,,,,,304 616,,,
Fatima zahra,,1759,17,Bourde,Levant,,11 774,,,,,,304 616,,,
Fatima zahra,,1759,17,Bourde,Savoye,,17 984,,,,,,304 616,,,
Fatima zahra,,1759,17,Bourre ; à battier,Allemagne,,54,,4 075,,,,4 816,,,
Fatima zahra,,1759,17,Bourre ; à battier,Geneve,,274,,4 075,,,,4 816,,,
Fatima zahra,,1759,17,Bourre ; à battier,Hollande,,2 556,8,4 075,,,,4 816,,,
Fatima zahra,,1759,17,Bourre ; à battier,Savoye,,1 190,12,4 075,,,,4 816,,,
Fatima zahra,,1759,17,Bourre ; de drap,Geneve,,177,,,,,,4 816,,,
Fatima zahra,,1759,17,Bourre ; de soye,Flandre,,300,,564,,,,4 816,,,
Fatima zahra,,1759,17,Bourre ; de soye,Savoye,,264,,564,,,,4 816,,,
Fatima zahra,,1759,17,Bourre ; de fil,Espagne,,2 244,,2 644,,,,385 724,,,
Fatima zahra,,1759,17,Bourre ; de fil,Italie,,400,,2 644,,,,385 724,,,
Fatima zahra,,1759,17,Bourre ; de Levant,,,383 080,,,,,,385 724,,,
Fatima zahra,,1759,17,Bourses à cheveux,Levant,,1 008,,,,,,,,,
Fatima zahra,,1759,18,Bouteilles ; de bois ,Geneve,,7,,9,8,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de bois ,Savoye,,2,8,9,8,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de composition,Allemagne,,1 500,,,,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de grez,Flandre,,309,9,,,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de verre,Allemagne,,7 724,17,27 278,10,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de verre,Espagne,,13 785,12,27 278,10,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de verre,Flandre,,361,12,27 278,10,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de verre,Geneve,,24,1,27 278,10,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de verre,Hollande,,581,,27 278,10,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de verre,Nord,,4 780,,27 278,10,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de verre,Savoye,,1,12,27 278,10,,,29 097,7,,
Fatima zahra,,1759,18,Bouteilles ; de verre,Suisse,,19,16,27 278,10,,,29 097,7,,
Fatima zahra,,1759,18,Boutons ; de cacos,Hollande,,174,,,,,,18 405,,,
Fatima zahra,,1759,18,Boutons ; de crin,Allemagne,,15 736,,17 656,,,,18 405,,,
Fatima zahra,,1759,18,Boutons ; de crin,Flandre,,1 520,,17 656,,,,18 405,,,
Fatima zahra,,1759,18,Boutons ; de crin,Suisse,,400,,17 656,,,,18 405,,,
Fatima zahra,,1759,18,Boutons ; d'etaim,Allemagne,,75,,,,,,18 405,,,
Fatima zahra,,1759,18,Boutons ; de fil,Espagne,,250,,500,,,,18 405,,,
Fatima zahra,,1759,18,Boutons ; de fil,Flandre,,250,,500,,,,18 405,,,
Fatima zahra,,1759,18,Bray ; gras,Espagne,,25 385,17,116 042,17,,,150 103,19,,
Fatima zahra,,1759,18,Bray ; gras,Hollande,,58 587,,116 042,17,,,150 103,19,,
Fatima zahra,,1759,18,Bray ; gras,Suede,,32 070,,116 042,17,,,150 103,19,,
Fatima zahra,,1759,19,Bray ; sec,Espagne,,4 061,2,34 061,2,,,150 103,19,,
Fatima zahra,,1759,19,Bray ; sec,Suede,,30 000,,34 061,2,,,150 103,19,,
Fatima zahra,,1759,19,Briques ,Allemagne,,90,,,,,,317,,,
Fatima zahra,,1759,19,Briques ,Hollande,,200,,,,,,317,,,
Fatima zahra,,1759,19,Briques ,Savoye,,27,,,,,,317,,,
Fatima zahra,,1759,19,Briquets,Hollande,,72,,,,,,334,10,,
Fatima zahra,,1759,19,Briquets,Nord,,262,10,,,,,334,10,,
Fatima zahra,,1759,19,Bris d'espars,Espagne,,50,,,,,,,,,
Fatima zahra,,1759,19,Brochets,Allemagne,,40,,,,,,,,,
Fatima zahra,,1759,19,Brosserie,Hollande,,3 108,12,,,,,,,,
Fatima zahra,,1759,19,Brousse fraiche,Savoye,,280,,,,,,,,,
Fatima zahra,,1759,19,Brun rouge,Espagne,,1 175,,,,,,10 893,3,,
Fatima zahra,,1759,19,Brun rouge,Hollande,,9 714,3,,,,,10 893,3,,
Fatima zahra,,1759,19,Brun rouge,Genes,,4,,,,,,10 893,3,,
Fatima zahra,,1759,19,Brustes à tisserand,Savoye,,630,,,,,,,,,
Fatima zahra,,1759,19,Buffletin,Savoye,,400,,,,,,,,,
Fatima zahra,,1759,19,Bureaux,Hollande,,40,,,,,,,,,
Fatima zahra,,1759,19,Cabas,Espagne,,736,10,,,,,,,,
Fatima zahra,,1759,20,Cabrillauds,Danemark,,36 666,,,,,,374 219,4,,
Fatima zahra,,1759,20,Cabrillauds,Espagne,,2 201,7,,,,,374 219,4,,
Fatima zahra,,1759,20,Cabrillauds,Hollande,,335 246,2,,,,,374 219,4,,
Fatima zahra,,1759,20,Cabrillauds,Nord,,105,15,,,,,374 219,4,,
Fatima zahra,,1759,20,Caboches,Hollande,,1 373,6,,,,,,,,
Fatima zahra,,1759,20,Cacao,Espagne,,22 848,,,,,,654 402,5,,
Fatima zahra,,1759,20,Cacao,Flandre,,544,,,,,,654 402,5,,
Fatima zahra,,1759,20,Cacao,Hollande,,223 596,,,,,,654 402,5,,
Fatima zahra,,1759,20,Cacao,Isles,,5 602,,,,,,654 402,5,,
Fatima zahra,,1759,20,Cacao,Genes,,4 316,,,,,,654 402,5,,
Fatima zahra,,1759,20,Cacao,Levant,,19 461,,,,,,654 402,5,,
Fatima zahra,,1759,20,Cacao,Portugal,,372 016,5,,,,,654 402,5,,
Fatima zahra,,1759,20,Cacao,Savoye,,6 019,,,,,,654 402,5,,
Fatima zahra,,1759,20,Cachoux,Hollande,,23 440,10,,,,,,,,
Fatima zahra,,1759,20,Caffé ; des Isles,Espagne,,164 742,3,547 333,5,,,565 735,5,,
Fatima zahra,,1759,20,Caffé ; des Isles,Flandre,,7,4,547 333,5,,,565 735,5,,
Fatima zahra,,1759,20,Caffé ; des Isles,Hollande,,238,,547 333,5,,,565 735,5,,
Fatima zahra,,1759,20,Caffé ; des Isles,Isles,,381 561,18,547 333,5,,,565 735,5,,
Fatima zahra,,1759,20,Caffé ; des Isles,Genes,,180,,547 333,5,,,565 735,5,,
Fatima zahra,,1759,20,Caffé ; des Isles,Portugal,,604,,547 333,5,,,565 735,5,,
Fatima zahra,,1759,20,Caffé ; de Levant,Levant,,18 402,,,,,,565 735,5,,
Fatima zahra,,1759,20,Caffetieres,Levant,,8 014,,,,,,,,,
Fatima zahra,,1759,20,Calamine,Hollande,,135,,,,,,,,,
Fatima zahra,,1759,21,Camelot ; d'hollande,Hollande,,42,,,,,,1 262,,,
Fatima zahra,,1759,21,Camelot ; de laine,Espagne,,1 190,,1 220,,,,1 262,,,
Fatima zahra,,1759,21,Camelot ; de laine,Flandre,,30,,1 220,,,,1 262,,,
Fatima zahra,,1759,21,Camphre,Hollande,,24 927,,,,,,,,,
Fatima zahra,,1759,21,Canefice,Espagne,,89 027,3,,,,,126 869,3,,
Fatima zahra,,1759,21,Canefice,Hollande,,2 760,,,,,,126 869,3,,
Fatima zahra,,1759,21,Canefice,Isles,,33 082,,,,,,126 869,3,,
Fatima zahra,,1759,21,Canefice,Savoye,,2 000,,,,,,126 869,3,,
Fatima zahra,,1759,21,Canelle,Espagne,,14 924,,,,,,443 080,,,
Fatima zahra,,1759,21,Canelle,Hollande,,417 656,,,,,,443 080,,,
Fatima zahra,,1759,21,Canelle,Italie,,6 000,,,,,,443 080,,,
Fatima zahra,,1759,21,Canelle,Genes,,4 500,,,,,,443 080,,,
Fatima zahra,,1759,21,Cannes à main,Hollande,,6 080,,,,,,,,,
Fatima zahra,,1759,21,Canons ; de fer,Espagne,,2 400,,3 036,4,,,3 156,4,,
Fatima zahra,,1759,21,Canons ; de fer,Hollande,,36,4,3 036,4,,,3 156,4,,
Fatima zahra,,1759,21,Canons ; de fer,Suede,,600,,3 036,4,,,3 156,4,,
Fatima zahra,,1759,21,Canons ; de fusils,Espagne,,120,,,,,,3 156,4,,
Fatima zahra,,1759,21,Cantarides,Naples,,280,,,,,,3 165,,,
Fatima zahra,,1759,21,Cantarides,Savoye,,2 885,,,,,,3 165,,,
Fatima zahra,,1759,22,Capiton,Allemagne,,300,,,,,,,,,
Fatima zahra,,1759,22,Capots,Naples,,72,,,,,,711,,,
Fatima zahra,,1759,22,Capots,Levant,,639,,,,,,711,,,
Fatima zahra,,1759,22,Capres,Espagne,,1 999,,,,,,2 650,,le total devrait être 2659,
Fatima zahra,,1759,22,Capres,Flandre,,60,,,,,,2 650,,,
Fatima zahra,,1759,22,Capres,Savoye,,600,,,,,,2 650,,,
Fatima zahra,,1759,22,Cardamomum,Hollande,,75,,,,,,,,,
Fatima zahra,,1759,22,Cardes à carder,Hollande,,2 975,,,,,,3 148,,,
Fatima zahra,,1759,22,Cardes à carder,Genes,,108,,,,,,3 148,,,
Fatima zahra,,1759,22,Cardes à carder,Suisse,,65,,,,,,3 148,,,
Fatima zahra,,1759,22,Carpes,Allemagne,,1 751,,,,,,,,,
Fatima zahra,,1759,22,Carreaux ; de dentelle,Flandre,,40,,,,,,991,10,,
Fatima zahra,,1759,22,Carreaux ; de marbre,Espagne,,640,,,,,,991,10,,
Fatima zahra,,1759,22,Carreaux ; de terre,Allemagne,,100,,311,10,,,991,10,,
Fatima zahra,,1759,22,Carreaux ; de terre,Flandre,,147,10,311,10,,,991,10,,
Fatima zahra,,1759,22,Carreaux ; de terre,Hollande,,64,,311,10,,,991,10,,
Fatima zahra,,1759,23,Carrouge,Italie,,175,,,,,,225,,,
Fatima zahra,,1759,23,Carrouge,Genes,,50,,,,,,225,,,
Fatima zahra,,1759,23,Cartes ; à jouer,Espagne,,825,,4 605,,,,4 605,,,
Fatima zahra,,1759,23,Cartes ; à jouer,Genes,,3 600,,4 605,,,,4 605,,,
Fatima zahra,,1759,23,Cartes ; à jouer,Portugal,,180,,4 605,,,,4 605,,,
Fatima zahra,,1759,23,Cartons,Hollande,,100,,,,,,4 100,,,
Fatima zahra,,1759,23,Cartons,Savoye,,4 000,,,,,,4 100,,,
Fatima zahra,,1759,23,Carubis,Genes,,20,,,,,,79,,,
Fatima zahra,,1759,23,Carubis,Savoye,,59,,,,,,79,,,
Fatima zahra,,1759,23,Cascarilles,Espagne,,7 876,,,,,,,,,
Fatima zahra,,1759,23,Casse remade,Isles,,3 660,2,,,,,,,,
Fatima zahra,,1759,23,Cassia lignes,Hollande,,1 874,,,,,,,,,
Fatima zahra,,1759,23,Caves garnies,Hollande,,2 590,,,,,,,,,
Fatima zahra,,1759,23,Cavelles,Savoye,,50,,,,,,,,,
Fatima zahra,,1759,23,Causels de bois,Savoye,,5,,,,,,,,,
Fatima zahra,,1759,23,Cedre,Italie,,240,,,,,,3 450,,,
Fatima zahra,,1759,23,Cedre,Naples,,1 395,,,,,,3 450,,,
Fatima zahra,,1759,23,Cedre,Genes,,1 795,,,,,,3 450,,,
Fatima zahra,,1759,23,Cedre,Savoye,,20,,,,,,3 450,,,
Fatima zahra,,1759,23,Ceinturons,Allemagne,,1 532,10,,,,,,,,
Fatima zahra,,1759,23,Cendre ; bleue,Flandre,,205,,638,10,,,142 019,16,,
Fatima zahra,,1759,23,Cendre ; bleue,Hollande,,433,10,638,10,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; casseau,Hollande,,10 740,,26 340,,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; casseau,Nord,,15 600,,26 340,,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; commune,Espagne,,10 238,,44 879,10,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; commune,Flandre,,540,,44 879,10,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; commune,Hollande,,2,10,44 879,10,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; commune,Italie,,4 356,,44 879,10,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; commune,Naples,,21 876,,44 879,10,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; commune,Genes,,864,,44 879,10,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; commune,Savoye,,7 003,,44 879,10,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; de plomb,Allemagne,,4 378,15,,,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; potasse,Allemagne,,9 321,15,46 749,2,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; potasse,Flandre,,304,,46 749,2,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; potasse,Hollande,,12 350,7,46 749,2,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; potasse,Nord,,24 773,,46 749,2,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; de soude,Espagne,,15 525,,,,,,142 019,16,,
Fatima zahra,,1759,24,Cendre ; de varet,Angleterre,,3 508,19,,,,,142 019,16,,
Fatima zahra,,1759,24,Censes de batiments,Genes,,240,,,,,,,,,
Fatima zahra,,1759,24,Cercles de bois,Allemagne,,17 224,7,,,,,246 707,12,,
Fatima zahra,,1759,24,Cercles de bois,Espagne,,542,10,,,,,246 707,12,,
Fatima zahra,,1759,24,Cercles de bois,Flandre,,500,,,,,,246 707,12,,
Fatima zahra,,1759,24,Cercles de bois,Italie,,21 780,15,,,,,246 707,12,,
Fatima zahra,,1759,24,Cercles de bois,Naples,,159 783,,,,,,246 707,12,,
Fatima zahra,,1759,24,Cercles de bois,Genes,,36 474,,,,,,246 707,12,,
Fatima zahra,,1759,24,Cercles de bois,Nord,,45,10,,,,,246 707,12,,
Fatima zahra,,1759,24,Cercles de bois,Savoye,,10 357,10,,,,,246 707,12,,
Fatima zahra,,1759,24,Cerizes,Allemagne,,43,8,,,,,70,8,,
Fatima zahra,,1759,24,Cerizes,Suisse,,27,,,,,,70,8,,
Fatima zahra,,1759,24,Ceruze,Allemagne,,800,,,,,,294 297,17,,
Fatima zahra,,1759,24,Ceruze,Espagne,,700,,,,,,294 297,17,,
Fatima zahra,,1759,24,Ceruze,Hollande,,291 149,17,,,,,294 297,17,,
Fatima zahra,,1759,24,Ceruze,Italie,,258,,,,,,294 297,17,,
Fatima zahra,,1759,24,Ceruze,Naples,,26,,,,,,294 297,17,,
Fatima zahra,,1759,24,Ceruze,Genes,,40,,,,,,294 297,17,,
Fatima zahra,,1759,24,Ceruze,Nord,,1 296,,,,,,294 297,17,,
Fatima zahra,,1759,24,Ceruze,Savoye,,28,,,,,,294 297,17,,
Fatima zahra,,1759,25,Chair ; fumée,Geneve,,95,,109,16,,,600,15,,
Fatima zahra,,1759,25,Chair ; fumée,Hollande,,14,16,109,16,,,600,15,,
Fatima zahra,,1759,25,Chair ; salée,Allemagne,,219,6,490,19,,,600,15,,
Fatima zahra,,1759,25,Chair ; salée,Espagne,,6,,490,19,,,600,15,,
Fatima zahra,,1759,25,Chair ; salée,Flandre,,111,18,490,19,,,600,15,,
Fatima zahra,,1759,25,Chair ; salée,Italie,,60,,490,19,,,600,15,,
Fatima zahra,,1759,25,Chair ; salée,Savoye,,85,15,490,19,,,600,15,,
Fatima zahra,,1759,25,Chair ; salée,Suisse,,8,,490,19,,,600,15,,
Fatima zahra,,1759,25,Chaises ; de commodité,Hollande,,615,,,,,,652,,,
Fatima zahra,,1759,25,Chaises ; de paille,Espagne,,37,,,,,,652,,,
Fatima zahra,,1759,25,Champignons,Genes,,1 762,,,,,,5 117,10,,
Fatima zahra,,1759,25,Champignons,Savoye,,3 355,10,,,,,5 117,10,,
Fatima zahra,,1759,25,Chandelles ,Allemagne,,2 637,4,,,,,12 183,10,,
Fatima zahra,,1759,25,Chandelles ,Espagne,,2 231,10,,,,,12 183,10,,
Fatima zahra,,1759,25,Chandelles ,Flandre,,60,,,,,,12 183,10,,
Fatima zahra,,1759,25,Chandelles ,Genes,,120,,,,,,12 183,10,,
Fatima zahra,,1759,25,Chandelles ,Savoye,,7 134,16,,,,,12 183,10,,
Fatima zahra,,1759,25,Chanvre ; battu,Savoye,,22 380,,,,,,426 388,2,,
Fatima zahra,,1759,25,Chanvre ; cru,Allemagne,,87,10,401 314,2,,,426 388,2,,
Fatima zahra,,1759,25,Chanvre ; cru,Hollande,,142 639,4,401 314,2,,,426 388,2,,
Fatima zahra,,1759,25,Chanvre ; cru,Italie,,14 477,,401 314,2,,,426 388,2,,
Fatima zahra,,1759,26,Chanvre ; cru,Naples,,6 980,,401 314,2,,,426 388,2,,
Fatima zahra,,1759,26,Chanvre ; cru,Genes,,2 373,,401 314,2,,,426 388,2,,
Fatima zahra,,1759,26,Chanvre ; cru,Russie,,190 299,12,401 314,2,,,426 388,2,,
Fatima zahra,,1759,26,Chanvre ; cru,Savoye,,44 457,16,401 314,2,,,426 388,2,,
Fatima zahra,,1759,26,Chanvre ; peigné,Allemagne,,195,,2 269,,,,426 388,2,,
Fatima zahra,,1759,26,Chanvre ; peigné,Espagne,,141,,2 269,,,,426 388,2,,
Fatima zahra,,1759,26,Chanvre ; peigné,Naples,,1 050,,2 269,,,,426 388,2,,
Fatima zahra,,1759,26,Chanvre ; peigné,Savoye,,883,,2 269,,,,426 388,2,,
Fatima zahra,,1759,26,Chanvre ; en rames,Espagne,,425,,,,,,426 388,2,,
Fatima zahra,,1759,26,Chapeaux ; castor,Espagne,,2 478,,2 646,,,,3943,,,
Fatima zahra,,1759,26,Chapeaux ; castor,Portugal,,168,,2 646,,,,3943,,,
Fatima zahra,,1759,26,Chapeaux ; communs,Geneve,,12,,,,,,3943,,,
Fatima zahra,,1759,26,Chapeaux ; de laine,Allemagne,,520,,538,,,,3943,,,
Fatima zahra,,1759,26,Chapeaux ; de laine,Flandre,,18,,538,,,,3943,,,
Fatima zahra,,1759,26,Chapeaux ; de paille,Geneve,,66,,747,,,,3943,,,
Fatima zahra,,1759,26,Chapeaux ; de paille,Hollande,,18,,747,,,,3943,,,
Fatima zahra,,1759,26,Chapeaux ; de paille,Italie,,300,,747,,,,3943,,,
Fatima zahra,,1759,26,Chapeaux ; de paille,Genes,,336,,747,,,,3943,,,
Fatima zahra,,1759,26,Chapeaux ; de paille,Savoye,,27,,747,,,,3943,,,
Fatima zahra,,1759,27,Chapelets ,Savoye,,1,4,,,,,,,,
Fatima zahra,,1759,27,Charbon ; de bois,Allemagne,,12 370,,16 398,,,,1 321 868,,,
Fatima zahra,,1759,27,Charbon ; de bois,Espagne,,1 100,,16 398,,,,1 321 868,,,
Fatima zahra,,1759,27,Charbon ; de bois,Genes ,,1 600,,16 398,,,,1 321 868,,,
